global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
846.0175539916185	n/a	n/a	715745.701661961	954.7286179300417	n/a	911506.7338946074	n/a	786.0845987661938	n/a	617928.996417408	n/a	793.979839453125	673.8637027957222	n/a	n/a	n/a	n/a	-0.0073814939	-0.035351344	-0.0075735887	-0.0674040171	0.076391325	-0.0720065804	-0.0852971947	-0.044168593	0.0015205533	-0.0471237553	0.0115975589	-0.0815371985	-0.0414719848	0.0256899937	0.0661764785	-0.0056231468	-0.0213865309	-0.0084008882	0.0218106998	-0.0214230182	0.1146846093	-0.0206964682	0.1154520133	-0.1240300564	0.0412369293	-0.0616877401	0.0577009579	0.0106079294	-0.0002125309	0.0476185179	-0.0469323729	0.0192946426	-0.0952155298	0.2331673242	-0.0837897497	0.1170158886	-0.1063718351	0.0694798795	-0.1461152868	0.0417614618	0.1561451084	0.1560591586	-0.0300612201084078	n/a	n/a	0.0009036769544061	0.000561574467639	n/a	n/a	3.153658827040263e-07	0.1024980834212243	n/a	0.0105058571050242	n/a	0.0023980054861853	n/a	n/a	5.750430311774797e-06	0.0012569996257683	n/a	n/a	1.5800480591816465e-06	-3.007254019326156e-06	n/a	9.043576736753322e-12	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.9145039048009	-1.103050086817575	1.2167194940282595	713880.5189086958	941.9514988716402	-12.777119058401468	887272.6262265296	163.254771432566	787.6575005596726	1.5729017934787637	620404.3381879106	2.4740200519287106	795.3982446777344	690.7599486685418	0.915498	22.879747	0.1065250970252857	0.0499274784492674	0.010336241	0.001344148	0.0290620251	0.0192429516	0.0680749791	-0.0662149568	-0.0252256701	0.0281803561	-0.0086471325	-0.0005192913	0.0261739325	-0.0288893985	0.0216524032	-0.0048643628	0.0003954737	-0.0615757579	-0.0082830736	0.0167768296	0.04398381	-0.01954748	0.1467707287	-0.0259294587	0.1500918414	-0.141453313	0.045795539	-0.066285529	0.0871277595	0.0008939385	-0.0266329592	-0.0480481854	-0.007929647	-0.0240421086	-0.0610335609	0.1718102439	0.0601308514	0.0257817931	-0.1000668008	-0.2113390804	0.0525727584	-0.0281989284	0.155915944	0.1551433414	-0.0354404942130628	-0.005379274104655	2.893658989301185e-05	0.0012560286300661	0.0002329083766028	-0.0003286660910362	1.0802139939701569e-07	5.4246311891751725e-08	0.0743454544054884	-0.0281526290157358	0.0055272465907585	0.0007925705204976	0.0016931097870606	-0.0007048956991246	4.968779466444993e-07	2.86662075104039e-06	0.0007862636325326	-0.0004707359932356	2.2159237532760098e-07	6.182104998433595e-07	-0.0002806661179361	-0.0002776588639167	7.87734697573208e-08	7.709444471155356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.9920953634977	0.0775914586968156	0.0060204344626996	714011.6412267943	951.1537794202104	9.20228054857023	904693.5121053504	84.681967294594	789.7279566869265	2.0704561272539195	623670.2455729081	4.286788574883299	798.8865177856445	678.1710601100674	1.19395	29.83872	0.5031256419227365	0.2721111930499136	-0.0098593751	0.015188224	-0.0063056647	0.0228590209	0.0707519569	0.0408368462	0.0037356887	-0.0325164489	-0.048639716	0.0386434589	0.0503115072	0.0051862849	-0.0002285208	0.0698903501	-0.0401112456	-0.0269457015	-0.050480604	0.0205938955	-0.0843744809	0.0086512051	-0.1419446839	0.1122496251	-0.0122664242	0.0335238273	-0.0158303118	0.1208368644	-0.0809410435	-0.0162720319	0.0890724247	0.0237203375	-0.0082258975	-0.090915924	-0.0222084534	0.1876767066	0.0544777362	-0.1866340179	-0.1790545737	-0.1269711544	0.0212862266	-0.1264887304	0.1554579513	0.1533170814	0.0584391251100839	0.0938796193231467	0.0088133829242589	0.003415131343632	0.0417971737200701	0.0415642653434673	0.0017275881535421	0.0017470037309857	0.1977588193889659	0.1234133649834774	0.0391085506461176	0.015230858656545	-0.0016992001445031	-0.0033923099315637	1.1507766671785714e-05	2.887281131079356e-06	0.0004502557577961	-0.0003360078747365	1.129012918849395e-07	2.0273024742854026e-07	0.0008763839212166	0.0011570500391527	7.680487773669837e-07	1.3387647931032644e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.6655355934788	-0.3265597700188891	0.1066412833947897	713459.8670194184	952.2694395391436	1.1156601189331925	906817.0854801948	1.2446975009780248	790.3461336762466	0.6181769893200908	624647.0110169915	0.3821427901248516	799.7177342651368	682.4144496174601	0.974515	24.354673	0.241064821449112	0.139116591495289	-0.0090932634	0.0245793692	-0.0088789827	0.0547848495	0.0301755344	-0.0225424692	-0.00452991	-0.0786693992	-0.0794259266	0.017523306	0.0909184858	-0.0068608964	-0.0150307678	0.1088940192	-0.0134007508	-0.042857219	-0.0681270098	0.028290005	-0.1354980561	-0.0150668508	-0.2442144334	0.2156951701	-0.1570124637	0.1137007872	-0.0739421242	0.160915564	-0.0579744042	-0.0614071684	0.1068933554	0.1632684449	0.0056640845	-0.2042013065	0.0179176823	0.018804296	-0.0094002481	-0.0738520892	0.0867855221	0.111039738	0.0346427817	-0.0282379624	0.1547718027	0.1505910958	0.0674247570397454	0.0089856319296615	8.074158117535227e-05	0.0045460978618686	0.0324179357914715	-0.0093792379285986	8.797010412126254e-05	0.0010509225609799	0.2698360925412828	0.0720772731523169	0.0728115168379477	0.0051951333050737	-0.0034433397076793	-0.0017441395631762	3.042022815836465e-06	1.1856588342480963e-05	0.0014259951820891	0.000975739424293	9.520674241196352e-07	2.0334622593413256e-06	0.0011689585025181	0.0002925745813014	1.3664639806093586e-06	8.559988562374801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.598321832214	-3.0672137612648385	9.407800257292395	708287.7353107987	954.0494302542098	1.7799907150662193	910210.3153683824	3.1683669457219508	788.2299627678202	-2.116170908426397	621306.4742049592	4.478179313670204	798.3439407958984	680.5828422137669	0.896835	22.41334	0.1363485576249839	0.072977405286232	-0.0076088964	0.0321817461	-0.0277018343	0.088940056	-0.0029766539	-0.0154881453	-0.0198719336	-0.0128055495	-0.0846186212	0.0302503908	-0.0288259665	-0.0184010309	0.036130399	0.0717872515	-0.0235686105	0.0028793089	-0.0607406974	0.0284703998	-0.1019325549	-0.0019827625	-0.2245863021	0.1548572419	-0.1428258889	0.0766026663	-0.0471427418	0.1311943427	0.0234613796	-0.0544748294	0.0522370931	0.0315680278	-0.0322368918	-0.1060512117	0.078758485	-0.0659230167	-0.0917806174	-0.1840233437	0.0637311963	-0.1262380589	0.0740362864	-0.0092238795	0.1538585052	0.1469813818	0.1009200072955422	0.0334952502557967	0.0011219317896984	0.0101848478725322	-0.0255423679013517	-0.0579603036928232	0.0033593968041642	0.000652412558008	0.2811486625813018	0.0113125700400189	0.0790445704712546	0.0001279742409103	-0.0036101564282069	-0.0001668167205276	2.7827818247583407e-08	1.30332294361236e-05	0.0018928250869172	0.0004668299048281	2.1793016004181293e-07	3.5827868096631062e-06	0.0012069205498893	3.796204737120017e-05	1.4566572137450905e-06	1.4411170406132456e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.9577668063505	-4.640555025863478	21.53475094806678	700498.3034174733	937.4441691186144	-16.60526113559547	878801.5702144892	275.73469738131735	788.5644400880082	0.3344773201879434	621833.8761713138	0.111875077720108	795.4396469360352	642.1642332262807	1.342668	33.555428	0.479581417761775	0.2527340220796432	-0.0339503527	0.0125362219	0.0445880363	0.0190039508	0.0142665687	0.0074433072	-0.0049162981	0.0183651875	-0.021639583	0.0219293081	0.0696934652	-0.0202546797	0.020747976	0.0109930661	-0.0172221191	-0.0610461666	-0.0217515086	0.0278485001	-0.0172052923	-0.0427839625	-0.0017733773	-0.0191309154	-0.0183942443	-0.0257128559	0.0245624654	-0.1457156407	0.1773197362	-0.1218629746	-0.0592056114	0.0338517986	0.1895416315	0.3038507133	0.2445056458	-0.2269993302	-0.0087296208	-0.2147230458	0.1108226245	-0.077021269	0.1399686959	-0.0650688511	0.152719399	0.1425091225	0.0147351894932228	-0.0861848178023193	0.0074278228196189	0.0002171258094011	-0.0559717000451343	-0.0304293321437825	0.0009259442547166	0.0031328312059424	0.1439174048365288	-0.137231257744773	0.0207122194148813	0.0188324181022123	-0.0007772479827701	0.0028329084454367	8.025370260227145e-06	6.041144267201896e-07	0.0006241914271594	-0.0012686336597578	1.6094313626704694e-06	3.896149377392887e-07	0.0007937424536659	-0.0004131780962234	6.300270827515634e-07	1.7071613919879327e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.5895801460049	2.6318133396544	6.926441454782846	704910.6630897447	941.3553852614962	3.9112161428818126	886149.9613608199	15.297611716339285	787.8607588307809	-0.7036812572272311	620724.5753054139	0.4951673117728965	795.7389529418946	644.9132815212398	1.003545	25.080198	0.2239434061549691	0.1123019224677992	-0.026064172	-0.0094124775	0.0404706822	0.0235179816	-0.0122008982	-0.0285732796	-0.0181670701	-0.0240963637	-0.0345160586	-0.0427335742	-0.0044221374	-0.0201273231	0.0042847557	0.0399373755	0.0448668398	-0.0219772848	-0.0069284281	0.01472234	0.0083323637	-0.0047234453	0.0240478219	0.0026414261	0.0080870681	-0.0776284598	0.0177513929	-0.1152183099	0.1448611565	-0.0896410876	-0.0942328167	0.0235728328	0.2525391663	0.0784496023	0.0038859323	-0.0402433828	0.0565251655	0.1072971773	-0.0112817049	0.0206660953	-0.1147898228	-0.1644560708	0.1513561561	0.1372005631	-0.0425236216488116	-0.0572588111420344	0.0032785714533991	0.0018082583981312	-0.067113952170061	-0.0111422521249267	0.0001241497824154	0.0045042825758852	0.1506752149560668	0.006757810119538	0.0227030204020569	4.566799761173048e-05	0.0004371053620048	0.0012143533447749	1.4746540459659874e-06	1.910610974933473e-07	0.0014459702011864	0.0008217787740269	6.75320353441319e-07	2.090829822719038e-06	-0.0001458160829016	-0.0009395585365675	2.1262330032766283e-08	8.827702436368623e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.2127835390321	0.623203393027211	0.3883824690806283	705957.5216224084	943.5597839355468	2.2043986740505943	890305.0658604957	4.859373514156018	788.0489426669087	0.1881838361277914	621021.1360384328	0.0354131561797714	797.0567424072266	669.3944341857712	0.909673	22.734186	0.3186059871742387	0.1492538272392346	-0.0080695676	-0.0040041809	0.0272612455	0.0163107774	-0.0010541677	0.0051873751	-0.0117720638	-0.0105611315	-0.019412592	-0.0121900216	0.0281118073	-0.0106541524	0.0022491695	0.0143542207	0.0171912311	0.0160370372	-0.0160637644	-0.003281117	-0.0364032847	-0.0020800279	-0.0355533381	0.0465270748	-0.042889535	-0.0137050662	-0.0536932186	-0.0460757505	0.0516792467	0.0100197759	-0.1115638219	-0.0810000142	0.035620026	0.0588703134	-0.0299860135	0.0315648243	0.0211554818	0.1719651049	0.01884175	0.0735344751	-0.0731654126	-0.1190373402	0.1497707771	0.1310868562	0.0010355926589227	0.0435592143077343	0.0018974051511071	1.0724521552145874e-06	0.021385029401074	0.088498981571135	0.007832069739128	0.0004573194824847	0.2042018361218112	0.0535266211657443	0.041698389875519	0.0028650991734211	-0.0007678694843936	-0.0012049748463984	1.451964380452848e-06	5.896235450628932e-07	0.000930195927506	-0.0005157742736803	2.660231013905441e-07	8.652644635487477e-07	0.0007938581996121	0.0009396742825137	6.302108410913648e-07	8.829877572176369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.3100125345616	-2.9027710044705373	8.426079504394892	701088.0570906276	939.7076427479482	-3.8521411875985914	883050.4538389054	14.83899172919348	787.3713907730709	-0.6775518938378582	619953.7070079199	0.4590765688432682	796.1962753173829	653.5505997732088	0.865812	21.638016	0.2618865225643037	0.1585510070995389	-0.015254212	-0.026099308	0.0320241512	-0.0160439795	-0.0008338731	0.03059557	-0.0184680956	0.0183176293	0.012507948	0.0073772404	0.0004622386	-0.016576087	0.0109648783	-0.0160066822	-0.0074980913	0.0338288994	0.0018061491	-0.0144719634	0.014289291	-0.0313835421	0.0620133845	-0.0475764383	-0.0055951142	-0.0567810343	-0.0353254863	-0.1466827131	0.1689030827	0.0368597641	-0.1873002026	-0.0720771134	-0.0952611729	0.0270590823	-0.0014488691	-0.0269785976	0.0455640914	0.1414747174	0.0400342874	0.0652781593	0.1402925159	-0.0097678734	0.1479655889	0.1242038795	-0.0172793263049158	-0.0183149189638384	0.0003354362566519	0.0002985751175517	-0.0287415422112502	-0.0501265716123242	0.0025126731816054	0.000826076248681	0.1867122796005702	-0.0174895565212409	0.0348614753536415	0.0003058845873096	0.0018989192047079	0.0026667886891015	7.1117619123196975e-06	3.6058941460084833e-06	0.0005767804846428	-0.0003534154428632	1.249024752541918e-07	3.326757274647833e-07	0.0002949528222388	-0.0004989053773732	8.699716734663316e-08	2.489065755719948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.2205464031155	1.9105338685538984	3.650139662891524	704291.1255051437	943.7801973412074	4.0725545932592695	890721.0608934085	16.585700915077172	786.8872570859539	-0.4841336871169233	619191.5553642561	0.2343854270014269	796.6409854370118	654.1317051308496	0.925517	23.130144	0.1952972634358654	0.104014892146516	-0.0056936632	-0.0636578441	0.0235694654	-0.0358268551	-0.0442562429	-0.015067314	-0.031217028	-0.0225140361	0.0047994722	-0.0219791747	-0.0206857802	-0.0224611331	-0.0232031619	0.0057761331	0.0076687498	0.0712997079	-0.0169352407	-0.0396417014	-0.0610892391	-0.0291545703	-0.0337027611	0.0847085261	-0.1230675565	0.0048530021	-0.0632031033	0.0557295364	-0.0197195408	0.1114739793	-0.0461516097	0.000229398	0.0372199406	0.0078599974	-0.0734326727	-0.0159830955	-0.038171878	0.2347012907	-0.0686187728	0.1137494211	-0.024282772	0.0765867097	0.1459432408	0.1165920251	0.0078397386057389	0.0251190649106547	0.0006309674219856	6.146150140631293e-05	0.015146696458828	0.0438882386700782	0.0019261774935617	0.0002294224136158	0.2581246506682078	0.0714123710676375	0.0666283352825843	0.0050997267415019	0.0012992745006481	-0.0005996447040597	3.59573771106965e-07	1.6881142280343696e-06	0.0005775149377653	7.34453122499981e-07	5.394213891499721e-13	3.335235033420583e-07	0.0007921254408064	0.0004971726185676	6.274627139727336e-07	2.471806126533644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
