global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
837.8609533182326	n/a	n/a	702010.9770953376	866.195242590938	n/a	n/a	750294.198287174	782.9406394743785	n/a	612996.0449405487	n/a	791.887630442334	628.4802789669075	n/a	n/a	n/a	n/a	-0.0957455334	-0.0100996025	0.262619554	-0.0921945242	0.052484447	-0.1922664348	0.2080018793	0.1137403271	-0.2697229288	0.1169387355	-0.4847981709	0.0686947847	-0.2949296475	-0.0523868449	-0.2336923685	0.0256158231	-0.067203942	0.0636909131	-0.1010505029	0.0770197987	0.0011506193	-0.0027780634	0.2768948266	-0.0156609549	0.1272436038	-0.1882341067	0.0737931369	-0.1446243224	0.0254086681	-0.0514001509	0.2194088456	-0.087994242	0.0268162277	-0.0004595604	0.1148225248	-0.2429640544	0.064902784	-0.1147376702	0.2508544466	-0.1156028926	0.3362899321	-0.4115681201	0.0012957949	-0.1124457515	-0.0903771673	0.0403373565	-0.1202160841	0.0153295284	-0.2057467516	0.0160837908	-0.1605162105	0.1888918326	-0.2247691679	0.0812750892	-0.1510047224	0.061914931	-0.1532738116	0.0226098705	-0.1401561533	0.0787734007	-0.1022827519	0.0300368564	-0.1318897488	0.0411463752	-0.0619825709	0.20478645	0.0443401355	0.1561451084	0.1560591586	-2.1879468803831514e-05	n/a	n/a	4.787111551378365e-10	0.0372373934746548	n/a	0.0013866234727862	n/a	-0.0001126829835982	n/a	1.2697454792592213e-08	n/a	-0.0009046371811348	n/a	n/a	8.183684294915169e-07	-0.0004127001236091	n/a	n/a	1.7032139202696646e-07	-0.000663187242261	n/a	4.398173182977503e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.1060327365717	-3.75492058166094	14.099428574580934	695732.8738475428	848.6103446365248	-17.584897954413236	309.22863606712684	720139.5170241214	779.3153392226343	-3.625300251744193	607332.3979476895	13.142801915296507	788.7467361791446	633.3190100816433	1.742363	29.088152	0.387757277938409	0.2119216964599051	-0.0428608099	-0.0431765136	0.1009225781	0.2131812159	-0.1321828729	-0.2603776132	-0.2462327421	0.1155516294	-0.4490266307	0.0375040096	0.3675251921	-0.0265899396	0.095147197	-0.0154849157	0.0800040732	0.4347614827	0.2795998558	-0.1481939332	0.2780003494	0.141203739	0.0523648425	0.1239214536	0.2266704211	0.0244098847	-0.0384566486	0.1073795619	0.031792411	0.0192995912	-0.1861856416	-0.0777589229	-0.1152997383	-0.1848385314	-0.5502198366	0.089864497	-0.2075306437	-0.1066141792	-0.1334607754	-0.160437627	0.0792667728	0.2406711142	-0.0814396989	0.1069646075	0.0979371574	0.0359216196	-0.2329338946	-0.2502156761	0.1958883096	0.1029902945	0.0307802218	0.318012439	-0.3310068419	0.2801792499	0.0713922159	-0.2663099842	-0.1455301713	0.1433624588	0.0412027516	-0.1237539186	-0.0821680425	-0.0383630322	-0.1439929834	-0.0031391322	0.0158383664	0.0606512982	0.0927051186	-0.1570924186	0.1379324405	0.155915944	0.1551433414	0.0001305837646015	0.0001524632334053	2.32450375404086e-08	1.7052119577499967e-08	-0.0580270038653907	-0.0952643973400454	0.003367133177594	0.009075305400562	-0.1440523413747314	-0.1439396583911332	0.0207510770555421	0.0207186252577561	0.0007466403963735	0.0016512775775083	2.7267176379816794e-06	5.574718814967772e-07	-0.0015351775426188	-0.0011224774190097	1.2599555561866775e-06	2.3567700873610974e-06	-0.0004689270593025	0.0001942601829585	2.1989258694609038e-07	3.7737018683069896e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.9835898274684	0.8775570908967438	0.770106447783156	697197.595281166	859.3994787770806	10.789134140555802	116.4054155029068	738567.4641223178	782.2171375496526	2.901798327018355	611863.6502763722	8.420433530686523	793.3134980775551	641.552037109158	1.795292	29.971783	0.162018225842504	0.1068170967219898	0.1825752412	-0.1171353088	-0.0015684832	0.2699201187	-0.0014446037	-0.0951494876	-0.4056616059	0.2114192792	0.0465839394	0.2715209102	-0.1002613315	-0.0369221504	0.1462737249	-0.0402473335	0.2224892162	0.0881925711	-0.1428610078	0.0060772765	0.2140390155	0.0391053866	-0.1209969372	0.0390365228	-0.2441572078	0.2135688678	-0.057918914	0.0757631196	0.2325431046	-0.1467689538	0.0253280919	-0.0648068429	-0.2771123916	-0.2143792616	-0.0484416906	-0.2681232399	-0.0675797482	0.1954082775	-0.0937758212	0.0663817707	0.000555217	-0.1085875112	0.102838843	0.1284210508	-0.1325757281	0.1769266885	-0.0545861889	-0.1556782608	-0.0618780629	-0.1795287666	0.101348723	0.0979176498	0.138469619	0.1047067841	0.0555719502	-0.2130631302	-0.0013749787	-0.2913113129	0.1656067825	-0.0290783851	0.2916326468	-0.2212581998	0.0339373178	0.0270982084	-0.0889946125	-0.0066465188	-0.1819399086	0.1379360828	-0.0340127069	0.1554579513	0.1533170814	2.861292919931202e-05	-0.0001019708354021	1.0398051272620116e-08	8.186997173648423e-10	0.0379608526616834	0.095987856527074	0.001441026334802	0.0092136686006621	-0.1652465263325382	-0.0211941849578067	0.0273064144649702	0.0004491934760257	-7.537500517102008e-05	-0.0008220154015445	6.757093203763987e-07	5.681391404531304e-09	-0.0016059797161764	-7.080217355760017e-05	5.012947780480536e-09	2.5791708487700304e-06	-0.0004670603639602	1.8666953422999597e-06	2.181453835826345e-07	3.484551500964363e-12	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.1191759964078	-4.864413831060688	23.66252191981452	689097.846356955	860.7752470057061	1.3757682286254749	1.8927382188952768	740934.0258577344	784.2963417153421	2.0792041656894757	615120.7516280687	4.323089962620467	792.9739509233144	611.3310338284917	1.913555	31.946136	0.2906480058675403	0.1797214801692105	-0.1533580411	-0.2055474648	-0.0321562474	-0.1542196427	-0.0978296052	0.1287987255	0.0955650941	0.1899161311	0.1239663507	-0.0943037124	-0.280960336	-0.1181796321	0.2067779699	-0.2553341727	0.1939128569	-0.0519254191	-0.0614248562	0.178884668	0.1205899276	-0.207789755	-0.0561330387	0.1056595258	-0.1009289455	-0.0526906073	0.0831777116	-0.1125291076	-0.0535707658	-0.0133253443	0.1578745641	-0.2311016829	-0.0249123705	-0.0239593869	0.1532940623	0.050403272	-0.0412221991	0.360417739	0.147671454	0.0122033336	-0.0353341408	-0.066732692	0.2468086519	-0.0628780611	-0.1403101204	-0.059742922	-0.1751034856	0.1641024256	0.0760433511	-0.1927908066	0.1363850513	0.0325167002	0.0988262763	-0.0431972575	0.0649034347	0.0378947631	-0.0153106654	-0.0376486792	0.0552294709	-0.0022462911	0.0330367909	0.1194944904	0.0405954742	0.0778885435	-0.208509663	0.066491774	-0.3894475614	-0.034557301	0.1678095842	0.1547718027	0.1505910958	0.0164499925866437	0.0164213796574443	0.0002696617098539	0.0002706022561006	0.0803356834202304	0.042374830758547	0.0064538220305954	0.0017956262818155	0.0110351936660748	0.176281719998613	0.0001217754992477	0.0310752448056693	0.0007012038289099	0.0007765788340809	6.030746855424813e-07	4.916868096779043e-07	-0.0012721626989149	0.0003338170172615	1.1143380101336465e-07	1.6183979325104423e-06	-0.0004660547062439	1.0056577163000376e-06	2.172069892120879e-07	1.0113474423538068e-12	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.8351760629329	-3.283999933474888	10.78465556306307	683656.4083750212	848.6675279766109	-12.107719029095165	146.59686008751316	720236.5730419317	779.3224460966816	-4.973895618660549	607343.4749901152	24.73963762533061	789.3847817125412	630.4308857375277	2.143074	35.777882	0.1856082634379551	0.0824851266487691	0.1524398223	0.0315537062	-0.2649724972	-0.0071722181	0.302484894	0.1016638776	-0.0351311424	-0.13696335	0.2472528696	0.1039116809	0.1449221779	0.17959276	-0.0148696807	0.216464153	0.0190325818	0.0854427016	0.0750277716	-0.1820761406	-0.354973887	0.2012079485	-0.1287001425	0.0723950802	-0.2815471173	0.1867852334	-0.0630485194	0.2034307605	-0.1361898956	0.1322131264	0.1893567832	0.1154042797	-0.0818770689	0.0998934681	-0.1258168534	-0.0867468755	0.2430630786	-0.0559768511	-0.090096718	-0.0824199498	-0.1721729411	-0.4638762518	-0.1219606549	0.2329010462	-0.0368760732	0.1487987855	0.1445503643	0.0646546856	-0.3395490742	-0.1289275762	-0.0342483287	0.0251067876	-0.2218484033	-0.1865537305	-0.1970017795	-0.138784819	0.1460809698	-0.0908732753	-0.0908888621	-0.0094521636	0.1716163772	0.056662151	0.0456510303	-0.1115495128	-0.0444347245	0.23632788	0.0522217289	-0.3416932438	0.0718826433	0.1538585052	0.1469813818	0.0030152969635111	-0.0134346956231326	0.0001804910464862	9.09201577815926e-06	0.04589897418019	-0.0344367092400404	0.0021067158307937	0.001185886943283	-0.0555274845386577	-0.0665626782047325	0.0030833015391908	0.0044305901297867	0.0002070399976703	-0.0004941638312396	2.4419789210539986e-07	4.2865560635317837e-08	-0.0008979905947541	0.0003741721041608	1.4000476353212058e-07	8.063871082668223e-07	8.909296575669382e-05	0.0005551476720005	7.937556547323417e-09	3.081889377276789e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.9311768154199	5.096000752487043	25.969223669348512	692109.4829574894	849.8622764695621	1.1947484929511347	1.4274239614090076	722265.8889660264	779.2610743882285	-0.0613717084530662	607247.8220566962	0.0037664865984481	787.7319497787914	617.8191172738751	1.984605	33.13229	0.5353864785991927	0.3675559429469819	0.3389461971	-0.2462183868	0.0860291604	-0.0186955792	-0.0761571565	0.1817177149	0.0115326674	-0.2889909823	-0.0937587548	-0.0261269991	-0.2064367363	0.0840177517	-0.1203841567	0.3210642329	0.0235635785	0.1443665019	-0.3047541708	0.0955483725	-0.1524578036	0.0372407946	-0.0759855557	-0.131598597	-0.0919702369	-0.1678665077	-0.1158157725	-0.0921541493	-0.2443254178	-0.1665000079	-0.0286745095	0.3597721816	-0.0741641348	-0.043773435	0.0219639745	0.0309985888	0.1312317819	0.024902337	0.2572033604	-0.1680419993	-0.2971578489	-0.1210179303	-0.1255296829	-0.2124609425	0.1115411729	0.4412268804	-0.0342795656	0.3767483295	-0.0942328501	0.1567159142	-0.1214345844	-0.0756027076	0.2014311551	-0.103077375	-0.1125004751	-0.026030824	-0.2297952388	-0.0207752723	-0.2253137683	-0.0034452236	-0.1499615796	-0.2503253325	-0.1557749465	-0.0254564016	0.2341317953	-0.0297819905	-0.0773316464	-0.1667276553	-0.0293808841	0.152719399	0.1425091225	0.0411897497436655	0.0381744527801544	0.0014572888450642	0.0016965954839457	0.0638976298330504	0.0179986556528604	0.0040829070982815	0.0003239516053102	-0.1915990456380853	-0.1360715610994276	0.0367101942894251	0.0185154697400352	0.0062740672051736	0.0060670272075033	3.6808819136585294e-05	3.936391929503487e-05	-0.0002318172692781	0.000666173325476	4.437868995757527e-07	5.3739246335555134e-08	0.0002187286141124	0.0001296356483557	4.7842206631531194e-08	1.68054013246043e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.9712019737914	2.0400251583714635	4.161702646788514	695507.9657216104	853.4481231743563	3.5858467047942213	12.858296590283576	728373.6989498312	782.6805128487592	3.419438460530728	612588.7851931967	11.692559385356754	791.2681580239846	632.9739521430162	2.068109	34.526371	0.4802175353147236	0.3473425373379785	-0.0726815825	-0.0084487721	0.024130218	-0.060361036	-0.2536668092	-0.0138708563	0.0838312669	0.0490568473	-0.0535896849	-0.2646605261	0.0507306348	-0.3601073082	0.1775492757	-0.0585338309	0.028207002	0.0860269724	0.0034264775	-0.0890533033	0.1908255772	-0.2074424393	0.0274886266	-0.0233330554	-0.0094019754	-0.210675528	0.1130372186	-0.0210482066	0.152075375	-0.0086287573	0.0246336326	-0.0257448043	0.0401191456	-0.0762556388	-0.000570586	0.2071141857	-0.1653235666	0.0835339225	-0.037005415	-0.024141108	0.0110065955	0.0740645725	0.1906877506	-0.0710213147	-0.0102792979	-0.0265176734	-0.0551015747	0.1798906395	0.1431843427	-0.0416170453	0.2457825306	0.105352704	-0.0479865563	-0.0273141521	-0.0176029028	0.1288563426	-0.1080275777	0.0114690194	0.0984329668	0.0644594518	-0.0444032521	-0.1286121332	0.0712497305	0.0723568572	-0.1096665287	-0.196812636	-0.0880992638	-0.0039582388	-0.0444887396	0.1513561561	0.1372005631	0.0381047990150449	-0.0030849507286206	9.516920998016795e-06	0.0014519757079769	0.0785008081501956	0.0146031783171451	0.0061623768802338	0.0002132528169623	-0.0315806543295025	0.1600183913085828	0.0009973377278795	0.0256058855569867	0.0009141070680078	-0.0053599601371658	2.8729172672006422e-05	8.355917317818167e-07	-0.0009048926676065	-0.0006730753983284	4.530304918349344e-07	8.188307398880078e-07	0.0002359133778257	1.7184763713300015e-05	5.565512183713148e-08	2.953161038819529e-10	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.9569036077831	-4.014298366008234	16.114591371336374	688828.461846219	850.701203718253	-2.746919456103228	7.545566498318455	723692.5380076846	781.0048860188497	-1.675626829909561	609968.6319853164	2.8077252731127644	790.6593091028313	635.2707732004558	1.403495	23.430866	0.1743284638674342	0.0858305332374594	0.0436247587	0.1266357236	-0.2755184523	0.0207368535	-0.0718112705	0.0848253001	0.0739647233	0.0662946822	0.2881282772	-0.0759436591	0.0875444889	-0.0744946493	-0.0804222397	0.0479902238	0.1276825942	-0.1848874654	0.1471904748	-0.031359595	-0.0578467877	-0.0078665677	0.0540291926	0.0241904613	-0.0926907195	-0.0248468133	-0.1287318944	-0.1646172137	0.0129183086	-0.0234044136	0.0347478853	-0.0696896224	-0.0877087893	0.2919905034	0.021057826	0.0653519142	-0.0035093164	0.0481107753	-0.0599972619	-0.0011048202	0.0315128872	-0.1619812096	0.0175808773	-0.0846658254	-0.0515893774	0.0023935939	0.1692071145	0.1285291568	0.0590037605	-0.0734518365	0.0705472415	-0.0130033398	-0.1131586408	-0.272395605	0.0823322479	-0.0043747952	0.0713201431	0.0167917574	-0.0118965771	-0.0807069703	0.111108951	-0.0156727544	0.0711046145	-0.0566720312	-0.0213368104	0.0090442433	0.0090187646	0.0989218083	-0.1132514412	0.1497707771	0.1310868562	0.0240604790102167	-0.0140443200048281	0.000197242924398	0.000578906650201	0.0266590463207876	-0.051841761829408	0.0007107047507338	0.002687568269577	-0.0015323811249459	0.0300482732045566	2.348191912090462e-06	0.0009028987225756	-5.096596698272772e-05	-0.0009650730349905	9.313659628658284e-07	2.597529790484492e-09	-0.0003350052763848	0.0005698873912217	3.24771638673475e-07	1.1222853520565625e-07	0.0002029916274651	-3.292175036060001e-05	4.120560082092994e-08	1.0838416468056667e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.2758571598613	1.318953552078142	1.7396384725395475	691019.5506968622	847.200066803195	-3.501136915058055	12.257959697982232	717747.9531913381	780.2651359171626	-0.7397501016870365	608813.6823278283	0.5472302129459808	787.8817581648009	632.0981231126004	1.23865	20.678841	0.0495954253650657	0.0275105273430582	-0.0335437446	0.183646334	0.1557348908	0.018864233	-0.015900192	0.1799701952	0.2261153708	-0.1555032034	0.0481676032	0.1048322597	0.0806870763	0.0189479359	0.0462866979	0.1242365274	-0.2041984386	-0.0302814217	0.1137429039	0.0899421684	0.1285502536	-0.0134427247	-0.0042352017	-0.0629372528	0.0398358737	-0.0524011151	-0.0519994618	0.0742269959	-0.1823545967	-0.0412576728	0.0619538428	0.158994922	0.1924617904	0.1039848887	-0.0870605701	-0.0079115266	-0.0352056778	0.0162615766	0.0440306629	0.0880279549	0.0018389117	0.0643005173	0.0006996294	0.0844013715	0.092551875	-0.0924965501	0.0954848855	0.0887684457	0.1336750065	-0.0324845111	0.0601588658	-0.0157591215	-0.012017235	0.0495785537	-0.1666581683	-0.0269485912	0.0447268862	0.0179772712	-0.0156193741	-0.0416145588	-0.1832395379	0.1139516304	0.1089818212	0.0067706134	0.0361426427	-0.0763108569	0.0874496034	0.0799491503	-0.1322721489	0.1479655889	0.1242038795	0.033628301522782	0.0095678225125652	9.15432276319513e-05	0.0011308626633071	0.0259627595154938	-0.0006962868052938	0.0006740648816593	4.848153152262479e-07	0.0057687779724062	0.0073011590973521	3.3278799294918984e-05	5.330692416484733e-05	-0.0004779992423552	-0.0004270332753724	1.8235741827534175e-07	2.284832756921452e-07	-0.0003480003310525	-1.2995054667699966e-05	1.688714458165107e-10	1.2110423041264958e-07	2.416818508180191e-06	-0.0002005748089569	5.841011701482325e-12	4.023025398810488e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.7232782000078	0.447421040146537	0.2001855871658091	691763.6114997676	850.6660640797717	3.4659972765766724	12.01313712123691	723632.7525769703	780.5957567741008	0.3306208569381397	609329.7354937311	0.1093101510425098	790.0327334987977	634.9923588035111	1.109111	18.516228	0.0942498130972851	0.0421333560185332	0.0377677668	0.1326053823	-0.0954174215	-0.0744222409	-0.1973474888	-0.0216927859	0.0038653337	-0.1151952262	0.0862413507	-0.2126062707	0.1044371855	0.0244220852	-0.0367030039	0.1205306477	0.0231772421	-0.0654324955	0.0524296667	-0.1264674831	0.0379433374	-0.198590945	0.0368025261	0.0332305413	-0.0047952345	0.0373540778	-0.0896159305	-0.0631920828	-0.0282837674	0.0565808249	-0.122078664	0.1219994695	0.0013592459	0.0784427471	0.0564536439	0.1609770217	-0.0860513177	0.0754772163	-0.1955813792	0.0389174258	0.0003587895	0.0470892637	-0.0901150753	-0.0474552493	-0.0018666961	-0.0303216736	0.1463731911	0.0354591118	0.1017912904	-0.0883985212	0.0077748993	-0.0046606456	-0.0890809091	-0.1106578603	0.1420026532	0.0903660073	0.0934611837	-0.0110750636	-0.0074088257	0.0469984205	-0.1063304465	-0.0808347979	-0.0375350558	0.022392628	0.0122367608	-0.0174674876	0.0316315949	0.1422245259	-0.0234962437	0.1459432408	0.1165920251	0.0173108621655444	-0.0163174393572375	0.0002662588271771	0.0002996659489144	-0.0011423869820674	-0.0271051464975611	1.305048016797062e-06	0.0007346889666542	-0.0184553166446761	-0.0242240946170823	0.0003405987124552	0.0005868067600173	-0.0007460356381772	-0.000268036395822	7.18435094852479e-08	5.565691734304621e-07	-0.0004519410866923	-0.0001039407556398	1.0803680682972624e-08	2.0425074584061706e-07	-0.0001576686825381	-0.0001600855010462	2.4859413453300164e-08	2.5627367645238584e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
