global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
835.9080848449192	n/a	n/a	698742.3263091007	861.3184478176627	n/a	n/a	741869.4685510277	776.9354425208845	n/a	603628.6818451226	n/a	789.3772252102162	646.8541820326963	n/a	n/a	n/a	n/a	-0.0834376253	0.155703993	-0.1263935455	0.0065015688	-0.0856729053	-0.0793997253	-0.1006247811	0.2882837455	-0.2623820888	0.065683539	-0.0512413512	0.0059994564	-0.0105957381	0.1142935335	0.0941476723	-0.0165506794	0.1201546362	-0.0048272936	0.081068306	-0.3365496942	-0.0616935412	0.1137728573	-0.0402708706	0.0808172028	-0.0014214116	0.0776557094	-0.0793691365	0.1363441667	-0.1372701229	0.0209249623	-0.0972868705	0.1179309003	-0.201249733	0.1138846422	-0.1550799956	0.1408310699	-0.0895749388	0.0846489332	0.0735710923	-0.0712423333	0.1771856195	-0.1256566092	0.0939846976	-0.196915543	-0.1394334079	0.0239077545	-0.054885164	0.1090989809	-0.1602028602	0.0172116666	-0.0223674794	0.0479979235	-0.0200104209	0.0384539096	-0.0716194841	0.1926651349	-0.0112483708	0.0031197004	0.02337254	-0.219659688	0.1561451084	0.1560591586	-0.0207630983109652	n/a	n/a	0.0004311062514708	-0.0362658708729668	n/a	0.0013152133901747	n/a	-0.0966725574380973	n/a	0.0093455833616222	n/a	0.0037560230018225	n/a	n/a	1.4107708790219702e-05	-0.0021049929684537	n/a	n/a	4.43099539723952e-06	7.952839355514869e-06	n/a	6.324765381462615e-11	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.0472430500481	-4.860841794871135	23.62778295476604	690639.5201810857	838.76804405261	-22.550403765052693	508.5207099669026	703531.831723841	774.1722504690791	-2.7631920518053903	599342.6733963586	7.635230315160483	785.9172867782088	614.8589181402123	1.536108	30.471558	0.1690946773245827	0.0879269515574465	-0.1723769574	-0.1468202514	0.0204989571	0.1330037737	-0.148618216	-0.1032927231	0.094848258	-0.0440512312	0.0869506331	-0.2316131482	0.0011457665	-0.0402075576	-0.1095982026	0.044286681	-0.1835599209	-0.155260086	0.1454552686	-0.0094364208	-0.1220702888	-0.1040017841	-0.1867737749	-0.216747421	0.2111269951	-0.0118110197	0.0464466914	-0.0495587368	-0.2044681065	-0.1482447591	-0.0134651993	0.1513229982	-0.0596941717	-0.1827311672	-0.1708132544	0.2276997101	0.1896440079	-0.1285224066	-0.1225513457	0.2078138241	-0.1773719618	-0.1261180049	0.1738330484	0.1022203817	-0.0164228406	-0.3704436243	-0.0004503825	-0.0406309203	-0.2118927685	0.2540122604	0.0424502399	-0.0152049538	0.0045260615	-0.1008323128	0.0618664683	0.1819647914	0.0803248232	-0.0129452042	0.0092644642	-0.0843122188	0.0757294281	0.1484170324	0.155915944	0.1551433414	0.0015799109665834	0.0223430092775486	0.0004992100635766	2.496118662330493e-06	0.0306560182980888	0.0669218891710556	0.0009397914578927	0.004478539250223	-0.1032195133407327	-0.0065469559026354	0.0106542679342976	4.286263159105256e-05	0.0042509745110283	0.0004949515092057	2.4497699646509904e-07	1.8070784293412294e-05	-0.0012141603507502	0.0008908326177034	7.9358275276447e-07	1.4741853573338489e-06	-7.19194932020488e-05	-7.987233255756366e-05	5.172413502439543e-09	6.3795895081860454e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.4991007334854	2.4518576834373107	6.011606099830575	694720.7509235289	848.0096455470772	9.241601494467204	85.40719818253847	719120.3589408795	777.2883268777797	3.116076408700565	604177.1431004581	9.709932184860207	788.1061772984655	615.9014636809567	1.698225	33.687466	0.2184608845807309	0.1305383585459844	-0.0817896709	0.0274425534	-0.0028511998	0.1103737259	0.1301416736	0.132216277	-0.1571119886	0.0160991785	-0.1118440836	0.1025647941	0.1247613861	9.0963e-06	0.0086887227	0.085308347	-0.120984569	0.0537989651	-0.2558517607	-0.1030794222	-0.0178510364	-0.0298741658	-0.0196811139	0.17001811	0.1531597439	0.0599151491	0.0525239256	0.164935345	-0.0095421609	-0.1106045927	-0.061601535	-0.0823748696	0.3133722566	0.010953765	0.0725271753	0.0089705683	-0.0886029165	0.1168289877	-0.0784204348	-0.0566195158	-0.0420840992	-0.0489423445	-0.1380952075	-0.214307659	-0.1499969015	-0.0985394908	-0.1017626852	-0.0114283836	0.0007332317	0.1681440699	-0.03965652	0.1192884494	0.2796758279	0.1074709235	-0.0538009426	0.0319826368	-0.1205048677	0.0104775137	0.1086945199	-0.0174533773	-0.189718679	0.1876193153	0.1554579513	0.1533170814	0.0019553445914368	0.0003754336248534	1.409504066705635e-07	3.8233724712611465e-06	0.0279150672632226	-0.0027409510348661	0.0007792509803102	7.512812575534085e-06	-0.2027776339533034	-0.0995581206125706	0.0411187688316999	0.0099118193799071	0.0022350301162562	-0.0020159443947721	4.064031802813049e-06	4.995359620572202e-06	-0.0014019574306827	-0.0001877970799324	3.5267743231173724e-08	1.9654846374464373e-06	4.006661826216397e-05	0.0001119861114642	1.6053338989659712e-09	1.2540889160875084e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.6671026088969	-0.8319981245884946	0.6922208793187723	693334.5037670953	844.7493382836603	-3.2603072634168484	10.62960345188866	713601.444530682	776.4781789029582	-0.8101479748214615	602918.3623124544	0.6563397411073154	787.6407969015767	614.7405886669236	1.401705	27.805435	0.1713491816353362	0.0921310759950548	-0.1353117726	-0.0637573934	0.1652094967	-0.1696858705	-0.0574344608	0.0448529906	0.0073626972	-0.2334039262	0.0557153467	0.0381335551	0.0964767576	-0.1433536514	-0.0233702351	0.0511295245	-0.1348229174	0.0452372545	-0.1211831095	-0.0361505882	0.0710636313	0.1228005107	-0.0571349932	-0.1407659638	-0.0963178539	0.0330103986	0.0397280917	0.0736106894	-0.0558849156	-0.077951427	0.1210354447	-0.1759320528	-0.0428116213	-0.015304108	0.1224970649	0.0267429181	-0.0536590831	-0.2450940956	-0.0959681486	-0.0031387582	-0.032662495	-0.1433211787	-0.0894802399	0.103089684	-0.2086843544	0.056000299	0.1046309753	-0.0768229375	-0.0920913683	0.0748891797	-0.1793044645	0.0611627198	0.1024616274	0.0631916685	-0.260188571	-0.0285754537	0.2240789024	0.1173972009	-0.0889327726	0.0136307439	-0.04224098	0.0519590176	0.1547718027	0.1505910958	0.0240778953909739	0.0221225507995371	0.000489407253878	0.0005797450464586	0.0845737727164959	0.0566587054532733	0.0071527230315015	0.0032102089036407	-0.1458167544406308	0.0569608795126725	0.0212625258755992	0.0032445417948572	0.0016789208037841	-0.000556109312472	3.092575674181915e-07	2.8187750653790486e-06	-0.0014020994369521	-1.4200626939999718e-07	2.016578054890457e-14	1.9658828311013955e-06	-0.0001158229803934	-0.0001558895986555	1.3414962787209921e-08	2.4301566968992813e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.7711885421444	0.104085933247461	0.0108338814999949	693507.8524658958	845.9188092468651	1.1694709632047309	1.3676623337790004	715578.6318376341	776.1523624948794	-0.3258164080788219	602412.4898063827	0.1061563317733854	786.0354142326428	612.3037315583133	1.599253	31.724155	0.3244750257118086	0.1704745456135049	-0.016195276	-0.3130686308	0.0814878967	-0.0424560424	0.1443884553	-0.1188903538	0.281359431	0.0257709563	-0.2053214189	0.1361836043	-0.0227876237	-0.2551292198	-0.0007675689	-0.1045312719	-0.1112934151	0.1931362196	0.1944554064	0.1095285882	-0.1483917784	0.1707580983	0.0866553999	-0.0509566555	0.0757338544	0.0840003553	-0.0531287887	-0.1805961388	-0.2234114807	0.055658722	-0.0233515979	-0.1190878418	0.0432354269	-0.1794771927	0.0569198831	-0.1259290628	0.0592663423	0.0381722581	0.0069877101	0.2852789537	-0.0627623206	-0.0214494836	-0.1788387412	-0.0793399822	-0.1162154765	-0.0816028019	0.1232358038	-0.0815013993	0.2810223268	-0.0912837007	-0.1653041422	-0.1340164021	0.0950578066	0.0278068121	-0.1241942851	-0.2601489075	-0.0637642974	0.0426031317	-0.3909268417	-0.0242463211	0.1102855698	-0.0966788258	0.1538585052	0.1469813818	0.0244520502887013	0.0003741548977273	1.3999188749339922e-07	0.0005979027633211	0.1692095010610756	0.0846357283445797	0.0286318552493381	0.0071632065124174	-0.0003760284674143	0.1454407259732165	1.413974083059473e-07	0.0211530047716162	0.002813059163118	0.0011341383593339	1.2862698181125909e-06	7.913301855202143e-06	-0.000893829635034	0.0005082698019181	2.583381915418646e-07	7.989314164650136e-07	0.0001222571882803	0.0002380801686737	1.4946820086204724e-08	5.668216671569744e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.3162245047249	-1.4549640374194723	2.1169203501839715	691086.6651247902	844.633508767292	-1.2853004795730385	1.6519973227906828	713405.7641325472	775.1132951943615	-1.0390673005178996	600800.6203870614	1.079660855005555	786.744708733981	636.4789891989834	1.859254	36.881767	0.4240488046600429	0.2284069955015883	0.0131165554	0.1778681119	-0.0969305186	-0.0601394312	-0.0292908867	0.1707099521	-0.2477227604	-0.0086797507	0.0820826156	-0.1984843867	0.0240539295	-0.0164165763	-0.0162394263	0.0469549546	0.1668802813	-0.1482257451	-0.1061849423	0.1831559018	-0.0205016611	0.1005224314	-0.0527687147	0.0397263947	-0.0493309222	-0.0420527577	0.04922633	0.1123367888	0.2267188456	-0.0305426213	-0.1369631387	0.0252987301	-0.1178798888	-0.108153389	0.0821613158	-0.0450699781	-0.0082007142	-0.097639079	-0.0035141174	-0.0983811723	0.1158483084	-0.0022721101	0.1673693721	-0.0923771934	-0.0962425858	0.2086929426	-0.0397732461	-0.0493444957	0.0998102287	0.1080964156	-0.0498089682	0.0226246643	-0.0226478832	-0.0111235228	-0.1145782386	0.0050880555	-0.0057729716	0.0247563738	0.1085054998	0.1424084689	0.0294195683	0.1727905527	0.152719399	0.1425091225	-0.0073638932061896	-0.0318159434948909	0.00101225426047	5.422692315216535e-05	-0.0189909994539618	-0.1882005005150374	0.0003606580602603	0.0354194283941105	-0.0726748203403389	-0.0722987918729246	0.0052816295115005	0.0052271153062844	0.0004040672432722	-0.0024089919198458	5.803242069882355e-06	1.6327033708559528e-07	-0.0011174780811451	-0.0002236484461111	5.0018627447909656e-08	1.2487572618397348e-06	0.0001202261786934	-2.031009586900008e-06	1.4454334043217349e-08	4.1249999420797394e-12	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.9293589845951	-0.3868655201298452	0.1496649306653356	690443.5996225501	839.3259397859026	-5.307568981389409	28.170288492207007	704468.0331974886	774.7391081963585	-0.3741869980029833	600220.6857688889	0.1400159094744846	783.6350769238386	620.95631099226	1.377477	27.324829	0.130081650557554	0.0769705138145782	0.0837794839	-0.0682679574	0.0151125776	0.1039600846	0.0015755634	-0.0978779768	0.1224031754	-0.0528503931	0.1179602337	0.0159703185	0.1058578589	0.0303150878	-0.0476554095	-0.053974816	0.0303557993	0.0320603571	0.070650963	-0.0975878376	-0.127648105	0.0645341746	-0.1162263055	0.0879624874	0.1769829974	0.0593285133	0.0081211351	-0.1024795559	-0.1000606649	0.0585184155	-0.0115120043	0.202953811	0.1522491233	-0.0927038267	0.0183654632	0.0122151089	0.0092717251	-0.1576642339	0.0554877351	0.0454470579	-0.1010844048	0.0190159685	0.0294851497	-0.0235168523	-0.0589122013	-0.0805384957	0.0196164741	-0.011499858	0.195137496	0.1502799335	-0.0032973422	-0.0517966001	0.1457381377	0.0770275607	-0.1333022599	-0.0341348985	0.1114104546	-0.3305694639	0.0836290972	-0.0771772128	0.0438553775	0.10091984	0.1513561561	0.1372005631	0.0182239856566752	0.0255878788628648	0.0006547395447006	0.0003321136532147	0.0499638441354619	0.0689548435894236	0.0024963857207927	0.0047547704544418	-0.0786799058935514	-0.0060050855532124	0.0061905275914181	3.606105250140144e-05	7.708292731393848e-05	-0.0003269843159582	1.0691874288269218e-07	5.941777683285923e-09	-0.0013809977111749	-0.0002635196300297	6.94425954110426e-08	1.907154678270312e-06	0.0001200532736404	-1.729050530000035e-07	1.441278851177676e-08	2.989615735293401e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.2956048809341	3.366245896339024	11.331611434619315	696049.1563236438	848.0696712906953	8.743731504792663	76.45284062790377	719222.1673631079	777.0748432745202	2.3357350781616333	603845.3120501201	5.455658355354731	787.1797537462688	628.9071635510549	1.49898	29.735056	0.1656690913563563	0.089867767477332	0.0698950985	0.2002148062	-0.023062755	-0.2117998983	0.1155487451	0.0009366144	-0.0473204335	-0.0868092174	0.018252096	0.1408792356	0.0408777939	0.086667838	0.0440174445	-0.0093377927	0.1652314442	0.0043299365	0.04381724	-0.0338570156	0.0829361738	0.1260840393	0.0546923604	-0.0270272528	0.0231879652	-0.1329923094	-0.036770888	-0.0074864184	0.1336511506	0.1296212932	0.1215735863	0.0653420931	-0.0383850328	-0.0047551922	0.1423104128	-0.0006533554	0.0236464228	0.0217909298	0.0367490203	-0.0626860321	0.2054562882	0.1428159442	0.0773759908	0.1896737946	-0.2657590387	0.1967226038	-0.166474576	-0.0236632365	-0.0005509817	-0.1085987373	-0.051788995	0.2742511724	0.1055492717	-0.1679541631	0.2274197147	0.0593509498	-0.0030729952	-0.104206421	0.0725119767	-0.1797445519	0.2524595116	-0.0839912824	0.1497707771	0.1310868562	0.0071690969957245	-0.0110548886609507	0.000122210563306	5.139595173410605e-05	0.074525856289398	0.024562012153936	0.005554103255668	0.0006032924410501	-0.0579692138828988	0.0207106920106525	0.0033604297582012	0.0004289327635601	-0.0012149726971762	-0.0012920556244901	1.6694077367766017e-06	1.47615865488361e-06	-0.0004870725029273	0.0008939252082475	7.991022779405148e-07	2.372396231078647e-07	0.0001192041357618	-8.491378785999945e-07	1.4209625982717644e-08	7.210351368732992e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.1872527766858	-0.1083521042482971	0.0117401784950338	695868.3726951142	841.8233132331994	-6.246358057495854	39.01698898244338	708666.4907029214	777.3802404510841	0.3053971765639289	604320.0382437853	0.0932674354532196	788.0124280801323	623.549056363393	1.28031	25.397329	0.6139080642916904	0.3631872251780199	-0.0733890804	0.1659006425	0.1332835791	-0.2178169842	-0.0772469944	0.0347437957	0.0195315449	-0.2103897637	-0.0373629009	0.0745065975	-0.1096369535	-0.0177432404	0.0075201387	0.119879191	0.0730804611	0.0205139717	-0.096040499	-0.0330664398	0.4147397618	0.1588518373	0.0015642631	-0.1395135134	0.0341172852	0.1952045601	0.0164373119	0.1102593915	0.0201937996	0.0464287079	0.1813686776	-0.0481356636	-0.1319201271	0.1672693656	0.310537484	0.2414429928	-0.0588178841	-0.0318592548	-0.1590606114	-0.1525682631	0.1770907048	0.0350591424	0.0827357197	0.3338254065	-0.0006471743	0.1602148181	-0.3912365243	-0.2860022137	0.003161263	-0.0792694949	0.1434201234	-0.1081969249	-0.0194815263	0.015798193	0.0772662087	-0.2266001063	-0.0801507247	0.1085561329	-0.1814950029	-0.1526799017	-0.0404651899	0.1135956528	0.1479655889	0.1242038795	0.0043119500429043	-0.0028571469528202	8.163288710009755e-06	1.8592913172502395e-05	-0.0722032278856232	-0.1467290841750211	0.0052133061171032	0.0215294241428404	-0.3132144588999779	-0.2552452450170791	0.0981032972640059	0.0651501351038287	0.002042756216407	0.0032577289135832	1.0612797674395975e-05	4.172852959669443e-06	-0.0010470093086907	-0.0005599368057633	3.135292264485195e-07	1.0962284924849774e-06	0.0004830701793506	0.0003638660435888	2.3335679817782085e-07	1.3239849767696654e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.1922150994991	4.004962322813299	16.039723207154093	702566.189453405	851.0858106673903	9.262497434190893	85.79385871839284	724347.0571193689	779.0079884046919	1.627747953607809	606853.4459983245	2.6495634004744097	790.2585725733412	647.719406403691	1.515751	30.067749	0.3985275214295791	0.249313339803981	0.0129426468	0.1049332258	0.0541785984	0.014926189	-0.0633155085	-0.0720323247	0.003075505	-0.0202093834	-0.1961854106	0.157250493	-0.0916360283	-0.1120181163	0.0555887578	-0.0152646337	0.065998502	0.1164095517	-0.0645355247	-0.0347837231	0.2315399561	-0.0986355222	-0.0118613687	0.0997151381	-0.0027926027	0.0294443548	-0.0483988438	0.0201152929	0.0121993702	0.0575870917	-0.0416916514	-0.1212007418	0.0119453979	0.1836357228	0.1075412195	0.0395360514	-0.1029553769	0.1346005699	-0.0020627368	0.0044297735	0.0195233235	0.003110945	-0.0814503691	0.0104126102	0.2803335985	-0.095352761	-0.0420040247	0.0809807762	0.1468040016	-0.0531422565	-0.145263545	-0.1797301026	0.0049906623	0.1254969465	0.0324889662	0.0155824602	-0.0770014235	0.0255087392	0.0257262239	0.0316681603	-0.1278611476	-0.0684287178	0.1459432408	0.1165920251	0.0147517796986562	0.0104398296557519	0.0001089900432411	0.0002176150042776	0.0301272133237802	0.1023304412094033	0.0009076489826565	0.0104715191981111	-0.107905695287954	0.2053087636120238	0.0116436390755767	0.0421516884158979	0.000784127974726	-0.001258628241681	1.5841450507570062e-06	6.148566807478986e-07	-0.0008938876734057	0.0001531216352849	2.3446235192352542e-08	7.990351726666554e-07	0.0002858503172686	-0.000197219862082	8.171040388255927e-08	3.8895673999643116e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
