global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
843.6917546401789	n/a	n/a	711815.7768478239	787.2102562898125	n/a	619699.9876078722	n/a	816.4739158020479	n/a	666629.6551851297	n/a	809.0531058739521	668.043422305287	n/a	n/a	n/a	n/a	-0.2707835953	-0.0394853081	0.1314489838	-0.1412021805	0.1359998946	-0.0252688055	-0.1486710724	0.0492889313	-0.3174613753	0.0846588691	-0.003896606	0.0569098963	-0.2288906415	-0.1042889816	-0.123552801	0.002045406	-0.0886956204	0.1255622657	-0.1690902694	0.1154749756	-0.0320855838	0.1751324862	-0.1550719417	0.0204100316	-0.1303341335	0.0993738588	-0.0118234779	0.0054755471	-0.0480177095	0.1201713605	-0.0555921754	-0.1054017262	-0.1340528098	0.0181954432	-0.055803445	0.0117442698	-0.2111600128	0.110981721	-0.1599802839	0.1332580852	-0.0124626898	0.0058073105	-0.0208583654	0.0268015007	-0.0566712107	0.1144044624	-0.0183191762	0.2095789411	-0.0050268373	0.0046225761	-0.1720975375	0.1227815342	-0.2211986669	0.1160893622	-0.1801290087	0.0379459529	-0.2845368356	0.0118256894	-0.0230840976	0.009886567	-0.0766157022	0.057589016	-0.0599561941	0.172599742	-0.0206512044	0.0038872948	-0.0895410629	0.0165769226	-0.0283376564	0.0196121182	-0.0954282113	0.069974729	0.1561451084	0.1560591586	-6.691831035254836e-05	n/a	n/a	4.478060260439981e-09	-0.0043580802031755	n/a	1.899286305731021e-05	n/a	-0.0883922420829605	n/a	n/a	0.0078131884604526	-0.0003960177717809	n/a	1.56830075566309e-07	n/a	-0.0002084662031534	n/a	n/a	4.345815785719464e-08	-0.000171041502753	n/a	n/a	2.9255195664004505e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.3322409026646	-2.359513737514362	5.567305077518995	707839.9395822992	776.625511069703	-10.58474522010954	603147.1844442773	112.03683137463176	816.2753232377687	-0.1985925642792381	666305.4033269237	0.0394390065870033	808.4511282648075	667.1594861800985	1.276356	19.817451	0.1107360007708765	0.0660181722281047	-0.2407391176	0.193246461	0.1270620734	-0.1218697181	-0.0326181982	-0.0175406512	-0.1777211451	-0.0871073016	-0.2702549203	0.0422837401	-0.1274904467	0.0277262588	0.0975559039	-0.0906880075	-0.0442870046	0.1255173999	-0.0929318456	-0.1346194674	-0.05921557	-0.13349656	-0.0160767346	0.1542476015	-0.0770150221	-0.0115122476	-0.0522735861	0.2985283202	-0.023382575	0.0601697663	0.0302105165	0.1202446369	0.1123081329	-0.0748380111	-0.0564075123	0.1056718736	-0.0018264736	0.2534893956	-0.0439464426	-0.0955090548	-0.1197310394	0.1076760712	-0.0649136661	0.0138223769	0.1699772	0.1108310853	0.0660791874	-0.0333575696	-0.0843333014	0.1283784879	0.1259457226	0.0303697276	-0.2218830971	-0.0024057751	-0.1373636087	0.1467512203	-0.2330129431	-0.147977071	-0.1086196605	-0.0493198331	0.1180104361	0.0209255938	-0.0837383066	0.0454353882	0.0456665551	-0.0375124747	0.0432785048	-0.0524497989	-0.0003765668	-0.0450127746	-0.0611523618	-0.0230469323	-0.1187650973	-0.0852986358	0.155915944	0.1551433414	-1.5389040441959878e-05	5.152926991058848e-05	2.6552656575182797e-09	2.3682256572427667e-10	0.02347235166431	0.0278304318674855	0.000550951292653	0.0007745329379307	-0.0311151366740602	0.0572771054089003	0.0032806668040222	0.0009681517302454	-0.0002610002062622	0.0001350175655187	6.812110766891094e-08	1.8229742998596456e-08	-0.0004139998592085	-0.0002055336560551	4.2244083771376144e-08	1.713958834246578e-07	-5.403983519686444e-08	0.0001709874629178	2.9236712475067097e-08	2.920303788104269e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.418351541034	-1.913889361630595	3.662972488562766	704623.1689038669	779.4279829037735	2.802471834070502	607507.980533445	7.853848380758484	815.0844501017805	-1.1908731359882267	664362.6607977218	1.4181788260184336	807.7574420841353	661.3487361487121	1.023496	15.891398	0.0614505649147276	0.0359584726104927	-0.1436939182	0.1428246472	0.0236850346	-0.0308318404	-0.0920165098	0.0282572322	-0.0182224993	-0.0455440476	-0.1465216693	-0.0042843834	-0.1449473016	-0.0032827233	0.0402432235	0.0633770061	0.0753367424	-0.004284895	-0.0552722343	-0.1115278387	-0.0536133251	-0.1667727585	-0.0810617883	-0.0272764099	-0.1639207443	-0.0406773771	0.0778129609	0.1028656325	-0.0851403028	0.076106371	-0.0162020769	0.2097402484	0.0292643618	0.0617145051	0.0448952282	-0.0284831481	-0.014113841	0.1616508373	0.0146288255	-0.1637385581	-0.028008376	0.0976878227	0.1152350542	0.089231259	0.0183353935	-0.0063648471	-0.0717686812	-0.0578154647	-0.1635575028	0.0210204567	0.0718858157	0.0868854154	-0.1602995839	-0.0974125649	-0.0884952614	0.1234240512	-0.1449595483	-0.0655810475	0.0277064608	-0.116886845	0.1211315757	0.0116724873	-0.0858236577	0.0274638289	-0.0720985528	0.0379607493	-0.0102961841	0.100665585	-0.0507692426	-0.1128747692	-0.0337780751	-0.0167585509	0.0630895876	0.0514294009	0.1554579513	0.1533170814	-0.0088374853334158	-0.0088220962929738	7.782938300250276e-05	7.810114701833936e-05	0.0134003925857086	-0.0100719590786013	0.0001795705214511	0.000101444359681	-0.0224647964482755	0.0086503402257847	7.482838602182895e-05	0.0005046670794624	0.000373999763137	0.0006349999693992	1.3987582282653212e-07	4.03224961136985e-07	-0.0003709998928078	4.299996640069997e-05	1.8489971104613261e-09	1.376409204633991e-07	6.941071225782542e-08	1.2345054745468986e-07	1.5240037666862635e-14	4.817846976138636e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.0783058015121	-1.3400457395218837	1.795722584010752	702375.2466551329	777.0713252148597	-2.3566576889137423	603839.8444711783	5.553835462716261	813.563490555477	-1.5209595463035157	661885.5531648117	2.313317941491796	805.6415850613461	660.2291419276987	1.166961	18.118919	0.0417445642344341	0.0211417973546583	-0.0816620785	-0.057983612	-0.0673206449	-0.086253007	-0.1263126365	0.0951888715	0.0707760238	0.1292267261	0.0306161699	0.0858640326	-0.2079357869	-0.0573141902	0.1465584912	0.1480100252	0.1159412816	-0.0296482112	0.0199041851	0.0978973967	0.0483895882	-0.0606118461	0.0584579657	-0.0237213633	-0.132475707	-0.0521899813	-0.1301226594	0.0038840101	-0.0661593797	-0.0468491117	0.0039740653	0.2540340823	0.0199223063	0.1378538236	0.1421757079	-0.0171152023	-0.0834890292	-0.0845437452	0.0159835725	-0.1125385991	-0.0170360303	0.0367601751	0.0057304183	0.1429644541	-0.0684005358	0.1586933792	-0.0489031513	0.0921187477	-0.0475970486	0.2215924454	0.0210901113	0.1583197032	-0.1078691238	-0.182696594	-0.1110399601	0.0705399273	-0.0619008935	0.0469084937	0.0199532642	-0.1260295164	0.0981624857	-0.0429678457	-0.0359761863	-0.0457223564	-0.1142539955	0.0340681424	0.0607776883	0.0937003234	0.0098589686	0.031772999	0.0348938181	-0.1086446536	0.0643025662	0.0178931365	0.1547718027	0.1505910958	-0.0152605113230777	-0.0064230259896619	4.125526286387223e-05	0.0002328832058417	0.0235392849232312	0.0101388923375226	0.000554097934697	0.0001027971378318	-0.006531665699228	0.0159331307490474	0.0002538646554662	4.26626568064716e-05	0.0003550210748023	-1.897868833470001e-05	1.260399635537803e-07	3.6019061090567825e-10	-0.0003309773280975	4.002256471030002e-05	1.6018056859901528e-09	1.0954599171456017e-07	0.0001260584608313	0.000125989050119	1.587324074989852e-08	1.58907355471564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.1262317958215	-1.9520740056906332	3.810592923693075	699107.0754970798	770.8660500719657	-6.205275142894038	594234.4671535543	38.50543959901863	814.0739449663579	0.510454410880925	662716.3878730887	0.2605637055877922	805.4433032137367	648.3534897094944	1.083936	16.829819	0.0751942543393731	0.0435870367644062	0.0098689798	-0.1361915588	-0.1431432125	0.0425554592	0.0324593952	0.0375792373	0.1296018868	0.1264513439	0.0690206826	-0.0789025413	-0.0933288231	-0.0988619162	0.0107002034	0.1220378059	0.2084878076	-0.0319485741	0.06271374	0.1860902158	0.0739532043	-0.0216102148	-0.1276737006	0.0049835469	0.194092819	0.0158771135	-0.0433994116	-0.0671444174	-0.0406085399	-0.1582439798	-0.0778076246	-0.1032705177	-0.0950722693	0.1183408964	0.2380387657	0.0085637128	-0.0035994907	-0.1867993404	-0.0103815667	-0.0258617807	-0.0920396414	-0.1259063732	0.1103361564	-0.1293190941	0.0187835458	-0.0232824747	-0.0692289359	-0.0323772117	0.1185755863	0.0226356946	-0.1022609102	0.1605234463	-0.0131668799	-0.0628303914	-0.1746088604	0.0641249404	0.090672181	0.0784640831	-0.0433898309	-0.1213612791	0.0374139749	-0.0082072715	0.0744641522	-0.1476961512	-0.083819773	-0.0847212574	0.1524149047	0.1048160569	-0.004290992	-0.0686485106	0.1575631088	-0.0598486822	0.0175015141	-0.0473860942	0.1538585052	0.1469813818	-0.0145246421010085	0.0007358692220691	5.415035119887295e-07	0.0002109652281623	-0.0113403641888538	-0.034879649112085	0.0001286038599358	0.0012165899221821	-0.0249614291821984	-0.0184297634829703	0.0003396561820382	0.0006230729468179	0.0004689994284064	0.000113978353604	2.199604638455299e-07	1.299106509030125e-08	-0.0001479999690563	0.0001829773590412	3.3480713921692216e-08	2.190399084066576e-08	3.472303162938028e-08	-0.0001260237377996	1.588198248900013e-08	1.2056889255349434e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.0095961908132	0.8833643949917587	0.7803326543391559	700585.0641155082	773.3543807883668	2.488330716401151	598076.9982845583	6.191789754185466	815.2753466207697	1.201401654411825	664673.8908076162	1.44336593522347	807.0967447364504	644.1836653196939	1.062914	16.503418	0.121631314782778	0.0736484616321174	0.0280035786	-0.1538852712	0.0437842006	0.0419376574	0.1023351314	0.0995075106	-0.04961478	0.1347738983	0.0685282682	-0.1532561843	0.0221647109	0.070223218	-0.1826098917	-0.0026494813	0.0182451409	0.0549252356	-0.0090324008	0.1844870535	-0.0247446159	-0.1061579075	-0.2113470646	0.043583158	0.0426022804	-0.0676696925	0.0499332742	0.042609976	0.1099067004	-0.0395653712	-0.1432634032	0.0570879165	0.0633317331	0.0136360535	0.0159714143	0.0685693347	-0.0760637678	-0.103690514	-0.1385723171	-0.0638280451	-0.1172383698	-0.1003108751	0.1423651651	-0.0101766686	0.064173982	-0.0796608724	0.088475025	-0.0741502324	-0.1273241394	0.0043742182	-0.049171425	0.1670986645	-0.0044584947	-0.053436018	-0.0998913931	-0.0349574494	-0.0574178353	-0.0147976222	-0.1845577142	-0.0609404946	0.0221418891	-0.0092312494	0.0207594759	-0.0201954628	-0.1190295167	0.0150095334	0.0785271242	-0.0022036521	0.0754714677	0.0796449348	0.0716552989	0.0028578707	0.1704388234	-0.0858855044	0.152719399	0.1425091225	-0.017898939712964	-0.0033742976119555	1.1385884374048593e-05	0.0003203720428483	0.0521010799217265	0.0634414441105803	0.0027145225290101	0.0040248168308358	-0.0204946235713947	0.0044668056108037	1.9952352364707418e-05	0.0004200295953331	0.0001309734709129	-0.0003380259574935	1.7154050082972262e-08	1.1426154793939749e-07	0.0003810091968241	0.0005290091658804	2.798506975854766e-07	1.451680080645458e-07	0.0001399749486465	0.0001399402256148	1.9583266745140892e-08	1.959298624859031e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.8379119167158	0.8283157259025984	0.6861069417775485	701972.3666449625	769.4138984430849	-3.9404823452819073	591997.7471173857	15.5274011134784	815.6447935262597	0.3694469054900082	665276.4292064948	0.136491015976143	807.1315857124727	644.8026243936125	1.18048	18.328821	0.0452330193731393	0.0301144557894307	-0.0058256951	-0.0098099737	0.0757451096	0.0871602465	0.2424850875	-0.0698124195	0.1376482527	-0.040682072	-0.0264885242	-0.0434667128	0.0712874036	0.1045762164	-0.1444778642	-0.0605643549	-0.1724940626	0.0214368939	0.2230280124	-0.0157741554	-0.0869523136	0.0744591436	-0.0264680494	-0.0163321902	-0.0718929999	-0.0138691571	-0.1438639195	0.0742492481	0.0807018766	-0.013192673	-0.006142633	-0.0571550285	-0.0165302743	-0.0736595251	-0.1629387271	0.0588858272	0.1924293863	-0.1272981445	-0.0346020533	0.0514591752	-0.083188689	0.0001964553	-0.0323164782	0.083036419	-0.0371525905	0.0968500944	0.077220299	0.0738115134	0.0451463714	0.0494809547	-0.0661469073	0.1036335839	0.0656471419	0.1895773264	-0.0038022956	-0.0603181174	-0.0521333986	-0.0695402944	-0.1172800548	0.0155055517	-0.0800665093	0.1445283082	0.040092099	0.1074936979	0.0756814705	-0.0327529337	-0.0451795776	-0.0439451269	0.1969323695	0.1757655452	-0.0583673286	-0.123483709	0.2794647335	0.0595042139	0.1513561561	0.1372005631	-0.0227720882844835	-0.0048731485715194	2.374757700010253e-05	0.0005185680048363	0.05064122644076	-0.0014598534809664	0.0025645338154243	2.1311721858900066e-06	-0.0200442747404281	0.0004503488309665	2.028140695529809e-07	0.0004017729498697	0.0002200000019213	8.902653100839998e-05	4.8400000845372e-08	7.925723223389604e-09	-0.0001590002047173	-0.0005400094015414	2.91610153753101e-07	2.5281065100143316e-08	1.7511402565379146e-08	-0.0001399574372439	1.958808423988989e-08	3.066492198067673e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.9830431159078	0.145131199191951	0.0210630649788937	702215.5805497974	772.8549472085791	3.4410487654942017	597304.7694247756	11.84081660650917	816.0521396734775	0.4073461472178223	665941.0946656609	0.1659308836532038	808.0386615028461	653.2915153774927	1.464499	22.738659	0.1288340185724526	0.0764169920202902	0.0339237128	0.0925379828	-0.0459946111	-0.2171006977	-0.0564821658	-0.0046872609	-0.1382012901	-0.078083388	0.0070809062	0.0927789544	0.0916537525	-0.0606818215	0.2078275878	-0.0125268936	0.0860925253	-0.1233598344	-0.1506539364	-0.0639048872	0.0371519438	0.1301690272	-0.1108913991	0.0606542439	-0.1284410954	0.1134087475	-0.1194854792	0.0987534305	-0.0081862279	0.081319748	-0.0380069419	-0.0502830948	0.0812982121	0.0031774296	0.0672657183	-0.105433548	-0.1051400914	0.1134327066	0.0718621602	0.151152669	-0.1358632347	0.250380925	0.0764722622	-0.0662172935	-0.0126100183	0.1904689528	0.003099196	0.010647465	0.0872090947	0.0467365725	0.1286299136	-0.0950079504	-0.1214043851	0.0637649571	0.0354945662	0.0625820203	0.095969503	0.1783390191	0.1044600907	-0.0221234766	-0.1187064472	0.0008286377	0.0143343611	0.0296168768	-0.0197646861	0.0048313661	0.0427828628	-0.0432100105	0.1376969915	0.1025381484	0.0745250593	-0.0119651546	-0.0220115612	0.0120100806	0.1497707771	0.1310868562	-0.0277736486201121	-0.0050015603356286	2.5015605790933276e-05	0.0007713755576734	-0.0180033414381739	-0.0686445678789339	0.0003241203029394	0.0047120766992855	-0.0359822967670595	-0.0159380220266314	0.0002540205461213	0.0012947256806327	7.802624966059008e-05	-0.0001419737522607	6.088095636096734e-09	2.015654633098543e-08	0.0003199935130298	0.000478993717747	2.294349816411885e-07	1.0239584838115277e-07	-0.0001640123852148	-0.0001640298966173	2.6905806984303574e-08	2.6900062503847946e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.0657682994286	1.082725183520779	1.1722938230301043	704031.3635319103	775.9138661802205	3.058918971641333	602042.327730737	9.35698527506727	816.5331903287907	0.4810506553131972	666726.4509085132	0.2314097329772565	808.1819453548042	652.5224601297616	1.197778	18.597393	0.1172677520404789	0.0759257539286703	-0.0042769461	-0.1002587868	0.0682927354	-0.0683392268	-0.1320668094	0.0732129115	-0.0739090377	0.1370114603	0.0693985672	0.0473246783	0.0105618589	-0.1073789986	0.0170246845	-0.098480086	-0.1103056997	0.0223258237	-0.1290842861	0.0501381702	0.1356522944	-0.0735848286	0.0046175496	0.0337597544	0.0487138776	-0.0783063511	-0.084531975	0.0468766088	0.0703039795	-0.1465757108	-0.0403850668	-0.0431968269	0.1502783283	-0.0702267804	-0.0668540646	0.0293408027	-0.1897301101	0.0233790151	0.0261675991	-0.0319568053	-0.0492637614	-0.1449332455	-0.0423145214	0.0231792074	0.022869985	0.0989403988	0.1010716482	-0.1829367788	-0.0437904006	0.0242950789	0.0140836998	-0.0657153938	-0.0873778599	-0.1104568631	0.0855564934	-0.1051449214	0.0342492881	0.0718112944	-0.0541875789	0.1119521438	-0.0187306255	-0.1125681152	-0.0993976392	-0.0004560278	0.0205449379	0.071330608	-0.0562349578	0.0352654602	0.113117324	0.0168373129	-0.0407370421	-0.0388240047	-0.1274804937	0.0852852384	0.1479655889	0.1242038795	-0.0207003412984363	0.0070733073216757	5.003167646687245e-05	0.0004285041298717	0.0537652662050902	0.071768607643264	0.0028907038501042	0.0051507330430527	-0.0529606149156052	-0.0169783181485456	0.0002882632871532	0.002804826732239	6.993738022284296e-08	-7.795631228036724e-05	4.891237152434506e-15	6.0771866243541365e-09	0.0006029997530248	0.000283006239995	8.009253187610753e-08	3.636087021479698e-07	-0.0002320002114793	-6.79878262645e-05	4.622344520171836e-09	5.3824098126439934e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.8136581695871	-0.2521101298414123	0.0635595175686537	703608.353131845	774.2098120895087	-1.704054090711793	599400.8331356723	2.903800344071596	816.2495651130043	-0.283625215786401	666263.3525471687	0.0804432630298825	808.518246772145	647.5821421545171	1.097104	17.034281	0.1361678395868301	0.0625839767739786	-0.013792179	-0.0010948554	0.0752478964	0.1241878468	-0.1150617578	0.1152654029	0.0020967729	0.0630853884	0.0275913717	0.1035519259	-0.1282119002	0.0923235204	0.0261930455	-0.0540878081	0.0432979963	0.0730386655	-0.0701207197	0.112641999	0.10313821	-0.1390827443	0.121370942	-0.1376051061	0.0223414461	-0.0163827993	-0.0921654519	-0.1117878169	-0.0926295146	0.0958433772	-0.0101757249	-0.0155905451	-0.0456513581	-0.0330432707	0.0595365926	0.0560749773	-0.1352428814	-0.0049077583	-0.0126746259	-0.1882486232	0.089131829	-0.0115512907	-0.0417829296	0.007066432	-0.0813207609	0.1072247755	-0.0025258475	0.1051425865	-0.0801792111	-0.1138047908	-0.0582999348	0.0672664261	-0.0277209988	-0.1332385427	0.1121347239	0.0082037722	0.0122742211	-0.069450108	0.1467299462	0.1102332842	0.0609845835	-0.0311097229	0.0683373097	0.0021736083	0.0220820764	-0.0136153445	0.0330319072	-0.1827906735	0.056503565	0.0616717176	-0.0425548409	0.142319458	-0.1024338683	-0.0255796376	0.1459432408	0.1165920251	-0.0272811619547752	-0.0065808206563389	4.330720051089676e-05	0.0007442617976026	0.0131063635258499	-0.0406589026792403	0.0001717767648717	0.0016531463670799	-0.0274771318797206	0.0254834830358846	0.0006494079076402	0.0007549927763355	0.0005659998314631	0.0005659298940828	3.203558092162576e-07	3.2027664501665654e-07	0.000131999868393	-0.0004709998846317	2.2184089132316889e-07	1.742396525576932e-08	-3.7325886649791726e-08	0.0002319628855926	5.380678029246893e-08	1.3932218141931005e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
