global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
864.8109387242409	n/a	n/a	747897.9597371029	1135.0346736241054	n/a	1288303.7103289794	n/a	786.8027425130208	n/a	n/a	619058.5556260109	836.0092227688366	678.4795290589518	n/a	n/a	n/a	n/a	-0.0147926182	0.1477477766	-0.0067389942	0.0481960777	-0.1188184546	-0.0899674601	-0.197542728	-0.0383306087	0.1126741388	-0.0731197118	0.1137353044	-0.0322960791	0.0619072456	-0.1283701466	0.0133493814	-0.0537484456	0.0677191604	0.0295243585	-0.0328102981	0.0190001727	-0.0095140765	0.1076978079	-0.0629846553	-0.0238297031	0.0187185026	-0.0502266258	0.0024457398	-0.0164205344	0.2207350185	-0.0253642589	0.0870023571	-0.1594463657	0.0368717085	-0.0131820724	0.0085450515	-0.0903222545	0.0269770383	-0.0046983073	0.0312523409	-0.1753127818	0.1177483858	-0.0126811243	0.087559134	-0.0125008834	0.0048468381	-0.1378725851	0.1793778031	-0.0191048136	0.1096900766	-0.0936451062	0.0035675206	-0.1427315226	0.0426959111	-0.2519324175	0.1308854396	-0.1228981463	0.0232609071	0.1561451084	0.1560591586	-0.0295606833863928	n/a	n/a	0.0008738340022705	0.0001779470572529	n/a	3.1665155184966875e-08	n/a	0.0001571877607631	n/a	n/a	2.470799213371756e-08	0.0004476151505344	n/a	n/a	2.0035932298793363e-07	0.0002517953478702	n/a	6.340089720907503e-08	n/a	-0.0009140566928333	n/a	8.354996377133497e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.5094399548366	2.698501230595639	7.281908891526177	752572.6284107543	1120.7892413906284	-14.245432233477004	1256168.5236169803	202.9323395185856	789.3041576809353	2.5014151679145016	6.257077842272734	623001.0533324108	835.8780510617594	671.0465007384495	1.114785	21.072128	0.0800074908763519	0.0506217306048703	-0.0233053979	0.1439062601	0.0953794182	-0.1694429262	-0.0504739593	-0.0411479582	0.0240836016	-0.013399107	-0.0565764413	-0.0139056591	-0.0131686953	0.103663793	0.080739845	-0.2301038662	-0.0726996795	-0.0321676155	0.0746477887	-0.2138331517	0.1474707674	0.0081589346	-0.0730862502	0.0146358848	0.0259578324	0.0045034597	0.0436152724	0.021352317	0.2215620468	-0.0400281775	0.0755065319	-0.1218660984	0.0708128803	0.0706581304	-0.1271345672	-0.0008591728	0.0434112845	-0.0673940789	-0.0461518294	-0.028378633	0.0385976052	-0.2200213056	0.1022368372	0.0542224579	0.2045390802	-0.0394367269	-0.0636134344	-0.0093067164	0.0754512105	-0.0871086384	0.1747237208	-0.0853543397	0.1638252422	-0.0172293306	-0.097019916	0.0877705022	0.1439348099	-0.2230463267	-0.012650986	0.155915944	0.1551433414	9.091348941581144e-05	0.0296515968758086	0.0008792171972854	8.265262557758858e-09	0.0397146142090889	0.039536667151836	0.0015772505817767	0.001563148049475	0.0001443374288498	-1.28503319133e-05	1.6513103028197643e-10	2.0833293366971075e-08	0.0004300247046655	-1.7590445868900014e-05	3.0942378586670155e-10	1.849212466226505e-07	5.330359230781845e-05	-0.0001984917555623	2.841272952918122e-09	3.939897702623624e-08	-0.0009140113639287	4.5328904600011085e-08	8.354167733908024e-07	2.0547095922369057e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.1286177603141	3.619177805477534	13.09844798766118	758865.0686809955	1123.040763001342	2.251521610713553	1261220.5553626362	5.069349563510152	789.7912761688233	0.487118487887983	0.2372844212422751	623770.2599123785	835.388766451215	695.0352362607538	1.116748	21.109232	0.1134820130850756	0.0587646986002464	0.0204903038	-0.0522998622	0.1380743913	-0.1108008057	0.0949357745	0.0372322396	-0.0149366994	0.0138597594	-0.0853206232	0.0058555831	0.0010908312	-0.024139352	-0.060494375	-0.074914504	-0.1140188182	0.068808026	0.0446885889	-0.1061519084	0.0659466441	0.0966783649	0.0024519129	0.0466343397	0.0126851251	-0.0279682005	-0.0406718589	-0.0470296668	0.0130534085	-0.0952060566	-0.1164867727	-0.0907694432	0.0296199728	0.0966052817	-0.0583028851	-0.0030234781	0.0410937613	-0.1041556063	-0.0227762532	-0.0344862937	-0.0209698319	-0.0557721845	0.008183925	-0.1523298861	0.2362492635	-0.0597344029	-0.0857083594	-0.1575136494	0.0366005663	-0.0235847756	0.1600880022	0.0189461051	0.0707868564	0.0777304797	-0.0785558493	0.1119507214	0.1496859677	-0.0984907312	-0.2648380647	0.1554579513	0.1533170814	-0.0332809398067581	-0.0333718532961739	0.0011136805924213	0.001107620954421	0.0344363840355441	-0.0052782301735447	0.0011858645454434	2.7859713764918757e-05	-0.0107291198722947	-0.0108734573011445	0.0001182320736798	0.000115114013234	-0.0005280002225619	-0.0009580249272274	9.178117611890652e-07	2.78784235025416e-07	1.705166605692199e-07	-5.313307564724923e-05	2.9075931531678557e-14	2.823123727736309e-09	-0.0006459999205191	0.0002680114434095	4.173158973106836e-07	7.183013379849717e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.5556737774718	-2.5729439828422755	6.620040738844272	754388.9584510381	1123.3676795159186	0.3269165145766237	1261954.9433809796	0.1068744075029278	789.2984487745497	-0.4928273942736041	0.2428788405465104	622992.0412379104	837.3177496542356	707.717581148281	1.13785	21.508108	0.0400246868254444	0.0278217164419475	0.0264267418	-0.0884913699	-0.049206694	0.0773029692	-0.007934639	0.0168648498	0.0038570499	-0.0060628485	-0.0079410695	0.0083738717	0.005841785	-0.04190077	-0.0760230955	0.0619324035	-0.0177058513	-0.0351342923	-0.1110626623	0.0127388704	0.0064424691	-0.1452141145	0.0998052648	0.1746215778	-0.0044808524	0.0068691776	-0.0394373376	0.0079711146	-0.0984106308	0.0193244647	-0.0887484686	0.0389340865	0.0579095796	0.0258428986	0.1403008063	-0.0038819533	-0.0045704377	-0.0498744561	-0.0083471515	-0.0027082397	-0.0353438226	0.0501672055	0.0411150842	-0.1025784916	0.0886982836	-0.0832690125	-0.035291526	-0.1182805473	-0.0348729211	0.054744972	0.0177121236	-0.012004697	-0.0416869392	0.0246997988	0.0996072939	-0.1851459422	0.1052322015	-0.0654825973	-0.0661787516	0.1547718027	0.1505910958	-0.0333073735164077	-2.6433709649602288e-05	6.98741005839477e-10	0.0011093811305614	0.0100348747226064	-0.0244015093129377	0.0001006987106984	0.0005954336567493	1.6695798223054226e-05	0.0107458156705177	0.0001154725544247	2.7874967830494057e-10	-0.0006049997171857	-7.699949462379994e-05	5.928922172320596e-09	3.66024657794777e-07	1.893441523570516e-07	1.882749178783169e-08	3.585120803181037e-14	3.544744470208698e-16	-0.0006259996799879	2.0000240531200045e-05	3.918755993449532e-07	4.00009621305857e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.0270850314058	1.4714112539339794	2.165051078203565	756947.1286882451	1120.2754516601562	-3.092227855762303	1255017.087592367	9.56187311195233	791.0470503913032	1.74860161675349	3.0576076141129187	625755.435932781	837.5046348870862	693.5512967265412	1.044405	19.741772	0.1102541210480086	0.0583542244345249	-0.0072792118	0.0040442123	-0.0517929151	-0.0833408234	0.1027056547	0.0334608391	0.0017730227	0.0092408087	0.0041761292	0.0207467375	-0.0909324832	-0.0479962305	0.0040022104	0.0005929846	-0.094102386	-0.0364618682	-0.0988845534	0.0356516889	-0.0807796863	0.1143752726	0.1343533886	-0.0517340554	0.0611742269	-0.0046081457	-0.0790310106	0.0192803668	0.0030857145	0.060632853	-0.0364244102	-0.0655735236	0.0248474724	0.0426437677	-0.0209422787	0.0171823312	-0.0524236185	0.0269701565	0.0299104682	-0.0190507278	-0.028279193	0.0313656736	0.044701212	0.0273634505	0.0513693244	-0.0420445518	0.0320473863	0.0622579413	-0.2104988378	-0.03133717	0.0544863176	-0.0027462118	-0.0281393093	0.0804283462	0.0498883119	-0.1031477823	0.0011202961	-0.0730312882	0.0070374415	0.1538585052	0.1469813818	-0.0108291555421828	0.0224782179742249	0.0005052702832967	0.0001172706097567	-0.0294601323287651	-0.0394950070513714	0.0008678993968283	0.0015598555819878	-3.598472005705844e-05	-5.2680518280112665e-05	2.7752370062612852e-09	1.2949000775848641e-09	-0.0008359238494631	-0.0002309241322774	5.3325954868070164e-08	6.987686821012075e-07	0.0004481425144871	0.0004479531703347	2.0083171329082066e-07	2.0066204281294725e-07	-0.0003403126725174	0.0002856870074705	1.1581271507593517e-07	8.161706623744951e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.832413237564	1.8053282061581517	3.2592099319502084	760091.7567716344	1123.6468990299252	3.37144736976893	1262582.3536995668	11.366657367121835	790.6193539089627	-0.4276964823404796	0.1829242810064202	625078.9627754256	836.7817458073241	707.4761619004269	1.066162	20.153044	0.0213248747890499	0.0151218326814239	0.0198968769	-0.1448091217	0.0391868951	-0.0055877088	0.1820361845	0.0070865718	0.012657918	0.0183095177	-0.0504988694	0.0345974672	-0.023338618	0.0017199865	-0.0173159999	0.0488945902	0.0142922113	0.1139028207	0.1544684144	0.0409846869	-0.0372304359	0.0380957866	-0.0759978882	0.0151625172	-0.0826086081	0.0165577901	0.0014292019	0.0072421615	-0.0239874507	-0.0596584149	-0.0637796648	0.0472641285	-0.1208590398	-0.0474387068	-0.1336858401	0.0034787194	-0.0412557952	0.017875394	0.0064096132	0.0388860692	-0.0873627265	0.0857492375	-0.0094983983	-0.0843070745	0.0501573482	-0.0283768626	-0.1708306497	0.0476231814	-0.029175736	-0.0730102894	0.0312234326	-0.1086986958	0.010703258	0.0410955949	-0.0159866503	0.0830656539	0.0956576346	0.0282064841	-0.0374754198	0.152719399	0.1425091225	-0.0144200066376072	-0.0035908510954244	1.2894211589510614e-05	0.0002079365914286	-0.0295091467909287	-4.901446216360253e-05	0.0008707897443285	2.402417501187224e-09	-0.000153859326204	-0.0001178746061469	1.3894422774296593e-08	2.367269225994888e-08	-0.0007829733326419	5.295051682120005e-05	2.803757231632189e-09	6.130472396283634e-07	0.0001651272069267	-0.0002830153075604	2.72669944674132e-08	8.009766431350781e-08	-0.0003249358043927	1.5376868124699998e-05	1.05583276976331e-07	2.3644807332441477e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.0449632667179	-3.787449970846069	14.344777281661887	753502.0582527176	1123.8582847968682	0.2113857669430672	1263057.4443065587	0.0446839424661087	789.1610162099203	-1.4583376990424313	2.1267488444483726	622775.109505474	837.6273050886006	708.0208571094377	1.016279	19.210138	0.0932998807851978	0.0614747297001098	0.0393540904	-0.088960087	-0.0615674461	0.1947286099	0.0068757321	0.0124282463	-0.0385267472	0.0156312577	0.0763817776	0.0039809706	0.0132857093	-0.0512555099	-0.0203665452	0.0860351423	0.0231411748	0.0900273648	0.137480634	0.0233497545	0.0952169136	-0.1076683845	0.0178017494	0.1461177822	-0.0440562108	-0.0008734115	-0.0321070623	-0.0049941395	-0.1176646448	0.018256803	-0.0638219956	0.0630666605	-0.0490390016	-0.0895443065	-0.0549432117	0.0141807023	-0.0202627252	0.0095954306	-0.0190081252	-0.0352618192	0.0201236524	0.1392024115	-0.0138499041	-0.1424905134	-0.103498446	-0.0101353234	-0.0136043402	0.0296625757	0.0598233677	0.0879154407	0.0672318118	-0.0391136265	0.0145617495	0.0504018084	-0.0349646741	-0.059740487	-0.0537590227	-0.0837229165	0.0022333682	0.1513561561	0.1372005631	-0.010892688169477	0.0035273184681302	1.2441975575612388e-05	0.0001186506555574	0.0270099760564619	0.0565191228473906	0.0007295388065706	0.0031944112474384	-0.0026079886582976	-0.0024541293320936	6.022750778642178e-06	6.801604841808915e-06	-0.0004079994752047	0.0003749738574372	1.4060539376133357e-07	1.664635717673106e-07	5.0807678730890884e-08	-0.0001650763992479	2.581420218021422e-15	2.7250217588674894e-08	-0.0002489998583262	7.59359460665e-05	6.200092944646767e-08	5.7662679050143965e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.4830632063354	-0.561900060382527	0.3157316778578875	752526.8649498469	1120.7955633843696	-3.062721412498604	1256182.6949020866	9.380262450577444	789.321082051595	0.1600658416747364	0.0256210736710418	623027.7705711008	836.5939732807836	687.5660352929384	0.975971	18.448214	0.036526038811537	0.0202958019710431	-0.0094574502	0.0292067597	-0.1116760183	0.0134190246	-0.0720798278	-0.0245149095	0.026189458	0.0228199534	0.0635701187	0.0111050887	0.033954909	0.0173786802	0.0682808758	-0.0143929923	0.0996418069	-0.1022366461	-0.0050982659	0.0652453297	0.0065589089	-0.095537891	-0.0421544763	0.0430194376	-0.04198995	0.0158539188	0.0137898536	0.0038393627	0.0382365976	0.0551914419	0.1285817287	0.0033464944	-0.0245083859	-0.0448232367	0.0671757458	0.0094944642	-0.0392926383	0.0284603238	-0.0360229043	-0.0180609561	0.0202137512	0.0036398785	0.0639470135	0.0239671927	-0.0690888925	0.0115803109	0.0443582414	-0.0006122392	-0.0281809542	-0.0434501944	-0.0458387675	-0.0756293158	0.0042767495	-0.0045215492	0.148978539	-0.0542201946	-0.0814711001	-0.0098149531	0.0130185574	0.1497707771	0.1310868562	-0.0109083346367668	-1.5646467289799973e-05	2.448119386507805e-10	0.0001189917645476	0.0125208792406112	-0.0144890968158507	0.0001567724169579	0.000209933926539	-8.867977967952356e-05	0.002519308878618	6.346917225883869e-06	7.864103324008841e-09	-0.0003459798672636	6.201960794109999e-05	3.846431769167752e-09	1.197020685517383e-07	0.0002440285387868	0.000243977731108	5.9549927742420766e-08	5.952513327664128e-08	-0.0001649574643798	8.404239394640002e-05	2.7210965054612985e-08	7.063123980241894e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.2866688018315	0.8036055954961512	0.6457819531127238	753921.7392189815	1121.1787407081445	0.3831773237748166	1257041.7686159003	0.1468248614552306	790.6056964450412	1.2846143934461909	1.6502341398491245	625057.3672513486	837.7153925008631	690.4887156301115	0.819544	15.49136	0.0191189795098256	0.0108343740853154	-0.0156354525	0.043526189	-0.0817001519	-0.0711046589	0.0022625649	0.0070439774	0.0339888712	0.0066179301	0.0118150746	0.0181446571	-0.039259891	0.0325531065	0.0453988341	-0.0289292809	0.026790344	-0.0700385889	-0.0864232537	-0.0752653397	-0.0178733715	0.0799750714	0.0836989463	-0.0903354413	0.0894471922	0.0099868552	-0.0060790266	0.0080831794	0.0792935031	0.0950241182	0.0337414126	-0.01696455	0.0249314505	0.1370967	-0.0015429382	0.0147466148	-0.0337395718	0.0205173628	-0.0030532573	-0.0509164032	0.0084396663	-0.0131204462	0.0807071859	0.0522680673	-0.0486754012	0.0347825116	0.0634447633	-0.0046204753	-0.1488100402	-0.0570618878	-0.0302313668	0.0367509895	0.0106884611	0.0163901904	0.0395255403	0.0733400462	-0.0636756467	0.0999352874	-0.0012531416	0.1479655889	0.1242038795	-0.0108614847124925	4.684992427429931e-05	2.1949154045075796e-09	0.0001179718501597	0.0050748232614523	-0.0074460559791589	2.575383113497736e-05	5.5443749644768005e-05	-3.515387575703244e-05	5.3525903922491125e-05	2.8650223907197507e-09	1.235794980740873e-09	-0.0004079669170412	-6.198704977759996e-05	3.842394340130655e-09	1.6643700540010137e-07	0.0002175625098987	-2.64660288881e-05	4.733344571342194e-08	7.004506851057437e-10	-0.0003079553397635	-0.0001429978753837	9.483649128885272e-08	2.0448392364252197e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.4159753665531	1.12930656472156	1.2753333171232106	755884.1382225748	1123.75029850673	2.571557798585445	1262814.7333939646	6.612909511465621	790.7519332038032	0.1462367587620292	0.0213851896132239	625288.619865552	837.6006746842703	694.5369747452565	0.833308	15.751537	0.0653916591985513	0.0295778943250754	0.0034008928	0.0067320487	-0.0131237638	-0.0954305202	0.1377984676	0.0011525236	0.0181478752	-0.023170574	0.010892777	0.0280686102	-0.022160265	0.0216733594	-0.0619808565	0.0241147013	0.0342238284	0.0001294592	-0.01537832	-0.0054809017	-0.0309865552	0.1834810009	0.1277748507	-0.0788198199	0.0775230195	0.019693714	-0.0108508347	0.0230932291	-0.034826446	-0.0144758533	-0.0031674069	0.0387126388	-0.0291560271	0.1284272249	-0.0582080886	0.0088040241	-0.0371270014	0.0261651251	0.004767919	0.0434037409	-0.041744039	0.0024589918	0.0194852747	0.0369406125	0.0199754454	0.0435185293	-0.0451513836	0.1459057621	-0.1289062422	-0.0594816027	-0.0326189298	-0.0819588906	0.0288589773	-0.0183107637	-0.048707122	0.0384788685	0.0020385793	0.1899642884	0.0084888525	0.1459432408	0.1165920251	-0.0008492129287418	0.0100122717837507	0.0001002455862716	7.211625983422254e-07	-0.0134529279878137	-0.018527751249266	0.0001809812714453	0.0003432775663546	0.0059428614294176	0.0059780153051746	3.573666698890216e-05	3.53176019692594e-05	-0.000128999999301	0.0002789669177402	7.78225411934675e-08	1.6640999819658e-08	1.2048734898684188e-08	-0.0002175504611638	1.4517201265877027e-16	4.7328203152582636e-08	-0.0001870003014603	0.0001209550383032	3.4969112746243084e-08	1.4630121290928581e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
