global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
867.476233459523	n/a	n/a	752515.0156171208	1142.175448090591	n/a	1304564.7542209425	n/a	790.8080048814802	n/a	n/a	625377.3005846272	842.5236532447043	730.0286879064229	n/a	n/a	n/a	n/a	-0.0232355989	-0.0179739134	0.1205118745	-0.075447491	-0.0603422041	0.0540657184	-0.33620056	0.2823569389	-0.3192544983	-0.0154305774	-0.0708588571	0.1054054826	-0.0432412845	0.0577986387	-0.111545344	0.0228777506	0.0205744086	0.2351615888	0.0384886063	-0.0441312624	7.84322e-05	-0.0538209921	0.2218745003	-0.0561894284	0.040661784	-0.0157441009	-0.0942281806	0.1229749159	-0.0225925713	0.1572044812	-0.0230529454	0.0338234093	-0.0732512005	0.2242924308	0.0588648275	-0.1575717077	0.1265537293	-0.2320865833	-0.04047006	0.0025624667	0.1371462653	-0.0080735711	0.2063904739	-0.0445603247	0.1001206562	-0.0319316834	0.0514795261	-0.0330860012	0.1281578141	-0.0627922467	0.0751636507	-0.1078203117	0.1578256317	-0.1152421084	0.015719256	-0.0812033787	0.0042569917	-0.0008807318	0.0079989674	-0.019499134	0.1700108502	-0.0700517	0.1561451084	0.1560591586	0.6266793558927333	n/a	n/a	0.392727015102131	-0.2234138736747439	n/a	0.0499137589503544	n/a	-0.1868407956722251	n/a	n/a	0.0349094829274301	-0.0051680886714956	n/a	n/a	2.670914051644116e-05	-0.0033832022678645	n/a	1.1446057585283498e-05	n/a	0.010095021538654	n/a	0.0001019094598658	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.1808877684949	-2.2953456910280465	5.268611841321021	748537.968559881	1121.105413553947	-21.070034536644016	1256877.348299967	443.9463553753717	789.8241888569289	-0.983816024551288	0.9678939701639008	623822.2493035058	837.9662112118153	727.2236040313427	0.945272	17.30267	0.0604073614286869	0.0264617424282751	-0.0646763652	-0.0310387191	0.093088593	-0.0886074127	0.0617427543	0.0661695459	0.0045060228	-0.0502322855	0.0009908763	-0.0284558492	-0.1764687194	0.0708003213	-0.1085730056	0.053451785	-0.0870612022	-0.0249692991	0.1222615826	0.1276194845	0.0789721149	-0.0106699558	-0.0370664616	0.1059831929	0.0456122969	-0.1307199946	0.0612806321	-0.016664414	-0.1627039811	-0.0020342461	-0.0845955822	0.1327252335	0.0731407027	-0.0679954634	0.0782948836	0.1322163767	0.0826953428	-0.0552794858	-0.0088068282	-0.0234625545	-0.0638554574	-0.0025079568	0.1414916684	-0.0127197227	0.2206277243	-0.048298986	0.0823609295	-0.1039103746	0.0316959394	-0.0853370024	0.1079646237	-0.0393992138	0.0217429697	-0.1432731707	0.1033997393	0.0363904083	0.0726012776	-0.0114943429	0.1293058877	0.0174025746	0.0105428182	-0.0617739275	0.021867794	-0.0338902992	0.155915944	0.1551433414	0.6221841244593236	-0.0044952314334096	2.020710563991449e-05	0.3871130847292151	-0.2104368651181403	0.0129770085566036	0.0442836742007503	0.0001684027510781	-0.1774694360338315	0.0093713596383936	8.782238147211284e-05	0.0314954007261662	-0.0047813782979147	0.0003867103735808	1.4954491303507916e-07	2.2861578427769675e-05	-0.0035599933682977	-0.0001767911004331	1.2673552782323605e-05	3.1255093192381773e-08	0.0099872477766625	-0.0001077737619915	9.974511815245004e-05	1.161518377380079e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.2985014392492	-0.882386329245719	0.7786056340397345	747011.8995901318	1118.6091728348165	-2.496240719130583	1251286.4815501925	6.23121772784557	789.1706637061146	-0.6535251508142892	0.4270951227468394	622790.3364543495	837.6935101626964	721.941061116732	0.866469	15.860231	0.0578222627921501	0.0291002852971513	-0.0217070271	-0.0524466482	0.092600295	-0.0103850236	0.0241617533	0.0379520043	-0.007504678	-0.0587020351	-0.0475933004	-0.064017436	-0.1616537411	0.0712664249	-0.1086029593	-0.0276802603	-0.0691355249	0.0051240303	0.0555165452	0.0683020243	0.0513329142	-0.0923070087	0.0361654475	0.146113375	0.0059142823	-0.0975165753	0.0203822109	0.0068937355	-0.1515849483	0.0095262119	-0.0586195971	0.1026884335	0.0394015734	0.0001261068	0.0918879575	0.0958285035	0.0233146825	0.0960672936	0.126825705	-0.0132452532	-0.0409924501	0.007301143	0.151636372	-0.0094166355	0.2257409461	-0.0770922324	0.102173028	-0.0094839967	0.0038564769	-0.0574341094	0.0409710288	-0.0824301956	0.0553199964	-0.0540357104	-0.0118896289	-0.0445205105	-0.0072870828	-0.0227776685	0.1002869066	0.0114172306	0.1642722821	-0.1086711473	0.0233920853	0.001088706	0.1554579513	0.1533170814	0.6183653517324217	-0.0038187727269018	1.4583025139729758e-05	0.3823757082231616	-0.2238477210823788	-0.0134108559642384	0.0501078022337744	0.0001798510576935	-0.1569328687225066	0.0205365673113248	0.0004217505969325	0.0246279252854754	-0.004401958319779	0.0003794199781356	1.439595198084949e-07	1.937723704907156e-05	-0.0035430863618592	1.690700643849994e-05	1.2553460967592664e-05	2.8584686671147835e-10	0.009982453425443	-4.794351219498602e-06	9.96493763911387e-05	2.298580361590773e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.8463455387238	0.5478440994745597	0.3001331573290912	747959.2013916856	1118.9946249400666	0.3854521052501241	1252148.9706447604	0.1485733254417527	790.1507318556553	0.9800681495406708	0.9605335777440744	624338.1790520276	838.459966466668	728.9711572735126	0.955911	17.497414	0.1124070087704244	0.0672707450396576	-0.0539307848	-0.0735031853	-0.0151445487	-0.0598372172	0.0913275588	0.0377271184	0.0292359563	-0.0534293928	0.0181190806	-0.028006651	-0.0905251889	0.0641883293	-0.076602013	0.0303411476	0.0560528444	0.1589353677	0.0534381828	0.0378285048	-0.059577315	-0.1363077675	0.0376609905	0.1750846597	0.1408115453	-0.0964347718	-0.0424016487	-0.0095091853	-0.1054248464	-0.0578573495	-0.0696672645	-0.0126656768	0.0725652046	-0.0524794418	-0.0521340177	0.0532875249	-0.012831239	0.1408010962	0.2069536128	-0.0921324511	-0.0623234944	0.0087086789	0.1123895002	-0.0143115116	0.1989661743	-0.0992053832	0.0394147518	0.0175233589	-0.0671827178	-0.0744125284	0.0747383021	-0.1188048178	0.125534741	0.025817493	-0.0749308237	-0.0306938751	0.0947787887	-0.1740745881	-0.1081880499	-0.0050691302	0.0784389928	0.0226041119	0.0013578772	0.1620914074	0.1547718027	0.1505910958	0.6320756268844434	0.0137102751520217	0.0001879716447441	0.3995195981013621	-0.1654105410071764	0.0584371800752024	0.0273606470762867	0.0034149040151416	-0.1474763160140213	0.0094565527084853	8.942638912836077e-05	0.0217492637850674	-0.0048798886698095	-0.0004779303500304	2.284174194802762e-07	2.381331342973513e-05	-0.0035912488948799	-4.816253302069966e-05	1.2897068624976102e-05	2.3196295869699847e-09	0.0098924862917999	-8.996713364310162e-05	9.786128503344891e-05	8.094085135955707e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.546026426598	1.699680887874251	2.888915120605003	750902.0159157263	1122.217911482718	3.2232865426512944	1259373.0408526333	10.389576136036936	791.6626820063364	1.511950150681059	2.285993258144478	626729.8020814656	839.5823053510002	719.050038679288	1.033457	18.916855	0.0881832480442204	0.0501788545985452	-0.0239257672	-0.0492029588	-0.0073434891	-0.0325331013	0.0486514909	-0.0502440739	-0.0663439158	-0.0448237341	0.0912448352	0.0111020516	-0.027755318	0.0813579202	-0.0790235713	0.0021882101	0.1108541458	0.0290064323	0.1336731223	0.1507069017	0.1547803897	-0.029189279	0.0417391249	-0.0910251546	-0.0641518961	-0.0668545704	0.1441457273	-0.0058285419	-0.0543682902	-0.0305739628	-0.0693366084	-0.0861342814	0.0322367891	-0.0437438264	0.1032075483	0.1240639072	0.18404639	-0.115919287	0.1464808905	0.043123659	-0.0388875298	0.0088238901	0.1243572523	-0.0129837495	0.2335878203	-0.0837122056	0.0756268453	0.0645296725	-0.1456671859	-0.0286857547	-0.0334352254	0.0173055817	0.1355658872	-0.174686305	0.0007030572	-0.1268043686	0.0170524146	-0.0054634185	0.1307408867	0.1328293061	0.0606446119	0.0866547835	-0.0344130195	-0.0384700812	0.1538585052	0.1469813818	0.6291738146072419	-0.0029018122772015	8.420514492117606e-06	0.3958596889874279	-0.2041633007179655	-0.0387527597107891	0.0416826533600544	0.0015017763852021	-0.1379185667960314	0.0095577492179899	9.13505701139867e-05	0.0190215310670713	-0.0054369347841966	-0.000557046114387	3.10300373553766e-07	2.956025984760693e-05	-0.0035261897415248	6.505915335509958e-05	1.2434014093234736e-05	4.2326934352823654e-09	0.0097751730227773	-0.0001173132690225	9.555400762523311e-05	1.3762403088768554e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.1553527468864	-0.3906736797116537	0.1526259240194437	750225.0950920831	1125.894212963779	3.6763014810610457	1267637.7787853272	13.515192579651638	793.1017941504839	1.4391121441475434	2.07104376343294	629010.4558847166	841.5586302682256	725.8301252453144	1.426836	26.117435	0.3362069425622377	0.1500665580931397	-0.0669524033	-0.0543249719	-0.0443123615	-0.0435767782	-0.0438821913	-0.061319244	-0.0198537061	-0.0395925628	-0.0650898069	0.0895591217	0.0486611467	0.0591320891	0.2166290593	-0.0028028905	0.0512048419	0.0431510928	-0.0299291263	0.1971007215	-0.02581739	-0.2537104446	-0.0122660463	-0.033853655	0.2060867492	0.1278166823	-0.1015827596	-0.0746243456	0.0542145566	0.0651659078	0.117475407	-0.0522532909	-0.0328009032	0.2231640776	-0.1458990708	0.0356852874	0.0412768775	-0.0818361083	0.1733479014	0.0467941011	-0.0327663427	-0.0136280956	-0.0255177297	0.0103811856	0.032789992	-0.1346786783	0.1453648597	0.0733775141	-0.1620744418	0.1183852304	0.1598396405	-0.0004219986	-0.2666904122	-0.206240107	-0.3679753973	0.0437311361	0.1199924998	-0.0748763292	0.0615319642	-0.0594718152	-0.1278926076	-0.0610317694	-0.1408479255	-0.0015369822	0.152719399	0.1425091225	0.5531855695077468	-0.075988245099495	0.0057742133933009	0.3060142743116101	-0.154355886526659	0.0498074141913065	0.0238257397054308	0.0024807785084243	-0.0696401142220253	0.0682784525740061	0.0046619470859008	0.0048497455088567	-0.0037648676544653	0.0016720671297313	2.7958084863278683e-06	1.417422845563905e-05	-0.0036179591042964	-9.176936277159988e-05	1.308962808036121e-05	8.421615943505502e-09	0.0086963529013316	-0.0010788201214457	7.562655378449855e-05	1.163852854436115e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.2583463177889	-2.8970064290974733	8.392646250232094	745214.9724873236	1124.9075015512185	-0.986711412560453	1265416.8870462046	0.9735994116770446	789.3978454673112	-3.703948683172712	13.719235847576863	623148.9584284329	836.7662452526307	709.3618666898287	1.607065	29.41642	0.4921428860063954	0.2086441787522594	0.0087618756	-0.023155599	-0.1074434341	-0.0715072503	-0.0757849836	0.0706071087	0.0981856504	0.1627524929	0.0456578778	-0.0220881713	-0.0179445292	-0.1288304117	-0.0546275849	-0.032712914	0.096663952	0.0881141136	-0.1177427515	0.1241720038	-0.133719548	-0.0170741158	-0.4782633372	-0.250270852	-0.1228760188	-0.0774604531	-0.3258727026	-0.0052480595	0.0857120575	-0.0952355273	0.1092966022	0.070788938	0.181718471	0.1367788453	-0.0230970869	0.1384722385	0.0244539376	0.1037180414	-0.1463740934	-0.2411956019	-0.0024922261	0.0362659468	-0.1947341178	-0.0127061655	-0.2690714429	-0.0356834102	0.2244786949	-0.2175549551	-0.1626792228	0.1115908052	0.1137681799	0.0158882541	-0.3415269507	0.1082638106	-0.1683281262	0.1350185615	-0.0017130194	-0.250135103	0.1097502581	-0.2650088164	0.0891376172	0.1808111541	-0.0280220332	0.0579086684	0.1513561561	0.1372005631	0.6353568741097746	0.0821713046020278	0.0067521232999992	0.4036783574785439	-0.1847326164318019	-0.0303767299051428	0.0341261395737392	0.00092274571973	0.0481884003066994	0.1178285145287247	0.0138835588360458	0.0023221219241187	-0.0028989930000023	0.0008658746544629	7.497389172414193e-07	8.404160414062336e-06	-0.0062241729724299	-0.0026062138681334	3.874032919072685e-05	6.7923507264513785e-06	0.0069331146845181	-0.0017632382168135	4.806807922868052e-05	3.109009009231653e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.7006668431	6.442320525311061	41.503493750844186	756379.2499073327	1121.0034922245177	-3.904009326700816	1256648.8295795645	15.24128882296696	793.5830158894579	4.185170422146712	17.515651462411686	629774.0031082076	839.6394211201185	730.0107266572805	1.720807	31.498398	0.2504784873345632	0.1617178948280458	-0.0719036427	0.0482305729	-0.0238473958	-0.0869355113	-0.0456872417	-0.0043404528	0.1014560486	0.0800935868	0.2189255332	0.1204399355	0.0920490665	-0.1151595654	-0.0380662751	0.0500470684	0.2750061457	0.0268821154	-0.045627343	-0.1898165429	-0.1957609186	-0.0399222637	-0.1196965519	0.0779894153	-0.0363961636	0.0352294195	0.1237502722	-0.0962245755	0.1452563934	-0.0729235647	0.0126859884	-0.1710747397	0.210189968	-0.0238138687	-0.0348558149	-0.0817983388	-0.167151787	0.2248779731	-0.1979163113	-0.1273541217	-0.0745498529	-0.0070367437	-0.0863791913	0.045078186	-0.3073116468	0.0754966852	-0.0250954921	-0.0498508836	0.0630833733	-0.0302954099	-0.2074648904	-0.1294367121	-0.1529730466	-0.0377183254	0.0237209337	-0.176903345	-0.1036562778	-0.1825772212	-0.0687293199	0.3256785394	-0.0718902141	-0.0937377334	0.1636090203	-0.1899274402	0.1497707771	0.1310868562	0.653679977460115	0.0183231033503403	0.0003357361163872	0.4272975129322564	-0.1607293083779808	0.024003308053821	0.025833910571664	0.0005761587975266	-0.0705820000599573	-0.1187704003666567	0.0141064080032559	0.0049818187324638	-0.0012959192126114	0.0016030737873909	2.569845567819805e-06	1.6794066056153511e-06	-0.006392607350856	-0.0001684343784261	4.086542874221817e-05	2.837013983578688e-08	0.0069169893390602	-1.612534545789978e-05	4.7844741516672464e-05	2.6002676613660907e-10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.3087203873062	-2.3919464557938	5.721407847384521	752224.4164598665	1119.956044882213	-1.047447342304622	1254301.5424682098	1.097145934901016	791.3909268450769	-2.192089044380964	4.805254378495047	626299.59909271	838.3054200075985	732.6184577105596	1.339377	24.516544	0.2026467646542394	0.1032748739455807	-0.0233188902	-0.0075963588	0.0587272386	0.0104889851	-0.0017899722	-0.1341116251	0.0557076659	-0.0304631018	0.1558329487	0.0023882756	-0.0530342839	-0.0547882508	-0.0347494298	0.0099742485	0.2018210634	-0.1713221047	0.0196919654	0.0800337972	0.063856509	0.0844217581	-0.1699250048	-0.2326899536	-0.0353385905	-0.1235804676	0.0761147517	-0.0007590024	-0.014696886	-0.1177712633	0.0668088334	-0.1056525475	0.1445684332	0.0291422947	0.1952740432	-0.0460213084	0.1185097129	-0.1258731163	-0.0598231104	-0.1771438093	-0.0544727731	0.0299996705	-0.0035160481	0.0102376736	-0.1761433802	-0.0181866524	0.166782711	-0.1979998558	-0.1620157033	-0.023846464	-0.196145006	-0.0561764206	-0.1566719515	-0.0050624739	0.1215326897	-0.1188169238	-0.0837455428	0.13095065	-0.02722732	0.0860375272	0.1152700682	0.1769205118	-0.1325436531	-0.1237868142	0.1479655889	0.1242038795	0.6666390232741861	0.0129590458140711	0.0001679368684111	0.4444075873519608	-0.1392130375848097	0.021516270793171	0.0193802698335896	0.000462949908845	-0.040281238972625	0.0303007610873322	0.0009181361224715	0.0016225782131697	-0.002452422959303	-0.0011565037466916	1.3375009161117084e-06	6.014378371316484e-06	-0.0059670702823679	0.000425537068488	3.560592775471814e-05	1.810817966574458e-07	0.0080923622630738	0.0011753729240135	6.54863269968209e-05	1.381501510504278e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.9806001326842	0.671879745378078	0.4514223922493109	753390.3222066946	1123.7044710785904	3.748426196377295	1262711.7383220145	14.050698949687556	793.4638611089647	2.07293426388776	4.297056462399889	629584.8988859464	840.7344681386197	727.1978931427002	1.342168	24.567635	0.1733272401892781	0.0790927848703581	-0.0753154722	-0.0078578233	-0.0116638824	-0.0574325878	-0.06898406	-0.0140254983	0.0789249586	-0.0118367393	0.1072043958	0.0914044386	0.064447548	-0.1319520819	0.0456458227	0.0073274645	0.0868907542	-0.0557472388	-0.1068145131	-0.2055718351	0.0187078269	0.1395539637	0.1371007565	0.1653465925	0.1060727538	-0.0278441401	0.0799933081	-0.0729596953	0.0862199878	-0.049609513	0.0787929965	-0.0889858006	0.0322083369	-0.0362945771	-0.0324378904	-0.1694452781	-0.0314677024	0.1052926839	-0.0481121717	0.038810001	-0.0910748339	0.0217580436	-0.0382798388	0.0096042645	-0.1676440097	0.0672914135	-0.0542992487	0.0591295358	0.0941069204	-0.1192970295	-0.2148502052	0.0433800741	0.0479910888	-0.1744761567	-0.0409038261	-0.1162268992	-0.1427488121	0.0805145792	-0.0004568355	0.2774193131	0.001327596	-0.1645232945	-0.3055918644	0.1264978351	0.1459432408	0.1165920251	0.6551483286349509	-0.0114906946392352	0.0001320360632921	0.4292193325131695	-0.1929775675460803	-0.0537645299612705	0.0372403415760019	0.0028906246819563	-0.0711114217907322	-0.0308301828181071	0.0009505001725979	0.0050568343090994	-0.0029923376856402	-0.0005399147263371	2.915079117157734e-07	8.954084824902547e-06	-0.0050618760520431	0.0009051942303248	2.562258916624744e-05	8.193765946133083e-07	0.0081920899618251	9.972769875130072e-05	6.711033794263557e-05	9.945613898230189e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
