global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
840.6116220109041	n/a	706627.899059803	n/a	761.7919253167652	n/a	n/a	580326.9374778239	830.652209131466	n/a	689983.0925349847	n/a	820.1270467191304	606.2835866817056	n/a	n/a	n/a	n/a	-0.0326646629	-0.0354524071	-0.0228069262	0.1225300116	-0.0712252184	0.2507781042	-0.112718449	0.1251886081	-0.1881584415	0.0957209799	-0.1237425716	-0.0289467235	0.0389855903	-0.1126103636	0.0495989208	-0.2693503956	0.1420944254	-0.1324865588	-0.110922566	0.0645582314	-0.0900470594	0.0591469364	-0.0277083017	0.0150555437	-0.0643539465	0.0276958227	-0.0298750336	0.0985591378	-0.0641973646	-0.0408023735	0.1872960384	0.0488251303	-0.0854411084	-0.0221375516	-0.0787277698	0.0134619345	-0.2090863285	0.1854905279	-0.2237498561	0.0060999606	-0.07744212	-0.121822394	0.0325407204	-0.0616372931	0.095942505	-0.0908679372	0.1317147804	-0.1179443925	0.069766964	-0.0090417117	0.0056295024	-0.1649647337	0.2354440491	-0.0283103159	0.0916873121	-0.0784813639	0.0082024988	-0.0995703447	0.3237346033	-0.0600171517	0.1061371121	-0.0148790443	-0.0453336876	0.0259114946	-0.2545634908	0.1261262578	-0.1031583461	0.0428974956	-0.1104927304	0.0473516666	-0.1000998196	0.030152232	-0.082193309	0.1007650285	-0.020493536	-0.171626723	0.1346316488	0.1561451084	0.1560591586	0.0460461978396438	n/a	n/a	0.0021202523354876	-0.0493365532408773	n/a	0.0024340954856899	n/a	-0.17262685750282	n/a	0.0298000319312989	n/a	-0.0004787116849227	n/a	2.291648772815304e-07	n/a	-0.0005678215387645	n/a	3.224212998848845e-07	n/a	-0.000745136314456	n/a	n/a	5.552281271210708e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0576025275544	-0.5540194833496344	705696.7755643426	0.3069375879309958	751.6200477395739	-10.171877577191252	103.4670934453662	564932.6961640394	829.9493776688664	-0.7028314625995336	688815.9694929387	0.4939720648197995	818.6866155458042	604.2776640833241	1.158059	16.447014	0.0954688098792305	0.0572568198893951	0.003346544	0.0405550421	-0.0307195968	-0.0884844547	-0.0954608663	0.0968167596	0.0013082773	0.0537635752	-0.2707667454	-0.2144973784	-0.1324430952	0.0598353951	-0.102218044	0.0292045442	-0.1126232039	-0.3329038397	0.040129556	-0.2050599833	0.155131836	0.1947087742	0.1454304123	0.0343056334	-0.0329401694	-0.0934633738	0.0353545916	-0.0695326346	0.0741535569	-0.0336844485	-0.1525238796	-0.0467966893	0.0524450393	-0.0824109926	-0.088020621	-0.0695166855	0.0334325685	0.1059913712	-0.0228988768	0.2978633106	-0.2093945365	0.0113632549	-0.2515629548	0.1138390824	0.151723392	-0.0207447449	-0.0224924132	-0.0785519483	0.0439013886	0.0360647128	0.0966772074	0.0568943215	-0.1150210959	-0.0318128981	-0.0021971681	0.004336056	0.1654336882	-0.039632592	-0.0589997888	-0.3105908349	0.2002919347	0.0061400288	0.0592204183	-0.0465816238	-0.0424247728	0.1029810833	-0.2274264815	0.0855422515	-0.0574412657	0.0266379759	-0.0158669898	-0.0024114132	-0.1230381947	-0.1587618432	-0.0894602074	0.0531527777	0.0207143729	-0.1222597694	-0.0439389875	0.155915944	0.1551433414	0.0476712405291266	0.0016250426894827	2.640763742641484e-06	0.0022725471735858	-0.0676225145635811	-0.0182859613227037	0.0045728044759017	0.0003343763814954	-0.192487064428164	-0.0198602069253439	0.0370512699721721	0.0003944278191174	0.0004293652684273	0.0009080769533499	1.8435453373164738e-07	8.24603753205418e-07	-0.0003621601720529	0.0002056613667115	1.3115999022138618e-07	4.229659775768319e-08	-0.0007449226556836	2.136587723999047e-07	4.5650071023434287e-14	5.549097629507074e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.0693293501404	1.011726822585956	707397.6167734949	1.023591163539875	754.1973285902114	2.5772808506375213	6.642376583062865	568813.6104526113	829.9865459939708	0.0371683251044032	688877.6665310018	0.0013814843910666	818.4945892153102	599.6183045555467	1.260483	17.901669	0.1918508767485042	0.0761206928876515	0.0593591014	-0.0268639961	-0.0650649174	0.1789802831	-0.1782356722	0.1178507963	-0.0814688424	0.1068281978	-0.0909006122	-0.1774858504	0.0041105398	0.1298420095	0.0118519184	0.0174021467	0.0539706747	-0.2562382216	0.1132671061	0.0478966072	0.0951458006	-0.1045590333	0.0154279112	-0.1471875028	-0.0120373078	-0.2075980722	-0.1512579635	0.0636057646	0.0151421153	-0.0007063015	0.0085626723	0.04300291	0.0025500994	-0.1993774754	0.0882504466	-0.1628335749	-0.0326891005	-0.0294548043	-0.0785461916	0.2236529929	-0.1542972903	-0.0607186269	-0.0053599785	-0.0297803436	-0.02433486	-0.0068578142	-0.2208093055	-0.0695940821	0.0383373451	-0.1615294122	0.2040362798	0.116715492	0.1345434003	0.1820155933	-0.1655963768	0.0641382072	0.0991710032	-0.0842952703	-0.1187729662	-0.0914858046	0.2089326441	0.0121802739	0.1477244359	0.0484325653	0.0514861915	0.0651445524	-0.015191519	0.2074225092	-0.1108410847	0.0659368142	-0.1140098275	-0.0021053098	-0.0617662653	-0.073522211	-0.0248266329	-0.1945581057	0.0067555826	0.0901052589	-0.0873703257	0.1554579513	0.1533170814	0.0227611840534791	-0.0249100564756475	0.0006205109136199	0.0005180714995163	-0.0190036192203422	0.0486188953432388	0.0003611375434717	0.0023637969843968	-0.1593485764925617	0.0331384879356022	0.0253919688302057	0.001098159382658	0.0011160013801052	0.0006866361116779	1.2454590803967113e-06	4.714691498601456e-07	-5.0221460545785135e-08	0.0003621099505923	2.522195099351853e-15	1.3112361631799725e-07	-8.99999780735423e-05	0.00065492267761	4.289237136479276e-07	8.099996053238095e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.6492214434322	-0.4201079067081537	706691.1135134487	0.1764906532787067	758.7652272269839	4.567898636772497	20.86569795582804	575724.6700488166	831.1759769416003	1.1894309476294893	690853.5046448237	1.4147459791787849	819.0328039287209	607.2933383200267	1.570323	22.302088	0.3124937467340226	0.159338839767646	0.1531464851	-0.0108399856	0.1428375238	0.0844538855	-0.1696286946	-0.0441548572	-0.1978008504	0.0924833661	0.0759903699	0.1470521408	-0.0217717895	-0.0305517224	-0.1647791204	0.0763701326	0.1118175182	0.1399972908	0.2401645096	0.0200169406	-0.029235642	0.0833056407	0.0106462771	-0.1342527406	-0.0826998064	0.2009529649	-0.0256409711	0.0340549431	-0.1044108712	0.1988245333	0.0805994399	0.0716973207	0.1103435725	0.1200845892	0.0484231009	0.0328544068	0.1937281341	-0.2260039762	-0.0098407948	-0.0134945631	0.0468983432	-0.122016354	-0.0604839311	-0.1920671249	-0.0293834704	-0.2494339954	0.0099882369	-0.0761925953	0.086039254	0.150020146	0.1118460454	-0.1455655175	0.1475129775	-0.004143	0.2380011306	0.1522377944	-0.0957447711	-0.0103290586	-0.0700560575	0.050046593	-0.0598813986	0.143015579	0.1768959652	-0.213602086	0.0299232742	-0.1966600233	-0.1098775787	0.107810817	-0.0292484303	-0.1583595343	0.0041373912	0.0472145159	-0.0900604946	0.2009166157	0.0182622928	0.0063840303	0.0950180349	0.0856073482	0.2769808218	0.1547718027	0.1505910958	-0.0280154157100724	-0.0507765997635515	0.0025782630835478	0.0007848635174081	-0.0236169792890166	-0.0046133600686744	0.0005577617107378	2.1283091123239463e-05	-0.0553414709664394	0.1040071055261223	0.0030626784087292	0.0108174779999219	0.0015379165045819	0.0004219151244766	2.365187175065409e-06	1.780123722621892e-07	0.001947965456704	0.0019480156781645	3.794569420512024e-06	3.794765082374875e-06	0.0006020028467987	0.0006920028248722	4.788679096311632e-07	3.6240742755373917e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.7938978152873	-1.8553236281449017	703575.2030121627	3.4422257651527617	750.0908205395654	-8.674406687418582	75.24533137873222	562636.2390577184	831.683205323782	0.5072283821816654	691696.9540176401	0.2572806316906296	819.8920974925248	597.6200274850612	1.333171	18.933994	0.1685083046240033	0.0759728996836871	0.1150260407	0.0714061707	-0.0013586336	-0.0487772439	-0.1196499988	-0.1295003706	-0.0245227669	-0.0029295213	-0.0035716207	0.1033907554	-0.0434637721	0.086130201	-0.0759527974	0.0282620121	-0.0346323636	0.1674033487	-0.0167998086	0.0557334705	0.1867250372	0.2062701092	0.1547448391	-0.0954938803	-0.0129362821	0.0766270231	0.0346920035	0.2009402023	0.1090394502	0.0177174168	-0.0162287451	0.0348699733	-0.1824011469	0.0044974122	0.1503368861	-0.0834923629	0.0889055527	-0.0236953034	0.0706103526	-0.0125440306	0.1524523118	-0.0890774797	-0.1376408518	0.1254464965	-0.0022186852	-0.0905914415	-0.0472722963	-0.0148511695	0.1430193997	0.0962115691	-0.2119837467	0.0535842337	-0.0182592086	0.1685208732	-0.0408561637	0.1115497966	0.036642113	0.0401167266	-0.0686251038	-0.0893474502	-0.0286635745	0.1549876461	0.012814502	-0.066589832	0.0330000254	-0.00173661	-0.0092205781	0.0460933684	0.0364192631	-0.0821848609	0.0556492006	-0.0967857858	0.0814419448	-0.0479845313	0.0791593065	0.1401604521	0.1209986646	0.073155656	-0.1029078869	0.1538585052	0.1469813818	-0.0085371731011463	0.019478242608926	0.0003794019351321	7.288332455893593e-05	-0.057858701707147	-0.0342417224181304	0.0033476293632366	0.0011724955541602	-0.0935652406338363	-0.0382237696673969	0.0087544542548676	0.0014610565675862	0.0017479231886951	0.0002100066841132	3.0552354735780464e-06	4.4102807372221425e-08	0.0010816281375889	-0.0008663373191151	1.1699194280240324e-06	7.505403504915386e-07	0.000147055451436	-0.0004549473953626	2.0697713254730485e-07	2.1625305797045762e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.3508915638389	0.5569937485515766	704509.9191690113	0.3102420359255369	747.9883233479092	-2.102497191656198	4.4204944409222	559486.5318648163	831.0506867402829	-0.6325185834990634	690645.2439314958	0.4000797584716616	819.2373365875425	604.6498203244928	1.181175	16.775314	0.1065219533089011	0.0605723467994442	0.0900621161	0.0062637325	-0.1296505014	-0.0648493142	-0.1097706787	-0.0648042847	0.005483774	-0.0234021704	-0.0487840787	-0.0997413484	0.040975597	0.2011122544	0.0192006111	0.0212603453	-0.0545847744	0.0294750899	-0.0150659477	-0.0106350334	-0.0802110312	0.0223089514	-0.1163373177	-0.0763962442	0.0078609163	-0.1157035735	-0.0063568964	-0.2259556278	-0.1195113409	0.0803845934	-0.1432398204	0.2549954417	-0.0320662534	0.0778391692	0.0433410057	-0.1599095744	0.0124831274	0.0034885806	0.042790725	-0.0594455151	0.0048529665	-0.019710334	-0.0834790197	-0.1241118078	-0.0715726691	0.1109958138	-0.0156843908	0.0741636287	-0.2365283289	-0.1159746389	0.0849021066	-0.0332944585	-0.0583404363	0.1659283995	-0.0795674429	0.0854096708	-0.0212568952	-0.0800882069	-0.1254882959	-0.0258594507	-0.0009818146	0.0547835026	-0.0052622494	-0.0080520989	0.0387748473	0.0676175261	0.0602469805	-0.0009136436	0.0572961894	-0.0786172554	0.0609033742	0.0578870941	0.0573137249	0.0652500645	0.1083759628	-0.0732987762	-0.0097039166	-0.119941406	-0.2162039911	0.152719399	0.1425091225	-0.0116600902374415	-0.0031229171362952	9.752611440166216e-06	0.0001359577043452	-0.0637728933231187	-0.0059141916159716	0.0040669819228018	3.497766247042991e-05	-0.0755454808312521	0.0180197598025842	0.005707119674025	0.0003247117433428	0.0009079749189403	-0.0008399482697548	8.244184534246444e-07	7.055130958640824e-07	0.0003340672438374	-0.0007475608937515	1.1160092340511687e-07	5.588472898665415e-07	0.0001488479830107	1.7925315746999742e-06	3.2131694462963693e-12	2.215572204635363e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.1850225753167	-1.1658689885222202	702554.1320695841	1.3592504983978249	747.9407971927097	-0.0475261551994208	0.0022587354280394	559415.4361052662	830.4781072201936	-0.5725795200893344	689693.8865720354	0.3278473068257325	818.9801351238771	608.0535237854474	1.009453	14.336479	0.0791043019017744	0.0398708496974344	0.0924401008	-0.0520033421	-0.1765122666	0.0956025457	-0.1586911749	0.0476852376	0.0833026837	-0.0226713442	0.122113934	-0.044389778	0.0033334084	0.1850327494	-0.0096537581	0.0087984324	0.0161564772	-0.065182823	-0.0943440569	0.0359502822	-0.0736693612	-0.0935827668	0.1531990175	0.0064909671	0.0542742103	-0.0559254656	0.0518343855	-0.1295118163	-0.0054498584	-0.0756516297	-0.1023512124	-0.1755494839	-0.1316143452	0.0061028598	0.0169629114	-0.1891532649	-0.0215795922	-0.0078413666	-0.0235566922	0.0287361394	0.0504308366	-0.0002932802	0.0561157355	-0.0281524923	0.1055551114	0.079839786	-0.1116124269	0.0128990902	-0.154901311	0.0685224278	0.0056870422	0.0912157174	-0.1748744597	-0.0539229645	-0.1374821686	0.0823920649	-0.0003419023	-0.0816781325	-0.0823634908	0.010531143	0.0258756751	-0.0105661898	-0.013153949	0.0560181125	0.0178538751	0.0853683646	0.1748461466	0.0613535215	-0.0004174588	-0.12015521	0.0310385232	0.032903626	0.0271968523	0.111321356	0.0024324287	0.073359042	0.0682839802	0.0002423343	-0.053373777	0.1513561561	0.1372005631	0.0048613725551547	0.0165214627925962	0.0002729587328071	2.3632943120011338e-05	-0.0396407483323173	0.0241321449908013	0.0015713889283461	0.000582360421857	-0.0752844677336952	0.0002610130975568	0.0056677510819457	6.812783709624649e-08	0.0013609486279988	0.0004529737090584	1.852181168051816e-06	2.051851810982145e-07	0.0006441009194648	0.0003100336756274	4.1486599445540073e-07	9.612088002303587e-08	0.0001480617472802	-7.862357304999959e-07	6.181666239148623e-13	2.1922281007665813e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.9927001221931	0.8076775468764481	703908.7508583283	0.6523430197283571	749.2399416083381	1.2991444156283478	1.6877762126583211	561360.4901012658	830.7716528471952	0.293545627001663	690181.5391744607	0.0861690351317994	818.6828317924842	601.8201970662157	1.201164	17.059198	0.0770008035785139	0.041140335708723	0.0383924877	-0.0485721702	0.0495278194	0.0771998041	-0.0029182023	0.0782852235	-0.1028580699	-0.0021375498	0.1463382075	-0.0492682104	0.0018044104	-0.048208044	-0.0686223105	0.0107831067	0.1153821731	-0.0474746738	0.0363311832	0.0504094165	-0.0533064139	-0.1093645489	0.1196280625	-0.0778932983	-0.130817106	-0.0460405312	0.0641158044	0.0156447119	-0.0261024065	-0.2186029192	0.0034192425	-0.1177999028	0.224461712	0.0931725683	0.1804863716	0.0402564167	0.0380256619	-0.0937639068	-0.0611118908	0.0938903719	0.0285413165	-0.02579609	0.138835051	0.0026806788	0.0993714758	-0.1607719868	-0.0872547845	0.0081698133	-0.0713507363	-0.0073495626	0.1394919706	-0.0490929238	0.0220492308	-0.1454492582	0.013174771	0.0472738932	0.0217829495	-0.0316826122	0.0327648638	0.0073694663	-0.0407073231	-0.0071932913	0.0095824318	0.0039913962	0.0013047611	-0.0462363191	0.1111359868	0.069001801	-0.0984865542	-0.0363789712	0.0251342856	0.0116256007	0.0403796923	-0.0268522208	0.1041810059	-0.1180075111	-0.0179089785	0.0572368965	0.0509883139	0.1497707771	0.1310868562	0.024630978743005	0.0197696061878503	0.0003908373288226	0.0006066851138383	-0.040704750982357	-0.0010640026500396	0.0016568767525356	1.1321016392914982e-06	-0.075344998119661	-6.053038596580407e-05	0.0056768687416517	3.6639276251692104e-09	0.0011309983732267	-0.000229950254772	1.2791573202414418e-06	5.2877119669753675e-08	-3.2038453454452664e-05	-0.0006761393729192	1.0264624997531298e-09	4.571644516116402e-07	-6.798191212160952e-05	-0.0002160436594018	4.667486276772508e-08	4.621540375710241e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.513179881946	0.5204797597529023	704782.3791954967	0.2708991803124388	747.7932531720116	-1.4466884363264398	2.0929074318006395	559194.7494895803	831.6381959145114	0.8665430673161154	691622.0889039432	0.7508968875136217	819.7265894645154	606.2430654094644	1.009989	14.344094	0.0380312377195043	0.0211568414444687	0.0342125336	-0.0110624178	0.0826547489	-0.0509277261	-0.0742890048	-0.0484497632	0.0076509286	0.0011068422	-0.0933442809	0.0585424147	0.0286680567	-0.0427783791	-0.1205050435	-0.0342530214	0.017550949	0.0667713204	-0.0686328629	0.0219276597	-0.0467238918	0.133832607	0.1250749721	0.0629898783	-0.0161205628	0.0461836212	0.1973885856	-0.0703669746	0.2013927396	0.0982245537	-0.0298336154	-0.0014405606	0.100012352	0.032316938	0.0196552406	0.0337423243	0.1094837074	0.0265244231	-0.0280815523	-0.0086676982	0.1295454465	0.005170391	-0.0539387837	0.031271668	0.0404179328	-0.0546303812	0.178454931	-0.1298325999	-0.0236126268	0.2348593376	-0.0199362492	-0.0195483691	-0.1032366808	0.0991922971	-0.0483196737	0.0523460291	0.0617685316	0.0198915173	0.0615781061	-0.041263151	-0.0815526545	0.0167035157	-0.0304785032	-0.0355180306	-0.0475687817	-0.0278450279	-0.0048942995	0.0024587767	0.0004831218	-0.0552963022	-0.0141943921	0.0582428493	0.1405189946	0.1155880752	0.0491418231	0.0810985286	0.0689165123	0.100940883	-0.1069520375	0.1479655889	0.1242038795	0.026005538942968	0.001374560199963	1.8894157433223264e-06	0.0006762880557142	-0.0415051126393848	-0.0008003616570277	0.001722674375208	6.405787820402852e-07	-0.0907243864776177	-0.0153793883579567	0.0082309143017401	0.0002365255862648	0.0011919747800004	6.097640677369992e-05	1.420803876157002e-06	3.7181221830317172e-09	-0.0001551750307529	-0.0001231365772984	2.407929016916346e-08	1.5162616668776496e-08	-0.0002934074781406	-0.0002254255660189	5.0816685814982246e-08	8.608794822882667e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.1556352790772	-2.3575446028688702	700829.5576795152	5.558016554516139	747.1581714948019	-0.6350816772097687	0.4033287367275728	558245.3332314558	830.6725826666221	-0.9656132478892232	690016.9395940362	0.9324089444991744	818.7234162565614	605.4559236552617	0.985318	13.993706	0.0480932660929256	0.025662931810927	0.0368869533	0.0592884009	0.0608949279	-0.0932327264	0.0120982689	-0.0470396094	-0.0057756633	-0.1742723591	0.0003289143	0.1397122377	-0.1539972585	-0.0484041975	-0.0879170851	-0.0639957019	0.0070904076	0.0588496541	-0.0789537598	0.1969859262	0.0908871884	-0.0197923953	0.0698757998	0.0524523648	-0.0303107729	0.0261487246	-0.0102981306	0.0773350438	-0.0109519458	0.1460215437	-0.0030437045	-0.0969294933	-0.1213428233	0.079534805	-0.1549578205	0.0440503357	0.0752213687	0.1121206918	-0.0615640259	-0.0221245648	0.1927953189	-0.0283910806	0.0585998686	0.0529593905	-0.0588822387	-0.0039786858	-0.0553001688	0.0823193486	0.0898600932	0.0911411182	-0.0270266639	0.149285197	-0.0665879242	0.0712214177	0.0413653655	0.040959762	0.049707134	0.0484124411	0.0516298286	0.0048321433	-0.0949478833	-0.0053786552	-0.0728324558	-0.0602197816	-0.0365652071	0.000400642	0.0356713504	-0.0211387404	-0.0001049025	0.0382164407	-0.0292175089	-0.124816278	0.023349519	0.2257042991	-0.0794879393	-0.0429437807	0.1299826794	0.0829338322	0.1159170368	0.1459432408	0.1165920251	0.024266127484239	-0.0017394114587289	3.025552222757744e-06	0.0005888449430813	-0.032029265527484	0.0094758471119007	0.00102587385023	8.979167848811867e-05	-0.0753527473176518	0.0153716391599658	0.0056780365283178	0.0002362872904641	0.0010220179852041	-0.0001699567947962	1.044520762080648e-06	2.88853120974316e-08	0.000104349712755	0.0002595247435079	1.0888862552051012e-08	6.73530924928413e-08	-0.000294053307083	-6.458289423999833e-07	4.17095022841481e-13	8.64673474064491e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
