global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
820.4866979284718	n/a	n/a	673198.4214775674	916.2013549804688	n/a	n/a	839424.9228680469	793.0647826473484	n/a	n/a	628951.7494754859	808.0904162145091	529.1398071487149	n/a	n/a	n/a	n/a	-0.0746546074	-0.0339956688	-0.0182909604	0.043590964	-0.048631415	0.0451059073	-0.0832208337	0.1424215028	-0.0369366576	0.0461741665	-0.0245533277	-0.0277261259	0.0402440082	-0.0876859631	0.0105905364	-0.0735489227	0.0334972012	-0.1235743624	-0.0115672761	0.095216983	-0.0086854899	-0.0293136926	-0.0482628219	0.0319265871	-0.0725748704	0.0128226929	-0.1144926288	0.0994902426	-0.0170703099	-0.0087090712	0.0138407093	-0.0782178079	-0.0569928504	0.0063894062	-0.0499568271	0.0040015025	-0.00047189	0.0025314407	-0.0106559343	0.0068522764	-0.0273041161	0.0672303674	-0.0348745072	-0.0508996757	0.0923936419	-0.00093444	0.1005829313	-0.0380546891	0.1144294811	-0.109927572	0.0009110375	-0.1341322621	0.0474811406	-0.0159935608	0.053765253	-0.0655297074	0.1561451084	0.1560591586	-0.0007755938381848	n/a	n/a	6.015458018302297e-07	0.0239869874340001	n/a	0.0005753755661588	n/a	-0.1097232087751791	n/a	0.0120391825439215	n/a	0.0055770531608351	n/a	3.110352195878078e-05	n/a	0.0022629884588438	n/a	n/a	5.121116764860237e-06	-1.2810619579789202e-05	n/a	1.6411197401807842e-10	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.6911436892939	-1.7955542391779318	3.224015025829841	670255.1887552841	906.0519351196288	-10.149419860839998	103.0107235116134	820930.1091340239	791.1368872957395	-1.927895351608868	3.71678048675508	625897.5744399916	805.3768884203955	534.6581338345367	0.706686	16.986782	0.1390999503886226	0.0689423959435291	-0.055566643	-0.0485760954	-0.0180240919	0.0430854403	-0.0102059577	-0.1398284149	-0.0348509023	0.0396879863	-0.1146524827	-0.0718716346	-0.0444456391	0.141313552	-0.0237496462	-0.069638614	0.0899908115	-0.1324462525	0.1713450578	-0.160401005	0.0085702877	0.1717166566	0.1867507679	-0.0404006852	0.1029384794	0.0546984579	-0.0558697602	0.0703042696	-0.2362192797	0.1422780126	0.1278261106	0.1483142924	0.0880806057	-0.1463944072	-0.0599978558	-0.0189646842	-0.0618471317	-0.0056271594	-0.0154924681	-0.030514699	-0.004861619	-0.0264176882	-0.0319974933	0.1205290122	-0.0609658697	-0.0949094293	0.0461432715	-0.0618617325	0.0377263278	0.0383215423	0.1430049988	-0.0424058673	0.1633062199	-0.0702931334	0.0547792417	0.0335495693	-0.1600105915	0.0482772552	0.155915944	0.1551433414	-0.0324028720635993	-0.0316272782254145	0.0010002847279477	0.0010499461179699	0.0153746370145597	-0.0086123504194404	0.0002363794633294	7.417257974723524e-05	-0.0726329726543042	0.0370902361208749	0.0052755487166009	0.0013756856155022	0.0065810706693912	0.0010040175085561	4.331049115552114e-05	1.0080511574871988e-06	0.002031978731569	-0.0002310097272747	5.3365494095577365e-08	4.128937565548762e-06	-1.3185096206745454e-05	-3.744766269562529e-07	1.7384676198113336e-10	1.4023274413653257e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.2665026185032	-1.424641070790699	2.029602180583669	667924.5363022799	911.0521567789714	5.000221659342628	25.002216642559148	830016.0323716154	791.7900238278164	0.6531365320769282	0.4265873295334763	626931.4418332541	806.40050211507	529.775920157259	0.692372	16.642715	0.0392244582846589	0.0272214610809873	-0.0425850926	-0.0351354318	-0.0246736577	0.0274926446	0.0042319078	-0.0506073876	-0.0178261959	0.034459158	-0.0299470596	-0.0961580496	-0.0239131307	0.0649146751	0.0267238869	-0.0626704421	0.0716053922	-0.0064624889	0.0665504877	-0.122382362	0.0229904678	0.1571329241	-0.0910437729	-0.0192924809	0.0706737153	0.0617150034	-0.025764599	-0.0044793697	-0.1012552032	0.1307170582	0.0124438754	0.046351898	-0.0053223045	-0.1286070429	-0.0585003899	-0.0088179391	-0.0608637258	-0.0221686504	-0.0276984286	-0.0273791688	0.0346023179	0.0112145442	-0.0183464328	0.0898535512	-0.0071416725	-0.1798591567	0.0081830317	-0.0569120235	0.0480235386	0.1603101752	0.0297573888	-0.0607620652	0.0046868682	-0.0525286087	0.1566900065	-0.0543331294	-0.0463144537	0.0046729123	0.1554579513	0.1533170814	-0.0323271266518361	7.574541176320199e-05	5.737367403177018e-09	0.0010450431175638	0.0342327581385717	0.0188581211240119	0.0011718817297739	0.0003556287323279	-0.0729164321571289	-0.0002834595028246	0.0053168060785251	8.034928974162518e-08	0.0062480632524546	-0.0003330074169366	3.903829440667355e-05	1.1089393973478684e-07	0.0020989829964037	6.700426483470003e-05	4.489571506038618e-09	4.405729619191856e-06	-1.3054133056863896e-05	1.3096314988155816e-07	1.7041038986630674e-10	1.7151346626899468e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.7285175775318	-0.5379850409714209	0.2894279043090214	667045.4714243927	913.2195416259766	2.1673848470052235	4.697557075027856	833969.9312075588	791.3762249456951	-0.4137988821213412	0.1712295148448716	626276.3294092994	806.1272073718972	527.4176296891696	0.685606	16.480089	0.1300319358473535	0.0630937326425233	-0.0640257215	-0.0285474078	0.0058068269	0.0264337522	-0.0145371712	-0.0494754944	0.0217777475	-0.0566135236	-0.0098207547	-0.1006688188	-0.0694770997	0.0502838282	0.0127474166	-0.0060840038	0.0226454652	-0.1163374021	0.0033170006	-0.0566520097	0.1166591779	-0.027329712	-0.1691965938	-0.0747690309	0.058636868	0.0045944528	-0.0354745959	0.0290844245	0.0385387265	0.074379132	0.0495674128	-0.0136730509	-0.0916613844	-0.0141466854	-0.0672225251	0.0094940572	-0.0510725128	-0.0162134272	-0.006756273	-0.035132941	-0.0234423808	-0.008097066	0.002930815	0.104813813	-0.0536052925	-0.0350069771	-0.1081183482	-0.0646397051	0.0496588965	0.012012978	0.1157416417	-0.1199762068	-0.0625959366	0.1067648203	-0.016622876	-0.0533326301	0.0886236763	-0.0940269351	0.1547718027	0.1505910958	-0.03262761352957	-0.0003004868777339	9.0292363690269e-08	0.0010645611646349	0.0048528609051174	-0.0293798972334543	2.355025896441687e-05	0.0008631783614483	-0.089414866974181	-0.0164984348170521	0.0079950184360104	0.0002721983514125	0.0067569305039261	0.0005088672514715	4.565610983488702e-05	2.589458796201592e-07	0.0027990748815818	0.0007000918851781	4.90128647692226e-07	7.834820192702169e-06	0.0004550490686758	0.0004681032017326	2.0706965490271293e-07	2.19120607472371e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
815.3514154207762	-1.3771021567555408	1.896410350140762	664797.9306286632	905.0925848388672	-8.126956787109407	66.04742661954366	819192.587130302	789.9473308063043	-1.4288941393907637	2.0417384615852705	624016.7854480047	804.6494015863759	521.12279582381	0.611994	14.710641	0.127465227542849	0.0681636409878649	-0.0527645018	-0.0069042483	-0.0030420986	0.0347791749	-0.0475878998	-0.0376390866	-0.0619703146	-0.0651133145	0.0395860152	-0.0411354255	-0.1227499229	0.0594458817	0.050152678	-0.0208057519	-0.0934189483	0.0172020225	-0.0167881721	-0.0119485126	-0.053812007	-0.0545836397	-0.1068415188	-0.1107072041	0.0462204286	0.0354405279	-0.0526036697	-0.0093619323	0.0216714661	-0.1472285985	0.019993242	0.048344162	-0.1281353916	-0.0108329745	-0.0605821	0.015013707	-0.0504576346	-0.0152316284	-0.0002848309	-0.0097175295	-0.0200130155	0.0206726976	0.0248874657	0.0776329422	-0.0478525361	-0.02941414	-0.0575386626	-0.0915887237	-0.0430662799	-0.0586545793	0.0534382257	-0.1007989973	0.0450110921	0.0524928598	-0.0080590482	-0.0204504562	0.055148132	-0.1132688412	0.1538585052	0.1469813818	-0.0322816783114063	0.0003459352181637	1.1967117516596738e-07	0.0010421067546011	0.0450845876186321	0.0402317267135147	0.0020326200407421	0.0016185918343509	-0.0681331386935397	0.0212817282806413	0.0046421245882331	0.000452911958611	0.0060190706877284	-0.0007378598161977	3.622921194387124e-05	5.444371083593038e-07	0.00269598023482	-0.0001030946467618	1.0628506190940344e-08	7.2683094265401025e-06	-1.6113214975286595e-05	-0.000471162283651	2.596356968398002e-10	2.2199389753530697e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.659131758009	1.3077163372328189	1.7101220186656192	666932.1374837451	902.5954699707032	-2.497114868163976	6.235582664805592	814678.5824116346	790.92506507524	0.9777342689357056	0.9559643006512386	625562.4585642726	804.6269035262909	519.6750655449943	0.552653	13.284252	0.094471265401182	0.0501874076184977	-0.0657887455	0.0108595992	-0.0015023606	0.0426378444	0.0055131099	-0.1173641806	-0.0518118087	-0.043242403	-0.0419519073	-0.0512901724	-0.1005582745	0.0254899068	0.1178074446	-0.0522121583	-0.0877488958	-0.023992021	0.0255941531	-0.125301129	-0.0390378992	0.0082012923	-0.0290147268	-0.0928415745	0.0037925425	0.1118352112	-0.0914062991	0.0068901523	-0.0791133006	-0.0886851448	0.0188872437	0.0372898609	-0.1442266624	-0.0812697993	-0.0695225744	0.0454884241	-0.0417314955	-0.0026868802	-0.0231887682	-0.0276560614	0.0301437214	0.0206938239	0.0064105298	0.0722951277	-0.0091775961	-0.1307958104	-0.0744462318	-0.1047592608	0.0060076054	0.0798431566	0.0110643174	-0.1448529907	0.0148171169	0.0436134737	0.0026513425	-0.0375365044	0.0414689634	-0.0757899157	0.152719399	0.1425091225	-0.032379887711599	-9.82094001927003e-05	9.645086286209962e-09	0.0010484571282157	0.0071583869020201	-0.037926200716612	5.1242503039012926e-05	0.0014383967007967	-0.0463267578091262	0.0218063808844134	0.0021461684891054	0.0004755182472761	0.0056250666876121	-0.0003940040001163	3.164137524008336e-05	1.552391521076454e-07	0.0029939787012496	0.0002979984664296	8.88030859943935e-08	8.963908463536242e-06	-1.6920236428664102e-05	-8.070214533775072e-07	2.862944008018917e-10	6.51283626211544e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.7924055512929	1.13327379328382	1.2843094905438983	668784.4185773702	909.4291856892904	6.8337157185872	46.69967052246577	827061.4437834859	792.0121882289507	1.0871231537106496	1.1818367513337886	627283.3063032108	807.0553653235426	524.6002521351522	0.643291	15.462951	0.0621702641355515	0.0362482749424617	-0.0505967302	-0.0006384522	-0.0162675196	0.0029911914	-0.032062289	-0.0068165125	-0.0295217019	-0.0453877758	0.0193064043	-0.0248675115	-0.0701089461	0.0115225918	0.0719741376	-0.0374674612	-0.0485033143	0.092592742	-0.0532611996	-0.0827777868	0.0692372368	0.0542055745	-0.0177410019	-0.0641475824	0.0134965253	0.0634230717	-0.0322470558	-0.0193656157	-0.0307325665	-0.0173492586	-0.09775181	-0.0153640481	-0.0543503144	-0.040642599	-0.0620192117	0.0399985303	-0.0592483053	-0.0467385173	-0.0071320541	-0.0379071763	-0.0068191381	-0.031605106	-0.0052677246	0.0824040507	-0.0144592559	-0.1955964279	0.0141300448	-0.0112888515	0.0414636881	0.1071362864	-0.03379897	-0.0799996131	-0.0849929617	-0.0206450205	0.101881808	-0.0534220532	-0.0395658524	-0.00150195	0.1513561561	0.1372005631	-0.0418031486672276	-0.0094232609556286	8.879784703787444e-05	0.0017475032384943	0.0393925954215603	0.0322342085195402	0.0015517765740467	0.0010390441988811	-0.0514904114201186	-0.0051636536109924	0.002651262468213	2.6663318614314848e-05	0.0059190770312837	0.0002940103436715	3.503547290227025e-05	8.644208218589221e-08	0.0030059775999038	1.1998898654200145e-05	1.4397356891376601e-10	9.035901331123413e-06	-1.7893815090670902e-05	-9.735786620067991e-07	3.201886184991217e-10	9.478554111149496e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
819.2573701972235	1.4649646459306496	2.1461214138267133	671182.6386224705	909.1222889200848	-0.3068967692056503	0.0941856269488662	826503.336211294	794.3184800954039	2.306291866453193	5.318982173268155	630941.8478210724	808.8972548979796	519.5547202940417	0.826573	19.868532	0.1517599614494373	0.0805282445576969	-0.0485260453	-0.014093184	-0.0938720958	-0.0626098332	-0.0701139788	-0.0398343292	0.0086032991	0.0124813229	0.1043124012	0.0823349251	-0.05608817	-0.1014225025	0.0594009436	-0.0858146214	-0.0633996522	-0.0392798532	-0.0805726916	-0.0861471591	0.1717903359	0.14360477	-0.0352169432	-0.0688426233	-0.1173165847	-0.0143347724	-0.0934566631	0.0522922191	-0.0252451474	0.1194598772	-0.2325783397	0.0232564596	-0.0115720475	-0.0725139121	-0.052160127	0.0134350988	-0.0577465064	-0.0485993786	0.0362580623	-0.0484254452	-0.0704419316	-0.0988393407	-0.0323632455	0.1034847386	-0.0526856303	-0.1083647171	0.0327343047	0.0074878628	0.1291298016	-0.0647161409	-0.0457578783	-0.0142493031	-0.1620557413	0.1753010355	-0.1427089815	0.0262405736	0.0638808528	-0.0296458389	0.1497707771	0.1310868562	-0.032400212386122	0.0094029362811055	8.841521070653197e-05	0.0010497737626658	0.0017017998490871	-0.0376907955724732	2.8961227263528766e-06	0.0014205960708859	-0.0667292652760807	-0.015238853855962	0.0044527948442855	0.0002322226668433	0.0070490152025397	0.001129938171256	4.968861532563581e-05	1.2767602708613542e-06	0.0026618637535709	-0.0003441138463329	1.1841433923802277e-07	7.085518642574562e-06	-0.0003323893122997	-0.000314495497209	1.104826549310675e-07	9.890741776475443e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.3004728995335	-0.956897297690034	0.9156524383264896	669615.6639476002	911.2264432779948	2.104154357910033	4.427465561911785	830333.6309290647	793.5175181022753	-0.800961993128567	0.6415401144364866	629670.0515351947	808.8398991586689	520.8349783895358	0.738356	17.748055	0.1194738207716346	0.0658655717706796	-0.0101427584	-0.0239765933	-0.0988933041	-0.0490109534	-0.0105537432	-0.0179205426	-0.0123730188	-0.0867684893	-0.0349354029	0.0355904298	-0.0124614952	-0.0039518331	-0.1216819254	-0.0418853858	0.0041753802	-0.1174104488	-0.1156080746	0.0755989158	0.1026289354	0.0210176151	0.0743647634	-0.0208695897	0.006210701	-0.1269560405	-0.035652765	0.0179563776	-0.0092298267	0.1389833669	-0.0790433777	-0.0076283192	0.1062906225	0.0707294226	-0.0316890935	-0.02333299	-0.058376499	-0.0505275321	0.0521335863	-0.0270347328	-0.0958888314	-0.0415737134	0.0133847637	0.0350385822	-0.0446510654	-0.0566411982	0.0818465475	0.0848626868	-0.0173437751	-0.04123685	-0.0369536197	0.0882569822	-0.0555231762	0.2104616575	-0.0164583267	0.1383341077	-0.0163631985	0.222192759	0.1479655889	0.1242038795	-0.0323074138203764	9.279856574560123e-05	8.611573804440677e-09	0.001043768987761	0.0425302009921182	0.040828401143031	0.0018088179964299	0.0016669583398962	-0.0657977830812228	0.0009314821948578	0.0043293482584036	8.676590793372742e-07	0.0079379648814382	0.0008889496788985	6.301128645894619e-05	7.902315316137477e-07	0.0020330749003272	-0.0006287888532437	3.953754219635273e-07	4.133393550340455e-06	-0.0003670735575175	-3.46842452178e-05	1.3474299662855336e-07	1.202996866328482e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.6067364185533	4.306263519019808	18.54390549524086	676681.8428011832	913.448543395996	2.222100118001208	4.937728934420983	834388.2414322668	794.3862474390304	0.8687293367551092	0.7546906605389719	631049.5101202645	808.7138145003386	530.6711089211243	0.984966	23.675879	0.1024198346441563	0.0551176360077797	-0.0187133439	-0.0422218971	0.0054047544	-0.0164530508	-0.0227176789	-0.0251299292	0.0299414859	0.129640806	-0.0313395042	-0.0018196234	0.0100986625	-0.0724816103	-0.0120978636	-0.0771438303	0.001143696	0.0977622059	0.0372883883	0.0470502065	0.016517922	0.0483109047	-0.0990326169	-0.0080119757	-0.0715338437	0.0066582567	0.0077002662	-0.1190271712	0.0090318122	-0.0263234388	-0.001746922	0.0924665985	0.0077965659	-0.0245292695	-0.0419756931	0.0116776808	-0.0353997252	-0.0385291157	0.0008080352	-0.0161243783	0.0252214266	-0.0242625156	0.0362192975	0.0397312576	0.0197594718	-0.1280121331	-0.0926538488	-0.0614411322	-0.0879937218	0.1285135187	-0.1038823197	-0.0922825763	-0.0579223866	0.1504594635	0.0862287309	0.1003455208	-0.0064094226	0.1461996754	0.1459432408	0.1165920251	-0.0321112421763842	0.0001961716439922	3.848331390660315e-08	0.0010311318741103	0.0298239456133444	-0.0127062553787737	0.0008894677319477	0.0001614489257506	-0.0813738803536381	-0.0155760972724152	0.0066217084038082	0.0002426148062397	0.0069193218460321	-0.0010186430354061	4.787701480897707e-05	1.037633633581354e-06	0.0023412897298911	0.0003082148295639	9.499638116310393e-08	5.481637599293541e-06	-0.000215105215508	0.0001519683420094	4.6270253738743135e-08	2.3094376973116355e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
