global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
799.8151098582981	n/a	n/a	639704.2099576414	903.7923023269838	n/a	816840.52574551	n/a	747.6418790111348	n/a	n/a	558968.3792513004	768.9917348552253	639.3356955083955	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.020595535135726	n/a	n/a	0.0004241760675269	0.0959454632608043	n/a	n/a	0.0092055319203303	-0.0168667707355467	n/a	0.0002844879550454	n/a	0.0018270297875937	n/a	n/a	3.338037844754681e-06	-0.000517897367418	n/a	2.682176831784949e-07	n/a	0.0001129733888862	n/a	1.2762986596432576e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.929922107966	-2.8851877503320797	8.324308354666284	635097.3007510088	886.69922095609	-17.093081370893742	786235.5084441369	292.1734307519947	746.4349963184019	-1.206882692732961	1.4565658340183627	557165.2037288527	766.577371039596	642.3806587464628	1.047464	22.123623	0.1051154596422252	0.0595839376019199	-0.0914723743	-0.0568736243	0.0696648183	-0.0893217673	-0.1497686926	-0.0760878302	0.0178011438	-0.1376297764	0.0292948433	-0.0906397486	-0.0361679664	0.0691855258	-0.026050183	0.027748557	-0.0026751032	0.0896508002	-0.0651317119	0.1321306281	0.0148129902	-0.1412037188	0.0280911154	-0.2520790161	0.1131543362	-0.1449526815	-0.1133756773	-0.0767175109	0.0630693773	-0.0226572589	0.0001361724	-0.0720125691	0.0556151621	-0.1796385492	0.122607706	-0.1082146285	-0.0275387999	0.065662446	-0.0712465718	-0.0526312894	-0.0502715844	0.0007144893	-0.099359494	0.0594074911	-0.0959703416	0.023068273	-0.0388371982	0.0685592413	-0.18431908	0.0937084448	-0.1830675671	0.0966783393	-0.0092806293	0.2040782006	-0.0692665665	0.0453337157	-0.0700950796	0.1121470467	-0.1762069675	0.0807999149	-0.2062188231	0.0180298276	0.1571052943	0.1570166674	0.0	-0.014944377955274	0.005651157180452	3.193557747817421e-05	0.00022333443247	0.0958002851135972	-0.0001451781472071	2.107669442648739e-08	0.0091776946278465	-0.0099240062377106	0.006942764497836	9.84858998061189e-05	4.8201978872413344e-05	0.0021496018049959	0.0003225720174021	1.0405270641092513e-07	4.620787920041631e-06	0.0004860617025643	0.0010039590699823	2.3625597869970607e-07	1.0079338141997246e-06	-0.0004080227200639	-0.0005209961089501	1.664825400883437e-07	2.714369455411445e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.0667144431015	0.1367923351355102	0.0187121429518257	635315.3472731208	889.1201393403203	2.4209183842302764	790534.6221805506	5.860845823104132	746.9764864939564	0.5414901755544861	0.2932116102220282	557973.8713748557	767.3334579677564	644.9403750510709	0.935247	19.753477	0.0953887456019092	0.0522322829559525	-0.0760261275	0.0035316619	0.0375589464	-0.0447744469	-0.1003673575	-0.1022354803	0.0213219949	-0.0822709311	-0.0197408022	-0.1012301537	-0.0152615134	-0.0914117893	0.0724218917	0.1036009905	0.0267082042	0.1279124566	0.0709233797	0.0563198299	0.0849172446	0.012940255	0.1150063515	-0.1459413897	0.0100176229	0.0515648012	-0.10737929	-0.0307118077	0.0172507265	-0.1569573136	0.0010097357	0.0265999709	0.0609344343	-0.0359058654	0.0685431145	-0.0360907733	0.1143365925	0.2124713327	-0.0646991326	-0.0553964029	-0.0358944258	-0.013000212	-0.0271687712	0.0186970486	-0.0707859194	-0.0071891832	-0.0850965462	0.0237056312	-0.0089058172	-0.0233134163	-0.0100414161	-0.0347527096	0.1446447522	0.1574608117	-0.2073624568	0.1535070871	-0.070092294	0.0550347455	-0.1515423375	-0.0088465596	-0.1619539663	-0.1116988218	0.156868993	0.1560723507	0.0	-0.0166658914702679	-0.0017215135149938	2.96360878230665e-06	0.0002777519384987	0.1176567230472898	0.0218564379336926	0.0004777038791493	0.0138431044782266	0.0072500933307821	0.0171740995684927	5.256385330505108e-05	0.0002949496959885	0.0016489682559304	-0.0005006335490655	2.506339504499184e-07	2.719096309066145e-06	0.0005540962219621	6.803451939779996e-05	3.070226231926728e-07	4.628695829689619e-09	0.0001160431031674	0.0005240658232313	1.3466001792719841e-08	2.7464498707910013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.9102344206717	-1.1564800224298324	1.3374460422793055	633473.1012555686	890.229771901326	1.1096325610056963	792509.0467794869	1.2312844204440607	746.1177307926173	-0.8587557013390779	0.7374613545823715	556691.6682031245	766.868374580642	635.540752715767	1.009448	21.320683	0.0946311355884881	0.0532684866043049	-0.0191165619	-0.0481172441	0.011275116	0.0116305838	-0.0675785298	-0.0585549963	-0.0091826096	-0.0199832796	-0.0226621846	-0.0728389934	-0.0356263002	0.0902001773	-0.1120317426	0.0578664748	-0.1264892395	-0.043384096	0.1605596386	-0.0266581426	0.0955497743	-0.0396150052	0.0825336307	-0.056112136	-0.1460819005	0.0711196155	-0.0858668092	-0.0245749447	0.0458982732	0.0982807031	0.1629600053	-0.0419709341	-0.1449914826	0.0508161536	0.0558218695	-0.0652667905	0.0881567637	0.1694725336	-0.0412153942	-0.0071463645	-0.1056445617	-0.0920161425	-0.087018184	-0.0670483571	0.0620085923	-0.1895482953	0.0660134475	-0.002722473	-0.0130324807	-0.0129062884	-0.1826195053	0.0495867724	-0.1042515901	0.0756895292	-0.0015813992	0.1130506655	-0.0250976378	0.057920202	-0.0078751318	0.0064206307	-0.0815083323	-0.0829189866	0.1563967458	0.1541893965	0.0	-0.0184202096400127	-0.0017543181697447	3.0776322406967427e-06	0.000339304123182	0.1124831296105668	-0.0051735934367229	2.676606904850325e-05	0.0126524544469875	0.0275231872986125	0.0202730939678304	0.0007575258390745	0.0004109983390284	0.0010356239735739	-0.0006133442823565	3.7619120869941e-07	1.072517014640994e-06	0.0008863517664292	0.0003322555444671	7.856194538521631e-07	1.1039374682912909e-07	-0.0002869596702928	-0.0004030027734602	8.234585237455247e-08	1.624112354166133e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.0302982013076	0.1200637806358599	0.0144153114205759	633664.2356544627	890.1123201301299	-0.1174517711961016	792299.9424474428	0.0137949185571014	746.943098491785	0.8253676991677139	0.6812318388294059	557923.9923845085	768.1787348536589	641.3998190152947	1.169001	24.690622	0.0879798537068077	0.0559744332517723	-0.0242198862	-0.0554001977	0.0442158148	-0.0829895613	-0.0165992033	-0.1115374419	0.0705019496	-0.0338739061	-0.2707685761	-0.043267893	-0.037318541	-0.0219493235	0.1190203331	-0.0806784375	-0.0174655465	-0.0832086826	-0.1438307721	0.0955328165	-0.0034213678	-0.0479759077	-0.0395894009	-0.2427424205	0.0122228547	-0.0939262354	-0.0631675087	-0.0386651147	0.0601477248	-0.0846332724	-0.1299457699	-0.0916221714	0.0033596186	-0.089356333	-0.0508641526	0.1462472198	-0.0485934016	-0.0709143303	-0.0440869013	-0.0211796026	0.0068280069	0.1713295191	0.132428814	-0.0521069573	0.089732797	0.0586925498	-0.1993389019	-0.1293316548	-0.2974467596	-0.1263315934	0.115925209	-0.1153819034	-0.0408912493	0.1540088734	0.00640136	-0.2727790923	0.0650869342	-0.0588921845	0.0584739504	-0.0245747057	0.0607084438	-0.1313860645	0.1556892631	0.1513791291	0.0	-0.0299432395579088	-0.0115230299178961	0.0001327802184887	0.0008965975952223	0.1021922116697879	-0.0102909179407789	0.0001059029920638	0.0104432481259627	0.0133516672953248	-0.0141715200032877	0.000178267019565	0.0002008319792035	0.0010629817821644	2.73578085905001e-05	7.484496908744412e-10	1.129930269213404e-06	-0.0001251519502809	-0.0010115037167101	1.5663010659112864e-08	1.0231397689183464e-06	-0.0002859334786965	1.0261915962999691e-06	8.175795423948184e-08	1.0530691923166788e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.2547500697581	-0.775548131549499	0.601474904349919	632430.1175085134	891.405948868717	1.293628738587131	794604.5656785377	1.6734753132985318	747.0817105718206	0.1386120800356138	0.0192133087317994	558131.0822709176	768.3360672626443	629.932881137781	1.068719	22.572552	0.0469324612096484	0.0321053113033547	-0.067174336	-0.02203897	0.0289970577	-0.0110423057	-0.0800079635	-0.0151380514	-0.0575583441	-0.0686759075	-0.0085927153	-0.0660220334	-0.0440357827	-0.1820143489	-0.049843495	0.0603486349	-0.0186384731	-0.0699955047	0.1129082706	-0.0319838469	-0.0615592449	-0.0104060243	-0.0948438153	-0.0673540789	0.0201454608	-0.1282827515	-0.072037336	-0.054841209	-0.1106704173	-0.0774324843	0.1062501973	0.0995846945	-0.0567044086	0.0620996092	-0.0633879727	0.0082295776	-0.0994134968	0.0220440644	-0.046956331	-0.0440556206	-0.0080832164	0.1165012769	0.086243259	0.0074367551	-0.0110781852	0.0672504976	0.0391256542	-0.0852775093	0.0055028826	-0.0848316569	-0.0590051619	-0.0022413715	0.0775476179	-0.0286774771	0.0321873699	0.0163800866	-0.1012022803	0.0950077329	0.1951257725	0.0279759421	0.0235123295	-0.0095853525	0.154747609	0.1476584499	0.0	-0.0271690790176535	0.0027741605402553	7.695966703109579e-06	0.0007381588546674	0.0806915116117608	-0.021500700058027	0.0004622801029852	0.0065111200461909	0.0132487085510888	-0.000102958744236	0.0001755282782716	1.0600503014654304e-08	0.0006119815359689	-0.0004510002461955	2.034012220684017e-07	3.74521400366854e-07	-0.000125087458231	6.449204989998885e-08	1.5646872206692172e-08	4.159224500302652e-15	-0.0002859615777937	-2.8099097199962668e-08	8.177402397426233e-08	7.895592634529499e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.72641252428	-0.5283375454780526	0.2791405619617733	631590.070763712	886.675559629877	-4.7303892388400754	786193.5480449555	22.376582350933987	746.6282177663506	-0.4534928054699776	0.2056557246130309	557453.6955649571	767.1471666988159	634.9892588014956	1.122854	23.715942	0.1319130263119574	0.0884510246829898	0.0047752374	-0.0440546482	0.1089434441	0.0460478903	-0.0507240111	-0.0287529686	0.0519753371	-0.056645797	-0.0287043975	-0.0688978424	-0.0551951305	0.0960434608	0.1156957121	-0.0133930507	-0.0413571888	0.0319690768	-0.0244027317	0.0382280083	0.2016051693	-0.0362372517	0.0197521876	-0.1193826429	-0.0854669433	0.0730922399	-0.0678818725	-0.05275765	0.1070838466	-0.0358502329	-0.0352547695	-0.0915296049	-0.0573056978	-0.1110548182	0.0491853562	-0.0096817749	0.1633003284	0.0703437733	-0.0280226673	0.0119440583	-0.1223889479	-0.0538754085	-0.0394417628	-0.0230977592	0.0160002705	-0.2019567794	-0.0621334459	0.0946571714	0.0074084815	0.1232423946	-0.0242413846	-0.1076451182	0.0077527195	0.0834682808	0.0139648896	-0.0179989872	-0.0318393498	0.0083067007	0.0939504896	-0.0423828872	0.033467118	-0.1580734806	0.1535731997	0.1430497353	0.0	-0.025319895910826	0.0018491831068274	3.4194781625762016e-06	0.000641097128935	0.0804810649360519	-0.0002104466757089	4.4287803316930506e-08	0.006477201813241	0.0856514317079444	0.0724027231568556	0.0073361677536206	0.0052421543205282	0.0001839948245638	-0.000427986711405	1.8317262513935236e-07	3.3854095466263553e-08	0.0002740029392129	0.0003990903974439	7.507761069730818e-08	1.592731453319301e-07	3.597478080860921e-05	0.0003219363586023	1.2941848542274772e-09	1.0364301899011461e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.1744514687238	1.4480389444437378	2.0968167846257346	633893.7571715232	894.3948817425463	7.719322112669374	799942.2044872635	59.58793387914637	747.7228630962843	1.0946453299336554	1.1982483983455612	559089.4799969047	769.2200957384817	627.787354549237	1.004844	21.22344	0.0576397876587164	0.0317484022524265	-0.018139482	-0.0313276505	0.0111935002	0.0139681601	-0.0015458358	-0.1100227012	0.0807910626	-0.0536758534	0.0787561013	-0.0427935788	-0.0045130225	-0.0325972209	0.1324949867	0.1492424916	-0.0247445244	0.0118042106	0.0053437634	-0.0801462277	0.0348421119	0.0601862777	-0.1341539315	0.1765014293	-0.0201184466	-0.0109256577	-0.0454833141	0.036989489	0.1052611574	-0.1360880458	0.0602864503	0.0825787654	0.0147310535	0.1260652497	-0.0763670614	-0.0099267232	0.1066463568	-0.1019880449	-0.0336403426	-0.0055132884	-0.0780841581	-6.06707e-05	0.0259272625	-0.0884358864	0.0603974924	-0.0445424432	0.0051180711	-0.166566245	0.109957081	0.020380713	0.060722236	-0.0066173429	-0.0244102981	-0.0209221037	-0.0370620201	0.0384869717	-0.1235569107	0.0300545318	0.192149101	0.1018450854	-0.0420935145	0.0910920893	0.1521678018	0.1375807028	0.0	-0.0224001580186694	0.0029197378921566	8.52486935889507e-06	0.0005017670792613	0.0836636709757669	0.0031826060397149	1.0128981204030397e-05	0.0069996098411413	0.0574100932792873	-0.0282413384286571	0.0032959188103364	0.0007975731962419	8.504560856305545e-05	-9.894921600074456e-05	9.790947347162005e-09	7.232755535860451e-09	0.0003189873925162	4.498445330329998e-05	1.0175295658428425e-07	2.0236010389967767e-09	-0.0002860136558511	-0.0003219884366597	8.180381133331147e-08	1.0367655334256357e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.8306167219946	0.6561652532708422	0.4305528395999884	634939.0317455543	891.539488045566	-2.8553936969802862	794842.65874455	8.153273164754747	747.2833109331061	-0.4395521631781776	0.1932061041546152	558432.3467991453	768.6389783095265	636.9942676551625	1.021055	21.565836	0.0921319614080255	0.055491255167846	0.0136890163	-0.0914159088	0.0820280687	-0.0255002406	-0.055820133	0.0171705928	0.005389949	-0.0540487597	0.0345418523	-0.0222719082	-0.0613664977	0.1166520698	-0.0255308541	0.0040213189	0.0891648169	0.0257149259	-0.0257903187	-0.0986004573	-0.0122380824	-0.0234412187	-0.1052739703	-0.0149822758	0.0250456447	-0.0779113869	-0.0275958409	-0.0622152823	0.0681795591	0.1161265957	-0.015306697	-0.0071509897	0.0838047821	-0.0046520435	-0.0534786083	-0.1345489815	-0.0337705461	-0.0929760195	-0.0195844937	-0.0013849988	-0.1272610076	0.0064972342	-0.0867451824	0.0242210267	-0.0099297798	0.0081549037	-0.0880490589	0.0050787448	-0.0859715957	0.0912534598	-0.1301306157	-0.0488597749	-0.102339546	0.0055705776	0.0787845861	-0.0532185425	-0.08070414	0.0789406276	0.193349044	0.1571213332	-0.0567793984	0.1029436918	0.150533529	0.1312842438	0.0	-0.0223466016005886	5.355641808079889e-05	2.8682899176453223e-09	0.0004993706030954	0.1158549832178437	0.0321913122420768	0.0010362805838668	0.0134223771364068	0.0314659326011366	-0.0259441606781506	0.0009901049144592	0.0006730994732937	0.0006120240015108	0.0005269783929477	2.7770622663378746e-07	3.7457337842529177e-07	0.0003309552821946	1.1967889678400005e-05	1.0953139881250733e-07	1.4323038335435334e-10	-0.0001461012970829	0.0001399123587682	2.13455890093058e-08	1.9575468136081516e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.0526263510534	-0.777990370941211	0.6052690172772431	633699.7839204099	892.3522515354387	0.8127634898726228	796292.5408203668	0.6605844904699251	747.612416393352	0.3291054602458416	0.1083104039636272	558924.3251455066	769.85544019047	638.8381079474852	1.479728	31.253527	0.2312045889901301	0.1466294545285586	-0.1571320105	0.0810238452	-0.0083600695	-0.0601005007	-0.063659697	-0.0272912415	-0.0877901646	-0.0004134703	-0.0043455074	-0.0885492967	0.0841029864	-0.1194894638	0.0174775823	-0.0097601698	0.038842243	0.0778920386	-0.1334863706	0.0958878442	-0.0857563609	0.2000594872	-0.026518277	0.1312621722	0.2087439233	-0.1035305339	-0.0725242842	0.0672323733	-0.1201900374	-0.0957934107	-0.0160705455	0.0608503365	0.1211189063	0.058773465	0.0550826508	0.1390381332	-0.0350377463	-0.0528141481	-0.1018949705	-0.114027498	0.1268833341	0.0861451381	0.0529636395	-0.0307934908	-0.1556398224	0.128965347	0.0930311361	-0.084107988	0.0199230388	0.0396535747	0.2079364134	-0.0421580438	0.2938856708	-0.0300971507	-0.1272166857	0.1138289673	0.0561482549	0.0850818033	0.0851911471	0.2056363512	0.2785377225	0.0499283432	0.1486728395	0.1241982259	0.0	-0.0056947519830288	0.0166518496175597	0.0002772840956858	3.243020014821046e-05	0.1201884230229524	0.0043334398051087	1.8778700544500616e-05	0.0144452570287441	-0.002917557817085	-0.0343834904182216	8.51214361603379e-06	0.0011822244133399	0.0027748467193183	0.0021628227178075	4.677802108664221e-06	7.699774315711532e-06	-0.0007510809114446	-0.0010820361936392	5.641225355364511e-07	1.170802324345208e-06	-0.000417958568621	-0.0002718572715381	1.746893650837152e-07	7.390637608814025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
