global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
861.2281133801926	n/a	741713.8632764058	n/a	1094.3239769474153	n/a	n/a	1197544.9665220072	798.770089925794	n/a	n/a	638033.656560061	845.8740594761006	634.61920373322	n/a	n/a	n/a	n/a	-0.1333506226	0.0217671008	-0.3817409478	-0.1610417688	-0.0212450389	0.1900097478	-0.2782873694	-0.1052564351	0.014048308	0.0834972825	-0.0873108295	0.2072220127	-9.4093e-05	0.1108411507	-0.078645455	0.1525864297	-0.1172028896	0.2076447313	-0.1770499447	0.0639224792	-0.0018477201	-0.1162028466	0.0685291196	-0.1003837273	0.0011939632	-0.3056548749	0.0163761183	-0.0224690394	0.1056606367	-0.0090540815	0.3491168651	0.010050309	-0.1241951346	0.0451809563	-0.0606651792	0.0983556647	-0.0294275043	0.0009257838	-0.0995561709	0.0623237225	-0.1685064918	-0.0492635365	0.197652016	-0.4412452767	0.0504460076	-0.2118133095	0.1067907036	-0.0164747334	0.1727241738	-0.1172417889	0.0270177936	-0.0650538661	0.1439609454	-0.0945515081	0.0358880623	-0.0212134462	0.1561451084	0.1560591586	-0.0123917684709908	n/a	0.0001535559258386	n/a	-0.0940379694150408	n/a	n/a	0.0088431396917041	0.0935651027204969	n/a	0.0087544284470971	n/a	0.0150255395414891	n/a	0.0002257668385128	n/a	0.0041854094940829	n/a	n/a	1.7517652633159275e-05	-0.0021090732673866	n/a	n/a	4.44819004720479e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.1904102307336	5.962296850541065	752019.207596148	35.54898373397191	1075.6285999051986	-18.695377042216705	349.51712275064347	1156976.884934018	806.7514983981507	7.9814084723567476	63.70288120260807	650847.9801676613	850.384131948384	655.3776130936214	1.546375	30.640137	0.4270690247117667	0.2515312561874337	-0.1559939909	0.0006627203	0.0355204973	-0.1190653236	0.0786824076	0.1439667906	-0.2496150424	-0.2924909091	-0.3318255242	-0.190742084	0.1967410635	0.0684432353	-0.2024755905	-0.0470343679	-0.1217199283	0.1083328428	-0.1802043113	-0.0624678423	-0.1533485288	-0.0506430011	0.1939240034	-0.2174036766	0.0573943653	0.211590903	-0.3700947721	-0.0700137969	-0.3745751624	0.0118159327	-0.132257418	0.1408768981	0.3054563721	-0.1030961779	-0.1534027047	0.0404337274	-0.0026412485	-0.0474443316	0.207789087	-0.3051383171	-0.1766052035	-0.0875767567	0.0643217154	-0.1937902266	0.0152991858	-0.1442194411	-0.0362432155	-0.4380920798	-0.2691076916	-0.0400906381	-0.0998967759	0.0165037335	-0.4500691696	-0.1097702512	-0.0527976814	0.0832449033	-0.0635581739	-0.0877163167	0.155915944	0.1551433414	-0.0227517089004862	-0.0103599404294953	0.0005176402578924	0.0001073283657026	-0.120937806011895	-0.0268998365968541	0.0007236012089374	0.0146259529229707	-0.0987262148608252	-0.1922913175813221	0.0097468655007458	0.0369759508171608	0.0158965965532076	0.0008710570117185	0.0002527017819754	7.587403176639646e-07	0.0015051623016077	-0.0026802471924752	7.183725012771192e-06	2.265513554180989e-06	-0.0025081276652748	-0.0003990543978881	1.5924441247391356e-07	6.290704385316818e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.4376121630788	-3.752798067654794	745524.5100978793	14.083493336593556	1069.3398314445249	-6.288768460673737	39.54860875196472	1143487.6751138049	801.3986897056293	-5.352808692521421	28.652560898732887	642239.8598618995	846.0510219463174	679.8161842762104	1.573785	31.183256	0.3393595682226973	0.2465414184971406	-0.17079153	-0.032623757	0.0566867479	-0.0725630832	0.2241685855	0.1382063843	-0.0237891328	-0.1808501262	0.0131225224	-0.2604002051	-0.0327002033	-0.1804222423	-0.1981737395	-0.2888599309	-0.1245799287	-0.1477205118	0.1316459996	-0.1633801241	0.4124537064	-0.2726132457	0.035895817	-0.1694616467	-0.0569685773	0.2742119405	-0.0215268219	0.025508907	-0.0902800612	-0.2275498539	0.3204248706	0.0400680666	-0.0887737136	-0.065298581	-0.1577859911	0.0380371582	0.0803161363	-0.1216739813	0.0705284246	-0.16679768	-0.6651805455	-0.1236876486	0.064325022	0.0668207168	-0.0511014328	0.3743714699	0.1156134192	0.1951123493	0.0615859839	0.2346557463	0.0109357645	0.0734193327	0.0538182337	0.0002416837	0.1514254752	-0.0596109176	-0.0914068524	0.0969636902	0.1554579513	0.1533170814	-0.039612860376522	-0.0168611514760358	0.0015691787072098	0.0002842984290978	-0.3592466465846513	-0.2383088405727562	0.0567911034951313	0.1290581530823173	-0.042150054799265	0.0565761600615601	0.001776627119581	0.0032008618873112	0.0159323345390442	3.5737985836600816e-05	0.000253839283864	1.2772036316570803e-09	0.0012113302094689	-0.0002938320921388	8.633729837066426e-08	1.467320876371969e-06	-0.0027308259095463	-0.0002226982442715	4.959450800160871e-08	7.457410148249377e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.3719542114113	-5.065657951667504	736802.4117767172	25.66089048329221	1072.3838203184066	3.0439888738817444	9.26586826431585	1150007.0580807007	798.5627466298239	-2.835943075805403	8.042573129208611	637702.4603049683	843.8031374856149	648.5631226047341	1.435799	28.449177	0.7151015431209832	0.4291892357785283	-0.1134786188	0.0540815613	-0.0083021906	-0.0870824311	-0.112009109	0.0879470932	-0.0574982519	-0.0657363293	0.0128017258	0.0749725548	-0.1329705091	-0.0026800639	-0.0128575205	-0.1552704826	-0.0905646864	-0.0443768329	-0.2495750692	0.0046455048	0.067952472	-0.0639798953	-0.2181940124	-0.0838520344	-0.0011078546	-0.0407953847	0.0917987738	-0.0917113736	-0.0542977915	-0.1089538328	0.0397860644	0.0231343998	0.029812339	-0.2021381009	-0.0975836189	0.0872423797	-0.0298464062	0.0366683752	0.1060567209	0.108137862	-0.1118353438	-0.2212476282	0.0399943657	-0.0455024087	0.2753398634	-0.0926482766	-0.1490489506	0.1396560563	0.1322785043	0.051703938	0.1097470848	-0.1342025731	0.1714054803	-0.0721688728	-0.1337550289	-0.1805478432	0.2597878854	-0.1584067571	0.1547718027	0.1505910958	0.0295574432055474	0.0691703035820694	0.0008736424488491	0.0047845308976356	0.0297403612983515	0.3889870078830028	0.1513108923017712	0.0008844890901564	0.0601151047597809	0.1022651595590459	0.0036138258202794	0.0104581628596371	0.0138224796307116	-0.0021098549083326	0.0001910609431414	4.4514877342151695e-06	0.0011022207838373	-0.0001091094256315	1.1904866761657625e-08	1.2148906563229122e-06	-0.0018562088015732	0.000874617107973	7.649550855592292e-07	3.4455111150378154e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.3557000264549	-0.0162541849564377	736774.5077679054	0.000264198528598	1067.5308723449707	-4.852947973435903	23.551104032875635	1139622.1634096142	798.4205693654096	-0.142177264414272	0.0202143745163258	637475.4055857849	840.6153649294524	635.9279457755146	1.359065	26.928747	0.3436091164517996	0.1891122043360648	-0.041703859	0.0764587317	-0.0238854691	-0.0336567199	0.0040380046	0.0892305324	0.1791721792	0.009361766	-0.0348011596	0.0337304667	-0.1046421765	-0.1127778268	0.0989649859	-0.0301774698	-0.050371616	-0.0243857234	-0.3143461903	0.0719603489	0.1233695807	0.0202545725	0.0303699333	-0.0201562866	0.071836627	-0.0511371893	0.0081126136	0.0391513734	0.0688865108	-0.2489343467	-0.1635628629	0.0642261759	0.0971102618	-0.0885464494	-0.0261855814	0.092249163	0.031689915	0.042870497	0.2193905869	0.1618534531	-0.0056544157	-0.1741734562	-0.0972671809	0.0831928016	-0.1074191913	-0.1169885072	0.0497747357	-0.0320825253	-0.160347612	-0.2375809301	0.1653020006	0.1451505361	0.134962926	0.0483797096	-0.1425487157	0.0041026029	-0.0479441872	0.0164729327	0.1538585052	0.1469813818	0.0387293015780585	0.009171858372511	0.0014999588007242	8.41229860054019e-05	-0.0662030139087761	-0.0959433752071276	0.0092051312461356	0.0043828390506056	0.0209365031738499	-0.039178601585931	0.0004383371651486	0.0015349628222291	0.0107705534578095	-0.003051926172902	0.0001160048217875	9.314253364844852e-06	0.0004073067325374	-0.0006949140512999	4.829055386940402e-07	1.658987743702931e-07	-0.0016167434000506	0.0002394654015226	5.7343678526380046e-08	2.6138592216071742e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.3727695135062	1.0170694870513444	738521.5569813139	1.0344303414908846	1061.3001262910905	-6.230746053880239	38.82219638794417	1126357.9580654849	797.8371387873739	-0.5834305780357454	0.340391239387124	636544.1000284232	838.1743588522756	629.0592253845839	1.233324	24.437296	0.1461522400759552	0.0666078381936408	-0.0388893299	0.0908773418	0.0846750384	-0.0496325403	-0.1784705835	-0.1947614996	0.0575898292	-0.0002442734	0.0168717178	0.195697464	0.0074897429	0.0929892539	-0.0988165554	-0.0175234879	-0.1385108098	0.1513195311	-0.0053760683	0.2075050851	-0.061151127	0.0129747931	-0.0284752154	-6.33649e-05	0.0342028241	-0.2031923439	0.0878662397	0.0291167276	-0.0521871018	0.1974521987	-0.0140627166	-0.0686314179	0.0217408207	0.0211626065	-0.0265035766	0.0860275694	0.0640971057	0.0672747338	0.0321948277	0.1010812837	-0.0405725596	0.208790875	-0.0755467617	-0.0875900202	0.0502634146	0.0180320358	-0.0132695446	-0.1158218976	-0.0829892841	-0.0033177021	0.0289548763	-0.09999655	0.1322677694	-0.0868556652	-0.1839254349	0.0247611145	0.1604100655	0.0806475318	0.152719399	0.1425091225	0.0001442662813673	-0.0385850352966911	2.081275993954897e-08	0.0014888049488469	-0.0444268258099072	0.0217761880988689	0.0004742023681173	0.0019737428515438	-0.0002409029776302	-0.0211774061514801	5.803424463109665e-08	0.0004484825313047	0.0099071878297521	-0.0008633656280574	9.815237069398812e-05	7.454002077109502e-07	0.0006108904421215	0.0002035837095841	4.1446326808023167e-08	3.731871322754018e-07	-0.0018420662729874	-0.0002253228729368	5.0770397068493375e-08	3.393208154077691e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.4084807906802	4.035711277173959	745474.2047012703	16.28696551270907	1064.548290991014	3.248164699923564	10.550573917829531	1133263.0638518888	798.7357710422933	0.8986322549194483	0.8075399295816124	637978.8319425269	839.6338902390349	644.6988472491756	1.219088	24.155224	0.5138961294449731	0.2767097260594204	-0.0587134974	0.064420403	0.0620499859	-0.0813997456	-0.0731781076	-0.2468422511	0.0566930761	-0.0364820452	-0.0452738234	0.1337155373	-0.0114827574	0.0860505026	-0.0383046547	0.1877879065	0.2877760468	0.1061608975	0.0927139207	-0.1127305265	-0.0415723667	-0.0940453652	0.0936210162	-0.0268334531	0.0693956068	-0.0550734673	0.0623576631	0.1001699829	0.0160343305	0.2932723826	-0.0963747799	0.0353683853	0.0604889208	0.0788278523	-0.0506149353	0.0497553167	0.1382901733	0.1036457302	-0.354687778	-0.2761684162	0.1982835785	-0.0262980342	-0.1028314428	-0.0530020357	0.0566632564	-0.0234949594	-0.0627820935	0.1123426724	-0.1927035857	-0.025074759	-0.0965957164	-0.019721023	-0.0379093977	-0.006488171	-0.0733228692	0.0489125842	-0.1156698465	0.0504546865	0.1513561561	0.1372005631	-0.1348149801407174	-0.1349592464220847	0.018175078870342	0.0182139981948169	0.0483521703551588	0.0927789961650659	0.0086079421293973	0.0023379323780542	0.0158095657952372	0.0160504687728674	0.0002499423706339	0.0002576175478287	0.0102222585262105	0.0003150706964584	0.0001044945693766	9.92695437667814e-08	0.0022827049301454	0.0016718144880239	2.7949636823666146e-06	5.210741798110115e-06	-0.0052573294502042	-0.0034152631772168	1.1664022569652992e-05	2.76395129479844e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.9050353477113	-1.5034454429688822	742880.2899577395	2.2603481999838984	1062.9169839428316	-1.631307048182407	2.661162685449598	1129792.5147541258	796.541299294103	-2.194471748190267	4.815706253605248	634478.0414811379	839.2015601953531	653.4307873220622	0.985938	19.535559	0.2504005688011998	0.1625558647164233	-0.0730787695	0.0685831828	0.0612853588	-0.0632987262	0.0343305811	-0.0501007744	0.0847140585	-0.0395547592	0.1206894621	0.1206516198	-0.0716883146	0.0313837481	-0.0613593811	0.2509966259	0.3581913253	-0.0652453634	0.0431467387	0.1711356963	0.2252841928	-0.1308729697	0.026706413	-0.0443424014	-0.0332771017	-0.0732649031	0.1432175545	0.1068430534	0.1101707089	0.1131468271	0.0376261521	-0.0101409015	0.0488648024	0.2892198253	-0.0686854319	0.0634661565	0.1706010344	0.0626703648	-0.3654471791	-0.3362524763	0.0755846142	0.0626466098	-0.0959829995	0.0715273366	-0.0644806478	0.1028041918	0.0011601255	0.0171741476	0.0125041894	0.0238300991	-0.0363138312	0.0032422481	0.1157426907	0.080543278	-0.0263263456	0.1694487711	0.101939928	0.0600217499	0.1497707771	0.1310868562	-0.1344066759855451	0.0004083041551723	0.0180651545494833	1.6671228313098005e-07	-0.0934172262676753	-0.1417693966228341	0.0200985618188024	0.008726778163546	-0.0531203549216812	-0.0689299207169183	0.0028217721070053	0.0047513339700406	0.0103104436880139	8.818516180339984e-05	0.0001063052490437	7.776622762291812e-09	0.0015919853981998	-0.0006907195319456	4.770934718111487e-07	2.5344175080813755e-06	-0.0052503751978277	6.954252376499895e-06	4.8361626116054425e-11	2.7566439717964263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.9964358061338	-0.9085995415774732	741314.862470866	0.8255531269547945	1068.0441226959229	5.127138753091231	26.2875517934499	1140718.2480253037	797.3385587259762	0.7972594318731581	0.6356226017107107	635748.777231217	840.3675449482138	651.5373163499459	1.151373	22.813498	0.2571756421907921	0.1360416569534844	-0.0128536798	0.0514376285	0.0894687083	0.0239798508	-0.0649318022	0.0543968597	0.0413721768	0.0249347786	0.1309812722	-0.0769874532	-0.1495826821	0.0277249762	-0.0312333778	0.2686970136	0.0949080036	-0.1601789156	0.0125862531	-0.1277939069	-0.079923317	0.0428993436	0.2270388372	0.006497918	-0.0789225971	0.007142615	0.1841113522	0.0275534871	0.0001348284	-0.0349925889	-0.0266179918	0.1311184305	-0.0879262284	0.1322735282	-0.0125371296	0.0405779209	0.1419257107	0.0803442807	-0.2950124779	-0.1619841533	0.1345711321	-0.0537632422	0.0788601096	0.1646873435	0.0359049003	-0.0345106338	0.0114624175	0.1117120474	0.0152347989	0.0185527439	-0.1370628874	0.1353470751	0.0777066248	-0.0554076226	-0.0406558825	-0.1363800317	0.0539784839	-0.1379664548	0.1479655889	0.1242038795	-0.1090109697570369	0.0253957062285081	0.0118833915273696	0.0006449418948446	0.0108155984558919	0.1042328247235672	0.0108644817498538	0.000116977169959	-0.0519596638932995	0.0011606910283816	0.0026998066719046	1.347203663365764e-06	0.0091200445093271	-0.0011903991786867	8.317521185210739e-05	1.4170502046182074e-06	0.0018550022168561	0.0002630168186563	6.917784689608106e-08	3.4410332245410457e-06	-0.0041760627909641	0.0010743124068636	1.1541471475410617e-06	1.743950043407487e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.5387025141747	-2.45773329195913	737088.7037147225	6.040452934404262	1067.000569743495	-1.0435529524279443	1.0890027645210798	1138490.2158329426	798.0823463825767	0.7437876566004888	0.5532200781112467	636935.4316075192	840.8376361261265	625.9968449009338	1.190697	23.592688	0.5571430896722778	0.2805872349012338	0.0426719117	0.0405249127	-0.0103942746	0.0759375444	-0.1159864393	0.0972859884	0.0872619221	0.0318904122	0.0756942202	-0.0685010612	-0.1447334291	0.0491361774	0.0057901879	-0.0136224756	-0.1422154666	-0.1526729925	-0.1197279569	0.155605201	-0.0808171783	0.1497800414	0.0533296207	0.0334769236	-0.0627829411	-0.0227417943	0.1063547598	-0.1102665213	0.008080588	-0.1677839243	-0.0355378798	0.072983722	-0.0302614927	0.0311974807	0.0483152952	0.0253847371	0.0619812904	0.0771137729	0.0020029677	0.1518800146	0.0068036098	0.0634747411	0.01291644	0.0407229138	-0.0826739684	-0.0573389192	-0.0527995711	-0.0738245181	0.1813661628	0.0566902423	-0.0377699114	0.1882988301	0.1079911919	-0.084279246	0.0060645308	-0.0331281189	-0.193477871	-0.0909927255	0.1459432408	0.1165920251	-0.0131412838515103	0.0958696859055266	0.0001726933412659	0.0091909966756243	-0.0438760489658562	-0.0546916474217481	0.0029911762977048	0.0019251076728542	-0.0123371956905415	0.039622468202758	0.0001522063975067	0.0015699399864785	0.0057420281253484	-0.0033780163839787	3.297088699229206e-05	1.1410994690428536e-05	0.00075222412572	-0.0011027780911361	1.2161195182897803e-06	5.658411353152183e-07	-0.001317671503234	0.0028583912877301	8.17040075377134e-06	1.736258190434949e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
