global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
865.5552048779227	n/a	749185.8126912628	n/a	1106.9602628614082	n/a	n/a	1225361.023554198	800.314815018338	n/a	n/a	640503.8031378365	847.6070475495619	674.0979651244911	n/a	n/a	n/a	n/a	-0.0066149766	0.0080734937	-0.217248351	0.1806116689	-0.3001353852	0.4169640635	-0.1854853019	-0.0201027256	-0.0805414325	0.0359600821	-0.1615374873	0.0579961467	-0.0810645895	0.0031944267	-0.0520298722	0.1064836881	-0.1381105854	0.1825617962	-0.0391931791	0.0321638986	-0.022146043	0.0410826979	-0.0302627317	-0.1368038697	0.0001703394	-0.1099112828	0.1956893555	-0.148409576	0.039176042	-0.1157454838	0.1662178339	-0.3923351004	0.1343127173	-0.0020409618	-0.0571586172	0.0299570788	-0.0240048743	0.0510338871	-0.1542465681	0.2087415396	-0.1079645477	0.0027258565	-0.0401184814	0.0032721538	-0.011157047	0.169490206	-0.0865493817	0.0912524597	-0.2385350577	0.1292124762	-0.2358537286	0.0455654659	-0.0401383371	0.1622082617	-0.0566542409	0.0978423197	-0.2034451938	0.1561451084	0.1560591586	0.0001070180538107	n/a	1.1452863841429882e-08	n/a	0.0033329440899763	n/a	n/a	1.1108516306907946e-05	-0.0624576855606378	n/a	0.0039009624855915	n/a	0.0057250427920862	n/a	3.277611497121815e-05	n/a	-0.0002031948623597	n/a	n/a	4.1288152089377435e-08	0.0001070825855646	n/a	n/a	1.1466680131199881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.1326253374955	-0.4225795404272503	748454.4594233474	0.1785734679877061	1085.6472914648837	-21.31297139652452	454.2427497490722	1178630.041465038	801.6820392179336	1.3672241995956256	1.869302011959899	642694.0920046244	845.8375574264716	674.2641556971782	1.081723	17.953861	0.1187996111730869	0.0702491237237838	-0.0098000453	-0.019082706	-0.0025233135	-0.027101978	-0.0032146124	-0.0205643987	0.0097518995	-0.0325360392	0.0844376685	0.0405541682	-0.1284016249	0.0203345555	-0.1307467582	0.0278920413	-0.092130388	0.1312953002	-0.0820425077	0.0554581018	-0.028251854	-0.1551282868	0.0979774328	0.0280727433	-0.0196312047	-0.0646944773	-0.08188385	-0.110686991	-0.0236322701	0.0260460795	-0.020695344	0.0377828456	0.1186366902	-0.0306193094	-0.0468478248	-0.0053806002	-0.0539448745	0.0347639137	-0.0106375185	0.0744292096	-0.1604485433	0.1605058255	0.0110783949	-0.0749109562	0.0122998588	-0.0478671024	0.0681591223	0.0955805194	-0.0332685131	-0.075135308	-0.148578679	0.1305349205	-0.21916133	0.240581042	-0.0452706746	0.0628399854	-0.0106537162	0.0688915744	-0.0378725272	0.155915944	0.1551433414	0.0002621437790963	0.0001551257252856	6.871936091888973e-08	2.4063990645383443e-08	0.068556701484141	0.0652237573941647	0.0042541385286128	0.0047000213183856	-0.0752773063056295	-0.0128196207449916	0.0056666728446315	0.0001643426760454	0.0052190606310532	-0.0005059821610329	2.723859387060943e-05	2.560179472836245e-07	-0.0004641051244644	-0.0002609102621047	6.807416487154328e-08	2.1539356655411627e-07	0.0001522123085998	4.51297230352e-05	2.036691901233861e-09	2.3168586889280748e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.4999617206873	-0.632663616808145	747360.1838150698	0.4002632520327633	1086.5779702858847	0.9306788210010382	0.8661630678598824	1180651.685510593	801.5109089057162	-0.1711303122174285	0.0292855837596345	642419.7370948673	846.5939931830131	679.384750237336	1.059498	17.584988	0.211632787197601	0.1212914908450017	0.0104596002	-0.0291616049	-0.0308861981	0.0707658092	-0.0383313938	-0.0707997246	-0.0438925671	-0.0541688355	0.0573169758	-0.0027497311	-0.0943178092	0.1495301349	0.0220741505	-0.2406680231	-0.0901800014	0.0626975307	-0.0238296794	-0.1253511318	0.0750218924	-0.0721728622	0.0846080853	0.0379201573	-0.0506387421	-0.0639866862	-0.0700874494	-0.086100509	-0.0365544312	-0.0995282234	0.2218132893	0.1524822871	-0.0487475383	0.0819987355	0.0839845229	-0.0230127182	-0.0346217189	0.0139264316	0.025336739	0.2540091142	0.0143739808	0.0476722916	-0.0237006142	-0.0812112175	0.0268169731	-0.0802899639	0.0848118281	0.1381223744	0.1006407767	-0.1295981611	-0.1433802501	0.1367635325	-0.0708489622	0.0425815673	-0.1931237748	-0.0774355898	0.0061377537	-0.0442217717	0.1403707489	0.1554579513	0.1533170814	0.0206204568325034	0.020358313053407	0.0004252032399811	0.0004144609103805	-0.0127079270443459	-0.0812646285284869	0.0066039398498729	0.0001614914097644	-0.0132849112691175	0.0619923950365119	0.0001764888674283	0.0038430570423629	0.0042755532336758	-0.0009435073973774	1.8280355453995588e-05	8.902062089058762e-07	-0.0004701536747775	-6.048550313099974e-06	3.65849608901018e-11	2.2104447790678727e-07	0.0001630053724932	1.07930638934e-05	1.1649022820701478e-10	2.6570751461646883e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.7728566618669	-0.7271050588204844	746103.547905802	0.52868176656234	1083.0655119849032	-3.512458300981507	12.337363316133894	1173030.9032511206	801.5123886648098	0.0014797590936268	2.189686975171367e-06	642422.1091831691	843.5652481696509	668.3173420107042	1.152444	19.127657	0.1081016583030158	0.0859671957673793	0.0471525637	0.0084785711	-0.0203601415	0.0826013337	-0.0661136007	-0.0774650017	0.1516504092	-0.076628853	0.025533354	-0.0162808863	0.0536423468	0.0333642342	-0.0694498089	-0.0759498721	-0.136477396	-0.0151969229	-0.0151662286	-0.0112822192	0.1773827206	0.0437324249	-0.0861878141	0.0798020415	-0.06923377	-0.0098493299	-0.00610778	0.018310415	-0.0688079905	-0.0671907786	-0.0419192176	-0.1152641685	-0.0951791088	-0.0437598718	0.1262729239	-0.0541977109	-0.0199107839	0.0460519651	-0.0486000527	0.0534089177	-0.0167772959	0.0168588372	0.0034068204	0.1011997003	-0.0984468638	-0.0041015786	0.0479600601	0.0290178817	-0.0237419178	-0.0442128896	-0.1728482644	0.0152801265	0.098180591	-0.0857844045	-0.0935029434	0.1063855439	-0.0176568748	0.0082418239	-0.0040634548	0.1547718027	0.1505910958	0.0189827645938009	-0.0016376922387024	0.0003603453516236	2.682035868706401e-06	-0.0120039855003426	0.0007039415440032	4.95533697373748e-07	0.0001440956678924	-0.0147152982929625	-0.0014303870238449	0.0002165400038508	2.046007037984153e-06	0.0026310675048015	-0.0016444857288742	6.922516214822391e-06	2.704333312471237e-06	-0.0002969325300021	0.0001732211447754	3.0005564997300084e-08	8.816892737344804e-08	0.0004318912487728	0.0002688858762796	7.229961446264837e-08	1.8653005076652865e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.4364668417888	0.6636101799219887	747250.4052059151	0.4403784708960941	1088.6743998293016	5.608887844398396	31.459622851040084	1185211.94884369	801.567301170619	0.0549125058091704	0.0030153832942421	642510.1383059497	845.755471894999	675.3391333141842	0.927095	15.387423	0.1147101684110043	0.0695935018890366	0.0272883609	0.0210573896	-0.0645150153	0.0176712129	-0.0600613463	-0.0434664148	-0.0387415214	-0.0565899378	-0.0123764081	0.0397382689	-0.0125446244	-0.0244528924	-0.0351917725	0.0225089936	-0.0689467937	-0.0955086484	0.0393801172	0.1157095182	0.1244363273	0.1815733823	0.0824858495	0.0041564942	-0.0438846013	-0.0152409659	-0.0145448115	-0.0639177527	-0.0219474452	0.0180771158	-0.0470565632	0.0113674823	0.0471677428	0.0156791942	-0.0448279195	-0.0334809571	-0.0217197272	0.0189329356	-0.011203043	-0.0330434392	-0.026623949	0.0923649135	0.0614376404	0.043911956	-0.120344695	-0.0033928465	0.092612191	0.0076065106	-0.1325512708	-0.0203850211	0.0012636128	0.1472888514	-0.0540685827	-0.2095740717	0.1668637471	-0.0936313923	0.1825002841	-0.070879744	0.0823283607	0.1538585052	0.1469813818	0.0189025730072955	-8.019158650540009e-05	0.0003573072662961	6.430690546253066e-09	0.0451845575010025	0.0571885430013451	0.0032705294506166	0.0020416442365614	0.0007773776470614	0.0154926759400239	6.043160061507186e-07	0.0002400230077825	0.0033080486866489	0.0006769811818474	1.0943186113239512e-05	4.583035205755026e-07	-0.0003050410599783	-8.108529976199967e-06	6.574825837493344e-11	9.30500482726848e-08	0.0002780058029338	-0.0001538854458389	2.36807304410678e-08	7.728722646486687e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.5925725129767	0.1561056711879018	747520.316444607	0.0243689805770253	1087.11778421871	-1.556615610591507	2.4230521591371703	1181825.0767645978	801.3381705820752	-0.2291305885437395	0.0525008266064004	642142.8636318271	845.7916087647492	684.4877729802519	0.919612	15.263234	0.1017399543782765	0.0470750399594562	0.0081860171	0.0625291601	0.0219522697	-0.0343050613	0.0714855791	0.0166301019	0.0529448617	-0.0268123074	-0.0520796557	-0.0362195771	-0.0032819038	0.038001184	0.0594939869	0.0130619732	0.0812808791	-0.0584223254	0.2035267663	-0.0670798011	0.0487713995	0.1623564164	0.0319386073	-0.0407090536	-0.0102555525	0.0747467078	0.0143970284	-0.0254648071	-0.0302573441	0.0774198583	0.0321779193	-0.0481072821	-0.0213539464	0.1778442776	-0.0328768363	-0.0214199305	-0.0373512305	0.0123831398	0.0191552449	-0.0488249157	0.0380528977	0.1004008052	0.142010278	-0.0795979515	-0.0704520493	-0.0969292369	0.0806240189	0.0347132996	-0.0545562495	-0.0463097647	0.091559842	0.1491115967	-0.0537674036	-0.1151491104	0.0471756123	-0.2331981992	0.125363603	-0.079852426	0.0394263103	0.152719399	0.1425091225	-0.0118591126388594	-0.0307616856461548	0.0001406385525811	0.0009462813037928	0.0671617001919173	0.0219771426909148	0.0004829948008568	0.0045106939726689	-0.0067800388089054	-0.0075574164559668	4.596892625026335e-05	5.7114543488917786e-05	0.0037451208843434	0.0004370721976944	1.4025930438345093e-05	1.9103210599749998e-07	-0.0005797621164349	-0.0002747210564566	7.54716588606304e-08	3.3612411165307453e-07	0.0003950867404875	0.0001170809375536	1.3707945938453392e-08	1.5609353250903717e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.3441750706573	-1.2483974423194013	745363.1646284339	1.5584961739896228	1084.60543260418	-2.512351614530189	6.311910635032448	1176368.9444345003	801.6279773773488	0.2898067952735346	0.0839879785867163	642607.4141140992	845.8572273285895	676.6131174499924	1.081706	17.953583	0.1928618837702742	0.0967456456448852	0.0380386684	0.0364579299	0.023897757	0.022268034	0.0467574577	-0.0463092344	0.1098275005	-0.0390964197	-0.0449440201	-0.0714926268	0.0910162818	0.0479644837	-0.0096897706	-0.1357350399	0.1182057353	-0.0825681666	-0.0093500591	-0.0347917945	0.0403232622	0.1472958528	-0.0175740429	0.0006322975	-0.04473764	0.0560999084	0.0449132529	0.082188375	-0.0281005278	-0.1714654995	0.0436350979	-0.0196799846	-0.0864431317	0.079447943	0.003068663	-0.0464540681	-0.0198158485	0.02133124	0.028286217	0.1580041782	0.1138238714	-0.024340683	0.0372832696	0.0788759044	-0.0247498069	-0.044834293	0.1253781845	0.0438282961	0.0114474982	-0.0458005583	-0.0006014444	-0.0339688892	0.1306549013	-0.1393086787	-0.1468214141	0.0637722543	-0.0643192	0.0125919865	-0.0463014573	0.1513561561	0.1372005631	-0.0004569479102087	0.0114021647286507	2.0880139264409818e-07	0.0001300093604992	-0.009318450181567	-0.0764801503734843	0.0058492134011507	8.683351378634606e-05	-0.0261499883705127	-0.0193699495616073	0.0006838218917779	0.0003751949460192	0.0028110021248885	-0.0009341187594548	7.901732946127662e-06	8.72577856765561e-07	-0.0001959997706681	0.0003837623457667	1.4727353802843693e-07	3.84159101019478e-08	7.754635785609063e-07	-0.0003943112769089	1.5548138309755805e-07	6.01343761674487e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.9112650911161	0.5670900204587497	746342.6739513327	0.3215910913039051	1085.2301992197506	0.6247666155707066	0.390333323931675	1177724.5852985396	801.699344745403	0.0713673680542115	0.0050933012229852	642721.8393652085	844.5049089200235	668.0740528879938	0.959079	15.918277	0.0764243036137454	0.0398066161079898	0.0427950474	0.0318710946	-0.0452592792	-0.0187666607	-0.0274317857	-0.098364338	0.1479140797	-0.058872475	-0.0062015639	-0.0467366947	0.0770549503	-0.0304711082	-0.0412335095	0.0273082697	-0.1155671872	-0.0878502022	0.021923149	0.1439978121	-0.0163519465	0.0510284708	-0.1130512914	-0.1324864945	-0.0628860606	0.0550651152	-0.0112131961	0.029169605	-0.0670090382	-0.0242694855	-0.0999856	-0.1303946674	-0.0558251277	-0.0152008328	0.067639473	-0.0431550169	-0.01491426	0.03486795	-0.0317655043	-0.047292332	-0.0026223763	0.0422348115	0.0477704513	0.1131689808	-0.1119027913	0.0139494367	0.0600777815	-0.0241497819	-0.1048491892	0.0330863325	0.0034526709	-0.0239314536	0.0816391635	-0.1003947156	0.0424659533	0.0057452517	0.0353451758	-0.0085123636	-0.0052617471	0.1497707771	0.1310868562	0.0052989381016885	0.0057558860118972	2.8078745005526123e-05	3.3130223781953854e-05	0.0117928943741247	0.0211113445556916	0.0004456888689491	0.0001390723577192	-0.0191289857175931	0.0070210026529195	0.0003659180945838	4.929447825230405e-05	0.0025560657162535	-0.000254936408635	6.533471945806517e-06	6.499257244771185e-08	-0.000223773662529	-2.77738918609e-05	7.713890691009671e-10	5.0074652041642785e-08	0.0005687865709474	0.0005680111073688	3.226366180943748e-07	3.235181632901017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.4161006167067	1.504835525590579	748945.0272066258	2.264529959079474	1088.015168987337	2.78496976758629	7.756056606369634	1183777.0079465432	802.8777874029718	1.1784426575687803	1.3887270971777697	644612.7415050915	846.0703964170398	669.1391485188458	0.7526159999999998	12.491516	0.1144777436048415	0.0523958876825586	0.0435458844	0.0380619078	-0.067654509	-0.0334335663	0.0023728652	-0.0815730346	0.0189192941	-0.0495922551	0.0656501872	-0.0603654913	0.0789781773	-0.1450523802	-0.0553028063	0.2052985387	-0.109164016	-0.1807961787	0.051673952	0.0778401971	-0.0934728709	0.0481889163	-0.0303482191	-0.0951207844	-0.0557754373	0.0285867179	-0.0477962972	0.0188154937	-0.0372277582	0.0977811324	-0.1882672793	-0.0232051886	0.0873729091	0.0430884281	0.0218434612	-0.047793705	-0.0072600853	0.0248802523	-0.0098077396	-0.0968071431	-0.0093980896	0.0400993945	0.0910743586	0.0421277331	-0.078668223	0.0076616361	0.0334487084	-0.0601604109	-0.0568877865	0.0245961202	0.0190101448	0.0416216415	0.0593682746	-0.1469399343	0.0883968896	-0.0204032888	0.1643102908	0.0350946161	0.0466745485	0.1479655889	0.1242038795	0.0040688227876444	-0.0012301153140441	1.6555318877254347e-05	1.513183685845815e-06	0.0482593065344048	0.0364664121602801	0.0013297992158434	0.0023289606671816	-0.0332969626807155	-0.0141679769631223	0.0011086877237609	0.0002007315712275	0.0019950569558458	-0.0005610087604076	3.98025225706871e-06	3.147308292541841e-07	-0.0005522943753319	-0.0003285207128029	1.0792585874052553e-07	3.050290770232537e-07	0.0002060512608101	-0.0003627353101372	1.3157690522040317e-07	4.2457122081431855e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.7827885237373	0.3666879070306095	749579.8369039384	0.1344600211624889	1088.9505919159435	0.9354229286066128	0.8750160553629724	1185813.3916340838	802.9472321636041	0.0694447606323365	0.0048225747792825	644724.2576391927	846.6613223440484	676.9038192388174	0.8652379999999998	14.360759	0.0677322641703374	0.0333763659264826	0.0370546133	0.0134531016	-0.0268745655	-0.0831143304	0.0460026009	-0.07508984	0.0512281661	-0.0433382868	0.0454927201	-0.0807150688	0.1459066312	0.0024825674	-0.034869506	0.0915208278	-0.0404360185	0.0065378791	0.1313956367	0.0055928223	0.0106099323	0.1170952369	0.0356820397	-0.2270510951	-0.0435391328	0.081452824	-0.0587574204	0.0498972414	-0.1539359194	0.0863687396	-0.0294392975	0.0085783691	0.07984479	0.1589905998	-0.0138195209	-0.0382712534	-0.0076341555	0.0242377774	0.0117067022	0.0138324036	-0.0230625714	0.0195585381	0.1466814098	-0.0620050953	-0.0704165298	-0.1450975935	-0.002537215	-0.1042790868	-0.0137725338	-0.0548185058	0.0690010445	0.0038985894	0.0699485763	-0.1754717622	0.030037843	0.0532521778	0.1260254596	0.0292575994	0.0687326601	0.1459432408	0.1165920251	0.0129742857252921	0.0089054629376476	0.0001683320900815	7.930727013381677e-05	0.0751604442188522	0.0269011376844473	0.0007236712087175	0.0056490923751751	-0.0425958257753578	-0.0092988630946423	0.0018144043734846	8.646885485290068e-05	0.0021490184268934	0.0001539614710476	4.618280199127383e-06	2.3704134567140973e-08	-0.0003558889940744	0.0001964053812575	3.857507378690395e-08	1.2665697610328832e-07	0.0001038821040432	-0.0001021691567669	1.0438536594459388e-08	1.0791491540442232e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
