global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
904.567664717686	n/a	n/a	818242.6600528079	831.4351226590204	n/a	n/a	691284.3631910203	841.3931107360653	n/a	n/a	707942.3667941126	843.1887714644353	736.7574290952319	n/a	n/a	n/a	n/a	-0.0662930742	0.015606112	-0.2120508271	0.0975304746	-0.115409369	0.1955861456	-0.0074881907	0.0355374635	0.2011326407	-0.0948893109	0.1147778426	-0.2495187576	0.167020582	-0.0416473249	0.024363276	-0.2940471811	-0.0368043809	0.1906275655	-0.0887441384	0.1893488771	-0.0214023047	0.0059522291	-0.1035313836	0.1055349982	0.1213504928	-0.2076879165	0.0719773544	-0.1014923001	0.1711023716	-0.1005949383	0.3161267036	-0.1574822942	0.1474949424	-0.2094618238	0.0072720676	0.1433879319	-0.0445737275	-0.0619535152	0.1600735112	-0.1879409134	0.0942357988	-0.0858089287	0.0543250293	-0.1092107144	0.0856851896	0.2654908859	-0.1570833157	0.1397851793	-0.0661692348	0.0143775981	-0.2861835194	0.0378894118	-0.0775264729	0.1281709897	-0.1074233224	0.1631840218	-0.1648021644	0.0778310684	-0.124831118	0.2223243863	-0.080367475	0.0123226427	-0.0176535272	0.0594749078	0.065463507	-0.0474040616	0.3955429144	-0.2442473078	0.2149863476	-0.0044339471	0.0101807409	-0.14300272	0.1823805437	-0.2236822732	0.1021823126	-0.3393880274	0.2485439206	-0.003033276	-0.2674321744	0.0450094368	0.1561451084	0.1560591586	0.1183240575230399	n/a	n/a	0.0140005825887156	0.0262839425051168	n/a	0.0006908456336122	n/a	-0.1708660513600648	n/a	0.0291952075073803	n/a	-0.000292064644792	n/a	8.530175673747714e-08	n/a	-0.0012019813385903	n/a	1.4447591383193296e-06	n/a	-0.0001071750410519	n/a	n/a	1.1486489424476453e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.7707365509076	-0.7969281667783434	0.6350945030046912	816801.5442457701	823.5065182083888	-7.92860445063161	62.86276853457538	678162.9855317033	840.1481715211081	-1.244939214957185	1.549873648938212	705848.9501102613	839.8101558913272	712.4170971886	1.459569	25.291327	0.0673528477776752	0.0412422691569108	0.0858075365	0.0971731722	-0.0162501037	0.0176461731	-0.0489731604	0.1688101214	-0.0311381939	-0.1221632072	0.0718860531	-0.0520095828	-0.0888431466	-0.0416324997	0.0206137712	-0.0283290216	-0.0384822299	-0.2978407735	-0.0099441845	-0.0113551113	0.1053110625	0.1227307936	-0.1842103313	0.1011025112	-0.0030027663	-0.0676546052	0.1683586099	-0.2970965959	0.0568091357	-0.1699428749	0.0726740648	0.0843929294	-0.0312885456	-0.0672584358	0.0077429477	-0.1899815754	0.177170443	-0.1098778929	-0.0993716362	0.0480322731	-0.0145106932	0.0201100104	0.1302994218	-0.0072725372	-0.1511704193	-0.191773958	-0.0360608784	0.2100142012	-0.0634977682	0.2492374482	0.1630459582	0.0664657854	-0.0127222492	0.1355554791	-0.0910448718	0.0418864566	0.0606240131	-0.1325457037	-0.1903623875	0.1353347378	-0.0884544046	0.3807170503	0.1106648722	-0.0571392016	0.1440078829	0.2085602542	-0.2086520369	-0.1857021122	0.2319063533	-0.1143239485	0.037369221	-0.2916853659	0.0579374709	-0.087488593	0.055566077	0.0726822817	0.0479345576	0.4151062379	-0.1404182762	-0.0569176044	0.223811661	-0.130959335	0.155915944	0.1551433414	0.1232362584699728	0.0049122009469328	2.4129718143048465e-05	0.0151871754016779	0.023412814848001	-0.0028711276571158	0.0005481598991067	8.243374023455264e-06	-0.1708916984347013	-2.564707463650895e-05	0.0292039725938968	6.577724374106605e-10	-0.0008108955113275	-0.0005188308665355	6.575515302910877e-07	2.691854680699779e-07	-0.0011247166681909	7.726467039940012e-05	1.264987583706439e-06	5.969829291927937e-09	-0.0007019569460968	-0.0005947819050449	3.537655145688405e-07	4.927435541735457e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.1286910616589	0.3579545107512558	0.1281314317671709	817448.6900008685	820.2093898692029	-3.297128339185861	10.87105528506251	672743.4432296101	842.5600999371356	2.411928416027536	5.8173986840410965	709907.5220060761	841.820354294492	718.0909649802206	1.849905	32.055038	0.2710364550189197	0.1759356645447259	0.0748940321	-0.0145580105	-0.0124663337	0.2148551009	-0.1934776865	-0.0481675141	-0.0704679632	0.0588996548	0.0607494469	-0.2059939261	0.0004690102	0.1227920322	0.1647621531	0.0627821237	-0.1818303121	0.1506626536	-0.1524924604	-0.1160469294	-0.098316351	0.1492815008	0.0512215862	-0.2500234018	0.2593020528	-0.0537035139	0.2531405175	-0.0421013206	-0.0486156581	0.0121726455	-0.1582604391	-0.2821141108	-0.2253047041	0.0012328374	-0.0676854003	-0.2969271192	-0.0264352322	-0.0138207822	0.1160704426	0.1881762186	-0.0438723479	-0.0985803415	0.0756291414	-0.168133408	0.2906358274	-0.0780589659	-0.1378270603	0.1519075825	0.2661084497	-0.1339245757	0.1463592981	-0.0232415514	0.1526103317	0.1253571917	-0.2327200077	-0.1366620596	-0.0219877731	-0.1925988857	-0.4104612827	-0.1629933844	0.3210359995	0.2791440392	-0.3924738961	-0.2379312188	0.305863361	-0.0123644926	-0.0323909641	0.0619439411	-0.0847924778	0.3133208803	-0.2103720558	0.1930940113	-0.0989713209	-0.0271135964	-0.0768299136	0.0500936433	-0.1142404415	-0.0815588803	0.06049189	0.0359954417	-0.0086130806	0.0608921337	0.1554579513	0.1533170814	0.0892343068693435	-0.0340019516006293	0.0011561327126515	0.0079627615224521	0.0267383348105596	0.0033255199625586	0.0007149385484415	1.105908302137576e-05	-0.3297715062628583	-0.1588798078281569	0.1087492463428743	0.025242793335512	-0.0008099875073584	9.080039690999904e-07	6.560797620766742e-07	8.244712079013366e-13	2.4924756114597105e-05	0.0011496414243054	6.212434673721457e-10	1.321675404479172e-06	-0.0010479910303737	-0.0003460340842768	1.197395874813527e-07	1.0982851997437294e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.7974338241876	-0.3312572374712772	0.1097313573771021	816849.8013871867	828.1904833638076	7.981093494604693	63.69785336962135	685899.4767343773	842.321668805697	-0.2384311314386877	0.0568494044391328	709505.7937396142	841.5694473996106	728.3140713125738	1.680137	29.113306	0.2766324247804912	0.1352616821987384	0.0560965841	-0.105682157	-0.0721307138	0.2510191902	-0.008110868	-0.0924620476	-0.0127233314	0.0329659918	-0.026572722	-0.1445669456	0.0663567812	0.0805816059	0.2035217765	0.0682879814	0.0699639224	0.1476453318	-0.0775073806	-0.0117229919	-0.122421409	0.2268580617	0.2286187131	-0.0936448462	0.185514559	0.2817887681	0.05647995	0.1968081497	-0.1486778669	-0.175109989	0.1108577678	-0.0604563826	0.0669599513	-0.1346122502	-0.1967577056	0.0063289587	-0.0516859275	-0.0640667199	0.0390695192	0.096147006	-0.0352777092	-0.1786752461	-0.0161468559	-0.2709678406	0.2146256438	-0.1484093021	0.0659242342	0.0313817665	0.1255766519	-0.2018940407	-0.2704610556	0.2886426821	0.0158475579	-0.0755307065	-0.1752652995	-0.0396279156	0.0079148273	0.2179766948	-0.2725186631	-0.2324946398	-0.1193039897	-0.2149196749	-0.4105017166	0.107128948	-0.2688036232	-0.1650757848	0.1254733472	0.1544387805	-0.0759130134	-0.1320063047	0.3516837039	0.0486303322	0.1355013667	0.1895941317	0.1543972846	0.1086229981	0.1168536264	0.0938514926	-0.0175556687	-0.1097992515	0.133982342	0.0097239227	0.1547718027	0.1505910958	0.0619416086651369	-0.0272926982042066	0.0007448913752659	0.0038367628840249	0.0832377057091804	0.0564993708986208	0.0069285156517281	0.0031921789119399	-0.2421130255294343	0.0876584807334239	0.0586187171310165	0.007684009244492	0.000444096950453	0.0012540844578114	1.9722210140165438e-07	1.5727278273241132e-06	-0.0006717668881321	-0.0006966916442466	4.512707519906853e-07	4.853792471631663e-07	-0.0012008524272004	-0.0001528613968266	2.3366606639809844e-08	1.442046551913092e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.512209677364	0.7147758531764339	0.5109045202840989	818142.3374554277	819.292211221465	-8.898272142342648	79.17924711919122	671239.7273681576	841.0037557152798	-1.3179130904171643	1.7368949138929206	707287.317127206	840.1856118312395	729.1536989852434	1.625623	28.168686	0.2616997152428342	0.1378168062445358	0.0273103515	-0.0854209605	0.0287025996	0.2369329745	0.0992695426	0.0739323209	0.0408800533	-0.1488958686	-0.1768738128	0.069880417	-0.1020222369	-0.1603180036	0.1318347734	0.0656620966	-0.0076187907	0.0405137221	-0.0101783692	-0.071355096	0.0152813741	0.1637509676	0.0486229716	0.0851500069	0.0461492171	-0.0460140925	0.0031967776	-0.0233899018	0.2471703687	-0.022631151	0.1721817378	0.0523713249	-0.1190837711	-0.0344269512	0.0882471514	0.3808608743	-0.0721938571	0.0376687133	0.0384407623	0.0302092339	-0.0850593878	0.0153303899	0.0334064037	-0.1612395038	-0.1033647923	-0.058733058	0.0344270571	0.1736455696	-0.0202441636	0.0831683031	-0.1701840567	-0.1969951295	0.0966011266	-0.0823525464	0.1697739756	0.3009441296	0.1445602639	0.0350081855	-0.1679439641	0.0835345112	-0.1713145616	-0.0111890925	0.1466805719	0.0673007307	-0.0125151601	-0.1121312967	0.1236437167	-0.2885314046	-0.1099477451	-0.1967910131	-0.0363166658	0.1681458483	-0.0655544317	0.1600022654	-0.3798019539	0.0481251933	-0.0702425172	-0.0197220325	0.0340897229	-0.2975832752	0.3334634555	0.1371789584	0.1538585052	0.1469813818	0.132273489599541	0.0703318809344041	0.0049465734757711	0.0174962760508398	0.0744914445772337	-0.0087462611319467	0.005548975315203	7.649708378820173e-05	-0.1313513994330009	0.1107616260964334	0.0172531901330077	0.0122681378155261	-0.000322788258759	-0.000766885209212	1.0419225999266717e-07	5.881129241081331e-07	-0.0010662590355372	-0.0003944921474051	1.13690833086472e-06	1.556240543642873e-07	-0.0014766740121843	-0.0002758215849839	7.607754674303086e-08	2.1805661382604784e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.838766851288	-1.6734428260759842	2.8004108921451767	815117.8389295544	818.6308052658189	-0.6614059556460461	0.4374578381640595	670156.3953301632	840.3488904853845	-0.6548652298953357	0.4288484693258708	706186.2577400167	839.6567679477403	724.6469666538135	1.495862	25.920195	0.1418231465395839	0.0661353478673603	-0.0360871732	-0.0330584906	-0.001480119	0.1661576739	0.0973588487	-0.2215292324	0.1679284839	-0.2282579003	-0.2519217993	0.0553274484	-0.0073152042	-0.0224807499	0.1588186999	0.1884725258	0.0905180954	-0.0365779528	0.0757956448	-0.0114706107	-0.0691395625	0.298229094	0.0249075122	0.1177686715	-0.071337212	0.0332467734	-0.1479310296	0.0475207771	0.0903552367	0.0887206927	-0.1658719134	-0.0339162314	-0.0961550779	-0.1017683426	0.0164859977	0.0834496286	-0.0529566651	-0.0190658649	0.1121207484	-0.0686442459	-0.0854260648	-0.0672388677	0.2340097309	-0.1471480209	-0.062389443	-0.0849607444	0.0321871979	-0.2355366285	-0.0344622768	-0.0530477081	0.0314685684	-0.1232050517	0.2195857899	-0.0559377546	-0.0658174494	0.0312932365	-0.1439086377	0.0893487039	-0.1923658269	-0.0155977403	0.1065999913	-0.2238383711	0.2135058802	0.1701152592	0.0123661858	-0.0689353784	-0.0542895481	-0.207386902	0.0968476612	-0.0244508165	-0.015606334	0.3069415887	0.1869057234	-0.0359864216	-0.0452668621	-0.1352224876	-0.1296786795	-0.072329526	-0.0951725613	0.1784752611	-0.1110324575	-0.3228840372	0.152719399	0.1425091225	0.1469594705074541	0.014685980907913	0.0002156780352275	0.0215970859718312	0.0618692204853061	-0.0126222240919275	0.0038278004434594	0.0001593205410268	-0.1583554984365491	-0.0270040990035482	0.0250764638850879	0.0007292213629934	-0.0010158191801653	-0.0006930309214063	1.0318886067917024e-06	4.802918580252653e-07	-0.0003490777961576	0.0007171812393796	1.2185530777024698e-07	5.143489301180592e-07	-0.0018166787021223	-0.0003400046899379	1.1560318917983541e-07	3.300321506744764e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.2842913768033	-2.554475474484775	6.525344949744217	810511.8052998328	821.1048865352117	2.474081269392741	6.121078127559996	674213.2346920029	838.5679321289062	-1.7809583564782088	3.1718126675095624	703196.1767949499	837.6962566603702	722.8226450246822	1.556934	26.978456	0.1963234827207402	0.0886912077314541	-0.0940482023	0.0417678306	0.1540956726	-0.0466998467	-0.0209265182	-0.0930680753	0.2340562207	0.1567338464	-0.014954465	0.2279780472	0.0586692714	0.1086159401	0.0935270582	0.1620795455	-0.2162228013	-0.027186101	0.2088541472	0.0163235692	0.0181715433	-0.0197495675	-0.014913344	-0.0194546194	-0.1007281463	0.1849684189	-0.0107389134	-0.2004789912	0.0166176571	-0.0391446127	0.0406604112	0.1238389401	0.1272168675	0.1026004845	0.0879889925	0.0063681302	0.1534182215	-0.0311361336	0.4397240591	-0.1728914332	-0.0580046437	0.0323881171	-0.007103443	0.0605692471	0.0438169844	-0.184348958	0.1788992687	-0.0258920633	-0.1381649329	0.1245457434	0.228104038	0.1487909554	0.0201817375	0.0793662392	0.182418902	-0.2275381642	-0.0627668083	0.2061134788	-0.0988605703	-0.003583801	-0.1381929234	-0.1604689435	0.1175143224	0.1916307371	0.052756104	0.1227104849	0.0068381455	-0.062257495	-0.0178731167	0.1734852906	0.0511247335	-0.228197794	-0.0232779153	-0.1224905268	-0.0251691654	0.0134120891	0.0710745174	0.0624415994	0.0758153042	0.1117203606	-0.0741341852	0.3095149581	0.1513561561	0.1372005631	0.1075774671499942	-0.0393820033574598	0.0015509421884469	0.011572911438408	0.0861104501366156	0.0242412296513094	0.0074150096227305	0.0005876372150075	-0.1145101243454433	0.0438453740911058	0.0131125685776088	0.001922416829189	-0.0007180625067585	0.0002977566734068	5.156137636123008e-07	8.865903655828382e-08	-0.0010661233447697	-0.000717045548612	1.1366189862629325e-06	5.141543187844273e-07	-0.0010543834117239	0.0007622952903983	5.810941097635808e-07	1.1117243789185314e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.0135679267431	-0.2707234500601316	0.0732911864124606	810024.4224522263	812.8995313712046	-8.205355164007074	67.32785336749755	660805.648103524	839.6593175298941	1.0913854009878603	1.191122093489433	705027.7695147676	839.639601475689	715.7750277233642	1.477165	25.596226	0.1037893062717686	0.0608111990240127	0.0523770743	-0.0116476102	0.0732159779	-0.1183430427	0.0779211252	-0.0688323038	0.1525479689	0.1607289254	-0.0330074147	0.0326635504	0.0175516974	-0.0343470393	-0.0771972274	0.181358035	-0.4099640914	-0.0157746227	0.0550228517	0.0186801968	-0.094274414	-0.0077538462	-0.2039545702	-0.0343073411	-0.004253141	0.0906956704	0.0981582489	-0.0872480332	0.0160953981	0.0828485628	-0.0447375915	-0.1162542383	-0.0237728036	0.1850140237	0.0022459192	0.1006748337	0.0643457438	0.0190945354	-0.1124193003	0.0069808394	0.029438631	-0.073682237	-0.0375808279	0.1884196465	-0.0299858604	-0.1702879323	0.1039878769	0.1784593519	0.0055265772	-0.0778350917	0.0453556386	-0.1785984028	-0.0818266023	-0.0765664169	0.111260358	-0.1115872881	0.1002936139	-0.1979771673	-0.1006985544	0.1226947213	-0.1155071432	0.0171196182	0.1596500482	0.084940234	-0.0242042787	0.0190920028	0.175273655	0.1957654261	-0.2253584586	0.1436993648	0.0302380904	-0.0661792503	-0.0357242919	-0.0432203365	-0.1314256914	-0.1024177436	0.0189782188	-0.0028975087	-0.0868993774	0.0153984524	-0.1810353017	-0.0648338066	0.1497707771	0.1310868562	0.1112857759551673	0.0037083088051731	1.3751554194524362e-05	0.0123845239299436	0.0309144283887974	-0.0551960217478181	0.000955701882606	0.0030466008167856	-0.114413790322061	9.633402338229956e-05	0.0130905154158605	9.28024406102144e-09	-0.0008478992881057	-0.0001298367813472	7.189332027701529e-07	1.6857589790600644e-08	-0.0013627545841174	-0.0002966312393476	1.857100056532988e-06	8.799009215695246e-08	-0.0005850785985109	0.000469304813213	2.2024700770488893e-07	3.423169664354789e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.1865402707526	0.1729723440095085	0.0299194317921437	810335.8072846273	809.2399641537497	-3.659567217454878	13.39243221907044	654869.3195835621	839.358645097925	-0.3006724319691329	0.0904039113462328	704522.9351006243	837.9918009237464	711.3840913305265	1.398083	24.225899	0.0527092039462097	0.0283610381731524	-0.0449797754	-0.1194370218	0.1696009342	0.0263097338	-0.0719169598	-0.2354665354	-0.016746213	-0.0874355586	-0.2518836734	0.045525525	-0.004062325	0.1030285961	0.0303707745	0.0518842406	0.0173666336	0.0316166503	0.145469783	-0.1184391209	-0.001451655	0.1382279658	-0.1633642511	0.0182852372	0.1520239353	-0.0834722028	-0.1811856678	-0.1221606389	0.0601680775	0.1191317411	-0.0241574857	-0.0527460852	-0.0544238174	0.0466330819	0.0578183877	0.1282541449	-0.0954317298	-0.0525954004	0.0196097743	-0.0385311341	-0.2014861521	0.0246908199	0.2048098042	0.0519509662	-0.0111650891	-0.0936703622	-0.1769657137	-0.1341916949	-0.0260103213	-0.1523552483	-0.0009939585	-0.1451745532	0.1919089975	-0.0286908069	0.1151344297	0.0495264549	-0.0436606293	0.0601832697	-0.0663003663	0.1717793307	0.1558411308	-0.1580207241	0.1816843186	0.116626623	0.1160582466	0.0600361275	0.1693168412	0.002285213	-0.2202395573	-0.0374831628	-0.0238777633	-0.0053151157	-0.0023376758	-0.0341504677	0.111127078	0.081166621	0.0023830239	-0.0329968248	0.0994683331	0.2486903398	-0.0438191253	-0.0809147893	0.1479655889	0.1242038795	0.1112286445654007	-5.713138976659593e-05	3.263995696662702e-09	0.0123718113718562	0.0145320864398854	-0.016382341948912	0.0002111815362963	0.000268381127731	-0.0939110242824199	0.0205027660396411	0.0088192804817732	0.0004203634152762	-0.0009890165646957	-0.00014111727659	9.781537652424838e-07	1.991408575217856e-08	-0.0013621285561702	6.260279471999915e-07	1.8553942035343136e-06	3.919109906754354e-13	-0.0007586745853315	-0.0001735959868206	3.0135566640217955e-08	5.755871264279235e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.260166584461	0.0736263137083597	0.0054208340702817	810468.3675386815	821.8071040160268	12.567139862277031	157.93300431803237	675366.9162112086	839.9923977633135	0.6337526653885561	0.4016424408870991	705587.2283001607	840.4484579078704	710.2449124469515	1.480867	25.660376	0.141434236914823	0.0711234420428966	-0.0872082657	-0.0001822722	-0.0328357299	-0.1656187521	0.0882202935	-0.1598951271	-0.0662398651	0.0676441285	-0.0243053176	0.0665172647	0.1551622833	0.0760053091	-0.1081666407	0.1035248509	-0.0269695501	-0.0365313766	0.1119593526	0.1174832726	-0.0292118572	-0.0819534437	-0.0702002669	-0.1863433674	-0.0133746124	0.0499180301	0.0935223451	0.0666055012	0.0742618174	0.1899976743	0.0815665442	0.0398099242	-0.00420066	-0.0036451758	0.1388607532	-0.0205717973	0.1094054274	0.0983920814	-0.144625909	-0.1397219428	0.0742465835	-0.042542895	-0.0206694236	0.1615670467	0.141066909	-0.0202561396	0.1391035966	-0.0623350528	0.1322946096	0.12863916	0.005064597	-0.1860573961	-0.0973002233	0.1443516488	0.0771294732	0.0098612504	-0.1266581081	-0.0254657602	-0.0012443855	0.1198727339	-0.019869992	-0.1688679963	0.0678213963	0.0139913236	-0.0565964473	0.1237721048	-0.0577594337	0.2815112262	0.0625465677	0.1230547793	-0.1254392423	-0.1155490585	-0.1645659525	0.0670715957	-0.063422002	-0.0061015156	0.0248880405	-0.1060207371	0.1406643792	-0.0288057443	-0.0012377763	0.1002616772	0.1459432408	0.1165920251	0.0727311911956007	-0.0384974533698	0.0014820539159599	0.005289826172731	0.0570102654855304	0.042478179045645	0.0032501703707306	0.0018043956950338	-0.0572169049483619	0.036694119334058	0.0032737742118698	0.001346458393702	-0.0008079338629015	0.0001810827017942	6.527571268229398e-07	3.2790944889087194e-08	-0.0014827590045478	-0.0001206304483776	2.198574265567583e-06	1.4551705075780834e-08	-0.0005850980321969	0.0001735765531346	3.012881979808862e-08	3.423397072806847e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
