global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
869.0609843105752	n/a	755266.9944508659	n/a	866.1641924494788	n/a	n/a	750240.4082816578	815.6002465647163	n/a	n/a	665203.7621964259	813.1094572777841	713.5402761938462	n/a	n/a	n/a	n/a	-0.0420687545	-0.0266090267	0.186696884	-0.0228568556	0.0099545162	-0.1611207953	-0.1056319478	-0.1267836066	0.3296389864	-0.1518585406	0.5376359263	-0.1620001672	-0.0010016472	-0.0403708658	0.0020974998	-0.0119444128	0.0895858404	-0.132543758	0.2821115791	-0.0861722879	-0.2808231281	0.2379449291	-0.2516479509	0.1944416807	-0.0982582213	0.1327125844	-0.0415121717	0.1287312863	-0.0776666512	0.1512131872	-0.0448681522	-2.38741e-05	-0.0164480546	-0.0302347853	0.0048990423	-0.141495688	0.0949442951	-0.0852662116	0.3148688954	0.0108817539	-0.2414141776	0.3414923971	-0.144913119	0.3248160561	-0.0557858122	0.1644654176	-0.0901443264	0.1542737479	-0.0260069244	0.1281735552	-0.0456154309	-0.32100207	0.000793553	-0.0312009521	0.4187320395	-0.2019526727	0.1870042514	-0.3323359973	0.1392057834	-0.4309530596	0.2917035766	-0.0425126921	0.1521716319	-0.0214798699	0.0559251041	-0.0930170425	0.0295142945	-0.1768655975	0.0841537004	-0.0896298097	0.0586085073	-0.0191427707	0.0498720207	-0.1291283546	0.1561451084	0.1560591586	0.067400806251868	n/a	0.0045428686834018	n/a	0.0442458237857152	n/a	0.0019576929224765	n/a	0.1947463992008948	n/a	n/a	0.0379261600017142	0.0017641824410398	n/a	3.112339685273147e-06	n/a	-0.0005283947282592	n/a	n/a	2.7920098885211376e-07	0.0006869674487163	n/a	n/a	4.719242755957824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.753690276294	-7.307294034281199	742619.4227048109	53.3965461034416	857.5934221290406	-8.570770320438214	73.45810388570457	735466.4776789988	812.2088358994072	-3.391410665309081	11.501666300772184	659683.1931130701	809.3882623170038	692.3252657691701	2.135964	29.472553	0.3257930180641243	0.1853900217297188	0.1112038939	0.0145603147	-0.104623672	-0.0714253626	0.1004067988	0.0551588684	0.1825303054	0.121000701	0.1179292754	-0.0382806843	-0.1010438288	-0.2138002292	-0.2107065023	0.0710761301	-0.0030604416	0.1343481025	-0.0911164945	0.1022384415	-0.0471274852	-0.0127577954	-0.0342440024	-0.0556825333	-0.0928134295	0.2417473018	-0.1866913048	0.078699273	0.0210867746	0.132918888	0.2072920597	-0.0911841443	0.0889172436	0.0725881327	0.2205641407	0.0160818097	-0.0144749674	0.1915048502	0.0394083058	-0.0239008516	0.0079769748	0.0005905858	0.0177955709	0.163836464	0.0514605092	0.1510123572	0.0903067773	-0.3527384314	0.0233634976	0.1294670435	0.0063690309	0.0914094854	0.1068777926	-0.0904544975	0.0223429463	-0.0148162078	-0.1440048412	-0.0977518342	0.0091866814	-0.1333857998	0.0245328062	0.0194716734	0.1286142236	0.0874288711	-0.1192010753	0.0829439721	0.3057156809	0.1775295316	-0.0313617566	0.3013225128	0.0927131533	-0.0562564556	0.039085517	-0.0997449947	-0.1666444833	0.0532852097	0.155915944	0.1551433414	0.066234498517872	-0.001166307733996	0.0043870087939139	1.3602737303789034e-06	-0.0623181902322897	-0.1065640140180048	0.0038835568338278	0.0113558890836295	0.0548996412871645	-0.1398467579137303	0.0195571156989814	0.0030139706134593	0.0021900049204575	0.0004258224794176	4.79612155162806e-06	1.813247839774375e-07	-0.0009819986721799	-0.0004536039439207	2.0575653794041361e-07	9.643213921630868e-07	2.0751040868359754e-06	-0.0006848923446294	4.690775237320446e-07	4.306056971203367e-12	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.8662273354144	-5.887462940879686	732506.9990933551	34.66221988023169	840.6278812771752	-16.9655408518654	287.8295763963137	706655.2347805526	810.4373271752756	-1.771508724131536	3.1382431596741425	656808.6612790048	806.6650639734813	681.0738690775036	1.710961	23.608261	0.0756996304739412	0.0539274834013861	0.1888766688	-0.0048896348	-0.0789470019	0.1458738119	0.0270947145	0.3018865369	-0.1392200701	0.1633896129	-0.0235202602	-0.1396857929	-0.0293029216	-0.1923424635	-0.377885449	0.0477555264	-0.1237973371	0.0272553119	0.0671460009	0.0339198235	-0.1007281688	0.1099815266	-0.1744685815	-0.0056926641	0.0484970948	-0.0048575077	0.1018984068	0.0761280035	-0.0811015408	-0.0299323264	-0.1195803778	0.0225340672	0.1520892417	-0.1469939395	0.3667245306	-0.0623987681	-0.0596310912	0.0371441096	0.0123410529	-0.0047201936	-0.0851738435	0.0771494561	-0.2512701459	-0.0342705451	0.0800398946	-0.2412447972	0.0485892336	0.0949154615	-0.1242484475	-0.1128943516	-0.0847721176	-0.0400100425	0.1270561972	-0.1811201241	-0.1234860762	0.0550834993	0.0134851271	0.0454556225	-0.1549747112	-0.0688344975	-0.0063247977	-0.1098431102	0.0467527408	0.0389693681	-0.0457729421	0.0296531483	0.1228513624	0.0627950688	-0.0055547322	-0.0048166986	-0.0258421723	0.2324641427	-0.2479513936	0.0932051305	-0.109269522	0.1248468324	0.1554579513	0.1533170814	0.0519326905972974	-0.0143018079205745	0.0026970043526746	0.000204541709797	-0.0103821803259478	0.0519360099063418	0.0001077896683204	0.0026973491249916	0.0536430141028034	-0.001256627184361	1.5791118804753036e-06	0.0028775729620335	0.0022390049152626	4.899999480509993e-05	5.013143010570081e-06	2.4009994908998206e-09	-0.0008669994593097	0.0001149992128702	1.3224818960765586e-08	7.516880624433121e-07	1.9706025088618226e-06	-1.0450157797415281e-07	1.0920579799087942e-14	3.883274247932509e-12	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.5907925799864	-3.2754347554279093	726911.0595921695	10.728472837065087	842.6527180217561	2.0248367445808526	4.099963842204785	710063.6031894531	811.8285245061203	1.3911973308446477	1.935430013349272	659065.5532017844	808.2824463645109	663.2121332772017	1.460156	20.147591	0.0768482140588751	0.0454746384248784	0.290747496	-0.019077417	0.0349155155	0.215045454	0.0067243552	0.4369566046	-0.0891295986	0.0519202893	0.0156434229	-0.1836540335	-0.1272657184	-0.07107436	-0.3537695416	0.1659376853	-0.1091645055	-0.1191876505	0.0684289972	0.0237796019	0.0285454358	0.0318142361	-0.045886583	-0.1133277121	-0.054990128	-0.2021401158	0.0731460655	0.0193617777	0.0527231432	0.0877507862	0.1487925522	0.1192101428	-0.0212820603	0.0476230674	0.3943935368	0.0765854466	-0.118264132	-0.0843752447	-0.0482580818	0.027813082	-0.0272652603	-0.021147575	-0.1130699347	-0.1821144627	-0.0337075376	0.0453823813	0.0186186568	-0.178948817	0.0426620835	-0.1993441339	-0.0934244913	-0.0473183858	0.1440289049	-0.1785894687	-0.0313088228	-0.062002251	-0.0198448344	0.1807856557	-0.2613361993	0.0057335861	-0.1170336407	-0.0393115039	-0.0808270375	0.0091233125	-0.1057944985	0.1172509199	0.0145372721	-0.0185795375	0.0240988063	-0.1236455159	-0.0339147953	0.2000332445	0.0461393595	0.160788179	0.0441812329	-0.0852245359	0.1547718027	0.1505910958	0.0460827753503423	-0.005849915246955	0.0021236221839901	3.422150839655774e-05	0.0289694314575115	0.0393516117834593	0.0008392279589714	0.001548549349956	0.0715018020978988	0.0178587879950954	0.0003189363086537	0.005112507703247	0.0021730023334393	-6.600258182329994e-05	4.721939141132642e-06	4.356340807341404e-09	-0.0006579994137889	0.0002090000455208	4.3681019027696484e-08	4.3296322854653604e-07	1.2152491856540389e-06	-7.553533232077837e-07	5.705586428810426e-13	1.4768305832328046e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.125704264392	1.5349116844055288	729530.7186851436	2.355953878924618	845.3305445171538	2.677826495397767	7.170754739454286	714583.7294936678	812.7299542799063	0.9014297737860488	0.8125756370679672	660529.9785838187	809.7520061697801	658.3113217073328	1.366307	18.852642	0.0620200562389714	0.0456523059560103	0.3161562928	0.1114575269	-0.0325805084	0.133352873	-0.0571246885	0.3750892016	0.1057951676	-0.0500790357	0.1051525696	0.0022587434	0.0282000717	0.1421673207	-0.2665117942	0.1624351668	0.0415243545	-0.0604150088	-0.0184910699	-0.1008015864	-0.1063130618	0.0132539957	0.0238559095	-0.0281837013	-0.0834091686	-0.1375153879	0.0226366782	-0.024073008	0.1490816663	0.0961686397	0.0595035316	-0.0129232701	-0.1033289461	0.025607137	0.2895779313	0.1487822231	0.0114007611	0.0010143072	-0.0567167815	0.1331139665	-0.0597345164	0.0720521817	0.054123252	-0.039759546	-0.1207068944	0.0751092503	0.0808691823	0.1068107497	0.1557379609	-0.0574174032	-0.0003995337	0.0313787982	0.1476819488	-0.1572666664	-0.1289040953	-0.1251605628	-0.0901505447	0.1500972246	-0.1130847421	-0.0313123455	-0.1060329113	0.0471675547	-0.0903131069	0.0516443369	-0.0535976515	0.0861453683	-0.0597104564	-0.1139609349	-0.0461902338	-0.0608450881	-0.0487147147	0.1235969874	0.0163939715	-0.0093603324	0.1177067957	-0.182834987	0.1538585052	0.1469813818	0.0460862114065037	3.436056161397472e-06	0.0021239388818049	1.1806481944277528e-11	-0.0145141419760079	-0.0434835734335194	0.0002106603172997	0.0018908211585482	0.0676734223894044	-0.0038283797084944	1.4656491192411736e-05	0.0045796920978947	0.0018790066180209	-0.0002939957154183	3.53066587056634e-06	8.643348068437677e-08	-0.0006579991889681	2.248207999974716e-10	5.0544392111503135e-20	4.329629326826774e-07	1.117848608929461e-06	-9.740057672457793e-08	9.486872346280387e-15	1.249585512485531e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.7915895586972	3.665885294305213	735806.4111176364	13.438714991003216	848.5400480769929	3.2095035598390496	10.300913100619532	720020.2131905054	813.2948969126311	0.5649426327247511	0.319160178269973	661448.5893441272	810.4427579764312	671.6162841202535	1.315897	18.157063	0.0506025099073803	0.0353663310412988	0.2402927555	0.2045208296	-0.0587669387	0.0837208517	-0.1325543696	0.2856055578	0.0981594991	-0.1040922631	-0.1558690018	0.1288076644	0.0400709439	0.0188277426	-0.1426436544	0.0595118384	0.1149265752	0.0855984796	0.0194700521	-0.0381476342	0.0346853644	-0.0054822934	0.0518146746	0.0161502724	0.0963786756	-0.150728608	-0.0395016292	0.0538333793	-0.1335082857	0.0057734292	-0.2086460133	0.0957057863	0.1080188228	-4.28398e-05	0.1601574831	0.0682847406	0.116939457	0.0174527228	0.07993279	-0.0090204877	-0.0339206089	-0.0494443679	0.0865307513	-0.1736106457	-0.0916088468	0.0205426818	-0.1091815115	0.0504078699	-0.034944377	0.0709572145	0.1692732015	-0.0185423181	0.1367559748	-0.0735525366	-0.1754515388	-0.1241641794	-0.0886904625	0.0759942975	-0.0399940838	0.0061378838	-0.0738412618	0.0564813071	-0.1523294296	0.0196086707	-0.1317203022	0.065964763	0.0018631124	-0.080454537	-0.0261544268	-0.0852189031	-0.1431910079	-0.0937037213	0.0791341083	-0.0420939035	0.0447019916	0.0136351555	0.152719399	0.1425091225	0.0460904129128323	4.201506328599392e-06	0.0021243261624753	1.765265542926074e-11	-0.0087018601967372	0.0058122817792707	7.572237088355918e-05	3.378261948164218e-05	0.041043180376846	-0.0266302420125583	0.0007091697896474	0.0016845426554463	0.0022420023595566	0.0003629957415357	5.0265745802573625e-06	1.317659083730528e-07	-0.0006579991174198	7.154829994530236e-11	5.119159225062956e-21	4.329628385252358e-07	1.237727709382623e-06	1.198791004531621e-07	1.437099872545933e-14	1.531969882573555e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.5211030911407	2.729513532443548	740496.5688651936	7.450244123792454	850.7104389667511	2.1703908897582096	4.710596614345433	723708.2509670024	812.5462128479148	-0.748684064716258	0.560527828760058	660231.3480134889	809.7394268689558	673.5058892982373	1.197606	16.524855	0.0624807509160322	0.0392824796476804	0.1751904083	0.1008573099	-0.0868208141	0.039553354	-0.0879475678	0.1438690061	0.0560483572	-0.0580072116	-0.1283111633	0.0623764645	0.0124334921	0.0845621904	-0.1300453975	-0.1081249284	0.0432614594	0.272995315	-0.0409056907	0.0996368151	0.0364717676	0.0933560975	0.0828493776	-0.0047428051	0.1358144458	0.0110572789	0.0395918288	-0.0061630442	-0.03847965	-0.0251414463	0.0158317824	-0.0440502894	0.1490740417	0.0383325665	0.1072900925	-0.1044277009	0.1207425233	0.1348752919	0.1832662205	-0.1220478084	-0.0200091357	0.0395273593	0.094961836	-0.0758061107	-0.0623581653	-0.0988830396	0.0151039763	-0.1381518237	0.0171390158	0.168585985	0.094904191	-0.0438263863	0.0959637963	-0.0561872848	-0.0838370901	-0.0485431666	-0.1938127561	0.0934379555	-0.090623491	-0.0722304411	-0.0201310937	-0.0224469623	-0.0752438205	-0.0206223079	-0.0207742873	0.0169400414	-0.0103176459	-0.0911982774	0.0260570003	-0.0918379147	0.0271589934	-0.2197839517	-0.0772516795	-0.1189936431	0.0131291139	0.1393866828	0.1513561561	0.1372005631	0.0355402086381388	-0.0105502042746934	0.0012631064300424	0.0001113068102377	0.0280405479501837	0.0367424081469209	0.0007862723293465	0.0013500045564349	0.0383912300308963	-0.0026519503459496	7.032840637382732e-06	0.0014738865432851	0.0023220026102517	8.000025069509987e-05	5.391696122015708e-06	6.4000401112788275e-09	-0.0008279990269575	-0.0001699999095376	2.8899969242826162e-08	6.855823886425668e-07	1.9613304459459736e-06	7.236027365633505e-07	5.236009203619698e-13	3.846817118194632e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.5213612176973	5.00025812655656	749127.2267241356	25.002581332194914	850.3236422538757	-0.3867967128753662	0.1496116970911885	723050.2965758973	815.9834552160673	3.4372423681525106	11.81463509742268	665828.9991863518	811.5030677971023	669.6270665349188	1.371947	18.930454	0.1468899240916233	0.0715270101313371	0.0774491846	-0.0608579898	0.0370908501	-0.0048755833	-0.1354504474	0.0297145487	-0.0550196214	-0.1560722313	-0.1136181482	0.1813888135	-0.0767877796	0.2218238641	0.0731122131	-0.0455829607	0.1417160631	0.034358297	0.0302013065	-0.043483464	0.1101369651	0.1367875819	0.2904487487	-0.1807030089	0.0781232903	-0.1363907591	-0.0368629198	-0.1921333951	-0.0775220856	0.0085741316	0.0429685904	-0.141984436	0.1064362886	-0.1131574948	-0.0766558479	0.0016162748	0.14305018	-0.0522870161	0.0216831288	-0.0171881189	0.0591007384	0.083652232	0.3070096835	-0.327765741	0.0094892926	-0.2093098334	0.0943638647	0.0057342939	-0.0316447322	-0.0552478479	0.0883212428	0.0373817786	0.015033997	-0.0234812728	0.0513964987	-0.048734474	-0.0875753118	0.1700313365	-0.0283854405	0.1269279424	-0.0102932112	0.1192700217	0.0546641116	-0.0085439457	0.0802452649	0.0416538865	-0.0191710834	0.1411357487	-0.0034717268	-0.042313095	0.0447838603	-0.2273539224	0.1138927632	-0.1550513196	0.2075233377	-0.010312124	0.1497707771	0.1310868562	0.0260173454704499	-0.0095228631676889	0.0006769022653287	9.068492291052594e-05	-0.0137148349951701	-0.0417553829453538	0.0001880966989447	0.0017435120049131	0.0220706899527272	-0.016320540078169	0.0002663600284431	0.0004871153549894	0.0013630022677461	-0.0009590003425056	1.857775181881011e-06	9.196816569258582e-07	-0.0002029998262267	0.0006249992007308	3.906240009141389e-07	4.12089294480704e-08	1.381156741163403e-07	-1.8232147718296333e-06	3.324112104217782e-12	1.9075939436611112e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.7647301243079	3.2433689066106126	754752.1563079616	10.51944186436852	862.6711143539065	12.347472100030814	152.46006726103934	744201.4515406109	815.9906930765643	0.0072378604969571	5.238662457341328e-05	665840.8111875717	812.9768549926446	688.0075817805595	1.261034	17.400063	0.1039220246194911	0.0461281523168973	-0.0379344786	-0.0927028029	0.1350672324	0.0669112218	-0.0134801324	-0.0994241087	-0.1182214487	-0.1276053231	-0.143167034	0.1688889686	-0.2038982747	0.0723359596	0.0784654796	-0.0167576047	0.0111383037	-0.0205379396	0.1197831512	-0.1104616887	0.146246628	-0.0290917816	0.0329551842	-0.1032913305	0.1199187857	-0.1046293208	-0.0070757675	-0.1125694228	-0.1633364126	0.0142136167	0.0215295067	-0.2916082947	-0.1772494124	-0.0950711956	-0.0854268621	0.0082707301	0.0445774691	-0.1471975476	0.0845261521	-0.0068936916	0.1375271262	-0.0550156208	0.0576919344	-0.2102370258	-0.0916407774	-0.0146382703	0.068705673	0.0639461174	0.1268499212	0.0962798196	0.0625336212	-0.1759563296	0.0096144551	-0.0550914269	0.030783914	0.0036532	0.1344214157	0.0670189054	-0.0780613924	0.1386526146	0.0905512293	0.1096871829	0.1121687617	0.0596913877	0.0724364921	-0.1301383429	-0.1528530322	0.1227813355	0.1035418095	0.1643803103	0.0672962316	-0.0675115977	-0.0639626552	-0.1838563493	0.0494196658	0.1265230303	0.1479655889	0.1242038795	0.0431629021756805	0.0171455567052306	0.0018630361242273	0.0002939701147322	0.0178849596536849	0.031599794648855	0.0003198717818139	0.0009985470218498	0.0379405569302235	0.0158698669774963	0.0002518526778834	0.0014394858601755	0.0015480728917687	0.0001850706240226	2.396529678229105e-06	3.4251135876114626e-08	-0.0005332907927202	-0.0003302909664935	1.0909212254721035e-07	2.843990696001393e-07	0.0002709126509162	0.000270774535242	7.331884893556642e-08	7.339366442644284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.2004773148304	-2.564252809477466	750303.2669004401	6.575392470913078	861.1544712043944	-1.516643149512106	2.300206442962	741587.0232753202	816.370949891724	0.3802568151596688	0.1445952454753745	666461.5278271157	813.1973718771646	679.3288345700796	1.187896	16.390879	0.0641077523320756	0.0311499368779702	-0.0363332715	-0.133094448	-0.0678863014	0.0968415904	0.0610990253	-0.0491134782	-0.0740024024	0.1264965304	-0.0033149719	0.1423411135	-0.0193128998	0.0299491374	0.0427572196	-0.04477307	-0.1046920749	-0.1252092389	-0.0924153376	-0.1178351693	-0.059752256	-0.1315747002	-0.0326235537	0.0027784683	-0.0490329878	-0.1339774494	0.0171590944	-0.1536412359	-0.0698771605	0.2132601564	0.0610981441	-0.1140765447	-0.2183568523	-0.1159928834	-0.0487629983	-0.0720082785	-0.1244586427	-0.026874809	-0.1249249999	0.1809788494	0.0112380843	-0.11681335	0.0494344641	-0.0734812157	-0.1320689586	0.1318915122	0.0666969138	0.1308910602	0.2051337712	0.0494159283	-0.0126131511	0.0822909644	0.0154664511	-0.045495926	0.0348369541	0.1095823572	-0.0555505565	-0.0173353731	-0.0681687688	0.1487857568	0.0395983497	0.0786302191	0.0568815491	0.1252827978	0.1193725522	-0.1307147799	-0.0827403854	0.151162799	0.05976131	0.01713954	0.0278559887	-0.0308784519	0.1295951295	-0.0317683304	-0.0023471466	-0.0377458129	0.1459432408	0.1165920251	0.0260172734564889	-0.0171456287191916	0.0006768985181097	0.0002939725841763	0.0253371674666595	0.0074522078129746	0.0006419720552335	5.5535401287759664e-05	0.0381436664422238	0.0002031095120002	4.125347386499849e-08	0.0014549392896556	0.0013630022677461	-0.0001850706240226	1.857775181881011e-06	3.4251135876114626e-08	-0.0002029998262267	0.0003302909664935	1.0909212254721035e-07	4.12089294480704e-08	1.381156741163403e-07	-0.000270774535242	7.331884893556642e-08	1.9075939436611112e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
