global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
838.4133807001897	n/a	702936.9969371213	n/a	892.6073253576835	n/a	796747.8372821974	n/a	784.866391776142	n/a	616015.2529397004	n/a	794.9850942760171	763.9513647260229	n/a	n/a	n/a	n/a	-0.2285081457	0.0380997886	-0.1118192369	0.0555344893	-0.3104830971	0.1134702257	0.068671749	-0.0510460457	0.0334629393	-0.1033892736	-0.0803255276	0.1350071484	0.0649159446	-0.074721573	0.1022683113	-0.2220923989	0.0518279505	0.0329611405	-0.2143983802	0.1495286276	-0.0025601013	0.027892061	-0.0467724781	0.1391721032	-0.0140217867	0.1812165458	-0.0396984554	-0.0520906141	0.1051794637	-0.206922016	0.0766215361	0.0074299652	-0.0334843298	0.1837872984	0.0782414892	-0.060216279	0.0822034966	-0.0170562168	0.0979666517	-0.1707741022	-0.2837312383	0.0467072246	-0.130039274	0.0634001288	-0.0794752187	0.0417728656	-0.0934742739	0.1945114455	-0.1094450951	0.0183430938	-0.0349107457	-0.060217837	-0.2210898892	0.0570353336	-0.1107210749	0.0057498069	-0.0288095276	0.0531304694	-0.0351124452	0.1260204685	0.0826141285	-0.0022893293	0.2007215174	-0.0679889025	0.2144982238	-0.0112482771	0.0456813609	-0.1047713473	0.1152164925	-0.0757722967	0.0298460292	-0.3193758143	0.1133334315	-0.1924414968	0.0035079769	0.1561451084	0.1560591586	-0.0264142372927693	n/a	0.0006977119317587	n/a	0.0289458346429256	n/a	n/a	0.0008378613431755	0.013575673928571	n/a	n/a	0.0001842989226148	-0.0010109335942474	n/a	n/a	1.021986731977967e-06	0.0003082166757002	n/a	n/a	9.499751917968225e-08	-0.0004288440300691	n/a	1.8390720212590718e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.1714136351386	-3.241967065051085	697511.2901533158	10.510350450875949	876.4449062803716	-16.162419077311938	768155.6737448093	261.2237904306569	785.1008810986436	0.2344893225016449	616383.3935018666	0.0549852423672804	794.3103127051256	760.3679024191464	1.473453	20.392815	0.1760145630095914	0.085168898071953	-0.2073727563	0.1141517764	0.0765394075	-0.1149632135	-0.2014004968	-0.1082778629	-0.2326119362	0.0053273797	0.0228388075	0.1350638767	0.012947706	0.0675524347	-0.1540781944	-0.334600561	0.1637893098	-0.2150512378	-0.1071161993	-0.064327027	-0.0502716479	0.0559822357	-0.2350168115	0.1384305571	0.0453076195	0.1139176804	-0.0727590391	0.0159568672	-0.2651924838	-0.140625912	0.0224552036	-0.1156616277	-0.0250291231	-0.1091856803	-0.0791220659	0.0246198431	0.0636823161	-0.3369255226	0.2001128073	0.1228967121	0.1191042432	0.0369418443	-0.1113108802	0.0615518358	0.1311876149	0.1171609912	0.2574904881	-0.0803627991	-0.1438422283	-0.0095260648	-0.1249061601	0.0759837219	-0.278331685	0.0131641212	-0.2371700078	0.1965570096	-0.093981843	0.1751887173	0.1520405494	-0.0786526042	0.1204592719	0.2193504855	-0.1796216237	0.0632130034	0.3075008798	0.0799629603	0.2294995799	0.2239125768	0.1144011213	-0.3807554333	0.173811397	0.054514096	0.1518174833	0.1174845304	0.0794401226	0.1139879687	0.0124198105	0.155915944	0.1551433414	-0.0373727673387236	-0.0109585300459543	0.0013967237385543	0.000120089380768	0.087795272300994	0.0588494376580684	0.0034632563126708	0.0077080098384056	0.0288452697531198	0.0152695958245488	0.000233160556645	0.0008320495871302	-0.0018036466452306	-0.0007927130509831	6.283939811990933e-07	3.253141220851598e-06	-0.0003808103093734	-0.0006890269850736	4.74758186159615e-07	1.450164917250646e-07	-0.0007658439836327	-0.0003369999535636	5.865170072664033e-07	1.1356896870186859e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.1878109520596	-2.9836026830789706	692536.552697181	8.901884970476033	872.076642561187	-4.368263719184597	760517.6705007923	19.08172792034445	784.5997552300769	-0.5011258685667599	615596.7759070966	0.2511271361467895	794.0588663752208	738.6700396755941	1.435234	19.86385	0.1227943159296948	0.0620432712383456	-0.0731735427	0.1207107155	0.0380233466	-0.0606357322	-0.0377405042	-0.0730705824	-0.0204844617	0.0693797117	-0.0974061736	0.1834890472	0.0604508316	0.0550517026	-0.1067339843	-0.0974662277	0.1267703805	-0.0056809619	-0.1367754683	-0.0219406358	-0.0582290895	-0.1274976564	0.0520277613	0.052913152	-0.1489483867	-0.0766863519	-0.1782506354	-0.026549245	0.0546749972	-0.0906973686	-0.1984960969	-0.1087355975	0.1639740839	-0.0327572767	-0.0920392319	-0.0046701573	-0.0218669639	-0.0921351344	0.1535334548	0.1034797121	0.1260775616	0.1588683524	0.0055174371	-0.0513413114	9.13481e-05	-0.0449771747	-0.0149345778	0.0274986623	0.1674209271	-0.0339011945	0.008165608	0.140765455	-0.1352887927	0.1309117132	-0.1646881905	0.1952684211	-0.2355330582	-0.1243656334	0.120269424	0.0736023486	0.0920124416	0.1324375611	-0.2548702106	0.2875317455	0.0411620302	0.151100732	-0.0477700898	-0.3352186816	-0.2601217031	0.2534939075	-0.1587595535	-0.1694408839	-0.1184577445	-0.0093315743	0.0422137267	-0.0304586483	0.1947594665	0.1554579513	0.1533170814	-0.037260593226577	0.0001121741121465	0.0013883518075964	1.258303143587736e-08	0.065372679915896	-0.022422592385098	0.0005027726492682	0.0042735872793861	0.07071674526955	0.0418714755164302	0.001753220461923	0.0050008580615184	-0.0017420588861375	6.158775909309989e-05	3.793052070109708e-09	3.0347691627706275e-06	-0.0008548846087081	-0.0004740742993347	2.2474644128968678e-07	7.308276942060012e-07	-0.0001337445637401	0.0006320994198926	1.788760833002967e-08	3.995496766285615e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.2306738667844	-0.9571370852752352	690944.4331770284	0.9161114000091728	872.3931739113548	0.3165313501677929	761069.8498871273	0.1001920956390459	783.0941038279734	-1.5056514021034673	613236.3754501368	2.266986144656137	792.7743570533341	730.6023734098945	1.219329	16.8757	0.143156148033407	0.0711541041050159	-0.0339061162	0.0627417298	0.0735247316	0.0582543155	-0.0401607367	-0.133474949	-0.0804633362	0.0007146423	-0.0931620561	0.083965122	0.1124085154	0.0090817099	-0.0052372034	0.0309950955	-0.0399700087	-0.2302972295	0.0231933385	-0.0347960241	-0.0142479582	-0.0371545971	0.0911738205	-0.0048603332	-0.0334168268	0.1866696392	-0.1313217187	-0.182036596	0.0653147434	-0.0845089049	-0.0377759894	0.0600999427	0.0555991185	0.1558243634	-0.0963655507	-0.0552941348	-0.0156362108	-0.0366029658	0.0482785393	-0.1357721502	0.0495784428	-0.1072481486	0.0562607141	0.034423149	-0.0683189089	0.05502808	0.0594954274	0.1426112057	0.0700189859	0.0130888725	-0.0166762699	0.1476150747	-0.0516706026	0.0567082463	-0.0681550398	0.1178117683	0.0272694008	-0.0061357691	0.2025761749	0.0670048406	0.0756317575	0.0803283107	0.0262413093	0.044525675	-0.0234524373	0.0222494231	-0.0274463042	-0.1879098048	-0.0795556227	0.2984157048	-0.0496768433	0.0423778475	-0.0573370071	-0.1190291413	-0.1841659146	0.0242210885	-0.2992950272	0.1547718027	0.1505910958	-0.0205844601819507	0.0166761330446263	0.0004237200009823	0.000278093413322	0.1061474357614287	0.0407747558455326	0.0016625807142628	0.0112672781187266	0.0449755572794572	-0.0257411879900928	0.0006626087591412	0.0020228007525977	-0.0015219933071952	0.0002200655789423	4.8428859035209725e-08	2.3164636271469823e-06	7.913612621890387e-05	0.000934020734927	8.723947332735804e-07	6.262526472934284e-09	-0.0001789396729339	-4.5195109193800015e-05	3.201940654969111e-08	2.0425978950395068e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.4766488966196	-0.7540249701647781	689691.4643625593	0.5685536556319944	873.0106753299111	0.6175014185563441	762147.6392399875	0.3813080019190972	782.7797208392699	-0.3143829887035281	612744.0913572053	0.0988366635861626	792.6281689683834	721.6729936849058	1.187655	16.437323	0.1212321713401666	0.0855759661762795	0.003011806	0.1047489029	-0.0074845208	-0.0195605842	-0.0341163847	-0.1113441442	-0.0279701769	0.0136733837	-0.0103152949	0.0339538531	0.1337538891	0.0515479621	0.0629403401	0.1137076849	-0.078688303	-0.080189202	0.0607381793	-0.0975169826	0.0890723962	-0.0175003829	-0.0132901559	0.1802832665	-0.0121439339	0.1797194636	0.1478943319	0.0624969088	0.0335184205	-0.0064502169	0.0172771833	-0.0195272449	-0.0531128564	0.0123924775	-0.1098316786	-0.01521292	0.0080728248	0.0769055799	-0.0010395398	-0.2129588495	-0.0335159676	-0.0805462622	0.0590398391	-0.0317251135	0.1723360758	0.0118851162	-0.0041441756	0.0275156037	-0.1060802187	0.03483182	-0.158287414	0.0198654677	0.1209527822	0.0627114381	-0.0321085435	0.0335260451	-0.053289625	0.1028329816	0.0436406398	-0.0441729074	-0.1067027939	-0.0649164266	-0.097813709	0.0277780222	0.0733565653	-0.1087637724	-0.1262629236	0.0755996919	0.1492082498	-0.2030989641	0.0354068141	0.210480681	-0.0313630158	0.0292723997	-0.2850173825	-0.0175221234	-0.0270966848	0.1538585052	0.1469813818	-0.0192623674224847	0.001322092759466	0.0003710387987187	1.747929264632425e-06	0.0270181260188167	-0.079129309742612	0.0062614476603422	0.0007299791335686	0.0448471569192747	-0.0001284003601825	1.6486652494996402e-08	0.002011267483742	-0.000858998568897	0.0006629947382982	4.395620230110987e-07	7.37878541367094e-07	2.703480372812095e-05	-5.210132249078292e-05	2.7145478052885623e-09	7.308806126180223e-10	-8.098836416476067e-05	9.795130876913934e-05	6.559115130083891e-09	9.594458889587272e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.9022412218435	-0.5744076747761255	688737.7299850389	0.3299441768417152	871.1770770606812	-1.833598269229924	758949.499595992	3.362082612922973	783.4333714994782	0.6536506602083136	613767.8475790394	0.4272591855907643	793.269141191494	722.4713193295049	1.180988	16.345058	0.0648376225013637	0.037494574508936	0.0196864071	0.0754981595	0.0160582272	0.0858150894	0.0040831934	-0.1196641139	0.0361098159	0.0287610363	-0.1226318266	-0.051544368	0.0673487227	0.097864331	0.0271943521	0.1714649429	-0.1148136245	-0.006038181	0.1563236265	0.0603521276	0.1294583516	0.0115106297	0.1140615373	-0.0738213372	0.0321298901	0.017035213	0.0186418649	0.0027538065	0.035272308	0.0964862772	-0.0398415082	0.1469505583	0.0392015292	0.0607881156	-0.1118312842	0.0316679617	-0.0568637405	0.0925384957	-0.074319569	-0.0936739561	-0.0430861783	-0.1277502987	0.1519266084	0.0863943779	-0.124622716	-0.0742830451	-0.1354137449	-0.0515540255	0.084881096	-0.0711739018	-0.0275268943	-0.0203476987	0.1301269733	0.0187270831	0.0261102347	-0.0382717862	-0.0481217914	-0.0926719604	0.0861520827	0.0817846467	0.0169306336	-0.06114041	0.0423491439	-0.0623805936	-0.0348997751	-0.0267703054	-0.1455539143	-0.0400801037	0.0472712943	-0.0033382148	0.0391521884	0.0961739516	0.0101946928	-0.004932729	-0.1410317653	-0.048561326	0.0972492607	0.152719399	0.1425091225	-0.0263433785186038	-0.0070810110961191	0.0006939735917744	5.014071814336183e-05	0.0573064420900237	0.030288316071207	0.0009173820904293	0.0032840283050172	0.0449111981410794	6.40412218047004e-05	4.1012780902388344e-09	0.0020170157184672	-0.0006029943899855	0.0002560041789115	6.55381396201513e-08	3.636022343539853e-07	2.711244262854073e-05	7.763890041978188e-08	6.027798858392808e-15	7.350845452859125e-10	-0.0003729916285975	-0.0002920032644327	1.3912275500381536e-07	8.52659064393763e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.2214012319865	0.3191600101430367	689267.5750636031	0.1018631120745033	875.4632010117672	4.286123951085983	766435.8163257699	18.37085852407292	785.290049719969	1.856678220490835	616680.4621891915	3.4472540144450137	794.9173991380337	714.2514947224287	1.121218	15.517826	0.1059808865424069	0.0538604504144504	0.0534436336	0.0140400791	0.0544398064	0.092414043	0.0229234948	-0.0822803074	-0.0371947643	-0.0710221238	0.0006881134	-0.1256270251	-0.0251482001	0.0001703109	-0.1662940146	-0.0604346313	-0.0386755436	0.1253088677	0.014508163	-0.0097701541	0.0919681243	0.0624275316	-0.1902100606	-0.1494193049	0.0775668694	-0.1110065251	0.0311410786	0.0808086649	-0.0610464882	-0.019498968	0.1616789415	0.0958743459	-0.0603981698	-0.0487529373	-0.0165088092	-0.0147984979	-0.0586732159	-0.1323371868	-0.065409638	0.0452228078	-0.1436282169	0.0465320496	-0.0274730859	0.0451297155	0.024066736	-0.0756229522	0.0786509698	-0.1323376437	0.0201886071	0.0097962516	0.0270118181	-0.1815225398	0.0905096673	-0.0034449521	0.036028765	-0.0656651981	0.1513450484	0.1029898969	0.0989528373	-0.0506884576	-0.1104798655	-0.0255025984	-0.0338359422	-0.0868608467	-0.08109706	-0.016724362	-0.0367100056	0.0643128098	0.0049910233	0.0366048349	-0.1548496685	-0.0045087224	0.1375275757	0.0890511114	-0.0138859812	-0.0731504431	0.1514510127	0.1513561561	0.1372005631	-0.0370614542556637	-0.0107180757370599	0.0013735513915446	0.0001148771475053	0.0427558695667045	-0.0145505725233192	0.0002117191607563	0.001828064382405	0.0062921346684845	-0.0386190634725948	0.0014914320635003	3.959095868634455e-05	-0.0002590024255853	0.0003439919644002	1.1833047157190846e-07	6.708225645906886e-08	4.598630622409949e-05	1.887386359555876e-05	3.562227270237581e-10	2.114740360136651e-09	0.0001060060395954	0.0004789976681929	1.1237280430701512e-08	2.2943876613423555e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.3473966319166	0.1259953999300478	689476.7990934014	0.0158748408035326	868.1065676930989	-7.356633318668287	753609.0128718929	54.12005378534037	784.5125801780007	-0.777469541968344	615459.988457544	0.6044588886884665	794.0038906428629	718.167663580452	1.046382	14.482081	0.0729523225636929	0.0346104679291082	0.0290301583	-0.038377777	0.0724846878	0.0280922355	0.0938535595	0.0249554447	-0.0167369653	0.0163703068	-0.0559538415	0.0108279549	0.0076619982	-0.0238927032	-0.1316094518	0.0043542402	-0.0668647069	-0.0035928589	-0.0870123999	0.0896589507	-0.0548328184	-0.0252199952	-0.0602566327	-0.017807735	0.0073242975	0.0460186419	-0.091366029	0.0211610779	-0.0386557005	0.020762106	-0.0448690495	0.149111469	-0.0467930488	-0.0484989809	0.0081254367	-0.0315833856	-0.1202222049	-0.035551795	-0.0649987867	-0.004500496	0.1185438628	0.0888525869	0.0175272306	0.0405100122	0.0377194788	0.003010876	0.0363219664	-0.0771444243	0.0583402372	0.0628495399	-0.0845533427	-0.0924401275	-0.0381002627	-0.0326094868	0.0591281526	-0.0540423974	-0.053568581	-0.0994254773	0.0243997535	-0.0383253663	0.0258096435	-0.0811698555	-0.0536767521	-0.0667419309	-0.0276861972	-0.065032953	-0.069169602	0.0404298681	0.0838981445	0.0351811849	-0.0648836281	0.0532476116	0.0685929341	-0.0334301957	-0.0448236985	0.0078164329	0.1523799872	0.1497707771	0.1310868562	-0.027812494997633	0.0092489592580306	0.0007735348779933	8.554324735671176e-05	0.0186994117519105	-0.0240564578147939	0.0005787131625949	0.0003496679998674	-0.0060549801686846	-0.0123471148371691	0.0001524512448022	3.666278484316378e-05	-1.2997637362009197e-05	0.0002460047882232	6.051835582878615e-08	1.6893857699429738e-10	2.700114748410698e-05	-1.8985158739992507e-05	3.604362523827138e-10	7.290619654584966e-10	-0.0001749998265153	-0.0002810058661107	3.06249392803851e-08	7.896429678862467e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.9038776300777	-1.443519001838922	687081.6383501787	2.083747108670038	873.3415050597853	5.234937366686381	762725.384460091	27.404569233129344	784.1456474760948	-0.3669327019058528	614884.396455704	0.1346396077279294	794.141080525107	713.1481682895835	1.030213	14.2583	0.1341345735706462	0.0684975279738856	0.0652505892	0.0077724052	0.1315412652	0.0519178188	0.1166416503	-0.0118401331	0.0026591342	-0.1165932528	-0.0560246073	-0.0285654376	0.0893042467	-0.0138192104	-0.1331709894	0.0627988253	-0.1112282219	-0.0150199139	-0.1039227699	0.0753998632	0.1900253139	-0.019428056	-0.0438095789	-0.0202398471	0.0020128652	-0.0003202882	-0.0097446209	0.0092642199	-0.0974864148	0.2257909911	-0.0945634561	0.0014582555	-0.0468744589	-0.07510173	-0.0466715063	-0.0854824878	-0.1302075622	-0.0307350858	-0.0491363658	-0.1235659537	-0.0271942431	0.1355614555	0.1080229961	0.0452242869	-0.0577607743	0.0725129095	0.0325438459	-0.1087140397	-0.0140778991	0.1404073651	-0.0117576657	-0.0027999998	0.042869869	0.0146502676	0.0774295845	-0.0397435996	0.0708874116	0.0365860929	0.1418457864	-0.0269559928	0.0490316531	-0.029444285	0.0369612167	-0.1356532782	-0.1085381337	0.0212703849	-0.1099098792	0.0558811981	0.0118787105	-0.0267788345	-0.0621688095	0.0167773461	0.1619466837	0.0340971024	-0.030842926	0.0855015951	0.0221508542	0.1479655889	0.1242038795	-0.0173496266305477	0.0104628683670853	0.0003010095442194	0.0001094716144669	0.0657385169227353	0.0470391051708247	0.0022126774152719	0.0043215526072007	0.0166721162859317	0.0227270964546162	0.0005165209132574	0.0002779594614516	-0.0006570364083685	-0.0006440387710064	4.1478593855955124e-07	4.316968419217784e-07	-0.0003979394601991	-0.0004249406076832	1.8057452005817326e-07	1.583558139835511e-07	-0.000184130519388	-9.130692872699986e-06	3.3904048170094644e-08	8.336955233557432e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.1495972060633	0.2457195759856176	687489.0545469769	0.0603781100225517	872.5133912118428	-0.8281138479425181	761279.6178439902	0.685772545154164	783.6326794677193	-0.5129680083755375	614080.1763297573	0.2631361776167655	793.2408873849287	708.86505540212	1.060689	14.680092	0.1356542098036981	0.0827703520515575	0.1015432269	0.0838057064	-0.007915894	0.080025335	0.0765868304	-0.015699068	0.0202446896	0.0745084229	0.0186467932	-0.116658077	0.0970191292	0.0229851706	-0.0339217716	0.0864827617	-0.0398953686	0.1121753544	0.0421768573	0.0684689208	0.0322527747	-0.0204046798	0.0619224652	0.0275028874	-0.1667649366	-0.0829381218	-0.0434544349	0.0585651865	0.0026370594	-0.003294054	-0.103341772	-0.049038101	-0.0428598524	0.0930487775	-0.0725322781	-0.0360332105	-0.0856092913	0.1033529511	-0.0983406811	-0.0018188712	0.03370955	0.0217839272	0.0551834051	0.0028322247	0.0880815331	0.0264057172	-0.1039387741	-0.0500602029	0.0361058671	0.0811887501	-0.0126435061	0.0293281802	-0.0523690304	-0.0069513207	0.1021484519	-0.0885608411	-0.1026309107	-0.0199657714	0.0306765451	0.010566304	-0.1035223496	-0.0979714138	-0.0301248596	-0.0383203742	-0.0761024575	0.0395031184	-0.0678105726	0.0148953174	0.0214087631	0.0163634558	-0.0004157465	0.036203921	-0.0040368382	0.0103949722	0.0327920185	-0.0148055167	0.020311968	0.1459432408	0.1165920251	-0.0190265660546486	-0.0016769394241008	0.0003620102158319	2.812125832103855e-06	-0.0093021205746453	-0.0750406374973806	0.0056310972760132	8.652944718523941e-05	-0.0017603071293308	-0.0184324234152624	0.0003397542329595	3.098681189572842e-06	-0.0001709996123508	0.0004860367960177	2.3623176708315134e-07	2.9240867424123873e-08	-0.0002610002707053	0.0001369391894938	1.875234161921887e-08	6.812114130823988e-08	2.9776844395829538e-06	0.0001871082038275	8.866604621734449e-12	3.500947993958432e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
