global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
891.2410148931426	n/a	794310.5466277589	n/a	815.8685714058254	n/a	665641.5258077824	n/a	864.5499271495657	n/a	747446.5765343194	n/a	924.4464080865496	677.2136974007743	n/a	n/a	n/a	n/a	-0.1515732445	-0.1727890243	0.1447839623	-0.096816315	0.2286162613	-0.2069066354	-0.0116669027	-0.0260799196	0.1347019188	-0.1692194247	0.0035059476	-0.2399519688	0.1251166791	0.0202720365	-0.0452328897	0.2322910291	-0.1932451865	0.1262855638	-0.0087318631	0.1989508255	-0.0983241325	0.1387354591	-0.1030737534	0.0212522728	-0.0245953648	-0.06559643	0.0811965813	-0.1085802541	0.016097906	-0.0518063324	0.0955279027	-0.1512397812	0.0939980825	-0.1132555312	0.1019912049	-0.0083702969	-0.0889425902	0.1559585623	-0.0187151088	-0.0430258966	-0.0494660239	-0.0442791596	0.1887104184	-0.0053504388	0.2358378501	-0.0083549049	0.0656449649	-0.159631259	0.1354871686	-0.0974360514	0.026349853	-0.0737538037	0.0088178715	-0.0410063841	0.0670669732	-0.0495344442	0.1718424184	-0.0199241422	0.0805772588	-0.0849241531	0.0383086446	-0.0548352676	0.2553414671	-0.0174145562	0.0286391569	-0.00888832	0.0835409016	-0.1454106011	0.0591267301	-0.0447093048	0.0734410709	0.1672777443	-0.1777976426	0.041313627	-0.0433089916	0.036925089	-0.1402114396	0.1314897712	-0.0627564826	0.0913633898	-0.1213064174	0.1329179473	-0.148921356	0.1012680926	-0.1095986753	0.1561451084	0.1560591586	0.0875050550686182	n/a	0.0076571346625619	n/a	0.0477410348651545	n/a	n/a	0.0022792064099958	0.0008361127727596	n/a	n/a	6.990845687717465e-07	-0.0014460142384742	n/a	n/a	2.0909571778701205e-06	-0.0022469608444886	n/a	n/a	5.0488330366649215e-06	0.0013248777362989	n/a	n/a	1.7553010161404976e-06	0.0	0.0
887.7427380452726	-3.498276847869988	788087.1689521176	12.23794090434318	811.9922574250594	-3.8763139807659854	659331.426118244	15.02581007748184	863.8661014032915	-0.6838257462742376	746264.641153722	0.467617651267518	922.8662850109662	658.7650631532215	1.33664	17.692469	0.1570734410509942	0.0779322051035982	0.0349808212	0.0646451179	0.1525413746	0.1357294856	0.1347654127	-0.21375896	0.1035370644	0.0088889501	-0.0524417867	-0.0082684009	0.0698751416	-0.0885943526	0.188678364	-0.032355511	0.0261290444	0.0592715359	-0.0808191214	-0.0672670096	0.1119090835	0.1100242716	-0.0880212799	0.2022359346	-0.1319680974	-0.1485020145	-0.0844631623	-0.0129086976	0.2401108427	-0.0561149654	-0.092670643	-0.085066558	0.2109751338	-0.0888840412	-0.0561716575	-0.2622602191	0.1054160647	-0.0214527661	0.1436239418	0.203907279	-0.1396776795	0.1997750394	0.0963825182	0.0142899007	0.2689646646	0.0152844673	0.1316134971	-0.1296717913	0.0408565813	-0.2071248112	-0.0454760426	-0.03300614	-0.1230371225	0.141328687	0.0795561177	-0.0404264533	0.090896617	0.1569209257	0.3362278524	0.2345889364	0.1199188062	0.0783139882	-0.1038361575	-0.0421773103	0.3032932314	0.0447866504	-0.0096344022	0.0514980976	0.1547284738	0.0476285881	-0.0969146942	0.0466500241	-0.0243762699	0.0473378809	-0.0278874449	0.1350883722	-0.1495116699	0.0885194206	-0.087625857	0.0471254818	0.1012027567	0.1930472522	0.0199906151	0.1278629674	-0.0230008872	0.0206647841	0.1264601962	0.155915944	0.1551433414	0.0785534500153204	-0.0089516050532978	0.0061706445093094	8.013123303022692e-05	-0.0025197646185119	-0.0502607994836664	0.0025261479647373	6.349213732704421e-06	0.0509225684468646	0.050086455674105	0.002508653041994	0.0025931079772256	-0.000710249687166	0.0007357645513082	5.413494749617569e-07	5.04454618119401e-07	-0.0022289012793847	1.805956510389983e-05	3.261478917419965e-10	4.968000913242753e-06	0.0011232102359125	-0.0002016675003864	4.0669780712098675e-08	1.2616012340586138e-06	0.0	0.0
886.8063857055912	-0.9363523396814344	786425.5657282138	0.8767557040268963	813.2820729573567	1.2898155322973253	661427.7301938153	1.6636241073554323	863.1652343906701	-0.7008670126214156	745054.2218607004	0.4912145693808675	922.0312776344224	657.1622476922898	1.208242	15.992921	0.1209433631986414	0.070393502224513	-0.084071365	-0.0117292831	-0.0977200806	0.1140973279	0.1066177187	-0.1313624277	0.1186792164	-0.0810325522	0.0025134534	0.0374478691	0.0965379896	-0.0417657519	0.2183787068	-0.1059648034	0.0807618606	-0.1220017457	-0.0833855851	-0.0161724889	0.1320202211	-0.0010896442	-0.167875155	0.0673534495	-0.0443342659	-0.0883082441	-0.0742661581	-0.1229747079	-0.0952760882	0.0214988146	0.0259309994	-0.0557645826	0.056068155	0.1650232141	0.0141108511	0.0582358692	0.0063562616	0.0101714837	-0.0419783329	0.0476474539	0.0817317692	0.1978294276	0.1263068023	0.0028956049	0.1885396515	0.0490781543	0.0249342827	-0.1629051949	-0.0116327594	0.0058220991	0.0101292695	-0.1524082232	0.0126347993	0.1598076095	0.0249026453	0.0764104329	0.0913068428	0.0379068928	-0.0437669175	0.1459366552	-0.116897127	-0.0407149816	-0.0210170088	-0.0277714658	0.2225476617	0.0806251312	0.0953773384	-0.0201407458	0.0962212535	-0.0973341999	-0.036550902	0.1341188271	-0.1184471631	0.0175525927	0.1324170374	0.1709237761	-0.0239368027	-0.0718950856	-0.1405861767	0.044229063	-0.0064155722	0.1066866501	-0.016093815	-0.0758032422	0.0759596775	-0.0825081591	0.1664398217	0.1554579513	0.1533170814	0.0828780809196558	0.0043246309043354	0.006868776296925	1.8702432458732888e-05	0.0537483649499677	0.0562681295684796	0.0031661024051352	0.0028888867347949	0.0381706931978982	-0.0127518752489663	0.0001626103223652	0.001457001819208	-0.0008466459988258	-0.0001363963116597	1.8603953834397284e-08	7.168094473277366e-07	-0.0014604948769072	0.0007684064024775	5.904483993684137e-07	2.133045285472177e-06	0.0011703820713124	4.717183539990001e-05	2.2251820549952604e-09	1.3697941928495036e-06	0.0	0.0
888.0369926077195	1.2306069021283292	788609.7002397629	1.5143933475658833	816.011446833956	2.729373876599311	665874.6813640463	7.449481758262752	862.840108261794	-0.3251261288761498	744493.0524252243	0.1057069996779907	923.1089423360504	653.2143166605631	1.241162	16.428661	0.0465461576336519	0.023905080481972	-0.0043058369	0.030448868	0.1479527553	-0.0079332647	0.0558219513	-0.1335504369	0.0712854146	-0.1693178279	0.0998623114	-0.0317420798	0.000741593	-0.0970680108	0.0840529893	0.1472786676	0.0689163151	0.0187685349	-0.0860165474	0.0086406086	0.2158303578	0.0746194059	0.026652471	0.1310607239	0.0051524541	-0.035287741	-0.14238142	-0.1442817078	-0.1280261006	0.0605496896	0.1063199437	0.0897364025	0.1682408877	0.0003800591	-0.0674654429	0.0167386456	-0.1683763563	0.0312691984	-0.0281493596	-0.2735350833	0.0192614527	0.035084554	-0.1573955841	-0.0443106856	0.181800326	0.1707960266	0.1164573244	-0.1597394064	-0.0680361611	0.0554418106	0.0051008669	0.0058040041	0.0026054505	-0.0825557114	-0.0780689536	-0.0156627786	0.221010543	-0.1209043778	-0.0063947272	-0.0722678997	0.078206657	-0.1598288819	0.0756903707	-0.0570636237	0.2360943686	0.1086433084	0.0957206235	0.0574009897	0.0322440121	0.0477222759	-0.0436245586	-0.118354005	-0.0114708843	-0.0151524818	-0.0816891092	0.1155179241	0.122193016	-0.0301190529	-0.1504501619	-0.0484309577	-0.0850088353	-0.0443327832	0.0096849684	0.0267445469	0.0901912094	0.0732374887	-0.0309974827	0.1547718027	0.1505910958	0.0873628685338872	0.0044847876142313	0.0076322707984692	2.0113319944763305e-05	0.0444492426583593	-0.0092991222916084	8.647367539428833e-05	0.0019757351729017	0.0218640887046461	-0.0163066044932521	0.0002659053500993	0.0004780383748846	-0.0007950443380321	5.16016607937e-05	2.662731396668076e-09	6.320954994369e-07	-0.0016959511471981	-0.0002354562702909	5.5439655219301414e-08	2.876250293682552e-06	0.0011283271377058	-4.2054933606599934e-05	1.7686174406555287e-09	1.2731221296833634e-06	0.0	0.0
887.1739214385708	-0.863071169148725	787077.5668806914	0.744891843015747	814.918829920672	-1.0926169132840189	664092.6993592771	1.1938117191942967	863.8224392500401	0.98233098824619	746189.2065518893	0.964974170468736	922.898201833524	654.953004186721	1.185033	15.68571	0.0423304664926574	0.0229824245438253	0.1427065025	0.0519338993	-0.0222481276	0.0479773991	-0.0178704587	-0.1940225017	0.0278453651	-0.0114445961	-0.0222498752	0.1071294773	0.021762332	-0.1349329805	0.0950894211	-0.0593706241	0.140365422	-0.0563679069	-0.0374102412	-0.014626522	0.0570792134	-0.0627358034	-0.0764472641	0.1206530573	0.1106851765	-0.2136047633	-0.1443874955	0.0736884132	0.0348474709	0.1704533388	0.3189539969	0.0912912613	-0.0528491271	0.0002806268	0.0973593211	0.1836698181	-0.1526270762	0.1032365069	-0.129213843	-0.0095318049	0.2100448948	0.0088405333	-0.0818579852	-0.0260949551	0.1588450255	0.0662587206	-0.000129733	-0.152000767	0.0465023053	-0.0427661357	-0.2478003719	0.0363990253	-0.0987687615	-0.005115232	-0.0927778435	-0.0468301785	0.1875874646	-0.1056967033	-0.022123769	-0.0888910877	-0.1556464704	-0.1491127309	0.0429141687	-0.0702050801	0.2305447015	0.0483480206	-0.0985649164	0.1114804045	-0.0549645043	0.0742355716	-0.1824136903	0.0629174416	-0.1016635281	0.0094228881	0.0831823013	0.1077601499	0.0691176347	0.0638369301	-0.0350207752	0.0278243735	-0.0053843416	-0.1564696126	0.052678331	-0.0442691443	0.0130430124	-0.0317375743	0.1564261799	0.1538585052	0.1469813818	0.0874065562261563	4.368769226910374e-05	0.0076399060713162	1.908614455799906e-09	0.0316086538509523	-0.0128405888074069	0.0001648807209209	0.0009991069982693	0.0221134407788525	0.0002493520742064	6.217645691103538e-08	0.0004890042630798	-0.0010929443705985	-0.0002979000325664	8.87444294030622e-08	1.1945273972229513e-06	-0.0019431009242045	-0.0002471497770063	6.108301227431319e-08	3.7756412016443818e-06	0.0010894401889031	-3.888694880269995e-05	1.5121947871838071e-09	1.1868799251972225e-06	0.0	0.0
884.657432243278	-2.51648919529282	782618.7724232699	6.332717870025506	809.7104883608611	-5.208341559810947	655631.0749615842	27.126821803653925	864.6097550006518	0.7873157506116968	747550.0284422872	0.6198660911612596	921.1255073010942	655.628434193929	1.227389	16.246355	0.1258231943114202	0.0651976393779106	0.0226762546	0.06694542	-0.2079756829	0.1367972193	-0.1716912464	-0.0137206369	0.0528460094	0.1744143561	-0.2203155888	-0.10009992	0.0019942366	0.1339207922	0.0095751053	-0.1053531536	-0.021757448	0.0079005808	-0.011804611	-0.0298578231	-0.0403401965	-0.1698926902	-0.203669565	-0.0222972642	0.1188702459	0.0048815094	-0.0574997433	0.0248629133	0.111097702	0.0020860116	0.0656780359	-0.1498021852	-0.1321243074	0.0381282438	0.1061370684	0.0675505916	-0.0874596746	-0.0103165462	0.1929850748	-0.0418647418	-0.2590293595	-0.2558612674	0.0279476297	0.0410068284	0.0438833817	-0.1113449487	-0.2509435225	-0.118714005	0.1258023094	-0.0350807098	-0.1215974964	0.005391391	-0.0592471563	-0.0133151668	-0.104077288	-0.167618864	-0.0845266803	-0.1416300026	-0.0257340109	-0.065326684	-0.0320010549	0.0195434673	-0.093403617	-0.0158408344	0.0720152865	0.0062876681	-0.2242458146	-0.0164984252	-0.0896516144	-0.0494868693	-0.1012240369	0.0200177132	-0.1280451466	-0.0586440774	0.0784552415	0.0081721064	0.0644383463	0.1339667244	0.0635716349	-0.1385357994	0.0475675924	-0.2018187293	-0.0734586247	0.083994347	-0.1009734654	-0.0835102324	-0.0335916466	0.152719399	0.1425091225	0.0781124260120122	-0.0092941302141441	0.006101551097482	8.638085643746631e-05	0.0101664341950709	-0.0214422196558814	0.000459768783771	0.0001033563842427	0.0039858106795378	-0.0181276300993147	0.0003286109730175	1.5886686773117583e-05	-0.0001768879415735	0.000916056429025	8.391593811580349e-07	3.1289343874109953e-08	-0.0016810623737852	0.0002620385504193	6.866420190584803e-08	2.8259707045563314e-06	0.0007283508815058	-0.0003610893073973	1.303854879166619e-07	5.304950065902759e-07	0.0	0.0
884.715921124895	0.058488881616995	782722.2610918714	0.0034209492728068	810.4998834140059	0.7893950531448581	656910.0610141172	0.6231445499295734	863.3993007674603	-1.210454233191513	745458.3525657394	1.465199450651253	921.3287309810368	640.6342286028181	1.238536	16.393913	0.1264058860821081	0.0657761289043715	-0.1476585551	0.0447906619	-0.0655407031	0.1242217615	-0.2393933414	0.1164812487	0.0087347632	0.2951353631	-0.159718905	-0.0474293452	-0.0090784397	0.0572640995	-0.0269454281	-0.0309634052	0.0638101654	0.0022059818	-0.0380829029	0.0464405084	0.0553708334	0.0199903237	-0.1309021425	-0.0202026246	0.0472078312	0.1460186062	0.0754063351	0.1589176958	0.0974590809	0.0524876527	0.0282708527	0.1102444697	-0.0505569361	0.0803223826	0.0572128114	-0.1092920364	-0.0577201924	-0.0306811332	-0.0569401791	-0.1687327462	0.1524513621	-0.1003385524	0.0732262462	0.0778644693	0.0314010941	-0.26554073	-0.1570780757	-0.0039237165	0.0613116951	0.0276208529	0.0424033101	0.0384917193	-0.1566347642	-0.1155028544	-0.0688448618	-0.0565650397	-0.104868754	-0.1866298445	-0.0447774623	-0.0341805213	0.0769662876	-0.0182444329	-0.0474204091	0.0033892488	-0.0090893057	-0.1715186824	-0.1727239846	-0.1170068324	-0.0333943371	-0.0607567384	0.0718959705	0.0334671791	-0.0789259528	-0.1745751685	0.0249301121	0.0254516802	0.0537031315	0.0084585531	0.1674881906	-0.1811447299	0.1311314496	-0.0871620016	0.0614771586	0.1300162909	0.0130471668	0.0389075426	0.0211606667	0.1513561561	0.1372005631	0.0301965796201102	-0.0479158463919019	0.0009118334207536	0.0022959283354523	0.0059866587643284	-0.0041797754307425	1.747052265143866e-05	3.584008316051004e-05	-0.0209999109304135	-0.0249857216099513	0.0006242862843699	0.0004409962590853	-2.281689880265388e-05	0.0001540710427708	2.3737886220495892e-08	5.20610870970548e-10	-0.0012940072689602	0.0003870551048249	1.4981165417109166e-07	1.6744548121218355e-06	0.0002829861761114	-0.0004453647053944	1.9834972081104079e-07	8.00811758701523e-08	0.0	0.0
886.001572950652	1.285651825756986	784998.7872710294	1.6529006170722715	812.6099047674649	2.110021353458933	660334.8573261884	4.452190112052668	863.7394414664233	0.3401406989629549	746045.8227447289	0.1156956950910075	922.0414647998246	645.2562371462867	1.140275	15.093271	0.1370573620940703	0.0811491992168125	-0.0327854038	0.1026029716	0.1082757971	0.0850265167	-0.1676202071	0.0614875761	0.0234742919	0.0185888539	-0.1241823401	-0.0860992316	-0.0277336509	0.167793189	-0.0041102939	0.092619895	-0.0597384742	-0.0277811471	0.0451405833	-0.1041217568	0.0944385245	0.0990454487	0.107497731	-0.0944696476	0.1302001486	0.0856356607	0.068890648	-0.1268906858	0.0040698836	0.2007569473	-0.067431798	0.1743575791	-0.0158159039	-0.0413699858	0.0387759308	-0.0023302448	-0.0303710761	-0.0796094	0.0492179685	0.1687512556	-0.0087232775	0.0410598619	0.2135416674	0.0345059371	-0.0220817312	-0.0861572033	-0.128916362	-0.0161705301	-0.1931913398	0.0309254888	0.0509025494	0.1340830905	-0.0196079556	0.0579030337	-0.1410084446	-0.1300741843	-0.1130283045	-0.0719046742	-0.0248829505	0.0089421988	0.0047874465	0.0176584964	0.0107029515	-0.0008931312	-0.0501790309	-0.0062966527	0.0315423185	-0.0899554768	0.0883054063	0.1490415276	0.0552572643	-0.1178460858	-0.0597144965	-0.0847309821	0.110031071	-0.0456017306	0.1138780454	0.0477500891	0.0997768442	-0.0737155519	0.0237912625	-0.012875005	-0.0603715448	0.0615377689	-0.277030032	-0.0691343302	0.0224421451	0.1497707771	0.1310868562	0.048860486825859	0.0186639072057488	0.0023873471728599	0.0003483414321848	0.0757246119321592	0.0697379531678308	0.0048633821120385	0.0057342168522761	-0.0578017370851569	-0.0368018261547434	0.0013543744083239	0.0033410408100616	-0.0001348346075039	-0.0001120177087012	1.2547967062677234e-08	1.8180371380730772e-08	-0.0011690170626257	0.0001249902063345	1.5622551679540883e-08	1.36660089271002e-06	0.0002829205798322	-6.559627920000017e-08	4.302871844884373e-15	8.004405449258823e-08	0.0	0.0
887.3518343995569	1.3502614489049165	787393.2780122586	1.8232059803988043	814.2709615513899	1.6610567839250052	663037.198825825	2.759109639423281	864.496646043731	0.7572045773076752	747354.4510208599	0.5733587718956951	923.0696978193428	648.9147112891787	1.204047	15.937387	0.1017379658859213	0.0715263912908345	0.1337393439	0.0425483661	-0.153606376	0.088724351	-0.0510502563	0.1223400784	0.0006488557	-0.1243723459	-0.0908753237	-0.0529180155	-0.1558018878	0.1772831268	-0.0939761695	-0.1207783614	-0.0462234469	0.0094699581	-0.0346975695	0.0396068249	0.0877695043	-0.1747595268	0.1397729217	-0.0325630706	-0.0085772747	0.0392853036	0.0430535068	0.0229905283	-0.0253642271	-0.1918386279	-0.1097675272	0.1869366522	-0.1373517257	-0.0450431437	-0.0735215408	0.141945615	-0.0426959552	0.0596293957	-0.2342405012	-0.0534943692	-0.1933465542	0.0386014218	-0.0107672061	-0.0345152425	-0.0259060715	0.1056142205	-0.1779574814	0.0493683067	-0.030791116	0.07062141	-0.1208318244	0.0168768853	0.1126927911	0.0107821954	-0.0552611657	-0.1111870163	-0.1523880445	-0.1169108676	-0.1353119923	0.0617397674	0.1427939669	0.0960654059	0.006643166	-0.04567229	-0.0705668965	0.1673162861	-0.0750605488	-0.0097059508	-0.0971247183	0.0058222562	-0.0826019147	0.0811031464	-0.0161642166	-0.0240895211	0.0887922374	-0.136220364	0.0953690772	-0.0335379082	0.1403575633	-0.1384541231	-0.0842984722	-0.2305161439	-0.0555858108	0.0626451327	-0.0696569197	0.1086432701	-0.1307503886	0.1479655889	0.1242038795	0.0486033996421042	-0.0002570871837547	0.00236229045677	6.609382005097388e-08	0.0064266548380516	-0.0692979570941075	0.0048022068574167	4.130189240745204e-05	-0.0601795958683908	-0.0023778587832338	5.654212393002594e-06	0.0036215837588828	-0.0004168788064687	-0.0002820441989648	7.954893016969568e-08	1.7378793928276785e-07	-0.0008550588366522	0.0003139582259735	9.856976765642732e-08	7.311256141370136e-07	0.000282821748274	-9.883155819998209e-08	9.767676896236443e-15	7.998814129676181e-08	0.0	0.0
888.7591426493955	1.407308249838593	789892.8136428884	1.9805165100637636	814.995377648395	0.7244160970051325	664217.46558825	0.5247786816001496	865.5533651760821	1.0567191323511906	749182.6279676402	1.1166553246770532	924.0702618223552	654.7551336015973	1.32212	17.500273	0.0643010037196808	0.0377915073318217	-0.1258647388	-0.1380753461	-0.0254619163	0.083192347	-0.026642463	0.0169662424	-0.0189205665	-0.0132936601	-0.0427386194	-0.0174391513	0.0195554201	-0.0520647858	-0.1203335549	-0.0647060691	0.1038142548	-0.1577164982	-0.1610322049	-0.0936065042	-0.0412101355	-0.0249738915	-0.0589323158	-0.0397910057	-0.1887913845	0.1563245644	0.0203384704	-0.1347582153	-0.0151841692	-0.0482652183	0.1254637696	0.0031540325	-0.0483550608	0.057749061	-0.050796675	0.0281765083	0.0516751746	-0.0002559803	-0.0740632083	0.0240684841	-0.1070733004	-0.0208000442	0.0643350413	-0.0347601926	0.0205605025	0.0361583435	-0.0774445463	0.1465373814	0.083146695	0.0157376413	0.1539638304	-0.0413354237	-0.0389745857	-0.0810595788	-0.0364310461	0.0388546432	0.0421211913	-0.0307425333	-0.1202137676	0.1067610986	0.09262801	0.1241962775	0.0977747225	-0.0570326379	-0.0268658195	-0.009958541	-0.0129303016	-0.0910863242	-0.077930593	-0.1375137695	0.0583158908	-0.0692158042	0.0154696561	-0.1422536486	-0.0483274912	0.0046018333	-0.0025427801	-0.0484531436	0.0171176857	-0.1033590558	-0.1139513178	0.0304522671	-0.1331307641	-0.064034939	-0.1341403566	0.0111227291	-0.057385544	0.1459432408	0.1165920251	0.0487885105920753	0.000185110949971	0.002380318765793	3.4266063799202e-08	0.0142873398520464	0.0078606850139948	6.179036888924245e-05	0.0002041280800478	-0.0436502711798709	0.0165293246885199	0.0002732185746585	0.0019053461740762	-0.0008389314989574	-0.0004220526924887	1.781284752369612e-07	7.038060599429101e-07	-0.0004826181985413	0.0003724406381109	1.3871202891645437e-07	2.329203255632497e-07	0.0002827974175297	-2.4330744300001764e-08	5.919851181920683e-16	7.997437936146748e-08	0.0	0.0
