global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
883.1708698970828	n/a	n/a	779990.7854347698	1029.7598109877254	n/a	1060405.2683254755	n/a	843.2051605760006	n/a	710994.942821999	n/a	869.331452559234	682.6158950492128	n/a	n/a	n/a	n/a	-0.0164985869	-0.022200949	0.0538943579	-0.2401925941	0.0074070025	-0.1074874474	-0.0359665707	0.1852070653	-0.1762413059	0.2017081359	-0.2030121023	0.5101745672	-0.004826893	0.0181943283	-0.0867597608	0.0045934716	-0.0897232107	0.0817853814	-0.2233282652	0.1945573532	0.0036397761	-0.026081068	0.0074380682	-0.006454886	0.1653623962	-0.2717219062	0.0049631649	-0.2048497865	0.0811119	-0.1678422627	0.1838098619	-0.0124841827	0.0749333048	-0.0241782525	0.0659713926	-0.150820384	0.0597820278	-0.0678866723	0.2066061388	-0.1889451653	-0.1326448462	0.0136149069	-0.0065955463	0.0933121974	-0.0902674969	0.3100860627	-0.0087404204	0.003725503	-0.0665770707	0.1744717019	-0.0019868399	0.147090296	-0.0324537948	0.0391204117	-0.0846866775	0.0121287336	-0.1277841714	0.0255381307	-0.1271826155	0.027446783	-0.248959405	0.2357526265	-0.2496393362	0.1088918755	-0.0726576208	0.0399729017	-0.1062082394	0.2013785091	-0.1213816816	0.0703953777	0.1561451084	0.1560591586	-0.1083862449108892	n/a	0.0117475780858832	n/a	0.0326668146888806	n/a	n/a	0.0010671207819176	0.0123738078293769	n/a	n/a	0.0001531111201983	0.0034744279689999	n/a	1.2071649711768767e-05	n/a	0.001815797815976	n/a	3.2971217085032114e-06	n/a	-0.0015611618403966	n/a	n/a	2.437226291910499e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.1489302448455	-1.021939652237279	1.0443606528148508	778186.7351321252	1008.3776492813984	-21.382161706327	1016825.4835702789	457.1968392355166	843.6497214869449	0.4445609109443467	711744.8525649997	0.1976344035396673	868.1534920492976	681.6952865063095	1.293907	19.803343	0.1299851464801724	0.0783889823742611	0.063358051	0.0875775313	-0.0902783704	0.0286854177	-0.1742804902	-0.0216641286	0.1495022934	-0.0621922029	-0.0295418804	0.000560992	-0.0416648875	0.1033151537	-0.1842619872	0.0519670868	0.0641811951	-0.0340804625	-0.1152763604	-0.1815812418	-0.075881252	-0.0372923679	0.1207925934	0.0145875528	0.0243663945	0.0383734489	0.0747956485	-0.0357711582	-0.1590467226	-0.3042030387	-0.115876872	0.1231973488	0.1592740697	-0.1901545182	-0.0048908356	-0.009258785	-0.0923193095	0.1881812309	0.0198249172	0.0186729876	0.1126431602	-0.0755306888	-0.0721735226	0.0295616947	-0.0265894059	0.0681149185	-0.1811558135	0.0717310948	0.0774360155	-0.0609305019	-0.004675939	0.117161158	-0.0248840611	-0.0160531557	0.0622547418	-0.1077331005	0.1448457465	0.156453077	-0.0203631024	-0.0357566018	0.0306172117	0.0723390176	-0.2606933539	0.2538618848	-0.2583651611	0.0180086776	0.0363413703	0.0776202065	-0.1658268128	-0.2881742863	0.0925577816	-0.1574319254	0.155915944	0.1551433414	-0.1015871253963069	0.0067991195145823	0.0103199440462849	4.6228026173573846e-05	0.0720840089990986	0.039417194310218	0.0015537152072894	0.0051961043533821	0.0769079523213491	0.0645341444919722	0.0041646558053107	0.0059148331302629	0.0033986779952764	-7.574997372349979e-05	1.1551012115576009e-05	5.738058519110908e-09	0.0016826499918303	-0.0001331478241456	2.8313109950065087e-06	1.7728343074734238e-08	-0.0013853658749978	0.0001757959653987	3.0904221450496026e-08	1.91923860760842e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.8297684326088	-2.3191618122366435	5.378511511336753	774100.421420178	1012.0891749830132	3.711525701614846	1024324.4981177964	13.775423033747575	842.1232547157689	-1.526466771176047	709171.5761330798	2.3301008035046253	868.4512498837728	685.7039724040171	1.24379	19.036304	0.1049470964260011	0.0548089631242416	0.080549634	-0.1456607068	0.0425723423	-0.105103889	0.0843374295	0.0606251583	-0.097987826	0.0258657334	0.1083320411	0.1031462475	0.086084608	0.0468914707	-0.1003911079	-0.1462257244	-0.1044227879	0.1338797097	-0.0268671607	0.0148912356	-0.1691206015	0.0162666068	0.059911024	-0.2674098378	-0.0288823156	0.0713892519	0.0740493444	0.0308933116	0.0463628395	-0.0059966215	-0.1242351794	0.1743698949	-0.0447439928	-0.0376219595	-0.1204836966	0.012864974	0.1588293237	-0.048932805	0.1070624678	0.0188317836	0.1262881712	-0.0651419546	-0.0698528593	-0.1489362646	0.1089885177	-0.1027269818	-0.0552603248	0.0223370855	0.0882531183	-0.0522279053	0.0410649607	0.0503605899	-0.0694723964	0.0260268805	-0.0400799292	0.112810269	-0.1058512161	-0.0664912924	0.0015741303	-0.1382142701	-0.0658627258	0.1853484091	-0.0600516159	0.056761688	-0.2142035316	-0.1953873314	-0.0034148659	0.0410631798	-0.0030783413	-0.1524238078	-0.1503292243	-0.1329945329	0.1554579513	0.1533170814	-0.0903555966217055	0.0112315287746014	0.0081641338408643	0.0001261472386146	0.0326670269751048	-0.0394169820239938	0.0015536984718798	0.0010671346513922	0.1133761747840651	0.036468222462716	0.0013299312495901	0.0128541570086668	0.0034744077567971	7.572976152069987e-05	1.2071509260491856e-05	5.734996779982075e-09	0.0017837892024183	0.000101139210588	3.181903918664115e-06	1.0229139918363818e-08	-0.0015651041661829	-0.000179738291185	3.230585331813977e-08	2.4495510510030707e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.7460347576713	-3.083733674937548	9.509413377943837	768683.6094632997	1003.752816757524	-8.33635822548922	1007519.7171486636	69.49486846368178	843.1701635528029	1.0469088370340387	710935.9247056604	1.096018113059963	867.386322807447	670.0218111568234	1.305025	19.973507	0.0132280453339667	0.0089984884344678	0.120803143	0.1114149309	0.0293387351	0.0161812332	0.0678857912	-0.113432627	0.1794114733	-0.0035875815	-0.0089468276	-0.1656668501	-0.0687117138	0.0027043711	-0.1023945258	-0.0067012683	-0.1201367515	-0.1168282537	0.1688676306	-0.018499929	0.094270534	0.1286453525	-0.128764034	0.0422691798	0.0975535892	0.0332239072	-0.1465787006	0.2927091399	0.3063410447	-0.0780774368	-0.0228514356	0.142408935	0.207799563	-0.1318469364	0.0217197758	-0.0526218603	-0.0050401394	-0.109891067	-0.0636241023	-0.1923660833	-0.0556390262	0.1324255383	0.2614624636	0.2300815007	0.0533236796	-0.0288143261	0.0078673143	-0.0502455215	0.1052312992	-0.0744162327	0.109662094	-0.004761969	-0.0768311998	-0.0085885488	-0.0792198152	-0.1003067532	-0.0334922433	-0.0425768745	-0.0759190015	0.1404057937	0.1961376146	0.0889237665	-0.1175114773	-0.075405277	-0.1020625352	-0.0990177697	-0.0571290188	-0.2749645769	-0.1520683791	0.1532413796	-0.1413319791	-0.145287996	0.1547718027	0.1505910958	-0.0904263996633574	-7.080304165189844e-05	0.0081769337560772	5.013070707160464e-09	0.0325939904136873	-7.303656141749437e-05	5.334339303691427e-09	0.0010623682110875	0.1217373069760725	0.0083611321920074	6.990853153222253e-05	0.0148199719097865	0.0034744285690999	2.0812302799991942e-08	1.2071653881777578e-05	4.331519478385522e-16	0.0018468438929095	6.305469049119991e-05	3.4108323647771164e-06	3.9758939929410165e-09	-0.0015337181981991	3.138596798379998e-05	9.850789862801172e-10	2.352291511487094e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.245375829558	-0.5006589281132392	0.2506593622994976	767805.9586626834	1005.808163792254	2.0553470347300618	1011650.0623511458	4.224451433173658	841.2865474232456	-1.8836161295573677	707763.0548753248	3.5480097235286774	867.6463008090683	677.7942728352407	1.423166	21.781664	0.0602269107823138	0.0372433025005317	0.0686368329	0.010074284	-0.0702285201	0.070812402	0.126317854	0.2139244333	-0.0483505404	-0.1202869295	0.0487027458	0.1560066094	0.0684574307	-0.1927768696	-0.086978105	-0.2551051128	-0.1411210212	0.0202626568	-0.1678649152	0.0632958818	0.0408232784	-0.0898839807	0.0529971465	0.0559771265	-0.030304585	-0.0935136111	0.1062765335	-0.0131714672	0.0738581709	-0.0168463661	0.0948340737	-0.1009770443	0.0224229325	-0.0238143845	-0.1875174372	-0.1446633347	0.0890778051	0.0103463178	0.2707594656	0.1313527244	-0.0312711626	-0.014157518	-0.0981809285	0.0463064887	-0.0544227797	-0.0282176616	0.0576574643	0.0439108468	0.0907249448	-0.0402090878	-0.0077958314	-0.0154912045	-0.1603250517	-0.0892625376	0.1275981509	-0.0441680133	-0.006250864	-0.036180076	0.1383496049	-0.2018358783	-0.2088686228	-0.0310471152	-0.0221652815	0.0268833389	0.0124682904	-0.0480865038	0.0279322984	-0.1485187084	0.0953943223	-0.0040492487	-0.0937912458	0.0049088048	0.1538585052	0.1469813818	-0.1095628019126024	-0.0191364022492449	0.0120040075629401	0.0003662018910449	0.0327925372953927	0.0001985468817053	3.9420864234936925e-08	0.0010753505022697	0.122085573573571	0.0003482665974984	1.2128962293317874e-07	0.0149048872747878	0.0034761901264683	1.761557368399995e-06	1.2083897795355696e-05	3.103084362164316e-12	0.0022826976102887	0.0004358537173792	5.210708380017741e-06	1.899684629532676e-07	-0.0019069768245288	-0.0003732586263296	1.3932200212953457e-07	3.6365606092899455e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.6490496236423	-0.596326205915716	0.3556049438618328	766761.258106788	1001.8208801315492	-3.987283660704861	1003645.0758675518	15.89843099092396	842.324560546875	1.038013123629412	709510.665300486	1.0774712448268888	866.5668335596059	663.1126626617988	1.207083	18.474504	0.0230044195020898	0.0141339591076121	0.1423205949	0.0375339288	0.016017914	-0.0807356226	0.209075939	-0.0352354064	-0.0036453904	-0.0637217042	0.1273235286	0.0257721072	-0.0557732313	-0.1148175138	-0.075049789	-0.1170766046	-0.1016011929	-0.0046493163	0.0899879923	0.0884195005	-0.0978571386	0.192609834	0.1248245351	0.0186007784	0.1493262238	0.0451133901	-0.115019524	0.0189254307	-0.1062724517	-0.0943076156	-0.1349996181	0.0142993993	-0.0807934992	-0.0703191438	-0.0782944251	-0.0505247865	0.1132073006	-0.1586206468	0.0180153573	-0.1525768614	0.0574857485	-0.1325874204	0.0885952496	-0.012203354	-0.0530156904	0.0317812311	0.0183830735	-0.0200356914	0.1223288155	-0.0319590457	0.0235832329	-0.0036442329	-0.1186788045	0.0626988594	0.0282390644	-0.0296411502	-0.1409144722	-0.171932777	-0.0188796451	0.0698317449	0.0361954609	-0.0507712039	0.0622037061	-0.0137981544	-0.1065664458	0.0343915813	-0.06967633	-0.1967243041	0.1324756788	0.0716757113	0.1151035048	-0.0499080542	0.152719399	0.1425091225	-0.1093810955144221	0.0001817063981802	0.0119642240559351	3.3017215139657e-08	0.0430462191234113	0.0102536818280185	0.0001051379910302	0.0018529769808207	0.12207379067965	-1.178289392099463e-05	1.3883658915341222e-10	0.014902010370899	0.0035360061203601	5.981599389179998e-05	1.2503339283224085e-05	3.577953125263852e-09	0.0020921372692219	-0.0001905603410668	4.377038353267269e-06	3.6313243587495154e-08	-0.001906208191848	7.686326807998436e-07	5.907961979935544e-13	3.633629670668422e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.3235081605162	1.6744585368738854	2.803811391709833	769696.5379710754	1003.8199339487468	1.9990538171975916	1007654.4597928664	3.996216164052261	842.266882431298	-0.0576781155770049	709413.501240538	0.0033267650165143	867.3466744159932	672.9548116280841	1.147546	17.563276	0.0565625220427909	0.0298255240076518	0.1045950022	0.1482346465	-0.0275807865	0.1449434873	0.0264399783	0.1276605318	0.0787302853	-0.1210573511	0.0983765405	0.0261584387	0.0378140082	-0.1374075684	-0.183274539	-0.0318326134	-0.0955977057	0.0335068444	-0.1236786148	0.0278292191	0.1513139177	-0.0224932913	0.005590428	0.1338078594	-0.0174884023	-0.0348101062	0.1314568281	0.0134871202	-0.0671085791	0.1014048219	0.0192560569	0.1305010078	-0.1317628111	-0.1378995449	-0.0356268415	-0.0442823169	0.0060825781	0.0841720169	0.209208265	0.0414768649	-0.1409091139	-0.0214323135	-0.1148369365	0.0517904203	-0.0472827369	0.044095585	0.0793270437	-0.0199328652	0.091437477	-0.0425368098	-0.0434347206	-0.044615605	-0.0616820635	-0.0241820452	0.0890289142	-0.1012569584	0.0643138356	-0.0111970072	0.2307293619	-0.1488474114	-0.0679546126	-0.0570451591	0.0011264689	0.0272585982	0.0536424955	0.1166677783	-0.0092700453	-0.1783642354	0.1163857635	0.0934948173	-0.058996421	-0.1615876718	0.1513561561	0.1372005631	-0.1093483529840568	3.274253036529562e-05	0.0119570623003258	1.0720732947223054e-09	0.0327601483307233	-0.010286070792688	0.0001058032523521	0.0010732273186509	0.0990266222017624	-0.0230471684778876	0.0005311719748481	0.0098062719046905	0.0030740030051105	-0.0004620031152495	9.449494475428386e-06	2.134468785003349e-07	0.0020930826263871	9.453571652002188e-07	4.3809948808835216e-06	8.937001697953939e-13	-0.0019052258594258	9.82332422200076e-07	9.649769877054682e-13	3.629885575424778e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.9245724141119	-0.3989357464042768	0.1591497297591375	768996.7057036731	1001.7610256700632	-2.058908278683589	1003525.152551537	4.239103300031819	842.1769978841146	-0.0898845471833738	709262.0957651	0.0080792318223601	866.8406616909571	669.3439507157835	1.172666	17.947744	0.0681270486513	0.0377232243221238	0.1013103301	-0.0439300288	-0.1021667376	-0.1151318622	0.1215349466	0.0434877561	0.0087485681	-0.0649050058	0.1099459399	0.0522787452	-0.0084461591	-0.1161323245	-0.0808631011	-0.0727410844	-0.0847827838	-0.033619814	-0.1177325826	0.0403181034	-0.1399130184	0.0145886932	0.1191388476	-0.1122773197	0.0566513016	-0.1053954535	-0.1690943309	-0.1314063427	0.0769122855	0.0631477435	0.0194009266	-0.0756887475	-0.1865551203	-0.0505991032	-0.0590200341	-0.0896635952	0.0386213733	-0.0673153167	0.1145986494	0.071933659	0.1152577482	-0.1317623235	0.1468052982	-0.1058985268	-0.1224851592	-0.1376894859	0.1029348818	0.0201401465	0.0842797046	0.0206617905	-0.0967684876	-0.0449077608	-0.0651432576	0.04565984	0.1248729566	-0.0453638371	-0.2345222614	-0.1482552617	0.0773051421	0.030087483	-0.0619633587	-0.0832372367	0.06385992	-0.0701756643	0.0925670114	-0.0867060073	-0.0430112936	0.0322646467	0.089518025	-0.0789542881	0.069373233	-0.0713425592	0.1497707771	0.1310868562	-0.123208727008361	-0.0138603740243041	0.0151803904110208	0.0001921099680936	0.0296051100588385	-0.0031550382718847	9.954266497057816e-06	0.0008764625415959	0.1051076948735385	0.0060810726717761	3.697944483942228e-05	0.0110476275216288	0.0030760039768037	2.0009716931996928e-06	9.461800465312176e-06	4.0038877169864456e-12	0.0025759439771764	0.0004828613507892	6.635487373551369e-06	2.331550840860672e-07	-0.00232097481061	-0.0004157489511842	1.7284719041076237e-07	5.3869240714861256e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.8925123610934	1.96793994698146	3.872787634925391	772452.0482843947	1004.5364263258784	2.775400655815247	1009093.431815567	7.702848800299702	844.0142170153166	1.837219131202005	712359.9985239779	3.37537413605465	868.0136098712837	670.5556945502175	1.184476	18.128492	0.0533286621042745	0.0308334420488301	0.1297080863	0.086325819	-0.0396156648	0.1456604431	-0.077713986	-0.04584161	0.1078162152	-0.1465678747	0.0958873842	-0.1265677222	-0.1521352843	0.0444915156	-0.1884423798	0.0147171089	0.1473516712	0.0595001791	-0.008135012	-0.1205900488	0.1432455477	-0.0673584993	0.0954564604	0.0101550121	0.1757987933	0.0230941947	-0.0845677019	0.1008235543	0.0186998324	0.0199184623	-0.0406702907	-0.1954008235	-0.0364385687	-0.1616521529	-0.1116988914	0.0712518542	-0.0797686944	0.21085689	-0.0272254561	-0.0362682843	-0.0746092437	-0.1061354926	0.1572909962	0.0377706523	0.0387997641	-0.0190909384	0.0344471102	-0.0157912957	0.1057053636	0.0428057019	-0.1051115988	-0.084313255	0.0318079623	-0.0415467815	0.027064566	-0.0249943578	0.0492981406	-0.0640773146	0.1857548377	0.1016668005	0.056427352	-0.120868931	-0.0301514178	-0.0492709158	0.1741395432	0.0473887841	-0.0876817426	-0.0560866606	-0.0875437589	0.1089108214	0.1627168778	-0.1611380676	0.1479655889	0.1242038795	-0.1235906614315922	-0.0003819344232312	0.0152746515930984	1.458739036489498e-07	0.0446822763837388	0.0150771663249002	0.0002273209443887	0.0019965058228328	0.0967116635082305	-0.008396031365308	7.04933426872358e-05	0.0093531458585292	0.0031530797493543	7.707577255060011e-05	9.941911905788176e-06	5.940674714271842e-09	0.0025446005527369	-3.134342443950012e-05	6.474991972988936e-06	9.824102555946532e-10	-0.0028020262134366	-0.0004810514028265	2.314104521614397e-07	7.85135090078585e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.6737148719733	2.781202510879893	7.735087406524624	777348.5394961457	1002.0717062892684	-2.464720036610061	1004147.7045454858	6.074844858867098	845.1905025013706	1.1762854860539846	714346.9855185193	1.3836475447012588	869.3085083579422	673.408158468407	1.208394	18.494562	0.0539201578079196	0.0293438320838046	0.1024828312	-0.0111191718	0.1678906994	0.0939026426	-0.1209983382	-0.0292394776	0.0184919614	-0.0411405027	0.2560629934	-0.1509160212	0.1407347911	-0.0015882106	-0.1544388768	0.1050300333	0.1881686496	0.1235362794	0.0834164112	0.0669160514	0.0380082117	-0.0585252795	-0.1239522659	-0.1184808569	-0.0039358801	-0.1636122771	-0.1560538847	-0.0073935757	0.0939388256	0.1298677051	-0.0782030281	-0.2775848149	-0.2632256184	-0.1286557679	-0.0117000064	0.2406848325	-0.0263433098	0.052518804	-0.0473579941	0.0387036687	0.0147398701	0.0448844084	0.1364702929	-0.0992451645	0.0778716199	-0.1904220036	0.1353329263	0.1707175708	0.0691396646	0.107651385	-0.160401882	-0.0966158234	0.0760522776	0.0395228884	-0.1538420149	0.0566250878	-0.0444443929	-0.0497982334	0.1972527935	0.0992601154	0.0688805687	-0.2022292544	0.0981904999	-0.0829824255	0.2220027398	-0.1446598178	-0.2480012441	0.1370893126	-0.1260339252	-0.1273634056	0.0211635157	-0.0995100118	0.1459432408	0.1165920251	-0.1312821592916577	-0.0076914978600655	0.0172350053482801	5.915913933139232e-05	0.0583841314748667	0.0137018550911279	0.0001877408329382	0.0034087068080745	0.0715324410566893	-0.0251792224515412	0.0006339932432641	0.0051168901235287	0.0030771781143695	-7.590163498480016e-05	9.46902514755463e-06	5.761058193365841e-09	0.002594670973635	5.0070420898100376e-05	6.732317461424e-06	2.507047048912927e-09	-0.0028230058056574	-2.097959222080014e-05	4.4014328975105774e-10	7.969361778775387e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
