global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
876.1990725005835	n/a	n/a	767724.8146508827	1019.423498273577	n/a	1039224.2688323376	n/a	847.6265676286486	n/a	718470.7981499239	n/a	874.9967208862305	659.8332015812746	n/a	n/a	n/a	n/a	-0.1053519815	0.0034747293	-0.1252181935	0.0788961437	-0.0640805235	0.0795805349	-0.1653143255	0.2257498375	-0.1494995838	0.0544999782	-0.0158979363	0.0053452344	-0.3542769555	0.2495567455	-0.0368672421	-0.0244164218	0.1024724822	-0.0246494333	0.1398312577	-0.0592629812	-0.1438481362	0.059252632	-0.0797974205	0.2960834125	-0.034624047	0.1458572226	-0.0753857685	0.0416827298	-0.0885135212	0.0729598855	-0.1763186901	0.2114971136	-0.0301490724	-0.0167130404	0.0269915397	-0.0903704972	0.0060239004	-0.1692002254	0.0238389694	-0.0435896311	0.1205881418	-0.1977345266	0.1936805556	-0.0597146085	0.1345335664	-0.0480321233	0.038355093	-0.2171324759	0.2336635477	-0.015637328	-0.1694658665	0.0354258389	-0.213460236	0.1095964578	-0.0598022672	0.0639164143	-0.1168619636	-0.0012496836	0.13024376	-0.1754730743	0.1875599802	-0.170808301	0.0880125163	-0.3310924571	0.2368225556	-0.0202511158	0.1660965162	-0.0234861347	0.0753293915	-0.0502597775	0.0213652924	-0.0530919594	0.1204042972	0.1561451084	0.1560591586	-0.1074885445183326	n/a	0.0115537872026695	n/a	0.0001783906726586	n/a	n/a	3.1823232091587774e-08	0.0566466167932588	n/a	n/a	0.0032088391941223	0.0004530432838897	n/a	2.052482170775633e-07	n/a	0.0019972674122805	n/a	3.989077116157646e-06	n/a	-0.0010439543117501	n/a	n/a	1.0898406050216251e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.7978989133961	0.5988264128126275	0.3585930726820394	768774.5555389461	1002.534358040946	-16.889140232631007	1005075.1390525716	285.24305779747533	847.901123046875	0.2745554182264413	718936.3144641519	0.0753806776774961	874.3214298366271	648.6882866009867	1.251619	21.282795	0.1057084437821137	0.0655171181086747	0.0432467294	-0.0636304425	-0.0668407771	-0.1120729746	-0.122352437	0.0635279554	0.09959992	0.0072810611	0.0953800802	0.0010941776	0.1208026862	0.0630740518	0.027741791	-0.1037904832	0.0177287686	0.07539654	0.0502864323	-0.0408032131	-0.0266734141	0.0675537573	-0.1135629533	0.1991346957	-0.0427086972	0.0708827907	-0.1857578317	0.057260368	-0.0433984057	-0.024055137	-0.0027153169	0.1436724384	0.0574232475	-0.081254576	0.1921415246	-0.0443790009	0.0364050729	0.0128306217	-0.1340009064	0.0067920157	-0.0114474334	0.1386961573	0.1781596201	0.0206502126	0.0869248605	0.0048252882	0.1155187852	-0.0123447474	0.1236406044	-0.147120663	0.0096018331	-0.0518007934	-0.1383033752	0.045014677	-0.2040176009	0.0374746402	-0.0086711136	-0.128947611	-0.0741645358	-0.0412604015	0.0460572411	-0.0370065896	0.0633850188	-0.1826844363	0.0376710937	-0.0481722937	0.0368428295	-0.1096302318	-0.1197532554	0.0853102328	-0.0795237538	0.0573130753	-0.0485410173	-0.167142174	-0.1601989186	0.155915944	0.1551433414	-0.0872417809670196	0.020246763551313	0.0076111283462974	0.0004099314343027	-0.0042303833445913	-0.0044087740172499	1.9437288335177824e-05	1.7896143242195472e-05	-0.003465537296762	-0.0601121540900208	0.0036134710693424	1.2009948755248469e-05	0.0003857491311674	-6.72941527223e-05	1.4880239219640394e-07	4.528502990612236e-09	0.0023137945582292	0.0003165271459486	5.353645257691059e-06	1.0018943412242949e-07	-0.0010789480555497	-3.499374379959991e-05	1.224562105112037e-09	1.1641289065744783e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.8160435003058	-1.9818554130903292	3.927750878395441	765303.109965529	1010.492300415039	7.957942374093022	1021094.6891980777	63.32884682938529	845.1489724583096	-2.752150588565428	714276.7856473365	7.574332862141031	872.2643799929275	664.1406271638926	1.258213	21.394917	0.183575590959233	0.0852066442490362	0.067643877	-0.163619409	0.0915187142	0.1464561933	0.123880514	-0.1408905366	-0.0110139881	-0.1041783067	-0.0560788804	-0.1795834471	0.0059404387	0.1733067213	-0.0666475194	-0.2384612831	-0.1829453629	0.0001602051	0.0950594748	-0.0940699634	0.0089817924	0.0952674617	0.1747034669	0.0649509448	0.0211413415	0.1845188754	-0.1284290413	-0.0855316904	-0.0084775216	-0.1188796024	-0.0813622541	-0.0948063747	0.0711362376	-0.2166927262	0.0908136372	0.1281878114	0.0643068193	-0.1396166611	-0.0084067767	-0.0037902223	-0.0261044791	0.1874857551	-0.0894699913	0.1802735122	-0.0012629352	-0.1836808779	0.2169924322	0.1081257154	-0.1434464373	-0.0583028176	-0.1071693988	0.0734859181	-0.1561024585	0.0974669859	-0.1064662957	-0.0429047996	0.0786385063	0.0461738896	0.0629783613	0.0030351059	0.1230482895	0.0512111159	-0.008926458	0.0452013111	0.1477679438	0.039480966	0.0784194603	0.0484061086	-0.226564065	0.0595270199	-0.0711797624	0.1460458502	0.1580638763	0.0137862768	-0.1508455363	0.1554579513	0.1533170814	-0.0609669190426274	0.0262748619243921	0.0037169652175502	0.0006903683691458	0.0030413735564991	0.0072717569010903	5.287844842855585e-05	9.249953110171984e-06	0.0593303537907985	0.0627958910875605	0.0039433239374807	0.0035200908809413	0.0008379821851824	0.000452233054015	7.022141426830702e-07	2.0451473514373402e-07	0.0014242168757043	-0.0008895776825249	2.028393709040917e-06	7.913484532463718e-07	-0.0006760971711658	0.0004028508843838	1.622888350488903e-07	4.571073848583971e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.610770801676	-3.205272698629756	10.273773072581276	759705.3357774918	1004.3002923583985	-6.192008056640589	1008619.0772311646	38.34096377350196	845.4114720026652	0.2624995443555917	714720.5569937131	0.0689060107868932	872.2553125283152	634.9416984349896	1.15923	19.711792	0.0134129078725841	0.0083498559182907	-0.0890452269	-0.1116194315	0.1668565204	-0.0014189714	-0.0129529111	0.0882073819	-0.0586260742	-0.0518549607	-0.0480542959	0.0618538476	-0.1899140987	0.0557579314	0.0924464081	-0.0407591611	-0.1952612652	-0.0108941287	0.0265605549	0.1560235645	0.0801236409	-0.0049385234	0.007374295	-0.0499748716	-0.2004925227	-0.048401835	-0.2189643433	-0.046313477	-0.0007232429	-0.0421902874	-0.0461921531	-0.0363558107	0.044664734	-0.0644414066	-0.2163591536	0.108803079	0.0782806711	-0.0361912512	0.1620564221	-0.1136151478	-0.0589815529	-0.0702225838	-0.0007764487	0.1903357057	0.1468451423	-0.0062076429	0.0333150132	0.0959391234	-0.0180355495	-0.0866937323	-0.1383690258	0.0713150952	-0.1236666906	0.0380419448	0.0082120627	0.1236009793	0.1014851419	-0.0223752504	0.1467821899	-0.0826109844	-0.0928401215	0.054745826	-0.0413999411	-0.0465299714	-0.0815497902	-0.1129275559	0.0294634795	-0.028803548	-0.1891017961	0.1767439583	0.0341916506	-0.0989559393	-0.0919784874	0.114770063	0.0512563665	0.1547718027	0.1505910958	-0.0641742189184952	-0.0032072998758677	0.0041183303737989	1.0286772493741596e-05	0.0030471262296742	5.752673175100226e-06	3.3093248659517707e-11	9.284978259568508e-06	0.0593742327770598	4.387898626129899e-05	1.9253654353192652e-09	0.0035252995178644	0.0007599395721537	-7.804261302870002e-05	5.775081533251486e-07	6.090649448347418e-09	0.0012992431080729	-0.0001249737676313	1.6880326538749295e-06	1.5618442595987132e-08	-0.0006759940250803	1.0314608550002909e-07	1.0639114953979307e-14	4.569679219442653e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.3431343488836	3.73236354720757	13.93053764852387	766225.6028517277	1001.9467875889368	-2.353504769461665	1003897.36515979	5.538984699878806	846.6933659447564	1.2818939420911877	716889.655934861	1.6432520787700846	872.7293958683604	644.8483986956799	1.087007	18.483694	0.1823086642244933	0.0794812078600807	-0.0577850213	-0.1260060506	-0.0452757079	-0.0567852229	-0.0964329757	-0.0032561616	-0.0899479475	-0.0171182169	-0.0107204001	0.0959325386	0.0420326166	-0.0124282976	0.160914857	-0.2126276101	-0.0529215093	0.0973876756	0.0564402562	-0.0902810032	0.002628536	0.1472473669	0.0010956968	-0.0134360926	0.0010517352	0.0762274217	0.024076305	0.0311218665	0.0100621977	0.0100912472	-0.0272379014	0.0690818701	-0.0533501759	-0.1257964291	-0.005857226	0.0024628882	0.08237448	-0.014853446	-0.1123751045	-0.0402035305	-0.1189176947	0.0589265548	-0.076940455	-0.0888035362	0.0442402706	-0.073985175	0.0472952182	-0.0484565423	0.0087371831	-0.1126564315	-0.1548116834	0.0258512919	-0.1453723305	0.0284628017	-0.0675223108	0.0520101294	0.0262393861	0.0090043435	-0.0690861916	0.0749257814	0.1472678029	0.0221520694	0.0819557776	0.0871479841	-0.0764986284	-0.1407036858	-0.0429088216	-0.102923676	-0.1537388369	0.0721438198	-0.0206639844	0.1475992873	-0.0505309515	-0.0573411486	0.0152445854	0.1538585052	0.1469813818	-0.0836630968714047	-0.0194888779529095	0.006999513778114	0.0003798163638634	0.0386114934917145	0.0355643672620403	0.0012648242187492	0.0014908474296607	0.0091620442760813	-0.0502121885009785	0.0025212638740577	8.394305531687411e-05	-0.0002029220700178	-0.0009628616421715	4.1177366500308934e-08	9.271025419651976e-07	0.0018320664955846	0.0005328233875117	3.356467644243637e-06	2.839007622794432e-07	-0.0006308144445922	4.517958048809998e-05	2.0411944930807043e-09	3.979268635061658e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.0666108544768	-0.2765234944067742	0.0764652429589333	765741.5734323404	1004.2640435791016	2.317255990164768	1008546.2692258476	5.369675323954496	848.5738795068529	1.880513562096553	720077.6289813109	3.536331257229066	874.5654516397063	649.6132023534348	1.132403	19.255629	0.1033771631628008	0.0462259600692206	-0.0273841859	0.0890818576	0.054720599	-0.0263033954	0.0813229019	0.0633514798	0.1597410387	-0.0070131118	0.1050623492	-0.0180543779	0.0034008564	0.1184010812	0.0922458906	0.1360905704	0.0619635664	-0.0853501331	-0.0695401514	0.1385686643	0.0602308136	-0.0271653838	0.0533102142	0.0093604208	0.1017296236	-0.1524434785	-0.0823475955	0.1023736001	-0.0192660567	0.0562287599	0.0053468913	0.1432360071	-0.3141441633	-0.0107153827	0.0196717393	0.01658645	-0.0727378192	0.0819322373	0.0950635632	0.0227126636	0.1028698609	0.0565472795	-0.1064309218	-0.0265376984	-0.0066280186	0.1582243203	-0.1040942268	-0.0368486043	0.036900295	-0.0589643149	-0.0331677964	-0.045638438	0.014066202	-0.1232965813	0.0038824385	0.1340640838	0.0717426675	-0.0034581514	-0.0155021832	0.0284603958	-0.0762209588	-0.077316352	0.1023778341	-0.1453687211	0.0675112783	-0.1287792757	-0.0010987725	-0.1628817125	-0.1748066285	-0.0130269954	-0.0501082818	-0.103589421	-0.019305859	-0.0325889523	0.0409785524	0.152719399	0.1425091225	-0.0667298951078976	0.0169332017635071	0.004452878901111	0.0002867333219636	0.0029733892977361	-0.0356381041939784	0.0012700744705408	8.841043915891577e-06	-0.006549477685624	-0.0157115219617052	0.0002468519223531	4.289565795448671e-05	-0.0003649556544806	-0.0001620335844628	1.331926297373631e-07	2.6254882493863345e-08	0.0014251393218784	-0.0004069271737062	2.031022086764026e-06	1.6558972470051596e-07	-0.0007637403912954	-0.0001329259467031	1.7669307306941962e-08	5.832993852960507e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.8690342875025	1.8024234330256377	3.2487302319199256	768899.3032922972	1009.254781842913	4.990738263811409	1018595.2146727858	24.907468417871318	848.0832010904948	-0.4906784163581505	719245.1159719005	0.2407653082797425	874.1651136417979	647.9720695971513	1.361324	23.148249	0.2101999185040901	0.1024453575740989	0.0246471746	-0.1763808912	-0.1226810426	-0.0733969479	-0.0037257555	0.0883070761	-0.121243064	0.1046172738	-0.0084763391	0.0278890129	-0.1169521255	-0.1378652343	0.1490569971	-0.052051287	0.0412771848	0.0783105377	0.0742771492	0.0332471274	-0.0370859621	0.0196062194	0.0096635552	0.0005961356	-0.054300214	0.1746274831	0.1048102398	-0.1289205406	-0.1107702313	0.2784529938	0.1106763999	-0.0722944219	0.0126651461	0.0228358361	-0.0851287569	-0.1097533286	0.0510669695	-0.0651361259	0.102546872	0.0863087122	-0.0655923904	-0.0699029729	-0.0161720676	-0.1222456989	0.150857803	-0.0479696096	0.1304566678	-0.1407198031	-0.0065684677	0.1706404895	-0.0051720832	0.1731113609	-0.0231417392	0.0621346793	0.0119033727	-0.1107434045	-0.0279336268	-0.1200014334	0.0729338141	0.0939431186	0.180396019	-0.0026480646	-0.0169004942	0.0011615393	-0.2360172102	-0.1212271911	-0.1349281033	0.0551242769	0.0931743147	0.1761295576	-0.06987431	-0.06619526	-0.0466421746	0.3670986695	-0.2508168903	0.1513561561	0.1372005631	-0.0634155255705906	0.003314369537307	0.0040215288833942	1.0985045429828631e-05	0.0548260787924022	0.0518526894946661	0.0026887014078302	0.0030058989157506	0.0375418267472298	0.0440913044328538	0.0019440431265905	0.001409388755519	-1.4001994645305548e-05	0.0003509536598352	1.9605585404716526e-10	1.231684713517876e-07	-1.1997628180271391e-05	-0.0014371369500586	1.4394308195204222e-10	2.06536261322394e-06	-0.0003329999004041	0.0004307404908913	1.855373704932781e-07	1.1088893366914053e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.553939942804	-1.315094344698423	1.7294731354577744	766594.7017493673	1010.8006071254184	1.5458252825054617	1021717.8673651144	2.3895758040330897	846.7447882758247	-1.3384128146700505	716976.7364722711	1.791348862473007	873.7167674113795	649.6813582667598	1.485344	25.257101	0.1893361453619897	0.0997635014754028	-0.1126773392	0.0893256579	0.1854777869	0.2960562025	0.0637550119	-0.0543514173	0.0614018247	-0.099849631	-0.0053422975	0.0481885065	-0.105220939	0.0947071125	-0.3222752372	0.1384171918	-0.1338888365	-0.1570191587	-0.0583998873	-0.1247201456	0.2199802717	-0.0706131085	0.1840061429	-0.1782986353	-0.12733105	-0.1087850491	0.1158251567	0.0410563157	-0.1276247291	-0.0949300184	-0.1741411901	-0.028480364	-0.0050919527	-0.0638714414	-0.1423387246	0.1809609442	-0.0513562034	-0.0594701557	0.0232799671	-0.1665634562	0.1911145624	-0.0906851072	-0.2079686958	0.1291437658	-0.1172748577	-0.1646368092	-0.1300320203	-0.0423908218	-0.0020883514	-0.0657068407	0.171914766	0.0467922458	0.0145490639	0.0879018239	0.2073853154	0.2558369441	-0.0648935361	0.2260439028	0.1128156344	-0.0445204726	0.0750171693	0.0912721305	-0.0129699004	0.1410388194	0.1858257291	-0.0546857279	-0.0483134218	0.1183649318	-0.0118378273	0.1018638248	0.0435808948	-0.1246584004	0.0544932529	0.1525241153	-0.1358472554	0.1497707771	0.1310868562	-0.0281115895217425	0.0353039360488481	0.0007902614654389	0.0012463679005411	-0.0234971139721409	-0.0783231927645431	0.0061345225248317	0.0005521143650197	-0.0057133461136089	-0.0432551728608387	0.001871009979221	3.2642323813889924e-05	0.0002039954982084	0.0002179974928537	4.161416328929333e-08	4.75229068905014e-08	-1.2078287456862569e-05	-8.065927659117733e-08	1.4588502789060366e-10	6.505918900212048e-15	-0.000763998622029	-0.0004309987216249	1.8575989804229806e-07	5.836938944622108e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874.0018430386002	-1.552096904203836	2.4090048000391318	763879.2216348699	1004.2301445225308	-6.570462602887574	1008478.1831677431	43.17097881594415	847.7023088667128	0.9575205908880662	718599.2044579557	0.9168456819746316	871.8727808293607	636.7643755936948	1.461658	24.854343	0.0993459280066031	0.049709038213225	0.0333578419	-0.0536051695	0.0053082212	-0.2154146183	-0.0814258037	0.0235965903	0.2947926112	0.0276791978	0.0494211613	0.0571342401	0.0496911523	0.0498484394	0.2103998049	0.089575422	-0.0174333681	-0.0083013031	-0.0168911765	-0.0117379136	-0.0856032039	0.0516787154	0.0187437037	-0.051074343	-0.0703147639	-0.3178477099	0.0793506609	0.1523422927	-0.1279734513	0.1740883181	0.1296119305	-0.0777223256	0.1112011455	0.0869096128	0.0432193322	-0.0046579264	0.0081978584	0.0395422709	-0.0621456354	0.0132745214	-0.131011879	-0.0332157317	-0.0423427772	0.1072766925	-0.029485188	0.2594404533	-0.1592813746	-0.064383928	0.192995697	-0.0267678122	0.0739781926	-0.02451029	0.0983686146	0.0115995619	0.1798350826	0.0308789091	0.1327321825	-0.1297816114	-0.067298952	0.115349814	0.046719415	0.0212524121	-0.0507105183	-0.227200104	-0.0824491887	0.1698768917	-0.0008153022	-0.0920495737	0.0262318353	-0.0822176553	0.0559236865	-0.0917069388	-0.0635151217	-0.0628975697	-0.0175863158	0.1479655889	0.1242038795	-0.031551732685898	-0.0034401431641554	0.0009955118354823	1.18345849898858e-05	-0.0019175501605133	0.0215795638116275	0.0004656775743001	3.676998618084583e-06	-0.0454413954012409	-0.0397280492876319	0.0015783179002005	0.0020649204160119	-7.484675235329955e-05	-0.0002788422505616	5.602036337836152e-09	7.775300069831365e-08	0.0004010289336098	0.0004131072210666	1.6082420559221337e-07	1.706575760974204e-07	-0.0007639846587936	1.3963235400067144e-08	1.9497194283768824e-16	5.836725588719734e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.0367550100178	3.034911971417614	9.210690674253948	769193.469638502	1006.633117893764	2.4029733712332018	1013310.2340405206	5.774281022855859	848.917846414778	1.2155375480651855	720661.5099615045	1.4775315307563233	874.16145190996	647.4505229154294	1.296919	22.053093	0.107559413436581	0.0601243906128163	-0.0226781265	0.0874876825	0.1022843081	0.0548512391	-0.0186664704	-0.0982440475	0.0577756685	-0.0245267816	0.0530277506	-0.0752196923	-0.0168571187	-0.0198872139	0.0048311321	-0.0831086024	0.0349123971	-0.122770827	-0.0064025514	-0.0316110236	0.063026676	-0.0679259352	0.1020148665	-0.0538557899	0.1350509311	0.1386329348	0.0082815096	0.1503392934	-0.1070382359	-0.0277818552	0.0078644857	0.0456487355	-0.007674404	0.0585843822	0.0266093487	0.0189698656	-0.0582997827	-0.0014888748	-0.0163339751	0.0327793628	0.0562762274	0.0256971405	-0.1322720967	-0.0671401461	-0.1914975279	-0.1972056076	-0.0544298379	-0.0484253532	0.0781353726	-0.2383883166	-0.080155132	0.0037714274	0.0890085813	-0.0246995363	0.0250977001	0.022436462	-0.0301312747	0.0899808786	0.1085175667	0.0146482527	0.1525842363	0.0554286543	0.0508367145	0.0579885648	0.2143244253	0.0884758788	0.133663363	0.0663865091	0.0561970496	-0.1184193077	-0.0640294755	0.1323442747	0.0969287733	-0.0829950182	0.1094163888	0.1459432408	0.1165920251	-0.0374259058290107	-0.0058741731431127	0.0014006984271219	3.45059101152666e-05	-0.0373994946239406	-0.0354819444634273	0.0012589683829057	0.0013987221981261	-0.0058739271987349	0.039567468202506	0.0015655845399563	3.4503020736037634e-05	-0.0004618466078601	-0.0003869998555068	2.13302289191881e-07	1.4976888816228446e-07	0.0004561557545952	5.512682098540001e-05	2.0807807245031635e-07	3.038966391956339e-09	-0.0006733947827351	9.058987605849992e-05	8.206525644294375e-09	4.534605334148526e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
