global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
884.0850136297438	n/a	n/a	781606.3113247043	1008.8893886365388	n/a	1017857.798503409	n/a	845.5965965365855	n/a	715033.604074257	n/a	872.4985302982167	664.32962160801	n/a	n/a	n/a	n/a	-0.0916959233	-0.1643108271	0.2272848232	-0.0211978295	0.0129927534	-0.0489166307	-0.1716348575	0.1617728594	-0.2574230908	0.3816397713	-0.0228336102	-0.0167468447	-0.1134885639	0.1906444152	-0.0896257953	0.1107368941	-0.0377007974	0.0411151355	-0.039979837	0.0049730181	-0.0983498109	0.0596902141	-0.0507953539	0.1265717866	-0.0064713832	0.1610876616	-0.1102487819	0.063159184	-0.1737677834	0.0315144545	-0.0369448495	0.0137987767	0.0388850756	-0.0644457281	0.1117241926	-0.0226409523	-0.0908795139	-0.0572493567	0.0182653906	-0.0297451924	0.1215848513	-0.0127567107	0.0524313418	-0.0830600984	0.105547145	-0.076961315	0.0181671586	-0.0338965259	0.2346834588	-0.1160916764	0.0439070426	-0.1497238614	0.0071484016	-0.0045082366	0.0046016339	-0.1430839314	0.0198089089	-0.0257848177	0.1135229503	-0.0551089828	0.1561451084	0.1560591586	-0.0580403709614927	n/a	0.0033686846613476	n/a	-0.0165127841106595	n/a	n/a	0.0002726720390852	-0.1537322985835487	n/a	n/a	0.0236336196277813	-0.0011610026433461	n/a	1.3479271378566316e-06	n/a	1.1587763326659228e-06	n/a	1.3427625891466857e-12	n/a	-0.0011349998711517	n/a	n/a	1.2882247075143755e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.8855533044871	-2.199460325256723	4.8376257223784105	777722.1291271613	1002.2703570984958	-6.619031538043032	1004545.8687183462	43.81157850160831	845.7886998666116	0.1921033300261569	715358.5248220533	0.0369036894071385	872.0729508359208	669.2147431084321	1.177615	21.207109	0.0703047640298074	0.0394616013436427	-0.0853623049	-0.0366398036	0.0080089828	-0.0044326463	0.2154179263	-0.0055041341	0.0073979691	0.1561330757	0.0897819825	0.1004756338	0.1340263158	0.0606948686	0.0795076226	0.0232156675	-0.0589749743	-0.0344645405	0.0271311912	0.1094220248	0.0118328871	-0.0354643967	-0.0729913108	0.0951479484	0.0950802999	0.0589985913	-0.0487750128	-0.0162200402	-0.0852135638	-0.0616715769	0.0596689512	0.0464766486	-0.0659343859	0.0302250458	-0.1027386383	-0.0948767883	-0.0762489787	-0.043344632	-0.0835652942	-0.0683806468	-0.0207882676	0.0038592305	0.097637671	0.0199097157	-0.0368959183	-0.0039835103	0.0139669135	0.1560671058	-0.0577238103	0.0067928342	0.1951395384	0.049750051	0.0877463155	-0.0963488909	-0.0380061258	0.0578096447	-0.1312569037	-0.1996932578	0.0309662607	-0.0454401751	0.234239546	-0.1658131044	0.155915944	0.1551433414	-0.0714750569741795	-0.0134346860126867	0.0051086837694622	0.0001804907882594	-0.0213856377487076	-0.004872853638048	2.374470257783857e-05	0.0004573455019189	-0.1342683779532052	0.0194639206303434	0.0003788442063043	0.0180279973181847	-0.0016650035852065	-0.0005040009418603	2.7722369387504986e-06	2.540169493961702e-07	1.8235030212476744e-06	6.647266885817515e-07	3.325163268499397e-12	4.418615705128609e-13	-0.0009889994647261	0.0001460004064256	2.13161186764404e-08	9.781199412285124e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880.9081952451952	-0.9773580592918734	0.955228776062777	775999.248450147	990.842578821015	-11.427778277480796	981769.0160046791	130.594116359262	847.1068011160219	1.318101249410233	717589.9324970194	1.737390903696818	872.5066410048395	660.7623546398783	1.214622	21.873554	0.1483081842639472	0.0732265302164772	-0.1147940095	-0.1497334324	0.1828976375	-0.0725230494	0.0910304103	-0.0269710777	0.0229683122	-0.0696004759	-0.1650076426	0.1218896131	0.0847671112	0.0274165695	0.1207549839	0.0735253821	0.0387441132	0.0972577329	-0.048798154	-0.1093833694	-0.0251591939	-0.009974319	-0.1909350889	0.1843393378	-0.1392072285	-0.0306696333	-0.0207070849	-0.0447633699	-0.1302972756	0.1237596543	-0.0630716666	-0.1441624796	-0.0390717595	-0.0250835524	0.083951533	-0.2180338385	-0.0828908054	-0.0292505821	-0.0923397364	-0.0709773213	0.0437604312	-0.0899111295	0.1021330994	-0.0566250227	0.0573206087	-0.0038185945	-0.0094755298	-0.1552094329	-0.0370981319	-0.1013422664	0.1451800488	-0.0749552935	0.1485469346	-0.175438318	0.0913954844	0.0913282085	0.1695653989	-0.0436959789	-0.0172989895	-0.1301414377	0.1003448185	-0.0193999533	0.1554579513	0.1533170814	-0.0990094365537146	-0.027534379579535	0.009802868526684	0.0007581420588299	-0.0019651754088414	0.0194204623398661	0.0003771543574941	3.861914387514964e-06	-0.1707076622249985	-0.0364392842717933	0.0013278214382405	0.0291411059423241	-0.0012428646427286	0.0004221389424779	1.5447125201448904e-06	1.7820128675635984e-07	0.0001580620658783	0.000156238562857	2.4983616669716053e-08	2.4410488523637093e-08	-0.0017089031208462	-0.00071990365612	5.182612740950871e-07	2.9203498764378816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.0440392882293	0.1358440430341261	0.0184536040278575	776238.599165319	1004.1757881209168	13.333209299901796	1008369.0134482644	177.77447023498777	845.4268603147029	-1.679940801318935	714746.5761415763	2.822201095936105	873.2265446980795	668.5805344221177	1.187725	21.389175	0.1866765257911042	0.1005789801758647	-0.0879193277	0.0316190952	-0.0173060225	-0.1735584542	0.2390603063	-0.0564318512	0.2213487024	0.189645172	-0.0185566036	-0.0239468525	0.1019906963	0.0894196377	0.0898318697	-0.0611814622	0.084910724	0.1032431565	-0.0896402073	0.0568573457	-0.2366925397	0.1468794263	0.0919569918	0.0912042261	0.0552460799	-0.1669065544	-0.1005375218	-0.1577359415	0.048607291	0.0936410175	-0.0095733186	0.0213611301	-0.1513947592	-0.0195204608	-0.2264160573	-0.0805610618	0.0718155938	0.0503689471	-0.1085568749	-0.029730612	0.1173160105	-0.1765297842	0.058995891	-0.0304198865	0.0440194311	0.1107243017	-0.093368492	0.1508335452	0.0327923482	0.0155185848	0.0139358702	-0.0484540465	0.1292086557	-0.0556397592	0.0207374763	0.0719985702	0.0161495271	0.0165200465	-0.0545578954	-0.0681797061	0.0113389279	0.0543779644	0.1547718027	0.1505910958	-0.1120210980356972	-0.0130116614819826	0.0125487264051232	0.0001693033345217	-0.0018920149164216	7.316049241979988e-05	5.352457651107596e-09	3.5797204439618342e-06	-0.2170298592003803	-0.0463221969753817	0.002145745932626	0.0471019597845368	-0.0002696543721241	0.0009732102706044	7.27134804056426e-08	9.47138230810084e-07	0.0012043068376696	0.0010462447717913	1.4503549592577522e-06	1.094628122500629e-06	-0.0022348382152768	-0.0005259350944306	2.766077235537244e-07	4.994501848461593e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.3183619496133	-2.7256773386160376	7.429316954245006	771443.1449378519	996.7725538287248	-7.403234292191996	993555.524066238	54.80787798508753	844.9254630649492	-0.5013972497537225	713899.0381355189	0.2513992020605967	870.5437891055376	655.9438086507838	1.107943	19.952415	0.1315852177951366	0.0632165400774641	-0.076762584	0.0625543744	-0.0006328405	-0.1044946406	0.0604377499	-0.0689203016	0.1021761244	0.064994827	-0.0172590859	-0.0239080159	-0.1190108844	0.0734958052	-0.0162819595	-0.0372036565	0.0312277422	0.0597735648	-0.0141640542	0.0403234119	-0.1034313963	-0.0627343999	-0.0500421662	-0.0338775951	0.1217772734	0.0537469053	-0.0822930814	-0.0148103668	0.0627433715	0.024689656	0.0144869603	0.0936780317	0.1254977512	-0.0723416123	-0.101106002	-0.0574166715	0.0121642723	-0.0219330813	-0.0807443384	0.0158199886	0.0673261505	-0.1104405432	0.0667381786	0.0587185323	-0.0054894791	0.0662077135	-0.0409066775	0.0082295591	0.0280160172	0.0147953531	-0.0718741486	-0.1024254678	-0.0565036938	0.0173646503	0.1007746196	-0.0830688191	0.0383257003	0.1117719191	0.0178849466	-0.1507159013	0.035750618	-0.0960386941	0.1538585052	0.1469813818	-0.0933244524662626	0.0186966455694345	0.0087094534281277	0.000349564555549	-0.0023299541747974	-0.0004379392583757	1.917907940267457e-07	5.428686456655833e-06	-0.174130300492834	0.0428995587075462	0.0018403721373022	0.0303213615497246	0.0006090080220066	0.0008786623941307	3.708907708683914e-07	7.720476028594935e-07	0.0011079460390246	-9.636079864499994e-05	1.2275444253903005e-06	9.28540351550222e-09	-0.0018188399228569	0.0004159982924199	1.7305457929627266e-07	3.3081786649780944e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.4055519056997	0.0871899560863767	0.0076020884423442	771596.3136187568	997.358746980366	0.5861931516412824	994724.4701782458	0.3436224110311395	843.2766138215683	-1.648849243380937	711115.4474183704	2.7187038273978885	870.8703468518379	655.9819073126507	1.022385	18.41165	0.063655996839919	0.0376490947947856	-0.0832173601	0.0385188267	0.0025653146	-0.0652298463	0.0073196661	-0.0782139616	-0.0033010976	-0.0280697389	0.1465366331	-0.0537798873	-0.123539462	0.0859413574	-0.0988066621	-0.088387351	-0.0689114863	0.1425430611	0.0246940068	0.0438790163	-0.2064083072	0.174248222	-0.0235348924	0.0101923269	0.1110987908	-0.1389669041	-0.0904296632	0.0101523092	0.1254452984	-0.0287395878	-0.108166002	0.1647405648	-0.1059257303	-0.1518609349	-0.0696654107	-0.0921813038	0.0805792715	0.1500146167	-0.0794909521	-0.0100585498	0.0417586277	-0.0844349208	0.0627307813	0.0354008892	0.0016522111	0.0072678229	-0.0406653152	0.0276057068	0.1735847165	0.0869741532	-0.008888659	0.0424677461	0.0719818039	0.0448456224	-0.0016378396	-0.0462432397	-0.0194248432	0.219412258	-0.0273178129	-0.0103450057	0.1034243829	-0.0280375691	0.152719399	0.1425091225	-0.076042695114836	0.0172817573514266	0.0057824914803279	0.0002986591371535	-0.0023669415985949	-3.698742379749974e-05	1.36806951917585e-09	5.602412531158979e-06	-0.1535491810133891	0.0205811194794449	0.0004235824790271	0.0235773509898825	0.0002689121471495	-0.000340095874857	7.231374288455435e-08	1.156652040948162e-07	0.0011087792645227	8.332254981000074e-07	1.2293914574354995e-06	6.942647306840053e-13	-0.0016446463715071	0.0001741935513498	3.0343393331855424e-08	2.7048616873114703e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873.8802183676742	-4.525333538025507	20.47864363037845	763666.6360543339	993.2432917544716	-4.115455225894493	986532.2366152584	16.936971716342295	843.6610750838664	0.3844612622981458	711764.0096116653	0.1478104622078836	869.624025654589	642.3266886964936	1.081336	19.47327	0.0972567396356165	0.0455992013803088	-0.1010573882	0.0718541967	-0.1442102349	-0.0694364045	-0.1346648068	-0.1057895119	-0.0374838505	-0.0447147286	-0.0359961179	-0.1505997848	-0.1555141861	0.1057814209	0.0314461771	-0.1588042065	-0.002644017	0.0258972015	0.0397583583	-0.0367294132	0.0577495029	-0.1108898939	0.0340906283	0.0047759056	0.0566389276	-0.1013932929	-0.1060757581	-0.0957091012	0.0919256724	-0.0560060727	-0.0503322071	0.0184063656	0.1813891678	-0.0034556193	0.0181312924	0.0433375507	-0.0491483655	0.0535712489	-0.0805942893	-0.0092145818	0.0526388891	-0.043871428	0.0392990005	0.0141643363	-0.1169668159	0.0648745349	-0.0764932713	0.0204653683	-0.0126909465	0.0332004208	-0.1197139934	0.1474510501	-0.0137364046	0.1906392596	-0.022409012	-0.0694884649	-0.0646615471	0.1443190811	0.0712322348	-0.060951603	0.0509733933	-0.1030067676	0.1513561561	0.1372005631	-0.061454175547368	0.0145885195674679	0.0037766156922067	0.0002128249031703	-0.034842572305223	-0.0324756307066281	0.0010546665897932	0.0012140048448446	-0.1469720500360125	0.0065771309773766	4.325865189356701e-05	0.0216007834917881	1.403543612282321e-05	-0.0002548767110266	1.969934671578506e-10	6.49621378237761e-08	0.0008039877542231	-0.0003047915102996	6.463963089407039e-07	9.289786475071117e-08	-0.0013320054251505	0.0003126409463566	9.774436133875054e-08	1.774238452630364e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.3845524769777	2.5043341093035	6.271689331020953	768049.8838202724	989.8958077235528	-3.347484030918736	979893.710148665	11.205649337255949	844.2234417930589	0.5623667091924744	712713.2196729183	0.3162563156079731	871.0836164360372	637.9340441604883	1.019362	18.357204	0.067951657426617	0.0371855132470927	-0.0825844704	0.0049156058	-0.0454212141	0.0444872321	-0.1714437275	-0.0798414176	-0.0395032155	-0.1634531125	-0.0230926404	-0.1051585436	0.0322932542	0.0744222861	-0.0415985692	-0.0153868223	-0.0758522991	0.0782774368	0.044916768	0.0146375884	-0.0654530312	0.0698905243	-0.0180045934	-0.0386484847	0.0258573547	0.0832177184	-0.0737597852	0.0568771854	0.0262904709	-0.0335506685	-0.0808090956	0.0301073973	-0.0348840933	-0.1101173194	0.0484894137	-0.1157098879	-0.0114185178	-0.0533068324	-0.0727237299	-0.0347417483	0.013853778	-0.0081242495	0.0254667242	0.0117430866	-0.047336623	-0.0330384859	0.0220340539	-0.0841725659	0.0588579744	0.0332382559	-0.0175497782	0.1006372013	-0.0777173971	0.1072808648	0.0448502516	-0.0727423764	-0.068687321	0.1499174772	0.0196944856	-0.0269014735	-0.1108884669	0.0372228132	0.1497707771	0.1310868562	-0.052227720608414	0.009226454938954	0.0027277347999505	8.512747074054866e-05	-0.0348266682685647	1.5904036658298537e-05	2.529383820285037e-10	0.0012128968226886	-0.1283849113822839	0.0185871386537286	0.0003454817233329	0.0164826854706368	-0.0003367267009101	-0.0003507621370329	1.1338487110579997e-07	1.230340767759032e-07	0.0003972321463705	-0.0004067556078526	1.5779337811011437e-07	1.6545012451953813e-07	-0.0013769308762105	-4.492545106000003e-05	2.0182961529444573e-09	1.8959386378618152e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.1092829456458	-0.2752695313319009	0.0757733148796843	767567.4756635336	992.7029692889654	2.807161565412571	985459.1852351286	7.880156054329555	844.3151598535677	0.0917180605088106	712868.0891585556	0.0084122026234978	869.8417417738173	642.6502293625923	0.881807	15.880043	0.1011707624240529	0.0499427121330284	-0.0624493979	0.0405567875	-0.0719118082	-0.0124435613	-0.0644661232	-0.0801321707	0.0087288649	-0.0737988436	0.0318643007	-0.1240461999	-0.0484384855	0.0614943493	-0.0352080851	-0.0515602648	-0.0653653098	0.0455370173	0.0219768537	-0.0047848234	-0.0396906372	-0.0669014239	0.12030364	-0.0612251961	0.0555664516	-0.0497142432	-0.0605692943	0.0178689331	0.0544186122	-0.0658502465	-0.0623347891	0.0256957767	0.0763278064	-0.055527536	-0.0598581753	0.0924574083	-0.0026299889	-0.0168907502	-0.0597337731	-0.0201029778	0.000658017	0.0236360272	-0.0261288694	0.0040343059	-0.0500658096	0.0293064613	-0.0732415358	-0.0270277505	0.0104825757	0.0206664655	-0.069391571	0.0981058138	0.0399281191	0.057021751	-0.068671637	-0.082177082	-0.0354956753	-0.0018856653	0.0231436285	-0.022490308	-0.1297643245	-0.0191637166	0.1479655889	0.1242038795	-0.0301704468257213	0.0220572737826926	0.0009102558616636	0.0004865233267246	0.002106589015355	0.0369332572839197	0.0013640654936002	4.437717279614349e-06	-0.1191232859566184	0.0092616254256654	8.577770552533336e-05	0.0141903572571022	-0.0002214169856637	0.0001153097152464	4.9025481540399134e-08	1.3296330430205856e-08	0.0001541199639683	-0.0002431121824022	2.3752963293590092e-08	5.9103533232360564e-08	-0.0010769806552236	0.0002999502209869	8.997013507009014e-08	1.1598873317258547e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.2046909309174	2.095407985271663	4.390734624740251	771243.4791730682	992.496138723273	-0.2068305656923712	985048.5853806064	0.0427788829046262	845.7686715541047	1.4535117005369784	715324.645782395	2.1126962635978987	872.0341099307068	640.7174315443244	0.8754769999999998	15.766059	0.0659543585792964	0.0330917894855937	-0.0616147428	-0.0155142516	-0.0011827149	0.0176024081	-0.1566455567	-0.0707826125	-0.0333721968	-0.1098581771	-0.050747284	-0.0553324262	0.0460055636	0.0336524494	-0.0280685977	0.065356836	-0.0500850791	0.0711677048	-0.0354094943	-0.112335545	0.022829799	0.0273220453	0.0521250203	-0.0133057674	0.0061764963	0.1088169375	-0.0493194799	0.0593270404	-0.0307832421	0.0181541621	-0.113024719	-0.0858410238	-0.0068871501	-0.0771609569	0.0331385206	0.001476401	-0.0383612878	-0.0269704128	-0.0623037108	-0.0183315195	0.0075629786	-0.0069120715	0.0049578766	0.0319957156	-0.0261506968	-0.0480364547	0.0341677038	-0.0573945816	0.0348319089	0.086121416	-0.0365605132	0.0473042677	-0.0856135622	0.0558123214	0.0030177304	-0.0625022491	0.0162327063	0.0667845862	-0.0154013074	-0.002361842	-0.1203632053	0.0998623849	0.1459432408	0.1165920251	-0.0352983649115259	-0.0051279180858046	0.0012459745654272	2.629554389472193e-05	-0.0154189842651817	-0.0175255732805367	0.0003071457188114	0.0002377450757699	-0.1234946636215568	-0.0043713776649383	1.9108942689522225e-05	0.0152509319430014	-3.624489486836425e-05	0.0001851720907953	1.3136924040187774e-09	3.4288703209516066e-08	0.000345527523945	0.0001914075599767	1.1938926980356256e-07	3.6636854016234014e-08	-0.0014789907954119	-0.0004020101401883	1.6161215281421677e-07	2.187413772913125e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
