global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
861.929923669788	n/a	n/a	742923.1933174065	1037.003579881456	n/a	n/a	1075376.4246869555	787.1586887617458	n/a	n/a	619618.8012931109	801.1762155766666	656.2236417386398	n/a	n/a	n/a	n/a	-0.096019947	0.1040665118	-0.0504677561	-0.0804838328	-0.4676232213	-0.166270724	0.2074739239	-0.5152215226	0.2026152837	-0.0202316667	-0.0799913445	0.105161121	-0.0141083446	0.1179876935	-0.0593076191	-0.1196496455	0.1106401918	-0.005779174	0.0915997456	-0.0298937792	0.1432595387	-0.0125568367	0.0101238141	-0.0758005774	0.0158673108	-0.1413632997	0.1064124303	-0.1754284432	0.0110402483	-0.1511542191	0.0248670793	-0.0596937159	0.1030395135	-0.0604944439	0.1625280233	-0.0601819033	0.044560684	-0.1156916144	0.0790850942	-0.007173769	0.0084893284	-0.0965387451	0.0033344184	-0.0908969856	-0.1237686574	-0.1408700399	0.0211485868	-0.0742535545	0.0156552308	-0.0624075509	0.1103183724	-0.2059261682	0.1247271604	-0.0470899942	0.1177034596	-0.0871248527	0.0917914932	-0.0530891229	0.2718902639	-0.0988384915	0.1656519376	-0.0120833488	0.0087762067	-0.0635705616	0.1470306213	-0.0340330609	-0.157962672	0.0798242388	0.1561451084	0.1560591586	0.0201730108245072	n/a	n/a	0.0004069503657256	-0.04644385416033	n/a	0.002157031589266	n/a	0.0186482304962964	n/a	n/a	0.0003477565006429	6.80000107157815e-05	n/a	4.6240014573464e-09	n/a	5.906386491005834e-14	n/a	3.488540138113621e-27	n/a	1.360398928652428e-12	n/a	1.850685245078674e-24	n/a	0.0
857.9091378859996	-4.020785783788369	16.16671831911465	736008.088868299	1020.4729948255753	-16.530585055880806	273.2602422897098	1041365.1331682784	784.3717145737991	-2.7869741879467256	7.76722512428131	615238.9866234413	797.8150147164605	656.0617163220647	1.451086	18.569088	0.0273905868850897	0.0210778638918405	-0.1911775476	-0.0902013899	0.0488677485	0.1434371767	-0.0479323602	0.1113623091	-0.0485149078	-0.147272935	0.0311078179	0.2141932244	-0.1370933149	-0.0703450548	0.0081643818	-0.0745097228	0.0008166222	0.023437931	0.2169582459	0.106706411	-0.0774125575	-0.0665655017	0.080196371	0.0565861095	0.1717741102	0.0022031996	-0.0779553052	-0.0019675836	0.0766269251	-0.1233447608	-0.2328884096	-0.0105037085	-0.0981943077	-0.0268188856	-0.011131697	0.0384498713	0.1860390258	0.0196730311	0.1411647931	0.1549887838	-0.0462567176	0.0215632836	-0.018294052	0.200510066	-0.1830915482	-0.0335847992	0.109428803	-0.0960223972	0.1962320335	-0.0091494881	-1.66451e-05	0.0674562804	0.1810643914	-0.1370427697	0.0942549198	-0.1279258709	0.1242710904	-0.077783532	0.0842196632	-0.0672901164	0.181108195	-0.095724952	0.0165989934	0.1976131182	-0.1628127131	-0.0357449907	-0.2055897789	-0.1782125592	-0.2183140471	-0.0776768516	0.155915944	0.1551433414	0.0201723254931636	-6.853313435986608e-07	4.696790505187457e-13	0.0004069227158021	-0.0464043388630273	3.95152973027002e-05	0.0021533626653146	1.561458720920786e-09	0.0253986367357583	0.0067504062394618	4.556798439776613e-05	0.000645090748035	0.0004799995949604	0.0004119995842446	2.303996111621481e-07	1.6974365741773853e-07	2.9753977059954195e-12	2.9163338410853608e-12	8.852991508842805e-24	8.505003072659697e-24	-1.1818279915896264e-11	-1.3178678844548692e-11	1.3967174017047702e-22	1.7367757608775526e-22	0.0
855.6307116871589	-2.278426198840748	5.191225943563899	732103.9147822739	1015.3187535603842	-5.154241265191104	26.566203019798788	1030872.171331412	784.3325120208582	-0.0392025529408783	0.0015368401570823	615177.4894129497	798.0333994331089	647.0627854665121	1.261058	16.13736	0.094608988399463	0.0683179590141494	-0.0475800498	-0.1891529911	0.2894513979	0.1649216482	0.133146726	0.1374452614	0.100127092	0.0180334876	0.032681362	0.165035341	0.0146830002	-0.1682278458	-0.1153654356	-0.1026909866	0.0605700967	0.1370246662	-0.1097426758	-0.1330624356	-0.1249531117	-0.0880481864	-0.099028406	-0.0799185519	0.0764301749	-0.0051523382	-0.0955794592	-0.1770598392	0.0235295318	0.1233220376	-0.1384937206	0.1657605713	-0.160359142	-0.0171310043	-0.00634914	0.0726405864	-0.1175632784	0.0645552379	0.1190300295	-0.0528580332	-0.2341475781	0.0128992964	0.0025079974	0.0641298842	0.1203996551	-0.0782080284	0.0823854252	0.1114005829	0.1635652514	-0.1232473362	0.0576428473	0.2409949867	-0.1019115304	-0.1087656119	0.0623022652	-0.0880979722	0.1056065427	-0.0391880054	0.015216441	0.090751757	-0.0452210064	-0.0792284361	-0.0529817009	0.070977776	-0.0565406654	-0.0490849919	-0.0581956996	-0.1210130665	-0.0399221004	0.0869788888	0.1554579513	0.1533170814	0.0136969022571804	-0.0064754232359832	4.193110608511115e-05	0.0001876051314427	0.018954643467012	0.0653589823300393	0.0003592785089615	0.0042717965712183	0.0199240270698055	-0.0054746096659528	2.997135099454385e-05	0.0003969668546783	0.0001340001556203	-0.0003459994393401	1.7956041706264616e-08	1.1971561202366357e-07	-1.5476508963274682e-13	-3.1301627956281664e-12	2.3952232969032158e-26	9.797919127134738e-24	9.061213246202258e-12	2.0879493162098518e-11	8.210558549315127e-23	4.359532347061189e-22	0.0
857.2394990388995	1.6087873517406024	2.5881967431205406	734859.5587124632	1013.992651324802	-1.326102235582198	1.758547139216103	1028181.0969407014	784.5412719303442	0.2087599094860479	0.0435806998086229	615505.0073620824	797.649230184043	649.2244591728689	1.270931	16.263695	0.0444517199954418	0.0308230441267839	0.0443752368	-0.0560692098	0.1622244216	0.0729366185	0.0586635413	-0.0825182826	0.0732537915	0.1750683166	-0.0821818259	0.0929491991	0.0870944784	-0.0436879919	-0.0759266379	0.1558856081	0.1714791605	0.1253642973	-0.0797855868	-0.0908925726	0.0882825771	-0.0896333805	-0.0120409509	-0.0325352323	-0.2847645602	-0.0090431144	0.2370405199	0.0105168389	0.0079555197	0.1343993768	-0.0327304265	0.09889085	-0.0413125559	0.1220013026	0.1397056737	0.0167289879	-0.2089278877	0.1788892866	-0.0199076751	-0.0656542857	-0.0097729746	-0.0910377084	0.1647111721	-0.1180301309	0.3235594384	-0.0528324236	-0.192600161	0.088634949	0.045734774	0.0382099026	0.0465059331	0.1290527145	0.0112532266	-0.2193990673	-0.0593026157	-0.0293365259	0.0775570942	-0.0200834562	-0.0029234255	0.0852332193	0.0231740908	-0.0457775456	-0.0092386958	0.0359867902	0.0517424877	-0.0960226438	0.0608533696	0.0600648665	0.007212384	-0.0859261636	0.1547718027	0.1505910958	0.0201729735091475	0.006476071251967	4.19394988605547e-05	0.0004069488602007	-0.0105079969781769	-0.0294626404451888	0.0001104180004933	0.0008680471820024	0.0181110270133331	-0.0018130000564723	3.2869692047689197e-06	0.0003280092994776	9.294644751697449e-18	-0.0001340001556202	8.639042106025692e-35	1.7956041706262122e-08	0.0	1.5476508963274682e-13	0.0	2.3952232969032158e-26	-6.9469359473694e-19	-9.061213940895852e-12	4.825991905685318e-37	8.210559808268536e-23	0.0
857.7194108594277	0.4799118205282866	0.2303153554827744	735682.5877650438	1012.681552971734	-1.311098353067905	1.718978891417373	1025523.927729243	785.2369451936031	0.6956732632588682	0.4839612892132426	616597.0600969817	797.9373296952175	653.6312726905244	1.128696	14.443559	0.0200034083749996	0.0137059277009453	0.0760926984	-0.0206504481	0.1175771144	0.0452725904	0.0969607477	0.059547281	-0.0449656989	0.1524486593	-0.0299212982	0.0606782071	0.0460255307	-0.0155338555	-0.0937519156	-0.0441720931	0.1230438237	0.035867978	-0.0174948538	0.1675210302	-0.0972895266	-0.1093344461	-0.1290882679	-0.0455363621	0.0501305817	-0.0187125396	0.0318691927	0.1952996744	-0.1173408769	0.0389210059	-0.0301799841	0.0609722029	-0.0337821062	0.0418002211	0.0364486209	0.1819035067	-0.0323129146	0.1370175301	-0.1218756806	0.0748160864	-0.0655601712	0.0458740787	0.1212288475	0.0464313025	0.1827363381	0.2537288404	0.1279728888	0.0507363285	-0.0209312653	0.0517340294	0.0921393856	0.1041588882	0.0894656549	-0.159223104	-0.0333646683	0.0056080681	-0.1510613162	-0.0585836307	0.005939295	-0.1012675852	0.1049419118	-0.0654152485	-0.0715105447	-0.0207970592	-0.0049435987	0.0855463761	-0.0454075986	-0.1383097411	0.0411847258	0.0928384998	0.1538585052	0.1469813818	0.0201728802607874	-9.324836009946824e-08	8.695256661240101e-15	0.000406945098016	-0.0177619152444634	-0.0072539182662865	0.0003154856331515	5.261933021396496e-05	0.0160616187231568	-0.0020494082901762	4.200074339843341e-06	0.000257975596008	0.000213999762309	0.0002139997623089	4.57958982683085e-08	4.5795898268304524e-08	-2.33812968986058e-13	-2.33812968986058e-13	5.466850446607533e-26	5.466850446607533e-26	-8.860732243418101e-12	-8.860731548724507e-12	7.851257588954918e-23	7.851256357856179e-23	0.0
858.8564915445398	1.137080685112096	1.2929524844549938	737634.4730681962	1012.8280638800728	0.1465109083387687	0.0214654462622511	1025820.6869830568	786.592889531233	1.3559443376299214	1.8385850467506464	618728.3738610946	799.7389426187904	654.3002922700183	0.8840369999999999	11.31274	0.0879879229947803	0.0562387462547209	0.0850770976	0.0124735723	0.0884560995	-0.0450694338	0.0287275066	0.0690402176	-0.0057623911	0.1089756838	-0.0753050933	-0.0239422728	0.0697804488	0.0199512301	-0.0847782201	0.0123578178	-0.0087976341	0.0588514379	-0.0064327111	0.0606877415	-0.0313405178	0.0007628769	0.002021054	0.0534435025	0.2049130926	0.1212497815	0.0247562261	-0.0979114067	-0.0962324371	0.0723890041	0.0758101517	0.0256015402	-0.0299957915	0.004584938	0.0270423656	0.0138743011	-3.91243e-05	0.0512018314	-0.0576653548	0.0809447867	-0.0343133974	0.0130437453	-0.0418139996	0.0551196303	0.0873287611	0.0880905981	0.0579376624	0.0841808027	-0.0693482827	-0.0796636974	0.0397817852	0.0567826921	-0.0293327518	-0.1263228455	-0.0784602983	0.0645114692	0.0116942964	-0.1003441972	0.022373962	-0.0157116122	0.0774368216	-0.0382852529	0.0151422223	0.0089835837	0.0798490969	-0.0703596254	-0.0493878038	0.0465069095	0.018995617	-0.0454793563	0.152719399	0.1425091225	0.0201610590136169	-1.1821247170498012e-05	1.3974188466600724e-10	0.0004064683005505	0.0347288725870384	0.0524907878315017	0.0012060945911667	0.0027552828071717	2.6302790004706367e-05	-0.016035315933152	0.000257131357076	6.91836762031681e-10	6.176205403472076e-13	-0.0002139997616913	3.814551318587767e-25	4.57958980039672e-08	-0.0001750001908986	-0.0001750001906647	3.0625066814546454e-08	3.062506673271182e-08	-1.6163685671441538e-11	-7.302953428023437e-12	2.6126473448516453e-22	5.333312877187926e-23	0.0
859.863043148302	1.0065516037622046	1.0131461310362662	739364.4529722588	1018.4368313259548	5.608767445881995	31.458272261985638	1037213.5794012512	786.8294447662512	0.2365552350181587	0.0559583792144963	619100.5751511671	800.527812737462	658.3642868193069	1.030998	13.193349	0.0928758740138438	0.0575043300163852	0.087564199	-0.031105601	-0.009047939	-0.0780162483	-0.0383579954	-0.0852137529	0.1528061732	0.1275405969	-0.0163648793	-0.055918041	0.1521721166	-0.0404420234	-0.0603842846	0.1933735748	-0.0439557801	-0.0878706552	0.1082044733	-0.0028219621	0.0645924926	-0.0856451185	0.1722089786	0.0382720662	0.0257002641	-0.0950596185	-0.0299848311	-0.0198792702	-0.0783757365	-0.0453881639	0.1304966872	0.0501005211	-0.0396566056	0.0692054335	0.1333741019	-0.138336593	0.1190029779	-0.0410278388	-0.0218551802	0.0364781212	0.071542173	-0.1333091046	0.0089443463	0.1417049905	0.1342160523	-0.10893641	-0.197831539	0.1065335448	-0.0423404542	-0.0304521371	0.0821455961	-0.0331349782	0.0521647815	-0.104003674	-0.0479049431	-0.027134692	-0.1732966567	0.0238989707	0.1200545504	-0.1037648513	-0.0415589322	-0.0774031361	0.004356408	-0.1025345639	0.0843545644	-0.0634842335	0.1158778672	-0.149220083	0.0625250575	0.0411971529	0.1513561561	0.1372005631	0.0201729812210942	1.1922207477300243e-05	1.4213903113179386e-10	0.0004069491713466	-0.0020111857056832	-0.0367400582927215	4.044867942744432e-06	0.0013498318833525	0.0425501879387866	0.0425238851487818	0.0018082808081467	0.001810518493626	-9.699996034493544e-05	-9.699996096255596e-05	9.408992306919047e-09	9.408992426737383e-09	1.8562928971732617e-13	0.0001750001910842	3.4458233200959017e-26	3.0625066879516766e-08	-9.132101745266095e-13	1.525047549691493e-11	8.339528228589206e-25	2.3257700288200266e-22	0.0
859.3123841744106	-0.5506589738914727	0.3032253055272095	738417.7735955098	1015.737070465088	-2.6997608608668315	7.288708705868415	1031721.7963169992	787.2711497923324	0.4417050260811948	0.1951033300653889	619795.863295341	800.1714446310335	659.2902566890905	1.319985	16.891428	0.1333683838285336	0.0710288357760055	0.0566452303	0.0322570717	-0.0436262226	0.0494258131	0.0533660869	-0.0563147832	-0.1963093744	0.089663132	0.0580286617	-0.0939173322	0.0709417223	0.0316492484	0.1705453372	-0.1273608858	0.0535531586	0.0199166039	0.0423814982	-0.0226494552	-0.1601642033	-0.0620923479	-0.1015752406	-0.1959071353	-0.1407136874	0.0602927254	-0.1307012187	0.0543470727	-0.0397496693	-0.0135437446	0.0405990739	0.025096999	0.1490207848	0.1439739282	-0.1412275323	0.071832748	-0.0589047054	-0.0426634401	0.0160185729	0.0858636618	-0.056725341	-0.1105080704	0.1330554565	-0.1128056416	-0.2075848218	0.0416253251	0.0892989946	-0.0124866836	-0.0462753503	0.1902634163	-0.0236243192	0.0278470685	-0.0885368196	0.090317218	0.0228813583	0.1256769475	-0.1045421411	0.0426434882	0.051229043	0.0593890816	0.0678385655	0.0159056324	-0.1537534303	-0.1417157088	-0.1374256048	0.0499743976	-0.1718500236	0.0711630086	0.0124337288	0.0273412264	0.1497707771	0.1310868562	-0.0003031047496335	-0.0204760859707277	0.0004192700966806	9.187248925038673e-08	0.011175720103651	0.0131869058093341	0.0001248967198351	0.0001738944848242	-0.0192507859171655	-0.061800973855952	0.003819360369544	0.0003705927584285	-0.0003490002017804	-0.0002520002414354	1.218011408427599e-07	6.350412168353244e-08	0.0005059998507705	0.0005059998505848	2.560358489797683e-07	2.560358487919115e-07	8.82709168478508e-08	8.827183005802533e-08	7.791754761160189e-15	7.791915981792902e-15	0.0
858.9987197566212	-0.3136644177893686	0.0983853669871435	737878.8005435142	1014.485577307807	-1.2514931572809471	1.566235122721034	1029180.9865655544	787.2924098604886	0.0212600681562662	0.000451990498009	619829.3386239356	800.3198943751682	656.2516996553629	0.995695	12.741596	0.0223220243222082	0.0221247337996305	0.0853121842	0.03592731	0.0155315679	-0.0832707811	0.0160509879	0.1057399338	-0.0207092149	0.0789298213	0.008394973	-0.0850124139	0.0290690432	0.0205185244	-0.0505172139	-0.0815587834	-0.0299805469	0.0834807408	-0.0638025005	-0.0417060944	0.130804518	0.1489581066	0.012941595	0.0550043025	0.0638706703	0.117689034	-0.0313899912	-0.1471228456	-0.1274879166	0.0208402722	0.1038343005	0.0173660333	-0.0162549135	-0.071204346	-0.0732547979	0.0271988101	-0.095908739	-0.0068841444	-0.0448323978	0.0024603051	0.0479030866	0.0598871615	-0.0485868259	-0.1509237055	0.0523774636	-0.1253900146	0.0754528955	0.0465373034	-0.1020787125	-0.0225972835	-0.0298081634	0.0178618875	-0.0179734038	0.0496555217	-0.030505055	0.1077215209	-0.0727138331	0.0021527088	0.0919582916	0.0400750875	0.0402038594	-0.0507270427	-0.0285707296	-0.161694574	0.0142903537	0.1233474722	-0.0803871794	0.1076880602	0.0827967267	0.009635281	0.1479655889	0.1242038795	-0.0004415504185715	-0.000138445668938	1.9167203247690295e-08	1.949667721406669e-07	0.0111686394674421	-7.080636208899385e-06	0.0001247385075537	5.0135409122777055e-11	-0.0192281232618682	2.2662655297298745e-05	5.135959451241829e-10	0.0003697207241735	-0.0003429997602082	6.000441572199958e-06	1.1764883550288273e-07	3.600529906138551e-11	6.900001055543115e-05	-0.000436999840215	4.761001456649611e-09	1.909688603479957e-07	1.1845468835089586e-08	-7.642544801276122e-08	1.4031513192307863e-16	5.840849103951266e-15	0.0
860.6296952013228	1.630975444701562	2.6600809012194584	740683.4722623217	1018.440289815267	3.9547125074599303	15.639751016660012	1037220.6239190048	787.0974277648397	-0.1949820956489247	0.0380180176236464	619522.3607940271	800.7462677651263	659.6586631044696	0.913664	11.691873	0.0679945171242266	0.0376195330360873	0.1050016819	-0.0112623109	-0.0398260163	-0.0881389949	-0.0818563546	-0.0156969938	0.1055180161	0.0810140861	-0.0238416744	-0.0578821728	0.0860548891	-0.0547800245	-0.0961010935	0.1366078925	-0.0896694556	0.0093939899	-0.0283310877	0.0705425824	0.0768499546	0.062525235	-0.0252201886	0.2025098716	-0.1330914382	0.0223637304	0.035255936	0.0202100451	0.0553212457	0.0264857318	0.1203414411	0.0356958358	-0.0438359337	-0.0139026507	0.1166905042	-0.126908842	-0.0220139304	-0.0311698455	-0.070448232	0.0532631675	-0.0116979789	0.0408222404	-0.0343041747	-0.0059293926	0.1657518228	-0.0940582403	-0.0545078913	0.1278242873	-0.069098596	-0.093269172	-0.0128037985	-0.0751334592	0.0959920333	-0.0292091561	-0.0925756756	-0.0161657193	-0.095192565	0.0849225263	-0.0043040567	0.0607620402	0.0415942535	0.109560172	0.0786894866	-0.1604916892	-0.0492675326	-0.0441988208	0.1117812108	0.0442182547	0.0001797	0.065841501	0.1459432408	0.1165920251	0.0117511065148221	0.0121926569333936	0.0001486608830954	0.0001380885043226	-0.0153956515402455	-0.0265642910076875	0.0002370260863486	0.0007056615567411	0.0035586750092875	0.0227867982711557	0.0005192381754503	1.2664167821727389e-05	-0.0004069996282169	-6.399986800869999e-05	1.6564869736869482e-07	4.095983105131021e-09	0.00013400011477	6.500010421456887e-05	1.7956030758373177e-08	4.2250135479048135e-09	2.7291485360416825e-08	1.544601652532724e-08	7.448251731778459e-16	2.3857942650068222e-16	0.0
