global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
921.8097048138812	n/a	n/a	849733.1318890549	1005.966879822487	n/a	1011969.36329979	n/a	869.0279898169733	n/a	755209.6470853295	n/a	871.3591086359934	830.8773016126705	n/a	n/a	n/a	n/a	-0.2059526952	0.1816721958	-0.0105049615	0.00119965	-0.1484451553	-0.1736463476	-0.0484941001	0.0091322562	-0.2638049065	0.3609989683	-0.0338377954	0.0710658991	0.0041316017	-0.2084563095	0.1046496445	-0.039401507	0.0389192209	-0.0257984289	-0.1537135204	0.092664131	-0.0464795602	0.1607197786	-0.0997030496	0.1844320827	-0.0244369726	0.1802157524	-0.1548930419	0.0821398488	-0.1266376964	0.0221762536	0.1216431681	-0.0805892227	0.0110942498	0.0071804121	0.0228364303	0.1906916638	0.0181597487	-0.0991343714	0.1788313466	-0.1948011388	0.0843943257	-0.0097152346	0.1301767615	-0.0371967907	-0.0269030995	0.18123274	-0.0022455648	0.0650524458	-0.0589116192	0.0581113113	-0.0277325688	0.1295249283	-0.1589818212	0.0149487518	-0.0726503475	0.2678664966	0.048702325	-0.0990084535	0.0188453582	-0.2558136144	0.0702868586	-0.0591740103	0.1434492498	-0.0891138247	0.0692328461	-0.0270197274	0.0439088111	-0.0306635511	0.1289889293	-0.0722847654	0.2109039296	-0.0673557044	0.0123476684	-0.0133923814	0.0667237164	-0.1564422945	0.0812054032	-0.0610493882	0.0430955164	-0.0322354806	0.0042168183	0.0273625918	0.1561451084	0.1560591586	0.0001513641882979	n/a	2.291111749908213e-08	n/a	0.0317687298307021	n/a	n/a	0.0010092521950561	-0.0691673157558767	n/a	n/a	0.0047841175688731	-1.656024478452961e-12	n/a	n/a	2.7424170732354017e-24	0.0004479995708714	n/a	2.0070361550095853e-07	n/a	-1.7154665132163298e-11	n/a	2.942825357966592e-22	n/a	0.0	0.0	0.0	0.0
918.4549708172108	-3.354733996670461	11.254240188416569	843559.5334188435	998.3863201141356	-7.580559708351416	996775.2441910452	57.4648854918809	867.4181692209552	-1.609820596018153	752414.2802946336	2.5915223513642416	869.5385626955151	813.8002595672083	1.437969	19.088583	0.0603091004649819	0.0448895788449634	-0.1157270127	-0.1041960997	-0.0482270355	-0.034409326	-0.0604942303	0.1183967265	0.1605995604	0.1530116239	-0.1015645115	-0.1207915489	0.1493809914	-0.0060237232	-0.2141238335	-0.0385522889	-0.0658266115	0.044525859	-0.0871892002	-0.0086373957	-0.1555648303	-0.0228477283	-0.2464436156	0.003002868	0.1128675062	0.1634080222	0.075007652	0.1833190878	-0.1140596327	0.0140331871	0.0483872928	0.1189313457	0.0056305453	-0.0908600818	0.1224595258	0.0484523635	0.1763912362	0.0322171199	-0.1788761782	-0.0415414357	-0.1114966074	-0.0380156461	-0.1730303511	-0.2257840607	0.069017484	0.193258294	0.1324959259	0.1457954855	0.0216545178	0.0903324868	0.1229524526	0.1513880968	0.0121650254	0.1000436191	-0.22115922	0.0022821284	0.0240197599	0.0395348802	0.0075696083	0.0566269947	0.026272979	-0.1217275787	0.1030849281	-0.0526911961	-0.1060305744	-0.0617563721	-0.1159563259	0.0080412687	0.0142017531	-0.1948209463	0.094565837	0.0039831832	-0.1028264903	0.2327408044	0.0541060586	0.0166945289	-0.0411160943	-0.1263996194	-0.0022137775	-0.037400309	0.0559332735	-0.0692229576	-0.0364364426	-0.0448787408	0.155915944	0.1551433414	0.0001253520617296	-2.601212656830001e-05	1.5713139379861446e-08	6.766307286052591e-10	0.0289843370470208	-0.0027843927836813	7.752843173816501e-06	0.0008400917940553	-0.031873126588394	0.0372941891674827	0.0013908565456599	0.0010158961985197	-0.0003929998449894	-0.0003929998433333	1.544488768600577e-07	1.5444887816169246e-07	0.0004589997040063	1.100013313490002e-05	2.10680728277871e-07	1.2100292898552532e-10	9.013412205317937e-08	9.015127671831155e-08	8.124159958297436e-15	8.127252693941581e-15	0.0	0.0	0.0	0.0
915.9028513928012	-2.552119424409625	6.513313556448916	838878.0331894635	993.68470737546	-4.701612738675635	987409.2976718536	22.10516234447701	868.7351701896422	1.3170009686870117	754700.7959244266	1.734491551522527	870.64739721781	798.2187839390076	1.245705	16.536341	0.0643159756685418	0.0385589327336423	0.0128132596	0.0961766435	-0.0348365614	0.147701674	-0.0673442971	-0.0118715516	-0.1850791016	0.0413210123	0.0527415425	-0.0917990303	-0.0547638165	-0.0183733994	-0.1125160808	0.0425759967	0.201534707	-0.0677087902	-0.1260069316	0.0537063605	-0.1198761954	-0.1511827592	-0.0344230284	-0.0753971712	-0.0289582004	0.0273790448	-0.2586285203	-0.010289966	0.187268905	0.1522793456	0.1873062862	0.069188709	-0.001223861	0.0148780636	-0.0782448644	-0.0334443256	0.0130300769	-0.0854237873	-0.0276567076	0.1280919895	0.1464289509	-0.065512876	-0.0726699362	-0.0761042468	0.1221670628	0.2183295617	-0.0335888581	0.0128243742	0.0263579785	0.1341802815	0.0393054273	-0.0146578724	-0.2206113409	0.0167655303	0.1611505922	0.1198907861	-0.0204267887	-0.2463191395	-0.0514020047	0.0179166056	0.0227466547	-0.0540089774	0.1136686832	0.0197122195	0.0882230046	-0.0549336687	0.1726570807	-0.0003433328	-0.0869392214	-0.0096391024	0.1203706985	-0.2139356593	-0.0161250527	0.1423304794	0.0070773336	-0.0179189907	-0.1252161611	-0.1164894086	0.041202248	0.0531380244	-0.0109696515	-0.0668219173	0.1290420896	0.0047618886	0.1554579513	0.1533170814	0.00015859338707	3.324132534040001e-05	2.5151862422334844e-08	1.1049857103863194e-09	5.063493175327949e-05	-0.0289337021152675	0.000837159118095	2.5638963136592714e-09	-0.0224293713625485	0.0094437552258455	8.91845127656842e-05	0.0005030766997191	7.500000656625696e-05	0.0004679998515556	2.1902386105611693e-07	5.625000984938585e-09	0.0004089995234906	-5.000018051570001e-05	1.6728061021553785e-07	2.500018051602587e-09	-1.5373848358709024e-08	-1.055079704118884e-07	2.3635521335658016e-16	1.1131931820435918e-14	0.0	0.0	0.0	0.0
915.0401603252096	-0.8626910675915269	0.7442358781022085	837298.4950079854	994.5784722261652	0.8937648507052245	989186.3374157328	0.7988156083561322	867.5032089134954	-1.2319612761467624	752561.8174752117	1.5177285859251597	870.0016337034614	792.1825027203641	1.254159	16.648554	0.0444890516617691	0.0248943425397182	0.0400541973	-0.168514655	-0.0568941139	-0.009694781	-0.1128436728	0.089902327	0.0966690768	-0.0302847818	0.1550110853	0.0701117381	0.0296299408	0.0224823898	-0.1936537798	-0.1117038722	-0.0186552253	-0.0254197216	-0.052155385	-0.1248015309	0.0425113409	-0.0527659904	0.0526425412	-0.1703061354	-0.097159746	0.0872237415	-0.0609793046	0.0252556914	0.0530147402	0.0968612271	0.1175673792	-0.1997714726	0.0512836962	-0.1130275598	-0.2205236327	0.00506187	-0.0983443634	0.0349638795	-0.1718029468	-0.1143431209	0.0704886256	0.030540756	-0.0929292241	-0.0571132989	0.0361656111	0.0115199239	-0.0443486201	-0.1385981388	-0.028196176	0.1119929242	0.0843043507	-0.11420603	-0.1643068434	-0.0914023705	-0.0349710127	-0.1277156865	-0.0036961427	-0.0040048956	0.0139229877	-0.1888975615	0.0078582844	-0.0213366067	0.0812148467	0.0615894773	0.0138065016	-0.0494678804	-0.1476189075	-0.0944819874	0.1071329275	-0.0263870437	0.1304861118	-0.2101434235	-0.108370732	0.1264414032	-0.0035040181	-0.1671697134	0.0381865286	-0.1185155322	0.008447681	0.0881855865	-0.017502135	-0.0424399396	0.0594142322	0.0549307733	0.1547718027	0.1505910958	9.479627487962716e-05	-6.379711219037284e-05	8.986333731053832e-09	4.070071523831019e-09	0.0197416918897346	0.0196910569579813	0.0003877377241224	0.0003897343986692	-0.022291016690886	0.0001383546716625	1.9142015170838232e-08	0.0004968894251133	-0.0001259660616304	-0.0002009660681966	4.0387360566423384e-08	1.5867448682673734e-08	0.0003250129652072	-8.398655828340001e-05	1.056334275527766e-07	7.053741972290947e-09	-0.000206979605767	-0.0002069642319186	4.284055720346274e-08	4.283419329367314e-08	0.0	0.0	0.0	0.0
914.4088995626778	-0.6312607625318378	0.3984901503122773	836143.6355994274	991.4319882947344	-3.1464839314307937	982937.3874140504	9.900361130752184	867.8370356602823	0.3338267467868263	753141.120463626	0.1114402968702758	869.3739792313319	780.0025985298288	1.204901	15.99467	0.0584311296423042	0.0327614603454391	0.1147715927	0.0816858303	-0.1262508137	0.1616728953	0.0153350102	-0.0344945216	-0.2140839373	-0.0458833984	0.1025414898	0.0027837786	-0.0690563567	-0.0194645646	-0.1164352528	-0.1016794845	0.2750630614	0.0865892347	-0.0737374616	-0.0539693693	-0.0013541881	0.088990639	-0.0465217247	-0.1795175391	-0.0541156291	-0.0582514799	-0.1054589013	-0.0002826424	0.0334918551	-0.0884428626	0.2207234341	0.0271524196	-0.1988602014	-0.099395657	0.0901814266	0.1573955366	-0.1829082109	-0.0976945723	-0.0070630519	0.0712814224	0.236463517	-0.1422928786	-0.1199071769	-0.1666721406	0.0671528095	-0.0348351144	0.039568748	-0.1301240289	-0.0593774308	0.162581739	0.1478558032	-0.1388151699	-0.0838568404	0.0643748161	0.1238062616	-0.1088538192	-0.0166794636	-0.0559476186	-0.0483431708	-0.0050357425	0.0374273813	0.0023122353	0.0856099526	0.078242769	0.1274056855	-0.1248090969	0.097307372	0.1073038045	0.1851112708	0.0168227255	0.0156754922	-0.2252602055	-0.009276297	0.0035527317	0.0341406917	-0.0961559838	0.0289582437	0.0723189869	0.0653475367	0.1407200611	-0.1203537891	0.0116580439	-0.1209360501	0.0293093011	0.1538585052	0.1469813818	0.00010578642447	1.0990149590372832e-05	1.1190767602147013e-08	1.2078338801877213e-10	0.0223481148939725	0.0026064230042378	6.793440877020511e-06	0.0004994382393141	0.0018197400328858	0.0241107567237718	0.0005813285897929	3.3114537872872125e-06	-0.0003940000951234	-0.000268034033493	7.184224311052668e-08	1.552360749572483e-07	0.000166000132052	-0.0001590128331551	2.755604384128144e-08	2.528508110804347e-08	3.2722878882745447e-08	0.0002070123286458	1.070786802374828e-15	4.285410421139096e-08	0.0	0.0	0.0	0.0
916.9142023261012	2.5053027634234013	6.276541936416932	840731.6544273105	991.3232475103334	-0.1087407844009931	982721.7810544338	0.0118245581921432	868.3176056105091	0.4805699502268226	753975.4642131676	0.2309474770610107	870.3317941246191	788.8920805101952	1.336293	17.738861	0.0448365101854051	0.022809616105902	0.0354016889	-0.2106123479	-0.1396183245	0.078249125	-0.1018195224	-0.1143642622	0.1947427422	-0.0843689734	0.0478179719	-0.1754047579	0.0062992803	-0.1448111251	-0.0749486268	-0.2123532024	-0.1499057654	0.0815024177	-0.0791047152	0.0499010923	-0.0730160396	-0.0139032603	-0.1445389219	0.0807248198	0.0049751742	-0.0790009111	0.0756931427	-0.2232997243	-0.0487585966	-0.109632398	0.1207141937	-0.0825268668	-0.1062977718	-0.061735112	-0.0360063929	0.0360602717	0.0381087423	0.0325098012	-0.0313701892	-0.2372893239	-0.1114782555	-0.1187017687	-0.1375451871	-0.1287014851	0.0185754987	0.0776371789	-0.0051316069	-0.0103119025	-0.1487066411	-0.0114469228	-0.0745322604	-0.0197947137	0.1579024578	-0.0047886543	0.086425382	-0.0943288371	-0.1780161881	-0.0511466907	0.0218318312	0.0295271227	0.0517182191	-0.0856147645	0.0641665351	-0.0006840423	-0.0177548002	0.0253307344	-0.1286342937	0.0258808212	0.0701562224	-0.1405773892	0.2702225764	-0.0951098943	-0.131795761	-0.0149428958	0.0763338684	0.1539399975	0.0038776253	0.0246137327	-0.0346365275	0.0760385146	0.1314259702	0.025880491	0.0465369741	-0.1331835272	0.152719399	0.1425091225	0.0001631580703929	5.737164592290001e-05	2.6620555934334517e-08	3.291505755902609e-09	0.0336932520952046	0.0113451372012321	0.0001287121381147	0.001135235236751	-0.0120603833832717	-0.0138801234161575	0.0001926578260477	0.0001454528473514	-0.0005419996198257	-0.0001479995247023	2.1903859312106713e-08	2.937635878912034e-07	0.0004090000661998	0.0002429999341478	1.672810541514408e-07	5.9048967995835144e-08	1.108224706349438e-07	7.809959175219836e-08	1.2281619997632981e-14	6.099546231860048e-15	0.0	0.0	0.0	0.0
918.9010348912956	1.9868325651943903	3.947503642116922	844379.111924294	990.679697968239	-0.6435495420944335	981446.2639664412	0.414156013129955	870.4836649445565	2.166059334047418	757741.810935307	4.691813038613944	871.9569791801738	798.5700542934982	1.455033	19.315102	0.0699421507069064	0.0411106745540611	0.018503886	0.1167207212	-0.0603503613	-0.0405994398	0.0683583131	-0.0558413067	-0.0734604569	0.2656361673	0.1924473423	-0.0918216771	0.0582827978	-0.1384681329	0.070221665	0.1058196512	0.1239120567	0.0198344116	-0.0986028461	0.0712131633	0.1139157365	0.1445947427	-0.2520518509	-0.10959702	0.2718528709	0.0495642238	0.2317924739	-0.0186186739	-0.0942359484	0.0946191857	-0.1213661603	-0.0062573349	0.0021336211	0.141632879	0.0043985019	-0.0681652924	-0.145153127	-0.0006808029	0.1196149019	0.1677467485	0.0322415216	0.1930695373	-0.1667685662	-0.1138388573	-0.0566107863	0.0166274283	0.3083843215	-0.016301854	0.0224176473	-0.080010043	-0.1305867232	0.2236157177	0.0026437493	0.0918867066	-0.0438600366	-0.0548127708	0.067819985	0.049922283	-0.1881039649	0.1907964326	0.0675737314	-0.0025537061	0.0235719584	0.0048289279	0.0595191694	-0.1174237607	0.023217869	0.0400227891	-0.0862305554	-0.1596447825	-0.2405407252	-0.148999685	-0.2195072188	0.0120190578	-0.1045121534	0.0146050026	0.0213734012	0.0385114713	-0.0112970099	-0.115946893	0.0668757845	-0.0453558069	-0.3003929081	0.2061701875	0.1513561561	0.1372005631	0.0001912359037845	2.80778333916e-05	3.6571170896274544e-08	7.88364727966448e-10	0.0001206538100433	-0.0335725982851613	0.0011271193556168	1.4557341877964721e-08	-0.0264953702888135	-0.0144349869055418	0.0002083688469631	0.0007020046467413	-0.0003409510665846	0.0002010485532411	4.042052076033943e-08	1.1624762980517636e-07	0.0004090401987297	4.0132529900011045e-08	1.673138841768325e-07	1.6106199561752802e-15	-0.0002369302454146	-0.0002370410678852	5.6135941192222585e-08	5.618846786417255e-08	0.0	0.0	0.0	0.0
920.85266863323	1.9516337419344156	3.808874262656929	847969.6373289413	993.3490998024164	2.6694018341773926	986742.434078271	7.125706152309628	872.2552650107107	1.7716000661541784	760829.2473389051	3.138566794397489	873.8017261046097	808.1035276852112	1.459283	19.371513	0.0902770160612209	0.0591433951910205	-0.0829046114	0.11310855	0.085883066	-0.0632026028	-0.2746979527	-0.1999355778	0.0251574959	-0.185372885	-0.061352215	0.3162884664	0.0035384688	-0.0444354456	0.0625713384	0.0521644802	0.1309721101	-0.2913301779	0.247877057	0.0578256918	-0.0726767771	0.1997358012	-0.0039219839	0.1081559495	-0.1277009293	0.1042902343	-0.2178064461	-0.045469268	0.0600149723	-0.010240399	-0.1057251	0.0099125709	0.0545506813	-0.0576654456	-0.0567875347	-0.0519029583	0.0098704118	0.0566720248	0.0321879597	-0.0561937853	0.1930656826	-0.051226845	0.3994938848	0.1217386535	0.1472076181	-0.0455467462	0.1074477326	-0.08329413	-0.0747481786	0.0834378452	0.0197695791	0.0946575433	-0.0054782545	0.1606570561	0.2435797322	0.1381195105	0.026271596	0.1199383325	0.1089767494	-0.007697028	0.0913897826	-0.1517692089	0.0554019322	-0.1583132887	0.1122225706	0.0095758637	0.016864799	-0.0806277274	0.1750796314	0.0472691139	-0.0447929112	-0.1436686135	0.1591522786	-0.3165741256	-0.0800504098	0.1046172979	0.108970733	-0.0705224186	0.0179592576	-0.0268892737	0.1096501411	0.0352183672	0.0140108858	0.0542439672	0.1497707771	0.1310868562	0.0046721907198445	0.00448095481606	2.1829366122601065e-05	2.0078956063571305e-05	0.0554751784797957	0.0553545246697524	0.0030641234014142	0.0030774954273651	-0.0350304191814103	-0.0085350488925967	7.284705959901778e-05	0.0012271302680253	-0.0005419996198257	-0.0002010485532411	4.042052076033943e-08	2.937635878912034e-07	0.0004090000661998	-4.0132529900011045e-08	1.672810541514408e-07	1.6106199561752802e-15	1.108224706349438e-07	0.0002370410678852	1.2281619997632981e-14	5.618846786417255e-08	0.0	0.0	0.0	0.0
919.8833629767554	-0.969305656474603	0.939553455673661	846185.4014814252	999.7095239328784	6.360424130461979	999419.1322421024	40.45499511936302	871.5396683625252	-0.7155966481855103	759581.3935294603	0.512078562894337	873.7537518513153	808.9749754548483	1.343684	17.836977	0.0574838889150027	0.0305147524255935	-0.0738566675	-0.0172954409	0.0108225179	-0.0020883178	-0.1138116147	0.1279824358	0.0727265344	0.0316077685	-0.3226472731	-0.1129376963	0.2385563679	0.0123300519	0.0124841094	0.2315542915	-0.1452477934	0.0741073713	-0.1228995853	0.1902215592	-0.0747441334	0.1230936963	-0.0476759883	0.2334384269	-0.0128993001	0.0370713378	-0.0551034263	-0.077232789	0.2250180959	-0.1316783731	0.0716202231	-0.0570606096	0.0128468419	-0.0484198282	-0.0386063388	0.0360676467	0.0470347424	0.1119647813	-0.0330443823	0.1592300523	-0.3175052998	-0.1080831892	-0.0076349301	0.1903172513	0.1368472885	0.0431273811	0.1394387949	0.0876551436	-0.0853103855	0.114848439	-0.0765389004	0.0952108107	0.1332150957	-0.0135965844	0.1190144518	-0.0688141208	0.000692244	-0.0809995215	0.1532236259	-0.1770416822	0.0788757458	-0.0514770224	-0.0275630237	-0.1946303407	-0.0880666861	-0.0438336607	0.0158194431	-0.1174174057	0.0082509378	-0.1060556278	0.0723980031	0.2358958784	-0.1424859214	0.024297894	-0.030067798	0.2087490259	-0.1547122073	0.1264497368	0.1724668155	-0.1948030497	0.038948727	0.0181370386	0.0310540009	-0.1339286606	0.1479655889	0.1242038795	8.936821477334433e-05	-0.0045828225050711	7.9866778117746e-09	2.100226211298666e-05	0.0356615279997782	-0.0198136504800175	0.0003925807453442	0.0012717445792789	-0.0417634118574739	-0.0067329926760636	4.533319037592609e-05	0.0017441825699769	-0.0001750001322362	0.0003669994875895	1.3468862389095558e-07	3.0625046282687485e-08	0.000249000147404	-0.0001599999187958	6.200107340721375e-08	2.5599974014662596e-08	2.1763778924334922e-08	-8.905869171060889e-08	4.736620730673249e-16	7.931450569205275e-15	0.0	0.0	0.0	0.0
917.579044233707	-2.304318743048384	5.309884869564084	841951.3024168432	1002.3715505378192	2.66202660494082	1004748.7253275918	7.086385645412749	869.7347452668221	-1.8049230957030888	756438.5271243439	3.257747381402421	872.8620900514214	813.9230993342973	1.30089	17.2689	0.0765661192742221	0.039640802054608	-0.0251301158	0.0968004376	-0.0058404675	0.1242625209	-0.1628723996	0.1291516356	-0.0614790886	0.1312504581	0.0234639113	-0.0110248026	-0.0306494516	0.0150889673	-0.0684136154	0.0224411674	0.167409931	-0.1022010632	0.0812588216	-0.0469987164	0.1129839942	-0.0793307624	-0.1194673912	0.3242222966	0.0316694702	-0.1021096234	0.1015503532	-0.0316781801	0.1373223536	0.0231006988	0.08634113	-0.0924533626	0.1089466072	-0.0119663416	0.1114055895	0.0118614782	0.0247269019	-0.0417950852	-0.0642451052	0.1096755048	0.1676456605	0.1784072138	-0.0414352524	0.0712079903	-0.0313245973	0.0529148587	-0.0663839244	0.2789952103	-0.1402621768	0.0048319773	-0.1728658034	-0.0133264668	0.1476314087	-0.0668758844	0.0454390719	0.0174588706	0.0971476087	-0.1303159032	0.1329276091	-0.1712985067	0.089143726	-0.004183095	0.0506965928	-0.214259083	0.0043052894	0.1182553153	0.0699315647	0.1204756136	-0.0688112876	-0.0158224325	-0.2027380174	-0.0401809563	-0.0164697686	0.0803994821	-0.1537722248	-0.0435980087	-0.1261279625	0.1439010651	-0.0619348552	-0.0913660159	-0.0655989533	-0.2112402719	0.1097340304	-0.1350315336	0.1459432408	0.1165920251	0.0001609728620479	7.160464727455566e-05	2.5912262315892244e-08	5.127225511313532e-09	0.0209690282264034	-0.0146924997733748	0.0002158695495906	0.0004397001447597	-0.0166165366313038	0.0251468752261701	0.0006323653336405	0.0002761092896194	0.0003979997483689	0.000572999880605	3.283288631734588e-07	1.5840379970170772e-07	0.0004089998973837	0.0001599997499797	1.6728091605987714e-07	2.5599919993566512e-08	-8.13981843303716e-08	-1.0316196325470653e-07	6.625664412281153e-15	1.0642390662565418e-14	0.0	0.0	0.0	0.0
