global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
849.8486255409016	n/a	n/a	722242.6863337596	899.3408943377043	n/a	808814.0442281418	n/a	822.2318926599925	n/a	676065.2853072333	n/a	825.387485346881	681.1691115505724	n/a	n/a	n/a	n/a	-0.0947067474	0.1706312781	0.0628064901	-0.1392389143	0.0929907846	-0.2440716403	0.1010269876	-0.1697034406	-0.0777005465	0.1846206444	-0.2943532971	0.2453256029	-0.2321497921	0.3877238608	-0.0144660556	0.0809043493	-0.1304749344	0.0186442686	-0.1239683012	0.1254042052	-0.0281477059	0.0516138568	-0.0509180807	0.1303273243	-0.0921349086	0.0820417397	-0.0142434208	0.1243747285	-0.1442884256	0.0202882448	-0.0747915733	0.2006630003	0.0400356794	-0.1381353293	-0.015310648	-0.0129461466	-0.1037547949	0.0528509875	-0.0087196987	0.0279218909	-0.2780577924	0.1968971523	-0.0505867437	0.0334604153	0.0142460037	-0.0376552356	0.0067618389	-0.2323056404	0.1057906169	-0.1008729527	0.1463652932	-0.0328617992	0.1520870549	-0.0451219345	0.1016800975	-0.0903607892	-0.1084907186	0.0135134347	-0.1953789189	0.0483420094	-0.0137955921	0.1569611828	-0.1489552292	0.0054626043	-0.0362989832	0.0434770448	-0.1505553104	0.0917145124	-0.0553595467	0.1251942845	-0.013259964	0.0680485516	-0.0856505687	0.14178329	-0.0845051539	0.1063139138	-0.1255272682	0.1126632627	-0.0101750676	0.1561451084	0.1560591586	0.0673493599153403	n/a	0.004535936281006	n/a	0.0110635559349674	n/a	n/a	0.0001224022699261	-0.1888374533041315	n/a	n/a	0.03565958377039	-0.000278030460546	n/a	7.730093699142087e-08	n/a	-0.003006142532133	n/a	9.036892923499004e-06	n/a	0.0009780846458742	n/a	9.566495744948592e-07	n/a	0.0	0.0	0.0	0.0
848.0414779589264	-1.8071475819751868	3.2657823830387644	719174.3483387603	889.1011241511295	-10.239770186574788	790500.8089668022	104.85289347386586	822.2108506985053	-0.0210419614871852	676030.6830063597	0.0004427641432281	824.3795158408175	682.9266301744366	1.266528	19.259726	0.094570804184138	0.0656888631458844	-0.0331971612	0.1855745091	0.0561807641	-0.1287430733	0.0988732388	0.0945441373	-0.0066387356	-0.0015330759	0.0444320976	0.0602636195	-0.118271662	-0.1364103877	-0.2188223593	0.0083604849	-0.0423812504	0.0885372092	-0.1154594885	-0.0560948274	0.1183380682	0.0316469309	-0.0041269996	0.1766202586	-0.0175514566	-0.0391407151	-0.066154743	0.1387956631	-0.0799993813	0.0201467136	0.0602485837	0.0698362258	0.1236571751	0.103712812	0.1592694608	0.1537735313	0.113186866	-0.0322409742	-0.0822900097	0.0756497412	0.0201454324	-0.0591476204	-0.0163268425	0.1996523744	0.1276541127	-0.0532297961	-0.0034266299	0.023017296	0.0918639598	-0.0452091828	0.0253127019	-0.0368485696	-0.0913347918	0.1298392595	-0.0530736333	-0.0141256502	0.0331060607	-0.1143345264	0.1361598849	0.0291885438	-0.1194898678	0.0267781962	-0.083596729	0.0498544232	-0.1455690501	0.0445926701	0.0246562863	-0.0145562845	-0.1596382108	0.0598626289	0.0326765743	0.178076741	-0.0069534322	0.01491082	-0.0286861669	-0.0652915127	0.0554873344	0.029715223	-0.205753121	0.0238622058	-0.0112696226	0.155915944	0.1551433414	0.0679038127093178	0.0005544527939775	0.0046109277804621	3.074179007494624e-07	0.0118814377371592	0.0008178818021918	6.689306423565071e-07	0.0001411685627019	-0.1289506688107877	0.0598867844933437	0.0035864269569522	0.0166282749867494	-0.0004210867998479	-0.0001430563393018	1.7731409300614537e-07	2.0465116214460327e-08	-0.0028111403350321	0.0001950021971008	7.902509983244387e-06	3.8025856874178235e-08	0.0006499094803845	-0.0003281751654896	4.2238233269365083e-07	1.0769893924419197e-07	0.0	0.0	0.0	0.0
846.8731969223214	-1.1682810366049807	1.3648805804908084	717194.211665433	890.4155156185752	1.3143914674457164	792839.7904542931	1.727624929694104	821.7665225274549	-0.4443281710504152	675300.217546866	0.197427523589007	823.7205728035302	671.729544765978	1.215866	18.489326	0.0120487512374235	0.0065927830432732	-0.1353099719	0.0498876475	0.0664779769	-0.1186724544	-0.0584533342	-0.0712774547	0.0492300385	-0.0008978983	0.1071999853	-0.050195297	0.0061391002	-0.0321993918	-0.0832541877	0.0275473331	0.0487322133	-0.0154003075	-0.1401972697	0.0675966039	0.2172982087	0.0496696166	0.1198571636	0.1162154808	0.1727089527	-0.0328877687	-0.0038128633	0.233620657	0.0243201132	-0.0548552331	0.0991142328	0.1504196166	-0.023989114	-0.0421362018	-0.0378902886	-0.0865859602	0.0149496055	-0.0501083121	-0.0089046765	0.0735335511	0.0814208533	0.0409853856	0.0937883824	0.1490962907	0.0813726838	-0.1687709301	-0.0730665436	-0.0073438905	0.1083845738	-0.2162306932	-0.0140071906	-0.1162098978	-0.1717202214	0.1200768165	-0.1602037589	-0.1200500886	-0.0548253518	-0.0954647267	0.0790422728	0.0065336441	-0.0974583793	0.0073336774	0.0442919616	0.0255704663	-0.1376172003	0.160390935	-0.0264461987	-0.0632986358	-0.085442506	-0.0123094269	0.0209083955	0.0891761432	0.0829511669	-0.1677516463	-0.1174863558	0.0183637364	-0.057574484	0.0417878453	-0.1546549397	0.1163239965	0.0383015421	0.1554579513	0.1533170814	0.0680682881401395	0.0001644754308216	0.004633291850329	2.7052167343982184e-08	0.0118783913733011	-3.0463638580995045e-06	9.280332755934896e-12	0.0001410961816173	-0.1309731443209614	-0.0020224755101737	4.0904071892523866e-06	0.0171539645333193	-0.0003649685553516	5.611824449629996e-05	1.3320204639543393e-07	3.149257365346501e-09	-0.0028871318166854	-7.599148165330022e-05	8.335530126917139e-06	5.774705283863864e-09	0.0007149748328863	6.50653525018e-05	5.111890116607927e-07	4.233500096183491e-09	0.0	0.0	0.0	0.0
846.0339348516263	-0.8392620706950993	0.7043608233074258	715773.4189205259	886.8561036360891	-3.5594119824861536	786513.7485565855	12.669413661066011	821.8583420622134	0.0918195347585424	675451.1344172502	0.0084308269632751	822.8506517712016	680.3304412894323	1.193788	18.153601	0.069122680082089	0.0424984957506095	-0.0917488577	0.1550534307	0.0832731737	0.0438374847	-0.0093727238	-0.0094640658	0.0449213142	-0.0857903388	0.0955928236	-0.0843094396	0.0044744561	-0.0100773202	-0.0259352084	0.0707750827	-0.0544151807	0.066089832	-0.0576374715	0.0221084114	0.0318041196	0.147491263	0.0620975456	-0.0637507525	0.1081578674	-0.0263291479	-0.0008535781	-0.0249851135	-0.0754718261	0.083309009	-0.0225469967	0.1123756648	0.100937969	-0.0763405306	0.029979952	-0.0360347029	-0.0018624887	0.0775639794	-0.1056426457	0.0522928442	0.042721592	0.013021291	-0.014710029	0.0388487719	-0.113896721	-0.1303195436	-0.1038719037	0.0029533865	-0.0684159463	-0.1084342258	0.0593512189	-0.0011571065	-0.0232750038	0.1218775171	-0.0547695929	0.0661491166	0.1517412727	-0.0982444219	0.0341301535	0.1363184264	-0.0904551251	0.0003926643	0.118896883	0.0133063696	-0.1470632628	-0.0258873398	0.0675722965	0.1031484288	-0.1088137024	0.1191081778	0.0282241194	0.206030131	0.0131114943	-0.1143338262	-0.035117052	-0.011725304	-0.0114650113	-0.090500236	-0.1124234224	0.17230332	0.166700721	0.1547718027	0.1505910958	0.0684782635214702	0.0004099753813306	0.0046892725749159	1.6807981329724969e-07	-0.0216156394785969	-0.033494030851898	0.0011218501027078	0.0004672358700686	-0.1576101249871868	-0.0266369806662253	0.0007095287390128	0.0248409514984766	-0.0004110140521185	-4.6045496766900006e-05	1.6893255103886905e-07	2.1201877725105987e-09	-0.0029636382850486	-7.650646836319984e-05	8.783151884605806e-06	5.853239701409298e-09	0.0006658929343637	-4.9081898522600046e-05	4.434134000354989e-07	2.4090327625828092e-09	0.0	0.0	0.0	0.0
843.3994196988405	-2.634515152785866	6.940670090258336	711322.5811483408	885.4715401900442	-1.384563446044922	784059.848486529	1.9170159361237893	821.7828802234399	-0.075461838773549	675327.1022283325	0.0056944891110851	823.3043408928759	667.2771107514426	1.278041	19.434801	0.1067516714856059	0.0548570899883342	0.042248098	0.0586858175	-0.0584374207	0.2420140403	0.0495715351	-0.0445064156	0.0987667832	-0.1084815772	0.0118237313	-0.0212301215	0.0010119311	-0.0238128288	-0.0038907891	-0.1426701481	-0.0887989674	0.0515803073	0.0224961044	-0.02626042	-0.0377214718	0.1433870779	0.1392803412	-0.0967710681	-0.0774751334	-0.0348299605	-0.122123992	-0.2111996739	-0.1378422194	0.0275311355	0.1171981151	-0.1021976332	-0.0411975595	-0.17085057	0.1321680484	0.0481615944	-0.1159101309	-0.009178516	-0.1041878991	-0.0155690634	-0.0161370923	-0.0266952263	0.0093085133	-0.0605996059	-0.1126573194	-0.0669444676	0.0268575819	-0.0712666357	-0.2410777819	0.1300014838	-0.0049186222	0.150389292	-0.1464618663	0.1119246406	-0.0093837561	0.1947148613	-0.1568179009	-0.1029679237	-0.0829638133	0.0860371591	0.1242463543	0.0541796263	0.061282019	-0.1169150023	-0.1134530849	-0.1405712459	0.0652229537	0.0461573058	0.0042520338	0.0619774094	0.1753560641	-0.1424393119	0.0071455961	-0.0441248409	0.0638740416	0.1482219535	-0.089379545	-0.0063426482	0.1298048988	-0.0197528215	0.250246388	0.1538585052	0.1469813818	0.0906221652499539	0.0221439017284836	0.0082123768345899	0.0004903523837607	-0.0217688510834079	-0.000153211604811	2.3473795848762105e-08	0.0004738828774915	-0.1200360598046756	0.0375740651825111	0.0014118103743395	0.0144086556534316	-0.0007710260022486	-0.0003600119501301	5.944810961434582e-07	1.2960860423647762e-07	-0.003175120033263	-0.0002114817482144	1.0081387225628036e-05	4.4724529827818915e-08	0.0002997767733122	-0.0003661161610515	8.986611381747416e-08	1.3404104338308788e-07	0.0	0.0	0.0	0.0
844.2567333236328	0.8573136247923685	0.73498665125463	712769.4317622917	884.2270823026959	-1.2444578873482897	781857.5330775385	1.5486754333833683	822.3894934283045	0.6066132048646296	676324.4789012633	0.367979580316137	823.4254984284179	650.7206735397575	1.109995	16.879385	0.0535516070362543	0.021142504290293	0.0734573587	0.018537497	-0.1787210949	0.0232829673	0.089976012	-0.0153502955	0.0593673175	-0.1086777268	-0.0874860785	-0.0397690557	-0.0072337813	0.0229216112	0.0162918613	-0.1610010775	-0.0995326705	0.0685213361	0.0531034158	-0.0736260882	-0.0781170735	0.0957228319	0.0064669697	-0.0505033579	-0.1622657742	0.0892239225	0.0240176698	-0.1015141479	-0.0026512067	-0.0004014733	0.3146977515	0.0032491792	-0.0145222299	-0.0380317008	-0.2477587556	0.1181148391	-0.0020791403	-0.1529823965	-0.1047748751	-0.0420986602	-0.0283623206	-0.0635625839	-0.0487285048	0.0122702106	-0.093974357	0.0186616778	0.1107744734	-0.0242017571	-0.208873387	0.1717026178	-0.0341570635	0.0741241455	-0.0662561722	-0.068876396	-0.1494820881	0.2032393681	-0.10865146	-0.0913610776	-0.0404192751	0.0100134848	0.0441750526	0.0672268317	-0.1027540354	-0.0795398737	-0.0653995404	-0.1352430613	0.0727967019	0.172576722	0.0967896847	-0.1535104739	0.0821200036	-0.1958590734	0.2046809688	0.2353777679	-0.084234154	-0.044033784	0.1580358339	-0.101848896	0.1404784833	0.0087973593	0.0322633028	0.152719399	0.1425091225	0.0849479854429517	-0.0056741798070021	0.0072161602308159	3.2196316482191394e-05	-0.0328776853543928	-0.0111088342709848	0.0001234061988602	0.0010809421942624	-0.1099495200710833	0.0100865397335923	0.0001017382837973	0.0120888969638615	-0.0005976297529979	0.0001733962492507	3.571613216683309e-07	3.0066259254210905e-08	-0.0030811785279367	9.394150532630006e-05	9.493661121018167e-06	8.825006422971264e-09	0.0005660800832287	0.0002663033099165	3.20446660628212e-07	7.091745287248348e-08	0.0	0.0	0.0	0.0
845.5257831036538	1.269049780020964	1.6104873441712575	714913.849893047	885.1950978329307	0.9680155302348794	783570.3612274518	0.9370540667759149	822.9430696407478	0.5535762124433177	677235.2958697367	0.3064466229830891	824.3142424864143	662.8646587693547	1.031928	15.692229	0.0658889805817243	0.0281808213473878	0.0873165661	0.0868309556	-0.1246217464	-0.0416110866	0.19376516	0.0805502713	0.1506777014	-0.0726969383	-0.1386864387	0.0095219516	-0.0998090928	-0.0260958483	-0.1221978338	-0.0945127236	-0.1227202523	0.1389584497	0.0605323225	-0.0917083197	-0.0555922942	0.0084397006	-0.0856171761	0.1017010469	-0.1631880862	0.1412670764	0.0419228961	0.0269969982	-0.0654489406	-0.043406837	0.0395535309	0.0662589899	-0.1225290863	0.0070669463	0.0898711362	0.0905301016	0.0491739303	-0.0119124765	-0.1216856648	-0.0465574899	-0.0641314714	-0.1158410675	-0.1225824819	0.1407519959	-0.0011280286	0.1597864947	0.1612062988	-0.0390563769	-0.0434384183	0.1043861229	-0.0940989453	0.0013981462	0.0063751722	-0.0102561134	-0.1289066009	-0.0347462599	0.0121440075	-0.0983954575	-7.95864e-05	0.0071609129	-0.059259875	0.0953570486	-0.1401707133	-0.0716114414	-0.0381125424	-0.2040826593	-0.0028037555	0.2378778619	-0.068599444	-0.0295949567	0.0122035348	-0.0110018966	-0.0415900273	0.2138237291	0.0141822428	-0.0629458784	0.067880521	-0.0553182385	0.1976894702	-0.0187803064	-0.0616811495	0.1513561561	0.1372005631	0.0686291616472232	-0.0163188237957285	0.0047099618284006	0.000266304010076	-0.0217172342196789	0.0111604511347138	0.0001245556695303	0.0004716382621523	-0.1116749580604903	-0.0017254379894069	2.977136255288861e-06	0.0124712962578122	-0.0009239017766434	-0.0003262720236455	8.535944928848309e-07	1.0645343341372973e-07	-0.002874858933425	0.0002063195945116	8.26481388709353e-06	4.256777507947222e-08	0.000767173818309	0.0002010937350802	5.885556674988106e-07	4.0438690288545866e-08	0.0	0.0	0.0	0.0
844.6379757472184	-0.8878073564353599	0.7882019021407421	713413.3100743587	887.102653222335	1.9075553894042516	786951.1173541064	3.638767563645205	822.4984739840388	-0.4445956567089979	676503.7397060726	0.1976652979645051	823.6557417930829	657.923787627491	1.124961	17.106966	0.0567870469075102	0.033531346550383	0.1211465505	0.0032685628	-0.0597270306	0.0804391187	-0.0018679113	0.0685254044	0.2267011321	-0.0372724084	-0.103296601	0.126733114	0.0530334297	-0.1125254198	-0.1198183677	-0.0598407558	-0.0431432404	0.045739867	0.0749124683	0.0388666494	0.1279057345	-0.1330952543	-0.0813041272	-0.0152158249	-0.1897447692	-0.054244671	-0.0294287884	0.1446521565	0.0715692297	-0.2502468001	-0.2066800802	0.0003087489	-0.0050486765	-0.1029031301	-0.0788684467	0.131644222	-0.0130701458	-0.0523633376	-0.033027245	-0.0567200621	-0.1051881511	0.0639973916	0.0550150854	0.0400892963	0.0504679773	0.1061775263	0.2476317274	0.1029433445	0.1225598842	0.0190105135	-0.0830585421	-0.123146204	0.0093621887	0.0536638333	0.0802891336	-0.2269926797	0.0311262147	-0.1317464665	0.0131971561	0.059442879	0.0524088857	-0.0347093556	-0.189080441	-0.232938384	0.0277312463	-0.1674116062	-0.2237212591	0.0297668038	-0.0458555864	0.0675406026	-0.0602176817	0.0116325303	0.093790121	-0.0501371162	-0.0924541287	0.0576121889	0.0534678337	-0.0482897275	0.108166178	-0.1199894141	-0.0997384287	0.1497707771	0.1310868562	0.0686001539289975	-2.9007718225698698e-05	0.0047059811190821	8.414477166615323e-10	-0.0411553342508739	-0.019438100031195	0.0003778397328227	0.0016937615373011	-0.1115908697234857	8.408833700460083e-05	7.070848420199322e-09	0.0124525222056439	-0.0013617821964149	-0.0004378804197715	1.8544507504725888e-06	1.9173926201926507e-07	-0.0031780305716908	-0.0003031716382657	1.0099878314601351e-05	9.191304224876888e-08	0.0007708387766934	3.664958384399955e-06	5.941924196541773e-07	1.3431919959383528e-11	0.0	0.0	0.0	0.0
844.6709619092611	0.0329861620426754	0.0010880868863056	713469.0338927164	882.3271726106343	-4.775480611700687	778501.239527076	22.80521507272916	821.6749803006292	-0.8234936834096516	675149.7732520393	0.6781418466155954	822.6553796784647	644.2960900850017	1.070404	16.27733	0.0815911968020903	0.042098043229159	0.1396263971	-0.1108850499	-0.0294813996	-0.097991685	-0.1889028345	0.0726283791	0.1717875553	0.1341541046	-0.0601674181	-0.0515900877	0.0892800809	-0.1016120341	-0.0923441836	0.0162237619	-0.0275215296	-0.1009666483	0.0833376594	0.0457907991	0.1442856526	-0.121942355	0.0913564234	0.0147506638	-0.0292234025	0.0386781588	0.1645873507	-0.0455940725	0.005775957	-0.090479955	-0.0238894277	0.0008722832	-0.0631365595	-0.1238096273	0.1514133272	0.0087077437	5.44683e-05	-0.0525202944	0.0697069482	-0.1294256341	-0.0208697466	0.0270055676	0.1391024229	-0.0527248735	0.0079942617	0.0825206469	0.0498285324	-0.143787148	0.1210538596	0.0456185913	0.01063603	0.0248389705	-0.1256635779	0.2621130133	-0.0870732681	-0.1324464714	0.1362382529	-0.11793702	0.0076414836	0.0353401476	0.0877717797	-0.0659875047	-0.1657195483	-0.1765730059	-0.0100087202	0.0579283852	-0.2252577438	-0.0633994729	-0.1111545227	-0.1256782646	-0.0190861204	0.0767975303	-0.0302461114	-0.0445783191	0.0140163302	0.0847865792	0.1477016416	-0.0091192542	-0.022294419	-0.1938348888	0.0148047743	0.1479655889	0.1242038795	0.0653700790966809	-0.0032300748323166	0.0042732472411063	1.0433383422365137e-05	-0.0066663854646122	0.0344889487862617	0.0011894875883813	4.4440695162792817e-05	-0.1191266137713427	-0.007535744047857	5.678743835481231e-05	0.0141911501086266	-0.0017041331431142	-0.0003423509466993	2.9040697694602826e-06	1.17204170705907e-07	-0.0029518021653083	0.0002262284063824	8.713136023118768e-06	5.117929185436553e-08	0.0009289880063247	0.0001581492296313	8.630187158951409e-07	2.5011178832973688e-08	0.0	0.0	0.0	0.0
850.7983322440172	6.127370334756051	37.54466721924848	723857.802149201	882.5519907449421	0.2248181343078386	778898.0163678605	0.0505431935136573	824.2377620400069	2.562781739377783	679367.888372719	6.567850243688216	825.8003497612899	664.4970634693533	1.401043	21.305267	0.0897755864712153	0.0465236882881457	-0.0579565304	0.0475191089	0.0592499759	-0.265937521	-0.1909329562	0.0114531401	0.0302726992	0.1410059043	0.0727804166	-0.1514489601	-0.1688514214	-0.0717466938	0.0251751002	0.1546526909	0.0521585675	0.1195734668	0.0436983029	-0.1781264401	-0.0226234015	0.0281060576	0.0334842409	-0.1081119328	0.101356156	-0.1385042892	-0.0026626175	0.0662417012	0.0917828393	0.191158371	-0.0280840155	-0.0323853169	-0.1617361629	0.0606820808	-0.0355822172	-0.0390303739	-0.0753563577	-0.0819621937	0.0107149577	0.0804763122	-0.0604158653	-0.2190235222	0.0988635749	-0.076261069	-0.2051073644	-0.0400565497	-0.0414324563	-0.0506303754	0.1046881701	-0.0336109801	0.172677966	-0.0703421478	0.022644786	-0.1482985102	0.0254071764	0.0525398677	-0.1209271312	-0.1230937633	0.1468757897	0.0665441815	-0.0306903359	-0.1246186411	-0.0335323022	0.0641138595	-0.0394876093	0.1019278313	0.0089093823	-0.1792228598	-0.0425098712	-0.2279602203	0.0816170926	0.0131511405	-0.1366862952	-0.0320407902	-0.0241167561	-0.0408437063	-0.0540796287	0.2023858421	0.1178287283	-0.1663543877	-0.1326466467	0.1459432408	0.1165920251	0.0686787821064882	0.0033087030098073	0.0047167751116304	1.0947515607107911e-05	0.0238770458174855	0.0305434312820977	0.0009329011944842	0.0005701133169703	-0.122948503654328	-0.0038218898829852	1.4606842277665322e-05	0.0151163345508383	-0.0011978151263402	0.0005063180167739	1.4347610768893895e-06	2.5635793410995644e-07	-0.0028637908590114	8.801130629689999e-05	8.201298084157252e-06	7.745990036086747e-09	0.0004812860834691	-0.0004477019228556	2.316362941410255e-07	2.0043701172860164e-07	0.0	0.0	0.0	0.0
