global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
848.5275790297677	n/a	n/a	719999.0523741187	887.8454875753383	n/a	788269.6098078903	n/a	819.1643167068709	n/a	671030.1777658346	n/a	825.2915027540859	669.8617412784556	n/a	n/a	n/a	n/a	-0.0675171927	-0.0356376173	0.1896328182	-0.0047848181	0.0886078518	-0.2114048982	0.1134200741	-0.1282616715	0.141511857	-0.0299797314	0.0731877124	-0.0374366241	0.1538062828	-0.2478852194	0.3563331465	-0.0144107797	0.0131511894	-0.2339750824	0.0186157743	-0.0725363567	0.0833890783	0.0603568668	-0.1927491556	0.0344204386	-0.10839695	0.0161164716	-0.0174656842	0.1072016499	-0.0593535977	0.0016182307	-0.0018303291	-0.0509335459	0.2008555249	-0.048288615	0.128930306	-0.0340119754	-0.0715289366	-0.0060102866	0.0251247561	-0.1032747484	0.2321009439	-0.0501297925	0.1196292827	-0.0695737562	0.1833720389	0.0533660665	-0.0745206591	0.0858957375	-0.021762843	0.2128539118	-0.090452277	0.0091410613	-0.0755233838	0.1062924241	-0.1078121598	0.225256093	-0.1733473535	0.0811854698	-0.0670647291	0.0929909353	-0.0527757119	0.0067267965	-0.0389357242	0.0995857489	-0.1216767673	0.1685035653	-0.1085455373	0.0937934792	-0.1320954798	0.0031269339	-0.0976415993	0.0011115205	-0.1348546075	0.0821956623	-0.051913176	0.0316783178	-0.1689477768	0.1264588582	-0.1346960483	-0.0767970811	0.1561451084	0.1560591586	0.0163889247277353	n/a	0.0002685968537313	n/a	0.0022233568436007	n/a	n/a	4.943315653986067e-06	0.0283973508028623	n/a	n/a	0.0008064095326208	0.0015003403048257	n/a	2.2510210302844743e-06	n/a	-0.0032370046951661	n/a	1.0478199396527376e-05	n/a	0.0026759397341646	n/a	7.160653460880911e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.0754883667506	-1.4520906630170884	2.1085672936214075	717536.8829917691	860.0432246815075	-27.802262893830857	739674.3483205659	772.9658220176841	819.4403620022447	0.2760452953738195	671482.5068783698	0.0762010050980192	821.9357507489658	629.3193912016089	1.431022	23.591051	0.0505673798152405	0.0254915899772683	-0.1078743462	-0.205585742	0.1678465989	0.0708559511	0.0411603616	0.0808425407	-0.2270564492	-0.0200986011	-0.1588156346	-0.0117751468	-0.0847081225	-0.1685413517	0.1000220406	-0.261083904	-0.1307422949	-0.0307504317	0.0904383814	-0.140534699	0.1312166003	0.1086725001	0.1869676541	0.1639761871	-0.1245418273	0.0095748552	-0.10204627	-0.1668034947	-0.0576577095	0.0500122605	0.0115562461	-0.1811511065	-0.1540700333	-0.0441792759	-0.0168037729	0.092292313	-0.0079619285	-0.0545307504	-0.1265232917	0.0609062784	0.1791915667	-0.0841237371	0.0195923354	0.1377194771	0.2209196865	-0.0703058272	0.1500230774	0.203845238	-0.0221637982	-0.0636466843	0.1255364598	0.0080968538	-0.011864271	-0.023945036	-0.0124648731	0.0288443488	0.078700959	-0.0464752152	-0.1699785741	0.0862200731	-0.0783305043	0.0634784652	0.0973107489	-0.0292206854	-0.0190174292	0.0674446475	0.0121952065	0.1542603757	-0.0726045708	-0.0820058083	-0.0860611673	-0.1408827976	-0.1637800513	0.2073042291	0.0327737685	-0.0811148126	0.0410532341	0.0495178003	-0.0955983363	-0.0301445556	-0.1057917313	0.1813425423	0.155915944	0.1551433414	0.0142770146765798	-0.0021119100511555	0.0002038331480752	4.460164064171633e-06	0.0023377381712776	0.0001143813276769	1.3083088121130402e-08	5.465019757448338e-06	0.0426998700523455	0.0143025192494831	0.0002045620568818	0.0018232789024871	0.0018488910769197	0.000348550772094	3.418398214313288e-06	1.2148764072732358e-07	-0.0029050389146749	0.0003319657804911	8.439251095775521e-06	1.1020127941713153e-07	0.0026761945653179	2.548311532997103e-07	7.162017351437063e-06	6.493891669206042e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.0437474203203	3.968259053569682	15.747079916237746	724275.4600232219	864.7814143402408	4.73818965873329	747846.8945883071	22.45044124212709	821.0291670158728	1.5888050136280754	674088.8930907779	2.5243013713297087	824.1317146057543	642.5461398966366	1.286476	21.208149	0.0822499771219102	0.0462063577191222	-0.1558858902	-0.0084717294	0.0373334998	0.1243101686	0.0618239919	0.0391064248	-0.2158847208	-0.0620556928	-0.1488221319	-0.0865423947	-0.1569602054	-0.0594316121	-0.0354326788	-0.0404528997	0.007013861	0.0694919336	0.0828491801	-0.0768974157	0.1653572131	0.0573245124	-0.0989891052	0.1378234663	-0.021107635	-0.2083970292	0.0658338933	-0.0945979552	0.0958078538	-0.0188164711	0.1141174744	0.0453713476	0.0931918242	0.026697995	0.2012008432	0.0662382325	0.1499484677	0.2130238205	0.1089657941	-0.0734118816	0.121404508	-0.0896019133	-0.0230627025	0.1036484608	0.0121299097	-0.1852313158	-0.0026042446	0.1424778534	0.2032078417	0.0442946769	0.0427122715	0.0071338109	0.0171246459	0.0416063588	0.2453186928	0.1841150764	0.0051618515	0.1048240773	-0.1840464345	0.0856601773	-0.0385546739	0.039889319	0.0655611536	-0.0215791403	0.1129528917	-0.1135318954	0.0299645812	0.2793618979	-0.0728903645	-0.0021956774	0.0430698364	-0.1387060485	-0.0670611	-0.0770196718	0.1245068656	0.2327180732	-0.1205492918	0.0518084128	-0.3031631428	-0.018780273	-0.1772865033	-0.1352205497	0.1554579513	0.1533170814	0.0099984299194488	-0.004278584757131	9.996860085412892e-05	1.8306287523953743e-05	0.0401300721486421	0.0377923339773645	0.0014282605074566	0.0016104226906552	0.0407447599130108	-0.0019551101393346	3.822455656929348e-06	0.0016601354603688	0.0015009831242243	-0.0003479079526954	2.25295033920614e-06	1.210399435487048e-07	-0.0031849019326006	-0.0002798630179257	1.0143600320283036e-05	7.832330880248068e-08	0.0028129025596584	0.0001367079943404	7.912420810132777e-06	1.868907571660216e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.7034868259193	-3.340260594401002	11.157340838508135	718601.2015768215	868.7093807952573	3.9279664550165303	754655.9882816793	15.42892047173513	820.2403846399108	-0.7887823759620005	672794.2885942288	0.6221776366282588	824.1480975229534	670.7245025502997	1.648711	27.179743	0.2187762086437072	0.1188647834080844	0.0797057583	-0.0193067791	0.1964734095	0.0092409113	0.0285627559	-0.1850661722	0.0084200792	0.0524044486	-0.0625181272	-0.1569241753	-0.0986528294	0.0373174826	-0.0251744699	-0.1503819118	-0.0116982843	-0.0035011189	-0.024215255	-0.0055438551	0.2154095318	0.1698789442	-0.0340796091	0.0242506815	0.0527033284	0.1560130558	-0.3252124725	0.1603076496	-0.1828919314	-0.0633977224	-0.1729526226	0.3383321996	-0.0644792504	0.0036386502	0.045572044	-0.1190529351	-0.2664552516	-0.024852993	0.1441425226	0.0312827406	0.0127844619	-0.1655906936	-0.1301297931	0.1944456451	-0.1253820409	-0.0323933598	0.1368033862	-0.0802950734	-0.2132071766	0.0457830701	0.1184488363	0.0900474788	-0.2126457876	-0.1239618642	-0.0444224754	-0.2855598783	0.3374170913	-0.021894498	-0.0618667016	0.1317202316	-0.0618215675	0.2076004721	0.1337624509	0.1239382766	0.1400923758	-0.0468502833	0.1455558414	-0.1766733539	0.2117159382	0.7266122251	-0.0589089753	0.0922173405	0.0023295829	0.0184622726	0.2628577863	-0.1117986143	-0.0057400833	-0.1200276757	0.0139738749	-0.0623233991	0.0098700928	0.0826040049	0.1547718027	0.1505910958	0.0016432693052479	-0.0083551606142008	2.700334009569916e-06	6.980870888909394e-05	-0.0043144486516979	-0.04444452080034	0.0019753154291718	1.8614467168137825e-05	-0.0169870786287305	-0.0577318385417413	0.0033329651814096	0.0002885608403386	0.0026240651719551	0.0011230820477308	6.885718026667748e-06	1.261313285935207e-06	-0.0022789959666069	0.0009059059659937	5.193822615810518e-06	8.206656192229791e-07	0.0026769967996344	-0.0001359057600239	7.16631186525282e-06	1.847037560770104e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.8760521114866	4.172565285567316	17.41030106232146	725692.8081610523	874.9816405171096	6.272259721852265	765592.8712420124	39.34124201837025	822.690782142753	2.450397502842293	676820.1230226548	6.0044479219357445	827.4597351724158	645.9779777790393	1.608718	26.520439	0.2194126186911565	0.1338160894695131	-0.0837579881	-0.0398849655	0.0366627831	0.127636359	-0.0808112234	0.0543749416	-0.0914547877	-0.1094320573	-0.0941458481	0.0633030924	-0.0951791679	0.0597712072	0.0276156152	-0.0216692793	-0.1249529482	0.1198720605	0.1193724572	0.1008216626	0.0820183087	-0.0865018028	0.0499558942	0.0786669229	-0.0282775411	-0.044452092	0.0564619379	0.0197799377	-0.2917808971	-0.0626382086	0.1192081084	-0.1523733236	0.0858502106	0.084774309	0.0435337106	0.0057238082	-0.1806737655	0.0242735986	0.0053424072	-0.0612701938	0.0650871952	-0.008110818	-0.1430331013	-0.0494112094	0.107768547	-0.0842392391	-0.0762682304	0.0041731296	-0.0497231398	0.0983761151	0.1364256723	0.0137152232	0.0068654392	0.2369952489	-0.0388533408	-0.0499654947	-0.0433136508	-0.2149005904	-0.086708209	-0.0008769293	-0.0702958617	0.0433310943	-0.1334554767	-0.0371814857	-0.0573420672	-0.0604234861	0.1895303137	0.0215488747	0.0419852588	-0.1756927255	0.0479489987	-0.1667226945	0.1596503486	0.0245119624	0.195009562	-0.1607457358	0.0809180497	0.0370699126	0.3595717319	-0.1830835734	0.0342254238	0.1892059147	0.1538585052	0.1469813818	0.005933279564843	0.0042900102595951	3.520380639458354e-05	1.840418802743122e-05	0.0325477771479256	0.0368622257996235	0.0013588236909024	0.001059357797271	0.0255714093419925	0.042558487970723	0.0018112248983541	0.0006538969757357	0.0007081453189766	-0.0019159198529785	5.014697927884706e-07	3.670748883037157e-06	-0.0018957018938874	0.0003832940727194	3.593685670488275e-06	1.4691434618190125e-07	0.0022621728321081	-0.0004148239675262	5.117425922327982e-06	1.7207892403426074e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
851.4454536147502	-0.4305984967363656	0.1854150653916179	724959.3604812279	873.145806168065	-1.8358343490446032	762383.59882888	3.3702877571320218	820.6663054508949	-2.0244766918581263	673493.1849024215	4.098505875876823	824.7845878785716	684.3139728289194	1.428725	23.553179	0.1073869816983967	0.0665623773214387	0.0128061943	0.1414789301	0.083337541	-0.048607381	-0.0461529597	-0.2365696571	0.1400713831	-0.0826966345	0.0913305174	-0.1157854138	0.1003190518	0.0197684601	-0.0400817984	-0.0004538303	-0.1000536713	-0.0042796164	0.0212257729	-0.1530502073	-0.0587169086	-0.2251748851	0.08887948	-0.1163647827	-0.1594430158	0.1411391356	0.0732084013	0.0818833648	0.1674351237	-0.1326690393	0.1153820576	-0.0935261793	0.1034333898	-0.1037174327	-0.002225144	-0.1631326522	0.1242242981	-0.1340307972	0.062004169	-0.0170467674	0.034054509	-0.0790349537	0.2141278049	-0.1893822208	0.035206746	0.102904204	0.075543617	-0.1122542326	0.0173675395	0.1834625174	-0.0819984302	-0.025505232	-0.0949020175	0.1039686034	0.1797928188	0.0818691588	-0.119856751	0.0291298785	-0.0769773878	0.0190994459	-0.0610847829	0.0792517105	-0.1346889866	0.0278290987	-0.0967438341	0.067103336	-0.2136020998	0.0053501761	0.0513421704	0.011319488	0.08720012	0.1085774443	0.1452784629	-0.1605116915	-0.1452151667	0.0806586305	-0.0159038932	-0.0001197174	0.0841659704	0.0067577811	0.0109357617	-0.1619181646	0.152719399	0.1425091225	0.0097285959853792	0.0037953164205361	9.464557984673629e-05	1.440442673199171e-05	-0.0086874276498605	-0.0412352047977861	0.0017003421147153	7.547139917156072e-05	-0.0245188053866769	-0.0500902147286694	0.0025090296115642	0.0006011718175897	0.0007629493226734	5.480400369680001e-05	5.820916689677998e-07	3.003478821198869e-09	-0.0017816660261629	0.0001140358677244	3.1743338287831e-06	1.3004179127679628e-08	0.0021856877885013	-7.64850436068003e-05	4.777231108803703e-06	5.8499618955341426e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
849.635289766512	-1.8101638482382896	3.2766931574688534	721880.1256166247	869.9967157383157	-3.149090429749208	756894.2853954558	9.91677053473805	820.4935129194117	-0.1727925314831964	673209.6047428369	0.0298572589363714	824.7986794071992	660.5746076514683	1.31657	21.70425	0.0453970489349165	0.0233403949579829	0.0764736178	-0.0788368805	0.162762668	-0.0012114146	-0.1366919644	0.031866661	0.0062129528	0.1164869236	-0.0198909758	-0.1055999964	0.0309701175	-0.1733627092	0.0878034257	-0.0986666036	0.0195479734	-0.1021315688	0.0337044128	-0.0493105805	0.041285679	0.1275027898	0.2780774942	-0.0120691372	0.0902284588	0.0776908547	-0.076145383	0.0794051261	-0.0668642947	-0.1958548333	0.0481171394	0.0606215342	0.0432447246	0.1958703184	-0.0692952529	-0.0152285514	-0.0898745357	0.0782863545	0.0678460912	0.1454917516	0.0830298928	-0.0510768599	-0.0241445787	0.1155205017	0.145108618	0.1499401336	0.0766230699	-0.0454750809	-0.1055409774	-0.0403313717	-0.0532858022	-0.0887158987	-0.0599320666	0.0444260758	-0.021847712	-0.0980937828	0.0713879005	-0.1607294451	-0.0310063777	0.023045025	-0.1503523463	0.0180154554	0.1718406854	0.057568344	-0.057710663	0.0982415977	0.0118587399	-0.0878611867	0.0959768527	-0.173076397	0.0212781742	-0.0350836162	0.1202925375	-0.0140293618	0.0165919983	-0.258234525	0.1375777527	0.0789720644	0.1034801036	0.0254258645	-0.1416080101	-0.0081186297	0.1513561561	0.1372005631	0.0010474050588129	-0.0086811909265663	1.0970573572268543e-06	7.536307590349705e-05	0.0047249874477444	0.0134124150976049	0.0001798928787504	2.2325506381342132e-05	-0.0171443748949116	0.0073744304917653	5.4382225077877806e-05	0.0002939295905372	0.0006187913103952	-0.0001441580122781	3.829026858206088e-07	2.0781532504001654e-08	-0.0017708786007153	1.078742544760006e-05	3.136011018471379e-06	1.1636854778752934e-10	0.0020220529778475	-0.0001636348106537	4.088698245221942e-06	2.6776351257704947e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853.4289351082147	3.7936453417027	14.391744978622592	728340.9472799413	863.0166439865575	-6.98007175175826	744797.7277978205	48.72140165969362	821.5192664302997	1.0257535108879663	674893.9051161777	1.0521702650989897	825.0106145040802	664.9815128471362	1.277205	21.055309	0.2219561203273371	0.0950638584765866	0.1018107316	0.0069637048	0.1106899993	0.1167647936	-0.0001376824	0.011517562	-0.0404227387	0.1173743463	-0.2325269343	0.0092310215	-0.0262886452	-0.1170841702	-0.0058857418	0.0825715814	-0.0403631439	-0.1453251719	0.0675115939	-0.0025396292	0.0335998129	0.0411998632	0.0692924145	-0.0734204931	0.102206905	-0.2201397833	0.1221448237	-0.0525334192	-0.036359422	0.1111912513	0.0113726245	0.0696223806	0.0715044169	-0.165771333	0.0112225163	-0.0178684565	-0.1618363687	0.0105234391	0.140703146	0.1564414393	0.1197539077	0.0489838415	-0.0548204972	0.0976802826	0.0075253022	0.0340960476	-0.1805274479	0.0787297162	0.1011482733	0.0262142407	0.0508435259	0.087313157	0.0140580432	-0.0591795669	0.0482971184	-0.008073191	-0.0217310869	-0.0285473279	-0.1053526407	0.0908899373	0.0136617209	0.1525289023	0.059791105	-0.0637842013	0.036262393	-0.0194222573	0.2117026313	-0.03230249	0.1071273493	-0.1363842744	0.1370153879	-0.0659095964	0.0119793327	-0.0541352695	-0.0296512755	0.1577840602	0.1603632186	0.0125202786	0.0029305879	0.028573314	-0.0730767892	-0.2085837062	0.1497707771	0.1310868562	0.0016800542594666	0.0006326492006536	2.8225823147518657e-06	4.002450110877655e-07	0.0643761706592016	0.0596511832114572	0.0035582636585268	0.0041442913487426	0.0377858158071546	0.0549301907020662	0.0030173258505653	0.0014277678762122	0.0017238930062946	0.0011051016958994	2.971807097151434e-06	1.22124975827973e-06	-0.0022127562295819	-0.0004418776288666	4.896290131553506e-06	1.9525583889276882e-07	0.0026099155973447	0.0005878626194972	6.811659425263143e-06	3.455824594021101e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.6863657936211	-0.7425693145935384	0.5514091869759173	727074.0384103331	879.2739110233808	16.25726703682335	773122.6106063522	264.29873150658307	822.9239198143803	1.404653384080575	677203.7778026646	1.9730511294090116	826.8656655502689	667.3283379905582	1.261478	20.79604	0.1537224382903159	0.0823597375841908	0.1665224966	-0.0147504821	-0.0121032081	0.0334668143	0.1490284146	-0.027789399	-0.0908782597	0.1365884083	-0.0060518729	0.0848325847	0.0071015917	0.2697478184	0.0055585089	-0.0412269302	-0.051517307	-0.0818493665	-0.0280047893	0.1728148144	0.0163810228	-0.0519560142	-0.0646818991	-0.107174487	-0.050391115	-0.1941395457	-0.0400569019	0.107718745	0.1339500806	0.1737895687	0.0355286477	0.0110403825	-0.0550607867	-0.136491158	-0.2113518245	-0.0238557786	-0.116764827	-0.1101062137	0.0082497573	0.1165090175	-0.0809955358	0.0341549222	-0.1028512192	-0.0969802765	-0.0339551972	-0.0899145213	-0.2046493978	0.1372860382	-0.1231469892	0.0615759233	-0.09633514	0.0081274634	0.1667645803	-0.1300556614	0.1074060969	0.0252915891	-0.0599778801	0.0584361545	-0.0239138981	0.0758715466	0.0401012023	0.1104992974	-0.0921628705	-0.1100805909	-0.1062094812	-0.0579798183	0.0762827218	-0.0494962755	-0.144514273	-0.0430782052	0.1006272327	0.1303855413	0.085773345	-0.00295636	-0.0086897624	0.1482178134	0.0981547513	-0.1263473101	0.0942555431	0.0751693943	0.1484215398	0.1236882128	0.1479655889	0.1242038795	-0.0233475113218162	-0.0250275655812828	0.0005451062849223	0.0006263790389254	0.0231989249520978	-0.0411772457071038	0.0016955655640231	0.000538190118933	-0.0091519082029947	-0.0469377240101493	0.0022031499352529	8.375742375604167e-05	0.0016645654946731	-5.932751162150002e-05	2.7707782860563023e-06	3.5197536351992196e-09	-0.0022139582871487	-1.202057566799912e-06	4.901611297234406e-06	1.4449423939009248e-12	0.0018588471066974	-0.0007510684906473	3.4553125660772954e-06	5.641038776432134e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.201713028894	-1.484652764727116	2.204193831811869	724544.3562633236	872.8930971550219	-6.380813868358928	761942.3590608865	40.71478562264162	821.337215503294	-1.5867043110862369	674594.8215707045	2.51763057081965	825.7343612626585	661.0687782142652	1.195422	19.707071	0.0328096754356365	0.0176231523801313	0.0647062631	-0.0936589105	-0.1616350856	-0.0665932096	0.1623597819	-0.0979131991	-0.0561218978	0.0484791519	0.107986736	0.1193460854	0.1083799735	-0.0349500093	-0.0079998417	-0.0691660596	-0.0852535929	-0.0779813527	-0.1206215958	0.0137312398	-0.0343989314	-0.1573570724	-0.0462029432	0.1770081637	-0.0259913556	-0.1326474558	0.0076109491	0.0554868281	0.0644508188	0.0941069496	-0.0895946359	0.0022079228	0.1180201978	-0.1614882278	-0.2217836073	0.1138790739	0.035302064	0.0289449928	-0.1217806335	0.0513606094	-0.1664657267	0.0792009214	0.1071194276	-0.1238726263	0.0716871766	-0.2137066807	-0.0346516757	0.0212755768	0.044398307	-0.0800110038	-0.139271545	-0.0068574878	0.0571711036	-0.0393130581	0.0524875868	-0.0982739176	-0.0524366295	-0.0374104433	-0.0369431441	0.0806588649	0.0282661867	0.0264836449	-0.0608522736	-0.1859314739	-0.1101094947	-0.114616047	-0.0612976392	0.0062170751	-0.1745930514	0.0342902734	-0.1111587747	0.0197930043	-0.0446289281	0.0314917044	-0.1118021653	0.1531573483	-0.0439798759	-0.0723158779	0.0277911141	0.0697069205	0.1594081074	-0.0299168039	0.1459432408	0.1165920251	-0.0121189341427481	0.0112285771790681	0.0001468685647562	0.0001260809454662	0.0118726713225782	-0.0113262536295196	0.0001282840212802	0.0001409603243339	-0.0031298955017859	0.0060220127012087	3.62646369735201e-05	9.79624585209961e-06	0.001663984107598	-5.813870750999862e-07	2.7688431103387123e-06	3.3801093109331695e-13	-0.0021299543495223	8.400393762640016e-05	4.536705531048964e-06	7.056661536740129e-09	0.0018587757928821	-7.131381530006003e-08	3.45504744820448e-06	5.085660252651077e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
