global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
867.7723815413027	n/a	n/a	753028.9061658642	899.5559843014448	n/a	809200.9688925412	n/a	811.2579441854399	n/a	n/a	658139.4520039863	818.1831453685359	667.7148896097485	n/a	n/a	n/a	n/a	-0.0018432268	0.1194304638	-0.0176216231	0.1363408952	-0.1104869792	-0.2840989737	0.0491206839	-0.0712712064	0.1480765091	-0.0722125715	0.0688140886	-0.0579858568	-0.1097203093	0.0625679548	-0.1054972332	0.0208301915	-0.0733471803	0.2441370535	-0.1438458067	0.168147361	0.0920430913	-0.0274485833	0.0020950261	-0.0775666044	0.0358317193	-0.0282202374	0.1470834322	-0.0992115504	0.0707087582	-0.0907683486	0.0110035588	-0.0709116708	0.2537864829	-0.0672772981	0.1945472133	-0.0817883677	0.1172719778	-0.0839515197	0.0833322562	-0.113609445	0.05990745	-0.0291874724	-0.1248306999	0.0081306336	-0.132900591	0.0393705065	-0.1095680228	0.2518715779	-0.0164548037	0.2312455422	-0.0455525031	0.1952310033	-0.2154693895	0.0908606941	-0.0026659593	0.1338090164	-0.2300334076	0.4303201091	-0.0968871781	0.1509651787	-0.0080374497	0.1488332801	-0.101621994	0.072535946	-0.1985986682	0.1561451084	0.1560591586	-0.0667283038648918	n/a	n/a	0.0044526665366853	-0.0569762478538962	n/a	n/a	0.0032462928195086	0.0861576871435687	n/a	0.007423147053929	n/a	0.0058719875534382	n/a	n/a	3.448023782773314e-05	0.0022988410477835	n/a	5.284670162974341e-06	n/a	-0.001253260097358	n/a	1.570660871629784e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.5072730459491	0.7348915046463844	0.5400655236014269	754304.8833337107	891.7272549653665	-7.828729336078368	795177.4972480676	61.28900301757404	811.4598538124397	0.2019096269998499	0.0407674974752185	658467.0943493061	817.9882048036361	670.517221377847	1.098015	20.149075	0.1119712206550575	0.0564763830188003	-0.0223860637	0.1453928688	-0.055466536	0.2191500023	-0.0243992945	-0.1560334777	0.2060985211	-0.1292662209	0.1235192964	-0.0899450054	-0.0537425249	0.035860599	-0.104905086	0.0568778697	-0.1606862378	-0.1217147894	0.0216056884	0.1260451719	-0.1248149131	0.0978700216	0.0078605599	0.0296834861	-0.0790293603	-0.1821721569	-0.0751987923	-0.148022237	-0.1224476202	-0.0785266109	0.0731924308	-0.2140103688	0.0493523137	0.0699066493	0.0628805804	-0.1525637909	0.1555367688	-0.1210212024	0.019077542	-0.0233909352	0.0692436779	-0.2180542021	0.2060516041	-0.0514163013	-0.0168999603	-0.0558559392	-0.1664992869	0.0476878096	-0.0046059998	0.2161514585	-0.0730266051	0.172552235	-0.0638879443	0.0587997555	-0.189968281	0.0552060519	0.1268078926	0.0250512228	0.0512386291	0.0346646257	-0.1656666687	-0.0389683714	0.0240915053	0.1114822048	-0.1840130562	-0.1334448708	0.0475859717	0.155915944	0.1551433414	-0.068350030432839	-0.0016217265679472	2.6299970611858272e-06	0.00467172666017	-0.0575749402595135	-0.0005986924056173	3.584325965438315e-07	0.0033148737458865	0.0474362574962157	-0.0387214296473529	0.0022501985252472	0.0014993491139349	0.00519893925468	-0.0006730482987582	4.529940124613077e-07	2.702896937385263e-05	0.0017948887817695	-0.000503952266014	3.221625738922e-06	2.539678864206455e-07	-0.0010096732214474	0.0002435868759106	1.0194400141079705e-06	5.933456611588613e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.7294380975854	1.2221650516363525	1.493687413441288	756429.2954935418	894.3572979462452	2.630042980878784	799874.9763897089	6.91712608126976	810.7222285858572	-0.7376252265825087	0.5440909748908973	657270.531923219	817.8242620707352	681.8206672876911	1.348239	24.740797	0.4101920407223202	0.2326259064320872	0.0326380396	0.2415491462	-0.0017513665	-0.0238258146	0.2019110646	-0.1263047148	0.0245673462	-0.1339499603	-0.0280700067	0.0607020278	-0.3091815143	0.1153498666	-0.0415398405	0.1023156441	0.0149102337	-0.1635614069	0.017680536	-0.0770996067	0.0574134153	0.1153139907	-0.1685372482	0.1369167597	-0.0581891036	0.0362703763	0.1407176097	-0.0814475296	-0.0655435202	-0.0350408053	0.1032798846	0.0003743576	0.1166327421	0.1420181437	-0.0632553163	0.0170844979	-0.0881039828	-0.1125732678	-0.1801105764	-0.1403043761	0.019935962	0.0454776425	0.2836354372	-0.0151736009	0.2392156866	-0.0254436203	-0.0365166036	0.1861248149	-0.1900488689	0.1370366149	-0.0105732508	0.1165312393	-0.0911673588	-0.0254610449	0.0259449534	0.1133222109	0.2454238682	-0.08417853	-0.2092517796	-0.3090938693	-0.2799195619	0.1154334845	-0.1978387446	-0.1993189709	0.1177541466	-0.0228698446	0.2355969399	0.1554579513	0.1533170814	-0.0166425575148707	0.0517074729179683	0.0026736627555624	0.0002769747206357	-0.0763051002630135	-0.0187301600035	0.0003508188937567	0.0058224683261485	-0.1496992405335362	-0.1971354980297519	0.0224098626163175	0.0388624045834383	0.0063960695182792	0.0011971302635992	1.4331208680250902e-06	4.090970528266032e-05	0.0032080348448606	0.0014131460630911	1.0291487565839777e-05	1.9969817956298755e-06	-0.0012517750901791	-0.0002421018687317	1.566940876392894e-06	5.861331484338133e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.2640936954505	-5.465344402134974	29.8699894339481	746952.4236512184	894.4538487165402	0.0965507702949253	800047.6874838313	0.0093220512445434	811.0227290114311	0.3005004255738868	0.090300505770087	657757.8669731492	816.874953800248	686.8772830997877	1.666308	30.577513	0.5390670057620083	0.2924514337596763	-0.0210300146	0.1423979675	0.1137162582	-0.2086855849	-0.0561744967	-0.1088900446	-0.128931283	-0.0513866769	-0.0068540246	0.3009401824	0.0868310625	-0.1541280379	-0.0097179842	0.2106923871	0.1120965772	0.0957173626	0.0468548648	-0.0323983927	-0.0369435733	-0.0460082697	0.0562514689	0.1857760687	0.1549182348	-0.0447969493	0.1275884591	-0.0083244731	0.1151100113	0.0094184297	0.2197165392	0.1289204184	-0.0393924251	-0.0610025486	-0.0022540352	0.045258572	-0.0647004132	0.1997438561	-0.0372720349	-0.0915645305	-0.003491954	0.0416913109	-0.0507908665	-0.0626040357	-0.1014627218	0.1711810233	-0.0002327231	-0.016487951	-0.1886747823	0.1764767586	0.00164264	-0.075973901	-0.0624157626	0.0566114733	0.0913405225	-0.145691331	-0.2615650638	0.0350600879	-0.0402078149	-0.1063842567	-0.0706463713	-0.0899028387	-0.0770636376	0.0745615092	-0.0510248403	0.1552547098	-0.0739443343	0.1547718027	0.1505910958	-0.0161265819526335	0.0005159755622371	2.662307808259943e-07	0.000260066645475	0.119579081002513	0.1958841812655264	0.0383706124700656	0.0142991566134055	0.0357143355059434	0.1854135760394796	0.001275513760631	0.0343781941797478	0.0053760255244925	-0.0010200439937866	1.0404897492603206e-06	2.890165043999486e-05	0.0017760101934609	-0.0014320246513997	3.1542122072770235e-06	2.0506946022164324e-06	-0.0005587782774702	0.0006929968127088	3.1223316337256386e-07	4.802445824246942e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.7100329076211	-3.5540607878293717	12.631348083586332	740821.7607478382	882.4433013720391	-12.010547344501106	778706.1801363834	144.25324751450256	809.686056163213	-1.336672848218086	1.7866943031634506	655591.5095451378	816.3736893699383	666.917159603376	1.569775	28.80608	0.2478897996112722	0.1719193106503654	-0.0587679034	-0.0476768506	0.1475735777	0.0826474436	0.0524509902	0.1281323914	0.0321072961	-0.0317449082	0.0095557348	0.0551850853	0.0343239637	0.0845591909	0.0572802756	0.1202486183	0.179613936	-0.0908420139	-0.0601305203	-0.0960885419	0.1144242807	-0.1188249189	0.0919831116	-0.0031296132	-0.001249992	0.0771636362	-0.0049995448	-0.1164560583	-0.0586316998	0.0777776351	0.0936683286	0.1088431651	0.1207715549	-0.0073920633	-0.1788536436	0.0551571609	0.0879882575	0.0385594706	-0.0534867455	-0.0212168682	-0.2749154869	0.0483862472	0.085284562	-0.056117231	-0.0115045161	-0.1235858703	-0.1160136195	-0.1383678755	-0.0258320443	-0.0517370968	-0.0594687909	0.0455034013	0.0438377683	0.0193886793	0.0963505866	-0.0301437349	-0.0113314426	0.0470718471	-0.0626191977	0.0516803811	-0.0261189266	0.0008521115	0.2473667619	0.0680817488	-0.0486771678	0.0469888151	-0.032446093	0.1538585052	0.1469813818	-0.0355374455401005	-0.019410863587467	0.0003767816252112	0.0012629100355156	-0.0389385941692808	-0.1585176751717938	0.0251278533418703	0.0015162141158799	0.0215094258156369	-0.0142049096903064	0.0004626553989183	0.0002017794593097	0.0063260810207816	0.0009500554962891	9.026054460291284e-07	4.0019301081493176e-05	0.0016880061262705	-8.800406719039998e-05	2.8493646823267398e-06	7.744715842052434e-09	-0.0006358457372248	-7.706745975459995e-05	4.042998015469494e-07	5.939393353026883e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.2692283320735	-1.440804575547645	2.075917824919029	738343.606758397	884.614763700045	2.171462328005987	782543.2801560865	4.71524864194918	806.914705145849	-2.7713510173640543	7.680386461444779	651111.3413806125	813.9799096110659	658.0538726348043	1.281871	23.522911	0.1818780572065371	0.0883119936086945	-0.1115439652	-0.0669844668	-0.0420544976	-0.0109731359	0.0918008695	0.1441693136	-0.0057645093	-0.0591094177	-9.67651e-05	-0.1024083848	-0.0628902667	0.0445936113	0.1590482818	0.0636092603	0.0065830853	-0.0553564993	0.1213791843	-0.1491095808	0.0884967484	-0.0798998658	0.0933731848	-0.0030049261	0.2534939903	0.1279997669	0.257203886	0.1440725205	-0.0070880004	0.1577956367	0.0145932602	0.0394104268	-0.0017076645	0.0906839477	-0.1489466092	0.017915902	0.0096918203	0.0979278691	0.0865693648	0.0373991613	-0.100329349	0.1082310736	0.2494144378	-0.0908972733	0.1112515617	-0.0657776692	-0.0025919765	0.0344836541	0.0203182226	-0.1124141827	-0.0536125352	-0.0845903957	-0.1771625791	0.0363781241	0.0109061964	-0.0953518476	-0.0285145216	-0.0347918681	-0.090803319	-0.0375011302	-0.1164111632	-0.0404184972	-0.2621411345	-0.1384040458	-0.1087886728	0.1434654701	0.0838755913	0.152719399	0.1425091225	-0.014812205563075	0.0207252399770255	0.0004295355721052	0.0002194014336427	-0.0212915411432561	0.0176470530260247	0.0003114184805033	0.0004533297242549	-0.0415615060195051	-0.063070931835142	0.0017273587826093	0.0039779424425531	0.0070820820187334	0.0007560009979517	5.715375089041174e-07	5.015588572006696e-05	0.0022949097527207	0.0006069036264501	5.266610773132584e-06	3.6833201179840373e-07	-0.0008816377601897	-0.0002457920229649	7.77285140192311e-07	6.041371855317797e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.5097256746133	-0.7595026574601889	0.5768442866890889	737038.9490778997	888.7935321514423	4.178768451397218	789953.9427942368	17.462105770392704	807.716213487599	0.8015083417500364	0.6424156218948931	652405.4815307446	816.1377619702067	653.1542504802211	1.613834	29.614584	0.1842034649672558	0.1338162812982181	0.0210890354	-0.199921233	0.0975405645	-0.0672855584	-0.15852274	0.1515231526	-0.1121775128	0.0887921787	0.0977522293	-0.0026844601	-0.0961770799	-0.0978927569	0.0814234224	-0.2334543471	0.193198263	-0.1116205499	-0.0381526826	0.0509362805	0.1231719622	0.2662882253	0.2129614376	0.2155226437	0.0958404093	0.0418034596	-0.1405883556	0.1547595398	-0.0945665178	0.0235781898	-0.2517066092	0.1373472825	0.1002598354	-0.0121298629	-0.0587937546	0.13454068	0.1487440971	0.0511725047	0.2133773816	-0.3037042759	0.1843471248	0.249178496	-0.1032059561	0.0366202951	0.080476825	-0.0680973714	0.2480116502	-0.0811016111	-0.1711196816	-0.1355042673	0.1597806612	0.293084551	0.1834894985	-0.0502558562	0.1834979762	-0.1233024348	-0.0909146813	0.1768792119	0.2180376061	0.0119812273	0.0013913701	0.0819637127	-0.232424283	-0.0245196215	0.1792106694	-0.0550818084	-0.1149621737	0.1513561561	0.1372005631	-0.0241031803131619	-0.0092909747500869	8.632221180675236e-05	0.0005809633012087	-0.0051846751165385	0.0161068660267175	0.0002594311332026	2.6880856064053507e-05	-0.0397263578439037	0.0018351481756013	0.0015781835075418	3.367768826413133e-06	0.0045562170168219	-0.0025258650019115	6.379994007881382e-06	2.0759113504377456e-05	0.0019972859212697	-0.0002976238314509	3.989151051302154e-06	8.857994504757325e-08	-0.0011975584471242	-0.0003159206869344	1.4341462342785251e-06	9.980588043316629e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.1182110029425	0.6084853283292659	0.3702543947919746	738084.1004768965	884.3255684681428	-4.467963683299445	782031.711046504	19.96269947528274	807.8246287515718	0.1084152639728017	0.0117538694622922	652580.6308176148	814.1134805457044	657.0995593322865	1.474427	27.056396	0.1331455895270959	0.098146025038443	-0.0678750799	-0.1149943115	0.1056084025	-0.0309400116	0.0666987034	0.1304436357	-0.1717762755	-0.0710776709	-0.0400959801	0.0125080759	0.0349602002	0.0232502144	0.0532848289	-0.0897979846	0.1406055039	-0.0812372224	0.2338580028	-0.0248255303	-0.2433376848	0.1850399063	-0.0546751589	-0.0062454983	-0.0220898493	0.0465780491	0.1260973599	0.0380934281	-0.0957009561	0.0516772215	-0.0476480427	0.1851480736	0.0434962216	0.1451965039	0.074259571	-0.2478699196	-0.0239596539	-0.0951451224	0.0692235083	-0.0701354097	0.0518650315	-0.0402423264	-0.0715072968	-0.0474471565	0.09152974	0.0782597005	0.0661610043	-0.0193034206	-0.1365006173	-0.0910975548	-0.1129649246	-0.0197941309	-0.0524637154	-0.1928441759	0.1818809589	-0.0883514117	0.0274857051	-0.1518343671	-0.0069720279	0.1180393034	-0.1055197624	-0.1824571648	0.115374226	-0.1665593567	-0.000620197	0.0945237196	-0.0898539709	0.1497707771	0.1310868562	-0.0177019411794105	0.0064012391337514	4.09758624474704e-05	0.0003133587215193	-0.0069493945689345	-0.0017647194523959	3.114234745664837e-06	4.829408487473632e-05	-0.0502928459769123	-0.0105664881330085	0.0025293703564574	0.000111650671465	0.0063963863387874	0.0018401693219654	3.386223133502966e-06	4.091375819502608e-05	0.0020609207761459	6.363485487620012e-05	4.24739444554982e-06	4.04939475511505e-09	-0.0008130997678071	0.000384458679317	6.611312324079599e-07	1.4780847610224868e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.4546800313277	-1.6635309716148186	2.767335293521742	735228.5283076266	875.131765414507	-9.19380305363586	765855.6068375116	84.52601458904408	807.6259924483626	-0.1986363032092413	0.0394563809526336	652259.7436782026	813.5116490439226	651.1226752981245	1.602598	29.408405	0.1401934809483682	0.0809754448911801	-0.1220856042	-0.1016782606	-0.0619165339	0.1343440267	0.0666515865	0.1937030836	0.2342270632	0.0116394527	0.1818237793	0.0594065979	-0.1709453857	-0.1694107518	0.1188256787	-0.0702366329	-0.0803699917	0.0506270318	-0.1378300154	-0.028133975	0.4419781756	0.1015007118	-0.0402316736	-0.0203365783	-0.2697352686	0.0540765475	0.0644013357	-0.0767503494	0.0614100949	0.1191264682	-0.1072599772	-0.1293222367	-0.0502304792	-0.0712355554	-0.219526402	0.138519677	0.2028273983	-0.1365958022	-0.3531968938	0.0512217136	0.1064182534	0.1409710277	-0.0547890866	-0.0995088481	0.04579073	-0.2209753366	-0.0178594115	-0.1816733464	-0.0284618257	-0.1538738764	0.0828691856	-0.1287683192	-0.1133465784	0.0249126428	0.0394915259	0.0902786952	0.1071623324	0.152261715	0.0084417685	-0.150233373	0.084869887	0.0628849005	0.1224186014	-0.0092796427	-0.1510842745	0.0094567756	-5.07594e-05	0.1479655889	0.1242038795	-0.0214162304198026	-0.0037142892403921	1.3795944561292532e-05	0.000458654925394	0.0343578895164	0.0413072840853345	0.0017062917185065	0.0011804645720211	0.0099157148595594	0.0602085608364717	9.83214011760871e-05	0.0036250707979991	0.0058950056575671	-0.0005013806812202	2.51382587500932e-07	3.475109170274812e-05	0.0021939316648476	0.0001330108887016	4.813336150020961e-06	1.7691896513215953e-08	-0.0008779751336085	-6.487536580140007e-05	7.708403352348635e-07	4.2088130878654695e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.6339286275381	-6.820751403789586	46.522649712297614	723578.0805323196	855.3982456891964	-19.733519725310543	731706.1587281548	389.41180074922033	798.9174717942329	-8.708520654129643	75.83833198340258	638269.126738089	804.4012505365132	647.9041012692755	1.491797	27.375145	0.1993606196591075	0.1286375817125368	-0.0608786959	-0.1004111504	0.0626731919	0.1082995585	0.1171696679	0.2945514284	0.2150151887	0.333599498	-0.428598297	0.2351987371	-0.130656315	0.2297601558	0.4004685073	-0.5044564197	-0.2270391323	-0.1514994457	-0.1337887169	-0.1299466935	-0.0505016777	-0.2228577917	-0.2741162587	-0.023804451	0.0436878573	-0.3160927599	-0.0318560925	0.1113090372	0.2388812837	0.3203189023	-0.5573889338	-0.2026861535	0.1197864768	0.0398311135	0.0782150013	0.1005968251	-0.4996622394	-0.0214991611	-0.0137584851	0.1420137672	0.0863594674	-0.1090074856	-0.0263298246	-0.0622703933	0.1424377386	-0.2148710653	0.0341352783	0.095477465	0.0823816014	-0.2822060691	0.2563692883	-0.0240658236	-0.0923867341	0.1831488028	0.1927097682	0.29370409	0.1784003337	-0.1537668174	-0.0480377446	0.0051866769	0.2176612092	0.2871276646	0.2103217757	0.1905645791	0.0172020233	-0.0580923182	0.0002020678	0.1459432408	0.1165920251	-0.0161240034532426	0.0052922269665599	2.8007666265584853e-05	0.0002599834873601	0.0127770697588118	-0.0215808197575882	0.0004657317814095	0.0001632535116215	-0.0721649837072249	-0.0820806985667843	0.005207784873464	0.0067372410772113	0.0075870990118694	0.0016920933543023	2.863179919674011e-06	5.756407141590963e-05	0.0023051912023177	0.0001112595374701	5.313906479242924e-06	1.237868467806067e-08	-0.0008827597291996	-4.784595591099958e-06	7.792647394965511e-07	2.289235497037316e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
