global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
789.1561318524741	n/a	622767.4004403595	n/a	789.4363708618359	n/a	n/a	623209.7836395062	738.6632672292626	n/a	n/a	545623.422353809	742.2884468849053	527.2155532819479	n/a	n/a	n/a	n/a	-0.0101405474	0.1200221693	0.0332025527	0.0780671084	-0.0907253854	0.0266013628	-0.0517342458	0.067221236	-0.0385357766	-0.0192458877	0.0538361231	-0.0081610115	0.0502307001	-0.1356486396	0.0210359769	-0.0372186297	-0.0109535978	0.0441791954	0.0234726266	-0.0522638851	0.1139520012	-0.0024771275	0.0155649924	-0.0613551625	0.0891587607	0.0373478421	-0.0635630238	0.0168001356	-0.0726111838	0.0249380172	-0.003938047	0.0033586546	-0.1441352698	0.0463799457	-0.1146445733	0.0041903969	-0.1566981772	0.0499340648	-0.0548293478	0.1673663943	-0.276975235	0.1634112642	-0.0331378473	0.0668604243	-0.0593412093	0.1477882267	-0.203331724	0.1561451084	0.1560591586	-0.0560463415909993	n/a	n/a	0.0031411924057349	0.0393680023005487	n/a	0.001549839605136	n/a	-0.0659885006913327	n/a	0.00435448222349	n/a	0.0024137128506672	n/a	5.826009725475981e-06	n/a	0.0005465712869352	n/a	n/a	2.987401717020008e-07	-0.0007701602068086	n/a	5.931467441514655e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.2156295120817	-1.940502340392413	619708.447348103	3.765549333068433	785.6198329191941	-3.816537942641844	14.56596186762484	617198.5218759824	738.566560769882	-0.0967064593805844	0.0093521392859286	545480.5646874518	741.8276784588334	529.4696031253125	0.868067	22.780281	0.0639306587792222	0.0373572199587402	-0.0305935743	0.1419107957	0.0606726513	-0.0168212137	-0.040191638	0.1199164186	-0.0014331012	0.0378523346	0.0990788974	-0.0222157415	0.0562445471	0.0573761866	0.123501392	-0.1036779456	-0.0537355283	-0.056353631	-0.0124050546	0.0453314147	0.0722554445	-0.1032380203	0.1032330903	0.0644046778	-0.0351246366	-0.0620475372	0.1006006332	0.0301537542	-0.0918724872	0.0433518773	-0.1034091462	0.0347359845	0.0162074262	-0.0332899941	0.0302368001	0.0230878899	-0.0709664367	0.2245717269	-0.2103350293	-0.07619432	0.1371911792	-0.0532977395	0.0072408056	0.1262985864	-0.0235156754	0.0537954522	-0.0716334238	0.0763216296	-0.0290269495	0.155915944	0.1551433414	-0.0609088379587916	-0.0048624963677923	2.3643870926793354e-05	0.0037098865414903	0.0458951505606677	0.0065271482601189	0.0021063648449863	4.260366440957448e-05	-0.0420364261086518	0.0239520745826809	0.0017670611199881	0.0005737018768143	0.0019967180550919	-0.0004169947955753	3.98688299152998e-06	1.738846595368863e-07	0.0004986252201906	-4.794606674460007e-05	2.298825316277645e-09	2.486271102101243e-07	-0.0008769981358613	-0.0001068379290527	7.691257303041952e-07	1.1414343084269768e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.9695809041436	-2.2460486079380644	616177.242944827	5.044734349220517	779.9571032646375	-5.662729654556642	32.06650714059519	608333.0829329643	737.0623077471434	-1.5042530227385669	2.262777156418115	543260.8455015448	739.6763314118441	535.1886451274864	0.8004679999999998	21.006317	0.0737232830782791	0.0538598431480958	-0.0137915001	0.1468867714	0.0924334005	-0.043987216	0.0192854225	0.0266615612	-0.047676172	-0.0227633396	0.2259709446	-0.0673382038	0.0463305489	0.0523069826	0.1136080667	-0.1239391652	-0.0565015812	-0.0074438979	-0.0600022769	0.0405197254	0.051928866	-0.085904611	0.0916781695	0.1505534666	-0.0052147448	-0.0620199086	0.0899388234	0.0213509736	-0.0967850728	0.0682333899	-0.1272143941	0.0332022915	0.0200380465	-0.0404741389	0.1514058845	0.0033216524	0.0217984465	0.1194607789	-0.0334529947	-0.0679986361	-0.0237308699	0.1514364823	0.0804249843	-0.1656995311	-0.0984055982	0.0195590391	0.030965698	0.1402205189	-0.0434637361	0.1554579513	0.1533170814	-0.060761161230161	0.0001476767286305	2.1808416179035772e-08	0.0036919187140376	-0.0046987656482855	-0.0505939162089532	2.207839861750785e-05	0.0025597443573585	-0.0468689022772821	-0.0048324761686302	0.0021966940006774	2.335282592037978e-05	0.002212667506928	0.0002159494518361	4.895897496214972e-06	4.6634165748312166e-08	0.0003735065147036	-0.0001251187054869	1.5654690462742633e-08	1.3950711652603057e-07	-0.0008989142579795	-2.1916122118199963e-05	8.08046843198835e-07	4.803164086998535e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.0198952922375	0.0503143880938523	616256.2360046355	0.0025315376492587	782.6828055993104	2.725702334672974	7.429453217241701	612592.374180808	737.1030876297667	0.0407798826232692	0.0016629988267676	543320.9617933355	740.2232791876771	527.7313017034444	0.756735	19.858665	0.0970685270716529	0.0600564608655021	0.0086280922	0.1528602885	0.1200358336	-0.0368876517	0.0354305822	0.0486082647	-0.1058457212	-0.0705821888	0.1859339082	-0.0648535214	0.0429677095	0.0518233039	0.1314083243	-0.118837938	0.0249560099	-0.0306092191	-0.0584760057	0.0512003321	0.0517258698	-0.1023098066	0.1339994673	0.1014025905	-0.0311837955	-0.0645478737	0.0771591347	0.0292892905	-0.0870514316	0.0692957756	-0.1250236327	0.0421973374	0.0233235641	-0.0241013624	0.1305671408	-0.0733100494	0.0095310772	-0.0251868139	0.1591929413	0.0915007876	-0.1592039897	0.0541875737	-0.086334816	0.0259480305	0.0237129073	-0.0634665883	-0.0183303869	-0.131342254	-0.1290336038	0.1547718027	0.1505910958	-0.0513578140414381	0.0094033471887229	8.842293835166296e-05	0.0026376250631149	0.0474814579036717	0.0521802235519572	0.0022544888446581	0.0027227757299322	-0.0470392121190599	-0.0001703098417778	0.0022126874767819	2.90054422063795e-08	0.002100147194999	-0.000112520311929	4.410618240662169e-06	1.2660820596599473e-08	0.000574469109553	0.0002009625948494	4.0385964528604096e-08	3.300147578306168e-07	-0.000506104234974	0.0003928100230055	2.5614149665861776e-07	1.5429971417358145e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.7909612461511	-0.2289340460863513	615896.8528536579	0.0524107974574676	780.5048140990428	-2.1779915002675807	4.743646975237827	609187.7648317814	737.5118974000601	0.4088097702933737	0.167125428287321	543923.7988066367	740.3140034338957	529.2683582549993	0.8176449999999998	21.457094	0.0759820109658294	0.0527941774449864	-0.0046195067	0.1176349858	0.1041022953	-0.0094822746	0.0167317955	0.0081449013	-0.0700881678	-0.0146206738	0.1280785397	-0.0540868025	0.0608339015	0.0796374433	0.0941195476	-0.0981349823	-0.0153206566	-0.0428237686	-0.0510575468	0.0469513675	0.0858109444	-0.0573298794	0.1202627344	0.0504027757	-0.0434924576	-0.062185548	0.0742741293	0.0483214621	-0.0797453878	0.0570586169	-0.1180872621	0.0451977124	0.0277935464	0.0266005121	0.0233860136	0.0350698488	0.0753498286	0.0681600133	-0.0649395542	-0.2625539093	0.0525084429	-0.0375471657	0.0353254459	0.1971009928	0.0147119482	-0.074778682	0.0938174469	-0.2176349081	-0.0040782112	0.1538585052	0.1469813818	-0.056010541051819	-0.0046527270103809	2.1647868633127982e-05	0.0031371807089175	0.0457150727423965	-0.0017663851612751	0.0020898678758426	3.1201165379732037e-06	-0.0303765731439966	0.0166626389750632	0.0009227361959725	0.0002776435376132	0.0012091351910376	-0.0008910120039614	1.4620079102055336e-06	7.9390239120331e-07	0.000470156627534	-0.0001043124820189	1.0881093904964194e-08	2.2104725441414445e-07	-0.0005687849453758	-6.268071040180007e-05	3.235163140861518e-07	3.928871456474327e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.9497821848184	0.1588209386673043	616146.1605519939	0.0252240905591636	781.1574676953829	0.6526535963400875	0.4259567168156498	610206.9893362633	738.5276763285161	1.0157789284560297	1.0318068314952795	545423.1287031975	741.2891290986826	523.7661548454104	0.776827	20.385921	0.0721734715492841	0.0337981169757672	-0.0172496174	0.1287299006	0.0812395589	-0.0234924307	0.0130692933	0.0365440829	-0.0585247046	-0.0255031569	0.1878135614	-0.0343815246	0.0579917593	0.0328990193	0.066177721	-0.0957284808	-0.0366366689	-0.0491514614	-0.0270662131	0.0539761193	0.0453239988	-0.0583056813	0.060944506	0.0817918713	-0.0562152087	-0.0533890742	0.075192418	0.0480842245	-0.0728329087	0.0397884547	-0.0857468548	0.0337188448	0.0049539111	0.0023936674	-0.0740364798	0.0181083001	0.0660166968	-0.0151065352	0.1017182016	-0.1385856777	-0.0719239704	0.0180602789	0.0984620523	-0.1402892376	-0.1374116612	-0.039516992	-0.0033277967	-0.0524759968	0.0366434583	0.152719399	0.1425091225	-0.0608070753851279	-0.0047965343333088	2.300674161061105e-05	0.0036975004168926	0.0519973334069732	0.0062822606645766	0.0027037226814359	3.946679905768764e-05	-0.0160164167196086	0.014360156424388	0.0002565256045361	0.0002062140925328	0.0016660137183879	0.0004568785273502	2.7756017098566767e-06	2.0873798875377878e-07	5.808122971728835e-05	-0.0004120753978167	1.6980613348580117e-07	3.3734292454724196e-09	-0.0005030484680026	6.573647737320005e-05	2.5305776115976285e-07	4.321284457437242e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.8560784048336	1.9062962200151787	619142.4881226337	3.633965278444159	788.6855113200652	7.528043624682255	56.67144081511914	622024.8357661926	740.2911757831425	1.7634994546264124	3.109930326467654	548031.0249423876	743.4681672342555	516.055369793824	0.678199	17.797684	0.1088276755076342	0.0600133031315017	-0.0343540541	0.1278914812	0.0792970326	0.0197933123	-0.0775112478	0.0381253016	-0.0830678148	0.0363791456	0.1130695743	0.0110315041	0.0564494137	0.0706728042	0.0802582245	-0.0179065856	-0.175532349	-0.0595299977	0.0116521011	0.0400356895	0.1008929912	-0.0726072168	0.0098935897	0.07103039	-0.1144374855	-0.0495688833	0.0795384294	0.0663862087	-0.0886813704	0.0261438271	-0.0863670107	0.0204061046	0.0089269072	0.006284487	-0.2298086172	0.0780353663	-0.0309550556	-0.1688901496	-0.0692244408	-0.1143945762	-0.0533370672	0.0793081203	-0.033996237	0.0610840127	-0.0390166258	0.0416906022	0.047111769	-0.0173634072	0.0763076106	0.1513561561	0.1372005631	-0.052641287844338	0.0081657875407899	6.668008616131955e-05	0.0027711051859104	0.0538428160754307	0.0018454826684575	0.0028990488429326	3.4058062795770154e-06	-0.0718601293164198	-0.0558437125968112	0.0051638781853725	0.0031185202365952	0.001311062609627	-0.0003549511087609	1.7188851663619591e-06	1.2599028961059232e-07	0.0003842875098607	0.0003262062801434	1.0641053720500197e-07	1.4767689023493764e-07	-0.0003247520028754	0.0001782964651271	1.054638633715838e-07	3.178962947685484e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.3282221109406	1.4721437061069764	621461.3857765965	2.167207091430384	785.335925579071	-3.349585740994144	11.219724636271286	616752.5160051362	740.0888980205053	-0.2022777626372089	0.040916293257515	547731.5769732059	743.2561052337728	530.3325795830931	0.765244	20.081964	0.0584824081092401	0.0451234872703604	-0.0447994787	0.112724703	0.0871768452	-0.0102404003	-0.0616080495	0.0730594017	-0.0426825585	0.111653634	-0.0298915091	0.0073028663	0.0633430246	0.0417370993	0.0813112949	-0.0761514824	-0.0950549943	-0.1038445141	0.0118492643	0.0533380495	0.0627132877	-0.0789619604	0.0864617575	0.0226505449	-0.0652445831	-0.0468833264	0.0768560821	0.0496291487	-0.0871094573	0.028984592	-0.0888272931	0.0257644031	0.0041915074	-0.0214828803	-0.0815432273	-0.0367174369	0.0523338856	0.2176794416	-0.0553221105	-0.0096369617	0.1046937494	-0.0280537981	-0.0064188367	-0.1692297745	-0.0728820512	-0.0167619878	-0.0764652843	0.097511585	0.0897855779	0.1497707771	0.1310868562	-0.050504549658612	0.0021367381857259	4.565650074339622e-06	0.0025507095362192	0.0122273895158997	-0.041615426559531	0.0001495090543735	0.0017318437277317	-0.0717330944345917	0.0001270348818281	0.005145636837162	1.6137861201081523e-08	0.0015725583778088	0.0002614957681818	2.4729398516166445e-06	6.838003677698976e-08	0.0003537452703818	-3.054223947890003e-05	9.328283923864794e-10	1.251357163174928e-07	-0.0003247781648578	-2.6161982400016614e-08	1.0548085636840033e-07	6.844493230987789e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.0487515927626	-2.279470518177959	617872.6398805407	5.195985843242493	784.7982369447366	-0.5376886343344722	0.2891090674924698	615908.2727115669	738.8856820986252	-1.203215921880087	1.447728554665748	545952.0512103507	741.5124969891505	533.5518336810403	0.7978229999999998	20.936903	0.0727758397607588	0.0497336919399739	-0.01684854	0.1237713064	0.0956762947	-0.0537259407	-0.0106565219	0.0011934656	-0.0147757794	-0.0325881165	0.0949891985	-0.0270803253	0.0471699042	0.0886990444	0.071976436	-0.0856399814	-0.0337394459	-0.0273235016	-0.0268876989	0.0329701886	0.0770678522	-0.0482539229	0.0615790635	0.1036288694	-0.0262366183	-0.0431725493	0.0581133369	0.0218082494	-0.0859223033	0.0546280084	-0.115474599	0.0278799678	0.0110970315	-0.0311115551	0.1483116278	0.0598763152	-0.0631784255	0.0429008508	0.1520064052	0.0403980718	-0.1289243815	0.222255792	0.0502945843	-0.154700166	-0.2401418557	-0.0201386455	0.0256964645	0.0548547241	-0.0318714085	0.1479655889	0.1242038795	-0.06085551324567	-0.0103509635870579	0.0001071424471806	0.0037033934923939	0.0147017774622355	0.0024743879463358	0.000216142260549	6.122595708971904e-06	-0.0250126334418467	0.0467204609927449	0.0006256318316961	0.0021828014753746	0.0014870890704502	-8.546930735860007e-05	2.21143390345244e-06	7.305002500358848e-09	0.0005327585702998	0.000179013299918	3.2045761547531846e-08	2.83831694227887e-07	-0.0003248961022736	-1.179374157999854e-07	1.0555747727257755e-07	1.3909234045578647e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.7394578721187	-2.30929372064395	614247.5378256825	5.332837488205579	783.1019832354325	-1.6962537093040737	2.877276646327829	613248.7161472676	737.9067745159455	-0.9789075826797672	0.958260055427945	544506.4078765264	741.7439358790502	523.8955856685883	0.948188	24.882879	0.2055220170348819	0.1577143607373931	-0.0518453036	0.1195309628	0.1030241354	-0.0196048216	0.0232433797	0.0723133538	-0.0434387291	-0.0178754924	0.1175187928	-0.055849052	0.0276168768	0.0914801553	0.1404000727	-0.0726098877	-0.0511617291	-0.0491705432	-0.0430253915	0.03458259	0.0887793561	-0.1051662386	0.073469206	0.138243851	-0.0709391503	-0.0269762609	0.0810707126	0.0593959193	-0.0978144706	0.0173606296	-0.1104080744	0.0325335481	-0.0059050079	-0.0387345625	-0.0525358584	-0.2567908543	0.1228369061	-0.1440124949	0.0587781086	0.2157575746	0.0809398996	-0.193370003	-0.1074701732	0.0519183451	0.1309967972	-0.0475182291	-0.1457090124	-0.2233717327	-0.0186290365	0.1459432408	0.1165920251	-0.0550173918040286	0.0058381214416413	3.408366196735304e-05	0.0030269134009179	0.0071338594816126	-0.0075679179806229	5.089195110339399e-05	5.727338256143541e-05	-0.1809165955065594	-0.1559039620647127	0.032730814529684	0.0243060453874753	0.0012976757101211	-0.000189413360329	1.6839622486383011e-06	3.5877421071161444e-08	0.0010667891925539	0.000534030622254	2.851887055051012e-07	1.1380391813498018e-06	-0.0003256924306485	-7.963283749000362e-07	1.06075559381728e-07	6.341388806709325e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
