global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
888.2916188954006	n/a	n/a	789062.0001998115	875.0246098986744	n/a	765668.0679283272	n/a	862.8867078001713	n/a	n/a	744573.4704982182	860.8739943169626	663.7966003269537	n/a	n/a	n/a	n/a	-0.0971082776	-0.1039286024	-0.0302874356	-0.0565019592	0.1146171483	-0.085539733	0.1030650771	-0.0060183513	-0.0083595789	0.1009715244	-0.0774246036	0.234351456	-0.2068574096	0.052378239	-0.2451241514	0.1758839141	-0.1980605908	0.002147838	-0.0554120567	0.1517345295	-0.0153874814	0.0651641072	-0.1428841403	-0.0353944325	0.0030765933	0.1067842834	-0.0553433164	0.1167582465	-0.0106619329	0.2180043934	-0.0010461477	0.3086928998	-0.0881502023	0.2227775217	-0.0116932367	0.0585669578	-0.0189973581	0.0246305257	-0.059039077	0.1476152224	-0.0624875958	0.2039784131	-0.2422423141	0.2250769828	-0.1240985293	0.1401388776	-0.0903273681	0.1384431845	-0.1218634772	0.1928910111	-0.0298889316	0.0584738046	-0.0809826415	0.0335655718	-0.0755202106	0.1791871653	-0.0294182504	0.1970806223	0.1246533865	-0.1767203703	0.1561451084	0.1560591586	0.0662633713729121	n/a	0.0043908343857044	n/a	-0.0355679057677917	n/a	0.0012650759207065	n/a	-0.0992934892791055	n/a	0.0098591970132198	n/a	-0.0010100457226159	n/a	1.0201923617746755e-06	n/a	-0.0001867560311068	n/a	n/a	3.487781515476405e-08	-0.0004830942558493	n/a	2.3338006003458898e-07	n/a	0.0	0.0	0.0
885.4976774659458	-2.793941429454776	7.806108711223797	784106.1367975841	853.1781786179401	-21.84643128073424	727913.0044698258	477.2665597038433	864.8699147170564	1.9832069168851376	3.933109675181053	747999.9693826884	861.5403834796025	648.3687760319691	1.237834	17.382267	0.1503505023398458	0.0847548682847638	-0.0287575362	-0.0998151438	0.0960800015	-0.0540150649	0.0922550994	0.0230015606	0.0314197665	-0.0856037397	0.0133511477	0.0302230958	-0.0218893501	0.1326821807	-0.0934231435	0.0069247252	0.039907491	0.1600495356	-0.0417297687	0.2723066628	-0.2006702345	-0.0142258381	0.3942298202	-0.1848955888	0.0687193871	-0.0867388349	0.0401751363	0.0638174126	-0.0013517746	0.1175060034	0.1003421028	0.067258285	-0.2072696446	0.0680343222	0.0436561132	0.2504432661	0.0328619611	-0.018828271	0.0037907173	0.025596168	-0.0456276429	0.0066772846	-0.0277376995	0.3488257247	-0.3425810061	0.0995061186	0.052143013	0.2582809968	-0.1190568115	-0.0886956365	-0.0354296998	0.0504028307	-0.1930183939	0.1145673483	-0.1573642959	-0.2315656485	-0.1163161401	-0.043291179	-0.1176373139	-0.0174184314	-0.0272135977	0.0590375822	0.155915944	0.1551433414	0.0429840103022343	-0.0232793610706778	0.0018476251416625	0.0005419286518589	0.0253076911442207	0.0608755969120124	0.0006404792310512	0.0037058382993938	-0.099061382013474	0.0002321072656314	0.0098131574064194	5.3873782758930867e-08	-0.0020539899423719	-0.001043944219756	4.218874683364921e-06	1.0898195339619638e-06	3.34395288554834e-05	0.0002201955599622	4.848608462710354e-08	1.118202090076707e-09	-0.0004279652937371	5.512896211220001e-05	1.831542926434823e-07	3.0392024635683846e-09	0.0	0.0	0.0
886.6282835728474	1.1306061069016096	1.278270168963214	786109.7132313335	855.2420104438737	2.063831825933562	731438.896428079	4.25940180573626	865.3228146372444	0.4528999201879742	0.2051183377062734	748783.5735317228	862.1842943814376	652.3536371906443	1.317741	18.504368	0.210064127816888	0.1325719288094248	0.0524629238	0.1081377969	0.1010575874	-0.0341524633	-0.0051589983	-0.0406203044	-0.1526996794	-0.0389636658	0.1044755671	-0.0882963333	0.0268796318	-0.0216234539	-0.0966735956	-0.0210008242	-0.0612539448	0.0655117901	0.0106102937	-0.0380998333	-0.1309704584	0.0986056774	0.2548238498	-0.1567026203	0.0138345714	-0.0597301842	-0.0608376113	-0.0904439448	-0.0182091946	-0.0078252891	0.0860208341	-0.0285601638	-0.0726391357	-0.0094545194	0.0518161107	0.2697486601	-0.1998720283	0.0580235099	0.0866168177	-0.0700832159	0.0926698454	0.0223013339	0.1229096402	0.2589460932	-0.1611104595	0.0937408335	-0.0666965154	-0.1072505045	-0.1833244136	-0.0773547841	0.0412794768	0.0608938144	0.1657649329	-0.1143660739	0.4441517791	-0.2048614058	0.2169730762	-0.1928560674	-0.0117492327	-0.3189626443	-0.1127909488	0.1376393404	0.1554579513	0.1533170814	0.0609699615444583	0.0179859512422239	0.0037173362107327	0.0003234944420876	-0.0961157291505543	-0.121423420294775	0.0092382333901427	0.0147436469960815	-0.1160104649364655	-0.0169490829229914	0.0134584279747748	0.0002872714119304	-0.0011479892932499	0.000906000649122	1.3178794174164049e-06	8.208371762094858e-07	3.3342062567331965e-05	-9.746628815143765e-08	9.499677326019075e-15	1.1116931362438794e-09	-0.0005959806454649	-0.0001680153517278	3.551929297687589e-07	2.8229158416216355e-08	0.0	0.0	0.0
883.8338125471203	-2.794471025727148	7.809068313628539	781162.2082015781	861.3538049099714	6.111794466097649	741930.377232885	37.35403159582184	864.0896224215181	-1.2331922157262625	1.5207630409278488	746650.8755765618	860.4752897027793	652.0541563590676	1.09809	15.419924	0.1587951751553474	0.1176280273047615	0.0982733303	0.0252139236	0.0510631227	-0.1532442713	-0.0336410854	-0.0627777222	-0.0093055209	0.0434409064	0.149191506	0.0306242983	-0.0373090558	0.0044844101	-0.029719561	0.0184204668	-0.1602798122	0.0684220387	-0.2492485682	-0.0468225013	-0.0709143907	0.0071734888	-0.1775863024	0.1848908804	-0.12633739	-0.0504623673	-0.1430622871	0.0142339258	-0.0396528871	1.63921e-05	-0.0032200599	0.0395673061	-0.0222969922	0.1964732798	0.0323212038	0.1031892118	-0.1548659092	-0.1990041636	0.0474841284	0.0600532609	0.1544199644	0.0545942757	0.0496108818	0.2362400735	-0.0721309747	0.109713952	0.0290806916	-0.0723074259	-0.0431352163	0.0239422562	0.0563141323	-0.0184711037	-0.1913374399	-0.0613815376	-0.0586449029	0.0987749595	0.0312573193	0.057360638	0.190909727	0.020153717	-0.0272999805	-0.0671991144	0.1547718027	0.1505910958	0.0627241075182922	0.0017541459738339	0.0039343136639662	3.077028097517685e-06	0.0172757784603589	0.1133915076109132	0.0002984525214114	0.0128576339982757	-0.0967686116493382	0.0192418532871272	0.0093641642005404	0.0003702489179233	-0.000659989662965	0.0004879996302848	4.3558635522065437e-07	2.3814363915819905e-07	3.3196647119870804e-05	-1.454154474611613e-07	2.1145652360329763e-14	1.1020173800012263e-09	-0.000595988965402	-8.31993709994247e-09	3.552028468809463e-07	6.922135334699911e-17	0.0	0.0	0.0
880.3409247231549	-3.4928878239653613	12.200265350805475	775000.1437424194	856.1556718589286	-5.19813305104276	733002.5344562135	27.02058721634311	864.1179699058152	0.0283474842971145	0.0008035798659751	746699.8659141475	860.5546345676798	637.9883734855207	1.098967	15.432229	0.1189666367754115	0.0609964242205773	0.1795481625	-0.0021542716	0.002982932	-0.1614525793	-0.059087727	-0.027577202	0.0123401431	0.0450295885	0.1686261727	0.0388172139	0.0629634987	-0.0149330566	0.005827612	-0.0647939357	-0.0018465746	-0.1324689167	-0.1671959554	0.1622264415	-0.0624193098	-0.1060076875	0.004071932	-0.1171823168	0.0187455131	-0.0378142212	-0.1827021995	0.0250133454	0.0686841884	0.0077097937	-0.0348018158	0.0058545103	-0.0436236673	-0.0057936805	0.1952698199	0.036311694	-0.1184899332	-0.179593886	-0.0044876438	-0.0433924487	0.2058904043	0.1283432433	-0.0066845755	0.1461660684	0.1668557874	-0.1098891103	-0.008054041	-0.2250016046	0.1026983236	0.0870629651	0.216415067	-0.1328680118	-0.1447179938	0.1025139125	0.1297050938	0.0230907408	-0.0098884914	0.0050988941	0.0367067428	0.0244516233	-0.0696171462	-0.0779964773	0.1538585052	0.1469813818	0.0816835299391698	0.0189594224208776	0.0066721990633232	0.0003594596985332	-0.0071036726319277	-0.0243794510922866	5.046216486159862e-05	0.0005943576355611	-0.0991461091778234	-0.0023774975284852	0.0098299509651008	5.652494497953264e-06	6.378876240127179e-05	0.0007237784253662	4.069006208685905e-09	5.238552090256797e-07	-0.0007080189037818	-0.0007412155509016	5.494004928984673e-07	5.012907681123817e-07	-0.0005959776269947	1.1338407299968552e-08	3.551893318782338e-07	1.2855948009998014e-16	0.0	0.0	0.0
878.5895252242278	-1.7513994989270714	3.067400204841997	771919.553833734	852.4676423834626	-3.68802947546601	726701.081310819	13.601561411906092	863.1113039948219	-1.0066659109933198	1.0133762563560105	744961.1230836419	859.3966879703992	624.6475268152437	0.903889	12.692855	0.1066490662868257	0.0523937080511539	0.2328339512	-0.0297945938	-0.0362106899	-0.1856868895	-0.1300951287	0.0483693731	0.0202514828	0.0739332407	0.1413153184	0.1746142437	-0.027089888	-0.0570053568	0.0226067388	-0.0745173164	0.0411201905	-0.127691873	-0.1236416244	0.0919810842	-0.0294562867	0.0258841455	-0.0310212328	0.0277924068	0.1790948761	-0.0244355157	-0.1756167752	0.1503228852	0.0081978531	-0.0579700285	-0.0563711737	0.0139462398	-0.0321380533	-0.024512466	0.1172809593	-0.0071463956	-0.0954798947	-0.0775786793	-0.1041186468	0.072936643	0.2248191287	0.0913222138	-0.0116445369	0.0651371826	0.0393685547	-0.1334624119	-0.0491317185	-0.1141105847	0.1090895587	0.1213654244	0.0347561461	-0.105578752	-0.090839273	0.066107601	-0.0546412442	0.0373252849	-0.0246998179	0.0840645957	0.1213187297	0.0152123654	0.0175472168	0.0265594222	0.152719399	0.1425091225	0.0602926983774096	-0.0213908315617602	0.0036352094776292	0.0004575676749035	0.0179945938793935	0.0250982665113211	0.0003238054088843	0.0006299229818733	-0.0622354014562205	0.0369107077216029	0.0038732451944169	0.0013624003445095	-8.111559545105732e-05	-0.0001449043578523	6.579739825379591e-09	2.099727292459585e-08	-0.000387975792689	0.0003200431110928	1.0242759295795833e-07	1.5052521571265789e-07	-0.0005960153678924	-3.774089770000253e-08	3.5523431876391295e-07	1.4243753592020557e-15	0.0	0.0	0.0
880.0291709206017	1.4396456963738729	2.072579731087813	774451.3416712016	850.3020698050775	-2.165572578385081	723013.6099147989	4.689704592253409	863.5090819704176	0.397777975595659	0.1582273178689806	745647.9346453934	859.1473696176057	625.6099978754957	1.075235	15.098982	0.09069861688451	0.048556802686109	0.1949525209	-0.0214153377	-0.121452227	-0.0517632256	-0.1305724572	0.0287056735	0.1201429995	0.1964738964	0.0595774285	0.0668000589	0.1894458933	0.003258572	0.1500206719	-0.0249596487	-0.0041639653	-0.1113061231	-0.072994018	0.06313523	-0.0134745721	-0.0760664815	0.0701713012	0.1049959451	0.0932590823	0.1320687249	-0.1640863257	0.0466591345	0.1988097118	0.0209639167	0.0342826328	-0.09678911	0.0196347258	0.0313085897	0.0724438454	-0.1384129136	-0.0759701208	-0.1009066801	-0.0038099404	-0.1274775648	0.1590882717	0.1582525719	-0.0787541567	-0.0311857466	0.0550118633	-0.2449418086	0.0120363851	-0.0516042824	0.0043374292	0.015064942	0.1066629319	-0.0812647371	0.0150721708	-0.0532287402	-0.0967825267	-0.0701420692	-0.0318780809	-0.1230433051	-0.0727577435	0.0740352088	0.0162053748	0.1410624757	0.1513561561	0.1372005631	0.0603375592421286	4.486086471899853e-05	0.0036406210552973	2.0124971833362867e-09	-0.0228441017745808	-0.0408386956539743	0.0005218529858874	0.0016677990627179	-0.0718486392596986	-0.0096132378034781	0.0051622269634703	9.241434106622045e-05	-0.0002990432907011	-0.00021792769525	8.942688971334259e-08	4.749248035699548e-08	-9.686679230846984e-05	0.0002911090003805	8.47444501025515e-08	9.383175452132233e-09	-0.0008910151235086	-0.0002949997556162	7.939079503210458e-07	8.702485581361775e-08	0.0	0.0	0.0
882.2821406545903	2.252969733988607	5.075872622268695	778421.7757180462	851.021022819203	0.7189530141255318	724236.7812802425	0.5168934365201872	863.8941289451827	0.3850469747651459	0.1482611727757909	746313.066025956	859.4720774870801	630.1968842907174	1.061847	14.910975	0.0509091491775806	0.0298364063690501	0.1014984205	-0.019819883	-0.1797858321	-0.0005274741	-0.1533236863	0.2179914572	0.0314271793	0.1876396425	0.0146789801	0.04547035	0.0126573981	0.0292259667	0.0894828893	0.1438757585	0.0157827867	0.0860221999	-0.1063291238	0.01306632	0.1274902651	0.0477263662	-0.0232512156	-0.1663850892	-0.0504074259	0.151809854	-0.1137840709	0.0939495324	-0.0260711181	-0.0064206409	0.1998188602	-0.0803932595	0.0338703476	0.0785108716	0.1756846789	-0.0646334622	-0.0223867267	0.0822529693	0.0746196264	0.0610686751	0.1028540856	0.1632085737	-0.0101427357	-0.0613705392	0.0192545315	-0.2325278305	-0.108877716	-0.0064102399	-0.0560142606	0.10165648	0.0911170354	0.0490951452	0.2102178401	-0.0650280518	-0.1572134805	0.0167508495	0.0483321429	-0.0802170009	0.1287968382	-0.0499277916	0.0811213912	0.0916875508	0.1497707771	0.1310868562	0.0604234398143432	8.58805722145986e-05	0.0036509920789975	7.375472683906886e-09	-0.0147494967248889	0.0080946050496919	0.0002175476536375	6.552263091049762e-05	-0.0991280649715662	-0.0272794257118676	0.009826373265007	0.0007441670671693	-0.0001881074655882	0.0001109358251128	3.538441861001585e-08	1.2306757293479932e-08	-0.0002239094616236	-0.0001270426693151	1.6139839826713513e-08	5.01354470045704e-08	-0.0009620213859567	-7.10062624480999e-05	9.2548514703805e-07	5.041889306848442e-09	0.0	0.0	0.0
884.6772778008938	2.3951371463034548	5.736681949602657	782653.8858571998	850.1857451941135	-0.8352776250895886	722815.80133127	0.6976887109753033	863.976036401286	0.0819074561032948	0.0067088313653131	746454.5914756763	858.4283510908591	642.6111034549164	1.234096	17.329784	0.1338316489078264	0.0610935743080785	-0.0312628676	-0.0853567366	-0.1605822614	0.1246284854	-0.0871777072	0.1632996681	0.1090371388	0.1886870398	-0.1966214638	0.131512037	0.0483029558	-0.0430803815	0.0931539805	-0.138549273	-0.1445725474	-0.1433645911	-0.0709064919	-0.2571091887	-0.0451624834	-0.0834842387	-0.0630842365	-0.0658314013	-0.1543829654	0.2441108484	0.0490043786	0.1725137312	0.0916782647	-0.0185480182	-0.0550288195	-0.0702629261	0.1101206944	-0.0021065765	-0.0587127899	-0.1272278755	-0.2598582824	0.060527395	-0.2408755794	-0.0380424428	-0.0558627024	0.1291204676	-0.0925789468	-0.0986990811	-0.0639315691	-0.112365835	-0.1668275041	-0.0741176861	0.0852914612	0.1720868686	-0.1452054825	0.0774472432	0.0407808279	0.0424622139	-0.05684148	0.0953013624	-0.1020298417	0.0561611859	-0.0173674354	-0.0414596065	-0.0512917007	0.1476650199	0.1479655889	0.1242038795	0.0328235083839985	-0.0275999314303447	0.0010773827026344	0.0007617562149597	-0.0075720286511966	0.0071774680736923	5.73356178945422e-05	5.1516047948872255e-05	-0.0563492486946017	0.0427788162769645	0.003175237828446	0.0018300271220582	-0.0006169683618555	-0.0004288608962672	3.806499595306591e-07	1.839216683471918e-07	0.0001066838806225	0.0003305933422461	1.0929195793744703e-07	1.1381450384675831e-08	-0.0005959669619336	0.000366054424023	3.551766197163651e-07	1.3399584134688345e-07	0.0	0.0	0.0
887.2733585570998	2.5960807562059927	6.739635292743079	787254.0128051958	850.1383169952934	-0.0474281988200573	722735.15802359	0.0022494340433148	865.9955418989111	2.0195054976251186	4.078402454938078	749948.2785887888	860.6167967632367	647.6845734889405	1.379195	19.367332	0.1168346402118732	0.057096084125148	-0.0498024617	0.0589585322	0.0288810338	0.1641924192	-0.0544860452	0.0530139414	-0.1401846699	0.0490242197	-0.1929566764	-0.0264114154	0.0834048069	-0.1533089186	-0.0802320353	0.0803388865	0.2570816336	-0.1237280327	0.0681736046	-0.1351465743	-0.0914749276	0.0773041365	-0.0454636482	0.0411706404	-0.0887692469	0.1500141884	0.1578119313	-0.0124041466	0.0448965174	-0.1842066687	0.1573898178	-0.0004825096	-0.1667608226	-0.266496144	-0.098867019	-0.0127739814	-0.0762644388	0.0133205571	0.1235104097	-0.067653425	-0.0309945283	-0.0838955822	-0.0131233855	-0.0818434466	-0.1301055906	-0.297593937	0.0538020625	-0.042322907	-0.1192636213	0.1115506613	-0.1102758143	0.0173028277	0.0787784805	-0.0813560801	-0.0137918821	0.2636029475	0.0149928883	0.0166799204	-0.1253222978	-0.0284607609	0.0110472706	-0.1331655212	0.1459432408	0.1165920251	0.0435135509515447	0.0106900425675462	0.0018934291164126	0.0001142770100959	-0.0230461878662993	-0.0154741592151026	0.0005311267751687	0.0002394496034143	-0.083342276217678	-0.0269930275230762	0.0069459350051437	0.0007286235348615	-1.5767829101039316e-05	0.0006012005327544	2.486244345595823e-10	3.614420805842473e-07	0.0007790048641167	0.0006723209834941	4.5201550484660826e-07	6.068485783174782e-07	-0.0005959936638079	-2.670187429997493e-08	3.5520844729916414e-07	7.1299009113166185e-16	0.0	0.0	0.0
